userID,Page,AOI_TYPE,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,AOILanguage,PreviousAOILanguage,LanguageSwitch,Self AOI_Language_Prof,Test AOI_Language_Prof,Is_AOI_L1
2591,1,RESULT1,8,1.76563,0.22070375,0.087846531,0.38281,1,0.125,605.6277464,6.565090556,99.55034734,52.52072445,6.565090556,96.96207066,734.8417481,91.85521852,43.33806603,2.29908,0.38318,0.121149706,2.29908,0.38318,0.121149706,0,0,0,Chinese,Chinese,No,High,High,Yes
2591,1,RESULT2,9,2.17189,0.241321111,0.135438324,0.53125,0,0,528.4144934,15.0346438,23.21056055,135.3117942,15.0346438,100.4951022,676.5700978,75.17445531,46.82610663,1.12325,0.187208333,0.145291912,1.12325,0.187208333,0.145291912,0,0,0,Chinese,Chinese,No,High,High,Yes
2591,1,RESULT3,9,2.09377,0.232641111,0.148953108,0.60938,1,0.111111111,624.1912646,62.20357291,33.87771965,559.8321562,62.20357291,91.01962989,821.0369163,91.22632404,47.4805298,1.00564,0.125705,0.231778144,1.00564,0.125705,0.231778144,2,0.47252,0.23626,Chinese,Chinese,No,High,High,Yes
2591,1,RESULT4,10,2.41408,0.241408,0.109063753,0.5,2,0.2,770.6934948,41.46870905,56.59903343,414.6870905,41.46870905,92.39309997,815.9140075,81.59140075,41.32837445,-1.460415,-0.162268333,0.125993019,-1.460415,-0.162268333,0.125993019,0,0,0,Chinese,Chinese,No,High,High,Yes
2591,1,RESULT5,15,2.93751,0.195834,0.073147808,0.33594,1,0.066666667,1387.464231,21.35882016,153.7331262,320.3823023,21.35882016,109.2388004,1353.941635,90.26277569,53.10281088,-1.133275,-0.087175,0.133056166,-1.133275,-0.087175,0.133056166,3,0.64558,0.215193333,Chinese,Chinese,No,High,High,Yes
2591,1,RESULT6,1,0.07813,0.07813,0,0.07813,0,0,33.90070489,158.2531995,0,158.2531995,158.2531995,0,19.62577336,19.62577336,0,-0.039495,-0.039495,0,-0.039495,-0.039495,0,0,0,0,Chinese,Chinese,No,High,High,Yes
2591,2,RESULT1,9,2.5469,0.282988889,0.137592193,0.54688,2,0.222222222,921.5791271,29.34803642,101.2331004,264.1323278,29.34803642,112.7712723,792.9949086,88.11054541,52.24224951,3.57164,0.446455,0.106158564,3.57164,0.446455,0.106158564,0,0,0,English,Chinese,Yes,Low,Medium,No
2591,2,RESULT2,14,2.87504,0.20536,0.064587175,0.35938,0,0,1098.484556,-23.57230981,56.53626,-330.0123373,-23.57230981,87.11319068,1546.843679,110.4888342,59.82408648,2.288635,0.176048846,0.125494044,2.288635,0.176048846,0.125494044,1,0.13497,0.13497,English,English,No,Low,Medium,No
2591,2,RESULT3,5,1.15626,0.231252,0.088471332,0.35156,0,0,844.6439722,-1.962760956,109.5465456,-9.81380478,-1.962760956,82.28039534,306.45926,61.291852,64.81545497,-0.29971,-0.0749275,0.154244036,-0.29971,-0.0749275,0.154244036,0,0,0,English,English,No,Low,Medium,No
2591,2,RESULT4,6,1.72657,0.287761667,0.188011206,0.57813,0,0,1067.46576,-9.209135496,82.45464175,-55.25481298,-9.209135496,99.04150107,226.3775918,37.72959863,34.96539247,-0.50821,-0.1270525,0.108916594,-0.50821,-0.1270525,0.108916594,0,0,0,Chinese,English,Yes,High,High,Yes
