MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/02/18 10:57:56.751),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,Unnamed: 49,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page,Saccade_length,Saccade_absolute_angle,Saccade_relative_angle,Is_Refixation,Left_Difference,Right_Difference
1,hapii,38,0.25781,4712193634372,0.37453000000000003,0.11016,0.0,0.25782,1,1,0.3987,0.1149,1,0.38594,0.10463,0,,0.45555,0.5514,20.84017,1.0389700000000002,1,0.67653,0.59453,19.6658,1.0389700000000002,1,0,0.0,25,4.7712699999999995,1,4.51512,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,0.0,0.0,,719,119,2591,QUERY,0,0.0,0.0,0.0,0,1.4551949999999994,0.9476418750000004
1,hapii,104,0.69531,4712198050807,0.5194,0.37548000000000004,0.28125,0.41406000000000004,2,1,0.4724,0.28701,1,0.61042,0.67685,0,,0.45503999999999994,0.55401,16.92463,1.03851,1,0.6764100000000001,0.5968,15.34026,1.04805,1,0,0.0,25,3.8803699999999997,1,3.78571,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,399.34448,314.14825,,997,406,2591,NOT_AOI,0,399.3444952663301,45.85173986570157,8.071171893797663,0,0.5642949999999995,0.21823187500000074
1,hapii,150,1.00781,4712201133277,0.41221,0.22776999999999997,0.72656,0.28125,3,1,0.32316999999999996,0.09235,1,0.61042,0.67685,0,,0.4419300000000001,0.55045,15.366979999999998,1.01959,1,0.66289,0.58999,14.125770000000001,1.01959,1,0,0.0,25,3.9820699999999998,1,4.20069,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,260.39282000000003,142.21941999999999,,791,246,2591,RESULT1,0,260.3928102334624,-142.2194320280961,165.4852342034585,0,0.6659949999999997,0.6332118750000006
1,hapii,168,1.13281,4712202365896,0.30817,-0.0115,1.03125,0.10156,4,1,0.34978000000000004,-0.20357999999999998,0,0.61042,0.67685,0,,0.43904,0.5482199999999999,12.26191,1.0002,0,0.66028,0.58549,11.02467,1.0002,0,0,0.0,25,4.0945800000000006,0,2.86218,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,326.61801,127.70466,,592,-12,2591,NOT_AOI,0,326.61802485594694,-127.70466623155464,9.050070554516237,0,0.7785050000000004,-0.7052981249999992
1,hapii,209,1.40625,4712205154482,0.33624,0.07982,1.30469,0.10156,5,1,0.50413,0.21298000000000009,1,0.61042,0.67685,0,,0.43988,0.5544899999999999,15.238539999999999,1.02882,1,0.6609,0.59073,12.09941,1.01928,1,0,0.0,26,3.9386300000000003,1,3.27425,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,112.39046,298.6546,,646,86,2591,NOT_AOI,0,112.39045923351318,61.345404322961606,147.4981442101199,0,0.6225550000000002,-0.2932281249999993
1,hapii,264,1.7734400000000001,4712208837031,0.47788,0.2185,1.4375,0.33594,6,1,0.49506999999999995,0.18367,1,0.61042,0.67685,0,,0.43825,0.5546800000000001,16.06519,1.01928,1,0.66001,0.59144,13.88551,1.02882,1,0,0.0,26,3.80516,1,3.9788699999999997,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,310.46502999999996,331.15646,,918,236,2591,RESULT1,0,310.4650072339877,28.843548533081517,110.25241648849888,0,0.48908499999999977,0.4113918750000005
1,hapii,305,2.04688,4712211581207,0.49132,0.1978,1.78125,0.26563000000000003,7,1,0.44572,0.10215,1,0.61042,0.67685,0,,0.43478999999999995,0.55243,14.58397,1.01959,1,0.6564,0.58923,14.345939999999999,1.01959,1,0,0.0,26,4.00577,1,4.21943,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,34.14205,40.90405,,943,214,2591,RESULT1,0,34.142033317305426,-40.9040349784196,101.48542704867303,0,0.689695,0.6519518750000008
1,hapii,369,2.4765599999999997,4712215876039,0.45908999999999994,0.09619,2.0546900000000003,0.42188000000000003,8,1,0.45398999999999995,0.13004000000000002,1,0.61042,0.67685,0,,0.43166000000000004,0.5523899999999999,14.0919,1.0002,1,0.65299,0.58744,13.409839999999999,1.0002,1,0,0.0,26,3.94089,1,3.97506,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,125.98388999999999,119.41863000000001,,881,104,2591,QUERY,0,125.98387453956164,-119.41860792974657,68.87116907874871,0,0.6248149999999999,0.40758187500000087
1,hapii,387,2.6015599999999997,4712217078724,0.49399,0.08715,2.48438,0.11719,9,1,0.49677,0.04018,1,0.61042,0.67685,0,,0.43228,0.5523,14.70924,1.02928,1,0.65352,0.58678,13.881039999999999,1.02928,1,0,0.0,26,3.9483300000000003,1,4.2402,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,67.71558,8.289769999999999,,948,94,2591,NOT_AOI,0,67.71552361342269,-8.28977700849527,93.3490770898401,0,0.6322550000000002,0.6727218750000006
1,hapii,409,2.75,4712218576930,0.49191999999999997,0.04458,2.60938,0.14063,10,1,0.48008999999999996,0.03115,0,0.61042,0.67685,0,,0.43105,0.55477,10.77355,1.0097399999999999,0,0.65332,0.5899399999999999,10.78149,1.0002,0,0,0.0,26,3.2570200000000002,0,3.08217,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,46.14707,94.94073,,944,48,2591,NOT_AOI,0,46.14706546163039,-94.94069991865514,107.56620674977394,0,-0.05905499999999986,-0.4853081249999991
1,hapii,461,3.10938,4712222168608,0.4729100000000001,0.03701,2.95313,0.15625,11,1,0.47753,0.04473,1,0.54271,0.15741,0,,0.43286,0.55203,14.886379999999999,1.08243,1,0.65442,0.5874699999999999,14.66001,1.07289,1,0,0.0,26,4.1079099999999995,1,4.07466,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,37.40364,167.3745,,908,40,2591,NOT_AOI,0,37.40363666810987,-167.37449316888126,60.3534746522809,0,0.7918349999999994,0.5071818750000006
1,hapii,483,3.2578099999999997,4712223647401,0.47623000000000004,0.05629,3.1171900000000003,0.14063,12,1,0.47076999999999997,-0.0006900000000000001,1,0.52083,0.11759000000000001,0,,0.43354,0.55287,15.315220000000002,1.09974,1,0.65489,0.5875,14.387929999999999,1.09974,1,0,0.0,26,4.22504,1,4.24541,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,21.77626,287.021,,914,61,2591,NOT_AOI,0,21.776255810400404,72.97898148339969,67.67162940545114,0,0.9089649999999998,0.6779318750000005
1,hapii,518,3.4921900000000003,4712225984863,0.46085,0.05375,3.26563,0.22655999999999998,13,1,0.44755,0.13639,1,0.51302,0.11667000000000001,1,,0.43295,0.55315,14.68268,1.0097399999999999,1,0.65461,0.58822,14.272070000000001,1.0002,1,0,0.0,26,4.12753,1,3.9895699999999996,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,29.656679999999998,174.69263999999995,,885,58,2591,NOT_AOI,0,29.65674328715148,-174.69264792205146,108.65513689662956,0,0.811455,0.42209187500000045
1,hapii,552,3.71875,4712228270138,0.45393,0.08143,3.5,0.21875,14,1,0.44597,0.08653999999999999,1,0.51302,0.11667000000000001,0,,0.4309,0.55425,14.27655,1.0482,1,0.65305,0.58904,14.690520000000001,1.03867,1,0,0.0,26,3.9918400000000003,1,4.19039,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,32.71399,246.03745,,872,88,2591,NOT_AOI,0,32.71396607444593,113.96248897457814,91.688217475991,0,0.6757650000000002,0.6229118750000007
1,hapii,596,4.015630000000002,4712231215969,0.45933,0.08603999999999999,3.7265599999999997,0.28906,15,1,0.48331999999999997,0.18299,1,0.51302,0.11667000000000001,0,,0.39099,0.52967,14.55062,0.9502,1,0.61651,0.54527,15.024289999999999,0.9502,1,0,0.0,26,4.01239,1,4.27329,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,11.50145,334.3493,,882,93,2591,NOT_AOI,0,11.501472663967904,25.650706450569125,96.5082397833006,0,0.6963149999999998,0.7058118750000011
1,hapii,642,4.34375,4712234498144,0.2219,1.30207,4.17969,0.16405999999999998,16,1,0.18729,1.31871,1,0.51302,0.11667000000000001,0,,0.40621,0.53014,15.46856,0.9532,1,0.6339899999999999,0.55672,15.381229999999999,0.9377,1,0,0.0,27,3.60429,1,3.5579300000000003,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1390.1807900000001,250.85754,,426,1406,2591,NOT_AOI,0,1390.1808894014914,109.14246666726852,155.74123062142294,0,0.2882150000000001,-0.009548124999998908
1,hapii,659,4.46094,4712235662281,0.19801,1.3469799999999998,4.35156,0.10937999999999999,17,1,0.21699000000000002,1.34178,1,0.51302,0.11667000000000001,0,,0.40055,0.5331899999999999,15.028360000000001,0.9335399999999999,1,0.63232,0.55912,12.71467,0.9335399999999999,1,0,0.0,27,3.57919,1,3.4713300000000005,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,66.7568,226.59877000000003,,380,1455,2591,NOT_AOI,0,66.75678558229102,133.40123604584556,151.00461579925067,0,0.263115,-0.0961481249999987
1,hapii,678,4.58594,4712236908785,0.19383,1.37591,4.46875,0.11719,18,1,0.10139,1.48456,1,0.51302,0.11667000000000001,0,,0.40521999999999997,0.5340699999999999,15.46105,1.29819,1,0.6383300000000001,0.55888,12.7849,1.4377,1,0,0.0,27,3.51055,1,3.52081,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,32.25867,255.59412999999998,,372,1486,2591,NOT_AOI,0,32.258685446248684,104.40585184509628,171.22620949680083,0,0.19447499999999973,-0.04666812499999917
