CH/SP -> CH/SP:,CH/SP -> Eng:,Eng -> Eng:,Eng -> CH/SP:
1.900000000000091,,1.699999999999818,
0.6999999999998181,,7.199999999999817,
5.800000000000183,,9.400000000000091,
6.0,,1.7000000000002728,
9.0,,3.699999999999818,
6.900000000000091,,1.5,
3.9000000000000914,,1.3000000000001821,
2.0,,1.0,
2.400000000000091,,1.0,
1.2999999999997272,,0.7000000000002728,
1.2000000000002728,,3.9000000000000914,
2.799999999999727,,1.7999999999997272,
9.600000000000364,,1.7000000000002728,
1.900000000000091,,2.299999999999727,
2.699999999999818,,2.5,
3.5,,1.400000000000091,
1.5,,1.0999999999999093,
5.0,,1.699999999999818,
2.299999999999727,,2.5,
6.599999999999909,,2.799999999999727,
2.6000000000003642,,1.3000000000001821,
3.799999999999727,,0.7999999999997272,
2.0,,2.6,
4.199999999999818,,6.000000000000001,
9.5,,4.200000000000003,
6.699999999999998,,1.2999999999999972,
6.899999999999999,,2.0,
1.3000000000000045,,2.799999999999997,
2.6999999999999886,,1.8000000000000114,
2.700000000000003,,5.800000000000012,
5.5,,5.300000000000012,
1.2000000000000028,,6.0,
6.899999999999992,,6.300000000000183,
1.1000000000000083,,4.799999999999726,
1.1999999999999886,,6.100000000000364,
8.800000000000182,,2.3999999999996358,
3.0999999999999086,,4.200000000000273,
5.299999999999726,,6.199999999999817,
3.0,,2.0,
7.699999999999817,,1.699999999999818,
5.900000000000091,,4.900000000000091,
5.400000000000091,,3.0999999999999086,
9.800000000000182,,1.400000000000091,
5.799999999999727,,7.199999999999817,
3.0,,1.800000000000182,
6.100000000000364,,4.199999999999818,
1.3999999999996362,,4.099999999999909,
4.900000000000091,,1.900000000000091,
2.9000000000000914,,1.800000000000182,
1.400000000000091,,1.5,
3.0999999999999086,,1.3999999999996362,
7.299999999999727,,4.800000000000182,
1.800000000000182,,1.599999999999909,
3.399999999999636,,6.699999999999817,
9.100000000000364,,1.5,
5.899999999999636,,2.200000000000273,
4.200000000000273,,2.1999999999998185,
1.7999999999997272,,1.5,
1.6000000000003638,,3.799999999999727,
2.599999999999909,,2.3000000000001815,
2.799999999999727,,6.800000000000183,
4.300000000000182,,6.0,
3.0,,3.700000000000273,
1.3999999999996362,,2.599999999999909,
1.3000000000001821,,6.599999999999909,
3.5999999999999086,,1.1999999999998179,
2.299999999999727,,1.5,
2.0,,1.400000000000091,
1.6000000000003638,,1.599999999999909,
7.699999999999817,,1.400000000000091,
8.099999999999909,,3.799999999999727,
1.400000000000091,,4.0,
0.6999999999998181,,2.799999999999727,
3.600000000000364,,9.900000000000091,
7.099999999999909,,1.1999999999998179,
1.2999999999997272,,8.399999999999636,
4.900000000000091,,1.1000000000003638,
6.799999999999727,,1.2999999999997272,
7.400000000000091,,2.099999999999909,
1.400000000000091,,7.600000000000364,
0.8999999999996362,,3.699999999999818,
4.799999999999726,,1.699999999999818,
1.5,,3.200000000000273,
3.300000000000182,,3.5999999999999086,
2.099999999999909,,6.900000000000091,
4.199999999999818,,1.0999999999999093,
3.4000000000000914,,3.8,
3.6000000000000005,,1.2000000000000002,
0.8999999999999986,,3.5999999999999086,
5.700000000000018,,0.7999999999997272,
1.3999999999999773,,0.8000000000001819,
7.400000000000006,,2.5,
6.899999999999977,,2.0,
5.5,,3.0,
2.300000000000012,,7.100000000000364,
1.2999999999999543,,9.699999999999989,
1.1000000000000227,,2.200000000000045,
3.6000000000000227,,1.8999999999999773,
8.100000000000023,,5.300000000000012,
2.0,,3.1999999999999886,
2.5,,1.6999999999999886,
2.6999999999999313,,6.300000000000012,
0.7000000000000455,,8.799999999999955,
0.7999999999999545,,6.100000000000023,
8.399999999999977,,1.2000000000000457,
3.0,,1.0999999999999093,
1.8999999999999773,,1.1000000000000227,
3.0,,1.3999999999999773,
5.0,,4.5,
1.2000000000000457,,4.7000000000000455,
1.6999999999999318,,2.5,
1.7999999999999543,,1.8999999999999773,
1.0,,2.0,
1.1000000000000227,,1.6000000000000227,
2.0,,1.0,
1.0999999999999093,,0.6999999999999318,
1.0,,1.5,
1.0,,1.3999999999999773,
0.7000000000000455,,0.6000000000000227,
1.3999999999999773,,0.7000000000000455,
1.7999999999999543,,4.7999999999999545,
1.6999999999999318,,1.5,
7.800000000000068,,0.8999999999999773,
1.3999999999999773,,1.6000000000000227,
3.200000000000045,,0.8000000000000682,
7.599999999999909,,1.0999999999999093,
3.7000000000000455,,1.1000000000000227,
2.1000000000001364,,1.3999999999999773,
1.400000000000091,,1.5,
1.2999999999999543,,1.0,
1.2000000000000457,,1.5,
1.2999999999999543,,2.099999999999909,
8.700000000000045,,2.200000000000045,
1.7999999999999543,,1.0999999999999093,
6.2000000000000455,,1.0,
2.599999999999909,,1.400000000000091,
5.300000000000182,,1.0999999999999093,
1.7999999999999543,,1.2000000000000457,
1.400000000000091,,2.200000000000045,
2.399999999999864,,1.0,
6.5,,1.2000000000000457,
1.7999999999999543,,0.7999999999999545,
2.5,,2.399999999999864,
3.7000000000000455,,2.3000000000001815,
7.599999999999909,,2.599999999999909,
3.2999999999999545,,1.599999999999909,
1.400000000000091,,3.7000000000000455,
2.700000000000045,,5.099999999999909,
2.699999999999818,,1.900000000000091,
2.799999999999727,,1.900000000000091,
1.800000000000182,,1.0999999999999093,
2.599999999999909,,1.900000000000091,
2.5,,1.1999999999998179,
1.2000000000002728,,1.7000000000002728,
4.700000000000274,,1.7999999999997272,
4.299999999999727,,1.7000000000002728,
4.300000000000182,,1.800000000000182,
1.3000000000001821,,3.399999999999636,
1.699999999999818,,1.1999999999998179,
2.1999999999998185,,1.3000000000001821,
2.099999999999909,,3.0999999999999086,
1.7000000000002728,,2.200000000000273,
3.5999999999999086,,5.099999999999909,
4.699999999999818,,9.199999999999818,
2.0,,1.0,
2.0,,2.200000000000273,
2.5,,1.1999999999998179,
1.7999999999997272,,2.0,
3.699999999999818,,3.299999999999727,
1.7000000000002728,,2.599999999999909,
4.799999999999726,,1.0,
1.7000000000002728,,3.9000000000000914,
5.599999999999909,,1.0999999999999093,
3.0999999999999086,,1.400000000000091,
2.400000000000091,,2.599999999999909,
1.3999999999996362,,2.099999999999909,
2.800000000000182,,1.599999999999909,
1.0999999999999093,,1.2000000000002728,
2.100000000000364,,1.599999999999909,
2.0,,1.2000000000002728,
3.5999999999999086,,1.1999999999998179,
1.900000000000091,,1.599999999999909,
2.0,,6.099999999999909,
0.900000000000091,,7.5,
2.099999999999909,,1.3000000000001821,
2.5,,1.599999999999909,
3.300000000000182,,3.100000000000364,
2.200000000000273,,1.0999999999999093,
1.400000000000091,,2.099999999999909,
2.5,,1.0,
2.599999999999909,,1.800000000000182,
1.599999999999909,,1.400000000000091,
2.1999999999998185,,0.900000000000091,
3.9000000000000914,,1.0,
1.599999999999909,,1.2999999999997272,
8.300000000000011,,1.0,
9.199999999999989,,4.599999999999909,
5.699999999999988,,1.2000000000002728,
3.5,,8.900000000000091,
5.199999999999932,,4.0,
1.6000000000000227,,6.300000000000012,
1.8999999999999773,,4.300000000000011,
4.2999999999999545,,7.599999999999965,
9.0,,7.600000000000023,
4.100000000000024,,5.699999999999988,
2.0,,4.800000000000012,
9.399999999999975,,2.0,
5.5,,2.3999999999999773,
4.7999999999999545,,4.100000000000024,
3.0,,1.7000000000000457,
6.0,,2.700000000000045,
4.7000000000000455,,2.599999999999909,
2.700000000000045,,3.200000000000045,
2.599999999999909,,3.6000000000000227,
4.2000000000000455,,3.3999999999999773,
4.2999999999999545,,1.6000000000000227,
5.800000000000183,,2.8999999999999773,
3.800000000000182,,4.899999999999976,
2.400000000000091,,4.699999999999932,
4.900000000000091,,2.1000000000000227,
7.899999999999863,,2.1000000000000227,
3.0,,4.399999999999976,
3.9000000000000914,,6.100000000000023,
4.7000000000000455,,2.599999999999909,
5.900000000000091,,3.9000000000000914,
7.2000000000000455,,6.699999999999817,
2.400000000000091,,5.0,
3.899999999999864,,4.5,
4.400000000000091,,2.7999999999999545,
1.899999999999864,,6.7999999999999545,
2.6000000000001364,,2.5,
2.699999999999818,,4.0,
3.2999999999999545,,1.7000000000000457,
3.1000000000001364,,2.1999999999998185,
5.0,,3.9000000000000914,
6.300000000000183,,2.700000000000045,
5.399999999999863,,5.099999999999909,
3.5,,6.5,
5.2999999999999545,,2.200000000000045,
4.2000000000000455,,1.7999999999999543,
7.900000000000091,,4.7999999999999545,
,,1.6000000000001364,
,,1.7000000000000457,
,,2.5,
,,5.199999999999818,
,,3.7000000000000455,
,,9.399999999999864,
