CH/SP -> CH/SP:,CH/SP -> Eng:,Eng -> Eng:,Eng -> CH/SP:
4.899999999999637,1.6000000000003638,0.5999999999999089,9.299999999999727
5.099999999999909,1.0999999999999093,2.099999999999909,7.400000000000091
2.599999999999909,3.200000000000273,1.699999999999818,4.599999999999909
7.400000000000091,2.099999999999909,1.1000000000003638,4.699999999999818
0.5,1.0,4.299999999999727,8.5
0.6999999999998181,2.0,1.1999999999998179,2.400000000000091
1.2000000000002728,2.700000000000273,2.3000000000001815,1.5
1.400000000000091,3.0,1.599999999999909,0.6000000000003638
0.6999999999998181,5.0,1.699999999999818,1.7999999999997272
2.100000000000364,5.099999999999909,5.400000000000091,1.3999999999999986
0.8999999999996362,2.3999999999999986,5.799999999999727,1.8999999999999984
0.900000000000091,2.0,6.199999999999817,0.7000000000000028
5.700000000000273,1.2000000000000457,2.5,3.9000000000000914
4.400000000000091,1.3999999999998636,0.5,1.7000000000000457
7.199999999999817,2.7999999999999545,1.2999999999997272,2.1000000000001364
0.5999999999999089,0.900000000000091,0.8000000000001819,2.200000000000045
0.5,4.800000000000182,2.599999999999909,2.399999999999864
0.8999999999996362,0.900000000000091,0.8000000000001819,1.400000000000091
5.299999999999726,1.3999999999998636,0.900000000000091,7.899999999999863
2.6000000000003642,2.399999999999864,8.5,8.300000000000182
1.2999999999997272,0.7999999999999545,9.5,1.2999999999999543
0.6999999999998181,0.900000000000091,1.0,1.0
4.300000000000182,0.5999999999999089,2.699999999999818,0.900000000000091
0.5999999999999089,2.5,2.200000000000273,2.0
0.8999999999996362,6.600000000000137,0.6000000000003638,1.5
8.199999999999818,6.699999999999817,1.3999999999996362,1.599999999999909
0.7000000000002728,1.5,1.0,3.5999999999999086
6.699999999999817,2.7999999999999545,4.600000000000363,1.3000000000001821
0.5999999999999089,3.4000000000000914,2.1999999999998185,7.199999999999817
6.300000000000183,1.1999999999998179,1.1999999999998179,5.600000000000137
0.900000000000091,6.900000000000091,0.900000000000091,5.0
6.0,4.199999999999818,3.4000000000000914,1.1000000000001364
4.300000000000182,5.599999999999909,2.800000000000182,3.2999999999999545
4.699999999999818,1.5,4.599999999999909,8.600000000000136
0.5,1.099999999999966,0.6999999999998181,5.800000000000183
1.7000000000002728,2.300000000000012,4.300000000000182,2.599999999999909
5.199999999999818,9.700000000000044,6.700000000000273,2.200000000000273
1.2000000000002728,5.0,2.599999999999909,0.900000000000091
1.1999999999998179,9.399999999999975,1.699999999999818,2.0
2.0,1.0,0.8000000000001819,5.400000000000091
2.0,1.599999999999909,9.5,1.4000000000000343
1.900000000000091,1.7000000000000457,0.5,1.1999999999999886
0.5999999999999089,1.7999999999999543,3.1999999999999997,1.5
7.900000000000091,2.8999999999999986,2.0,1.1999999999999886
0.8999999999996362,4.100000000000001,0.8000000000000114,1.6000000000000227
1.1000000000003638,3.7999999999999825,0.5999999999999943,1.6999999999999886
2.799999999999727,2.1999999999999886,0.5999999999999943,1.3999999999999773
3.6999999999999993,2.5,2.2999999999999545,5.0
2.6000000000000014,6.899999999999977,2.400000000000091,1.8000000000000682
1.1000000000000014,1.1000000000000227,1.5,2.700000000000045
1.599999999999909,3.000000000000057,3.7999999999999545,3.899999999999977
5.7999999999999545,2.0,1.7999999999999543,0.8999999999999773
0.2999999999999545,3.0999999999999086,0.7000000000000455,1.1000000000000227
2.400000000000091,,5.599999999999909,1.8000000000000682
4.599999999999909,,6.7999999999999545,2.2999999999999545
2.5,,3.399999999999864,8.200000000000045
1.0,,5.400000000000091,7.599999999999909
4.400000000000091,,0.7000000000000455,1.9000000000000057
3.4000000000000914,,6.0,4.0
0.8000000000001819,,4.2000000000000455,4.099999999999993
1.0,,1.0999999999999093,2.0
1.1999999999998179,,4.600000000000136,3.300000000000012
1.3000000000001821,,0.8999999999998636,3.8000000000000114
2.0,,0.6000000000001364,2.6999999999999886
4.800000000000182,,9.0,4.800000000000012
