CH/SP -> CH/SP:,CH/SP -> Eng:,Eng -> Eng:,Eng -> CH/SP:
2.299999999999983,,1.900000000000091,
2.7000000000000175,,4.099999999999909,
8.0,,2.299999999999727,
2.1000000000000227,,1.3000000000001821,
6.300000000000012,,4.5,
1.5999999999999657,,6.699999999999817,
7.0,,1.1000000000003638,
3.899999999999977,,1.7999999999999972,
0.6999999999999886,,3.0999999999999943,
7.799999999999954,,3.3999999999999773,
3.900000000000034,,1.6000000000000227,
1.1999999999999886,,1.5999999999999943,
2.200000000000045,,1.5,
5.199999999999988,,2.4000000000000057,
0.8000000000000114,,2.8999999999999773,
4.800000000000068,,2.1000000000000227,
2.200000000000045,,2.0999999999999943,
5.899999999999977,,1.1000000000000227,
1.6000000000000227,,1.4000000000000343,
6.600000000000023,,4.399999999999976,
0.7999999999999545,,1.8000000000000114,
0.8999999999999773,,1.099999999999966,
2.7999999999999545,,0.8999999999999773,
6.600000000000023,,0.9000000000000341,
8.399999999999977,,2.200000000000045,
3.1000000000000227,,2.7999999999999545,
7.700000000000045,,7.199999999999932,
0.7999999999999545,,0.8999999999999773,
4.0,,4.400000000000091,
8.400000000000091,,5.7999999999999545,
0.6999999999999318,,1.2999999999999543,
3.200000000000045,,0.8000000000000682,
1.1999999999999318,,1.0,
1.1000000000000227,,1.1000000000000227,
7.799999999999954,,1.7000000000000457,
4.7000000000000455,,8.700000000000045,
,,2.0,
,,4.699999999999932,
,,3.3000000000000687,
,,2.2999999999999545,
,,7.899999999999977,
,,1.7000000000000457,
,,1.2999999999999543,
,,0.7000000000000455,
,,0.8999999999999773,
,,1.3000000000000682,
,,3.5999999999999086,
,,1.0,
,,1.3999999999999773,
,,1.6000000000000227,
,,1.1999999999999318,
