CH/SP -> CH/SP:,CH/SP -> Eng:,Eng -> Eng:,Eng -> CH/SP:
9.899999999999864,2.5,9.799999999999956,0.7000000000000455
7.2000000000000455,1.900000000000091,4.400000000000091,0.8999999999998636
1.400000000000091,1.0,3.4000000000000914,2.200000000000045
6.7999999999999545,1.5,1.599999999999909,1.599999999999909
1.400000000000091,0.7999999999999545,2.700000000000045,0.7000000000000455
3.0,7.400000000000091,3.0999999999999086,3.5999999999999086
1.0,1.7999999999999543,1.2000000000000457,1.0
1.7000000000000457,7.5,4.0,2.400000000000091
2.5,1.5,5.2999999999999545,6.099999999999909
7.5,3.699999999999818,1.0,8.700000000000045
5.5,1.5,2.200000000000045,2.599999999999909
3.7000000000000455,2.3000000000001815,2.099999999999909,1.0
1.2000000000000457,9.400000000000091,1.0999999999999093,3.300000000000182
2.6000000000001364,5.599999999999909,2.700000000000045,1.3000000000001821
2.2999999999999545,3.5,1.599999999999909,0.8000000000001819
0.5999999999999089,4.5,1.400000000000091,1.400000000000091
2.6000000000001364,2.800000000000182,1.7999999999999543,2.799999999999727
0.8999999999998636,3.200000000000273,1.7000000000000457,1.3000000000001821
1.0,2.5,0.900000000000091,7.699999999999817
0.8999999999998636,3.0999999999999086,1.0999999999999093,4.600000000000363
2.200000000000045,1.599999999999909,0.7999999999999545,9.299999999999727
4.899999999999864,6.300000000000183,2.0,1.900000000000091
3.1000000000001364,1.6999999999999886,1.400000000000091,2.599999999999909
0.6999999999998181,9.5,1.899999999999864,5.900000000000091
1.900000000000091,1.0,4.800000000000182,5.599999999999909
1.2999999999999543,9.300000000000068,1.0999999999999093,1.900000000000091
2.2999999999999545,6.199999999999932,1.599999999999909,3.0
1.2000000000000457,5.7000000000000455,0.900000000000091,2.099999999999909
1.7999999999999543,1.5,2.0,1.5
5.899999999999863,3.7000000000000455,0.900000000000091,2.200000000000273
6.900000000000091,5.099999999999909,1.5,1.3000000000001821
0.8999999999998636,4.7000000000000455,2.2999999999999545,4.099999999999909
1.2000000000000457,9.700000000000044,0.8000000000001819,1.900000000000091
2.0,3.0,0.6999999999998181,0.6999999999999886
1.7999999999999543,3.5999999999999086,1.2000000000000457,0.6000000000000227
2.5,1.0,0.6000000000001364,0.5999999999999089
4.5,6.799999999999727,0.900000000000091,9.600000000000025
3.5,2.1999999999998185,1.400000000000091,5.899999999999977
0.900000000000091,4.2999999999999545,1.599999999999909,2.200000000000045
0.6999999999998181,2.099999999999909,0.5,2.099999999999909
0.5,2.3000000000001815,0.7999999999999545,7.799999999999954
0.6000000000001364,2.9000000000000914,2.0,1.2999999999999543
1.1999999999998179,5.5,1.1999999999998179,1.5
2.700000000000273,8.0,7.0,3.2999999999999545
2.0,7.699999999999817,3.5999999999999086,6.7000000000000455
2.099999999999909,1.699999999999818,1.0,2.200000000000045
3.0,4.900000000000091,1.2999999999997272,1.1000000000001364
3.0999999999999086,6.900000000000091,1.3000000000001821,1.900000000000091
1.2999999999997272,8.199999999999818,1.3000000000001821,2.0
0.8000000000001819,4.099999999999909,0.6999999999998181,5.599999999999909
0.900000000000091,2.800000000000182,1.0,2.899999999999864
8.5,2.0,1.0,2.700000000000273
2.599999999999909,3.700000000000273,1.1999999999998179,1.0
0.8000000000001819,1.6000000000003638,1.400000000000091,3.800000000000182
0.900000000000091,0.5999999999999089,1.400000000000091,1.3000000000001821
2.0,4.699999999999818,1.699999999999818,1.6000000000003638
1.0,2.599999999999909,1.2999999999997272,7.400000000000091
3.799999999999727,1.0999999999999093,1.2000000000002728,3.800000000000182
0.8999999999996362,7.2000000000000455,2.400000000000091,2.599999999999909
0.7000000000002728,6.100000000000137,1.7999999999999543,3.699999999999818
6.2000000000000455,6.5,1.2000000000000457,2.200000000000273
7.0,7.0,1.3999999999998636,7.5
7.400000000000091,4.599999999999909,5.0,2.099999999999909
8.899999999999864,1.5,5.7000000000000455,1.3000000000001821
6.099999999999909,2.5,8.0,4.700000000000274
6.7000000000000455,2.0,2.7999999999999545,2.299999999999727
2.6000000000001364,2.400000000000091,1.2000000000000457,1.1999999999998179
5.2000000000000455,7.0,5.7000000000000455,3.800000000000182
6.600000000000137,7.900000000000091,1.5,3.200000000000273
3.399999999999864,,1.5,6.900000000000091
2.700000000000045,,7.299999999999954,2.299999999999727
4.7000000000000455,,2.599999999999909,1.900000000000091
1.6000000000001364,,4.100000000000136,5.5
2.0,,1.599999999999909,1.400000000000091
2.400000000000091,,4.600000000000136,2.3999999999996358
2.799999999999727,,2.5,1.5
5.100000000000363,,2.099999999999909,1.800000000000182
6.399999999999636,,6.400000000000091,6.0
1.599999999999909,,2.0,1.900000000000091
2.599999999999909,,2.800000000000182,4.599999999999909
1.400000000000091,,0.8999999999996362,2.9000000000000914
2.800000000000182,,3.100000000000364,3.5
1.5,,1.900000000000091,5.599999999999909
7.5,,5.400000000000091,5.2000000000000455
8.900000000000091,,1.899999999999636,7.199999999999817
1.7999999999997272,,1.400000000000091,7.899999999999863
2.3000000000001815,,0.900000000000091,2.6000000000001364
4.799999999999726,,4.0,6.2000000000000455
0.900000000000091,,9.0,5.0
4.299999999999727,,6.799999999999727,7.700000000000045
3.100000000000364,,3.0,2.099999999999909
1.5,,3.0,4.400000000000091
1.0999999999999093,,8.799999999999727,1.7999999999999543
1.7999999999997272,,4.5,1.2999999999999543
8.700000000000273,,4.599999999999909,3.200000000000045
9.5,,2.599999999999909,1.5
5.299999999999726,,1.599999999999909,2.200000000000273
2.099999999999909,,1.900000000000091,4.599999999999909
1.800000000000182,,0.900000000000091,1.0
8.699999999999818,,2.599999999999909,
4.400000000000091,,1.699999999999818,
6.699999999999817,,1.400000000000091,
5.200000000000274,,1.7999999999997272,
8.099999999999909,,4.0,
2.3000000000001815,,0.900000000000091,
3.0999999999999086,,6.399999999999636,
3.5,,4.900000000000091,
4.900000000000091,,3.0,
1.0,,1.900000000000091,
0.8000000000001819,,3.4000000000000914,
8.799999999999727,,5.0,
9.5,,2.099999999999909,
5.600000000000364,,1.699999999999818,
8.099999999999909,,3.1000000000000085,
4.799999999999983,,5.099999999999994,
6.100000000000023,,2.4000000000000057,
0.6999999999999886,,0.8999999999999773,
3.6000000000000227,,3.7000000000000455,
5.199999999999988,,3.0,
5.900000000000035,,1.1999999999999318,
0.7999999999999545,,0.900000000000091,
1.2999999999999543,,3.5999999999999086,
0.7000000000000455,,1.0,
0.6999999999999318,,0.6999999999999318,
8.0,,3.9000000000000914,
5.699999999999932,,8.0,
5.899999999999977,,4.599999999999909,
0.6000000000000227,,0.7000000000000455,
0.6000000000000227,,5.199999999999932,
0.7999999999999545,,3.200000000000045,
4.899999999999976,,4.0,
3.8000000000000687,,1.1999999999999318,
3.5,,7.699999999999932,
2.6000000000000227,,0.6000000000000227,
0.7000000000000455,,6.100000000000023,
5.099999999999909,,4.5,
4.2000000000000455,,6.0,
1.2999999999999543,,9.599999999999909,
