ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"362","5492","0","Eye Tracker","-1","2019-11-12 11:55:08.298","2019-11-12 11:55:01.606","2019-11-12 11:55:08.298"
"363","5492","1","Spanish","4","2019-11-12 11:56:51.252","2019-11-12 11:55:08.448","2019-11-12 11:56:51.252"
"364","5492","2","English","2","2019-11-12 11:58:39.854","2019-11-12 11:56:51.384","2019-11-12 11:58:39.854"
"365","5492","3","Spanish","0","2019-11-12 11:59:48.383","2019-11-12 11:58:39.985","2019-11-12 11:59:48.383"
"366","5492","4","English","1","2019-11-12 12:01:33.654","2019-11-12 11:59:48.504","2019-11-12 12:01:33.654"
"367","5492","5","Spanish","3","2019-11-12 12:03:18.408","2019-11-12 12:01:33.776","2019-11-12 12:03:18.408"
"368","5492","6","English","4","2019-11-12 12:04:37.397","2019-11-12 12:03:18.519","2019-11-12 12:04:37.397"
"369","5492","7","Spanish","2","2019-11-12 12:05:57.310","2019-11-12 12:04:37.513","2019-11-12 12:05:57.310"
"370","5492","8","English","0","2019-11-12 12:07:28.891","2019-11-12 12:05:57.423","2019-11-12 12:07:28.891"
"371","5492","9","Spanish","1","2019-11-12 12:09:16.390","2019-11-12 12:07:29.013","2019-11-12 12:09:16.390"
"372","5492","10","English","3","2019-11-12 12:10:31.036","2019-11-12 12:09:16.501","2019-11-12 12:10:31.036"
"373","5492","11","Spanish","4","2019-11-12 12:11:40.064","2019-11-12 12:10:31.148","2019-11-12 12:11:40.064"
"374","5492","12","English","2","2019-11-12 12:12:18.534","2019-11-12 12:11:40.206","2019-11-12 12:12:18.534"
"375","5492","13","Spanish","0","2019-11-12 12:13:10.366","2019-11-12 12:12:18.639","2019-11-12 12:13:10.366"
"376","5492","14","English","1","2019-11-12 12:14:17.577","2019-11-12 12:13:10.463","2019-11-12 12:14:17.577"
"377","5492","15","Spanish","3","2019-11-12 12:15:00.791","2019-11-12 12:14:17.700","2019-11-12 12:15:00.791"
"378","5492","16","English","4","2019-11-12 12:15:56.113","2019-11-12 12:15:00.896","2019-11-12 12:15:56.113"
"379","5492","17","Spanish","2","2019-11-12 12:16:41.062","2019-11-12 12:15:56.250","2019-11-12 12:16:41.062"
"380","5492","18","English","0","2019-11-12 12:17:55.928","2019-11-12 12:16:41.174","2019-11-12 12:17:55.928"
"381","5492","19","Spanish","1","2019-11-12 12:19:12.663","2019-11-12 12:17:56.037","2019-11-12 12:19:12.663"
"382","5492","20","English","3","2019-11-12 12:19:56.568","2019-11-12 12:19:12.772","2019-11-12 12:19:56.568"
"383","5492","21","Spanish","4","2019-11-12 12:20:50.360","2019-11-12 12:19:56.672","2019-11-12 12:20:50.360"
"384","5492","22","English","2","2019-11-12 12:22:05.185","2019-11-12 12:20:50.475","2019-11-12 12:22:05.185"
"385","5492","23","Spanish","0","2019-11-12 12:22:48.087","2019-11-12 12:22:05.289","2019-11-12 12:22:48.087"
"386","5492","24","English","1","2019-11-12 12:24:40.895","2019-11-12 12:22:48.186","2019-11-12 12:24:40.895"
"387","5492","25","Spanish","3","2019-11-12 12:25:33.255","2019-11-12 12:24:41.015","2019-11-12 12:25:33.255"
"388","5492","26","English","4","2019-11-12 12:25:54.736","2019-11-12 12:25:33.378","2019-11-12 12:25:54.736"
"389","5492","27","Spanish","2","2019-11-12 12:26:38.144","2019-11-12 12:25:54.848","2019-11-12 12:26:38.144"
"390","5492","28","English","0","2019-11-12 12:28:32.623","2019-11-12 12:26:38.257","2019-11-12 12:28:32.623"
"391","5492","29","Spanish","1","2019-11-12 12:29:29.024","2019-11-12 12:28:32.727","2019-11-12 12:29:29.024"
"392","5492","30","English","3","2019-11-12 12:30:25.281","2019-11-12 12:29:29.137","2019-11-12 12:30:25.281"
"393","5492","1","Spanish","4",\N,"2019-11-13 09:52:52.715","2019-11-13 09:52:52.715"
