MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,242,0.10223,10,401,559,5492,NOT_AOI,0
1,hapii,243,0.12618,11,-315,1116,5492,NOT_AOI,0
1,hapii,244,0.08838,12,417,105,5492,NOT_AOI,0
1,hapii,245,0.09289,12,225,952,5492,NOT_AOI,0
1,hapii,246,0.16792,13,967,1213,5492,NOT_AOI,0
1,hapii,247,0.05964,13,0,0,5492,NOT_AOI,0
1,hapii,248,0.0883,14,493,100,5492,NOT_AOI,0
1,hapii,249,0.08799,13,121,89,5492,NOT_AOI,0
1,hapii,250,0.0529,10,303,822,5492,NOT_AOI,0
1,hapii,251,0.15172,10,-996,-208,5492,NOT_AOI,0
1,hapii,252,0.10907,11,76,477,5492,NOT_AOI,0
1,hapii,253,0.08292999999999999,12,163,862,5492,NOT_AOI,0
1,hapii,254,0.07884,8,452,-23,5492,NOT_AOI,1
1,hapii,255,0.0898,9,482,28,5492,NOT_AOI,1
1,hapii,256,0.10363,8,372,169,5492,NOT_AOI,1
1,hapii,257,0.07851,9,629,165,5492,NOT_AOI,1
1,hapii,258,0.10739000000000001,9,929,444,5492,RESULT3,1
1,hapii,259,0.11790999999999999,10,856,627,5492,RESULT4,1
1,hapii,260,0.10293,11,379,323,5492,NOT_AOI,1
1,hapii,261,0.12784,12,351,62,5492,NOT_AOI,1
1,hapii,262,0.09253,13,358,93,5492,NOT_AOI,1
1,hapii,263,0.07152,14,845,215,5492,RESULT1,1
1,hapii,264,0.11865999999999999,14,411,339,5492,NOT_AOI,1
1,hapii,265,0.12695,15,932,808,5492,NOT_AOI,1
1,hapii,266,0.12548,16,469,-340,5492,NOT_AOI,1
1,hapii,267,0.03444,15,745,698,5492,RESULT5,1
1,hapii,268,0.1066,16,0,0,5492,NOT_AOI,1
1,hapii,269,0.09416000000000001,16,825,213,5492,RESULT1,1
1,hapii,270,0.15026,17,349,423,5492,NOT_AOI,1
1,hapii,271,0.0863,18,696,140,5492,QUERY,1
1,hapii,272,0.13957,18,704,37,5492,NOT_AOI,1
1,hapii,273,0.07883,18,1058,4,5492,NOT_AOI,1
1,hapii,274,0.04025,17,759,697,5492,RESULT5,1
1,hapii,275,0.11717999999999999,18,926,786,5492,RESULT5,1
1,hapii,276,0.10269,18,966,31,5492,NOT_AOI,1
1,hapii,277,0.13047999999999998,17,547,337,5492,NOT_AOI,1
1,hapii,278,0.11549000000000001,17,400,314,5492,NOT_AOI,1
1,hapii,279,0.11819,17,482,352,5492,NOT_AOI,1
1,hapii,280,0.13898,17,722,496,5492,RESULT3,1
1,hapii,281,0.10382000000000001,18,400,309,5492,NOT_AOI,1
1,hapii,282,0.15342,19,445,378,5492,NOT_AOI,1
1,hapii,283,0.031560000000000005,19,0,0,5492,NOT_AOI,1
