MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/14 12:10:28.754),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,38,0.25488,656619584619,0.47991,0.08039,0.00000,0.25488,2,1,0.48423,0.13793,1,0.38802,0.07407,0,,0.32969,0.71566,19.94404,1.02394,1,0.60832,0.72761,21.28344,1.03109,1,0,0.00000,32,4.12662,1,3.94521,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,89,0.59570,656622992342,0.43956,0.15879,0.26147,0.33423,3,1,0.43202,0.22427,1,0.38698,0.07407,0,,0.32747,0.71873,17.52345,1.06951,1,0.60604,0.73033,18.88573,1.06147,1,0,0.00000,31,3.68606,1,3.72065,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,114.76610,227.54256,
1,hapii,113,0.75781,656624613531,0.43940,0.23145,0.60303,0.15479,4,1,0.53609,0.30270,1,0.38698,0.07407,0,,0.33056,0.71996,16.78228,1.03384,1,0.60813,0.73201,17.80128,1.03384,1,0,0.00000,31,3.65352,1,3.67159,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,78.47340,269.77567,
1,hapii,149,1.00073,656627042675,0.52555,0.30637,0.76685,0.23389,5,1,0.40552,0.24736,1,0.38698,0.07407,0,,0.32578,0.71945,14.86954,1.06244,1,0.60422,0.73006,16.27084,1.06244,1,0,0.00000,31,3.54097,1,3.75692,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,184.13811,333.93326,
1,hapii,182,1.22217,656629256099,0.38721,0.23708,1.02466,0.19751,6,1,0.25128,0.22922,1,0.38698,0.07407,0,,0.31959,0.72019,9.65747,1.03022,1,0.59852,0.72926,14.95094,1.03022,1,0,0.00000,31,3.37832,1,3.46678,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,275.95319,164.26546,
1,hapii,233,1.57397,656632775016,0.29009,0.20273,1.46948,0.10449,7,1,0.16033,0.12587,1,0.38698,0.07407,0,,0.31521,0.71957,13.80551,1.06859,1,0.59226,0.72823,14.87159,1.06859,1,0,0.00000,31,4.06086,1,3.83819,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,190.12494,168.74802,
1,hapii,295,1.99219,656636957623,0.12614,0.12611,1.60107,0.39111,8,1,0.11334,-0.07180,0,0.38854,0.07963,0,,0.30784,0.71537,9.62612,0.97450,0,0.58347,0.72022,9.63121,0.97450,0,0,0.00000,30,1.92266,0,2.48536,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,325.47882,165.27147,
1,hapii,346,2.35132,656640547920,0.10355,0.06915,2.22290,0.12842,9,1,0.08189,-0.00751,1,0.39167,0.08333,0,,0.30351,0.71731,15.34330,1.08515,1,0.58026,0.72092,15.28843,1.07711,1,0,0.00000,31,4.38432,1,2.95883,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,75.26962,125.18597,
1,hapii,401,2.71973,656644232423,0.09009,0.06377,2.35815,0.36157,10,1,0.09651,0.11250,1,0.39167,0.08333,0,,0.30848,0.71616,15.22262,1.02440,1,0.58474,0.72153,15.11612,1.01636,1,0,0.00000,31,4.40707,1,3.02481,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,26.48835,167.32875,
1,hapii,421,2.85352,656645569766,0.13498,0.05160,2.72632,0.12720,11,1,0.37718,0.05006,1,0.39167,0.08333,0,,0.31754,0.71469,16.72720,1.07663,1,0.59253,0.72189,13.79626,1.08467,1,0,0.00000,31,3.86309,1,3.30483,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,87.18523,8.67068,
