MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/31 15:34:41.017),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,23,0.15381,5724631422648,0.37311,0.01630,0.00000,0.15381,1,1,0.37724,0.05359,1,0.38438,0.09444,0,,0.25931,0.61147,23.29554,0.97226,1,0.54133,0.61240,22.67885,0.97226,1,0,0.00000,25,4.53381,1,4.47753,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,0.00000,0.00000,
1,hapii,44,0.29541,5724632842171,0.37657,0.02527,0.16064,0.13477,2,1,0.45623,0.13643,1,0.38438,0.09444,0,,0.26040,0.61421,23.70365,0.97859,1,0.54207,0.61546,23.35466,0.98493,1,0,0.00000,25,4.54404,1,4.33262,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,11.74655,304.44006,
1,hapii,106,0.71143,5724637001640,0.54524,0.23916,0.32813,0.38330,3,1,0.52149,0.29737,1,0.38698,0.12407,0,,0.27358,0.61845,21.24149,0.97856,1,0.55645,0.62450,20.77362,0.98489,1,0,0.00000,25,3.81957,1,3.84536,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,397.79141,324.49954,
1,hapii,171,1.14844,5724641368445,0.51011,0.27701,0.71729,0.43115,4,1,0.40586,0.41627,1,0.42865,0.26111,0,,0.27312,0.62261,18.17341,0.96596,1,0.55579,0.62905,18.10870,0.96596,1,0,0.00000,25,3.75229,1,3.67537,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,78.86977,211.21811,
1,hapii,196,1.31689,5724643055138,0.35574,0.57530,1.17188,0.14502,5,1,0.33522,0.71352,1,0.44219,0.27407,0,,0.26968,0.63243,17.85119,0.96596,1,0.55035,0.63790,18.18308,0.97933,1,0,0.00000,25,3.34829,1,3.34921,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,437.75562,227.38503,
1,hapii,240,1.60742,5724645960757,0.36175,0.94024,1.33936,0.26807,6,1,0.39855,0.94343,1,0.44219,0.32222,0,,0.26992,0.63993,16.93110,0.95967,1,0.55297,0.64493,17.47560,0.95967,1,0,0.00000,25,3.34533,1,3.33864,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,394.30414,271.67697,
1,hapii,279,1.86963,5724648579872,0.40826,0.93109,1.61475,0.25488,7,1,0.43694,0.74364,1,0.43698,0.32500,0,,0.27333,0.63596,15.89462,0.95967,1,0.55741,0.64054,15.87832,0.95967,1,0,0.00000,25,2.86385,1,3.06321,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,89.84431,6.31477,
1,hapii,331,2.24463,5724652330824,0.43657,0.10984,2.08887,0.15576,8,1,0.24839,0.04682,1,0.43594,0.33611,0,,0.26705,0.60875,17.56562,0.95967,1,0.55185,0.61454,19.46040,0.95967,1,0,0.00000,26,3.41779,1,4.20260,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,888.61401,86.49312,
1,hapii,354,2.39795,5724653866953,0.15340,0.03459,2.27051,0.12744,9,1,0.17315,0.05982,1,0.43594,0.33611,0,,0.25889,0.60152,16.76485,0.91396,1,0.54220,0.60249,17.59387,0.91396,1,0,0.00000,26,3.45130,1,3.55862,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,549.72687,171.49841,
1,hapii,369,2.49805,5724654867021,0.07773,0.04206,2.40479,0.09326,10,1,0.03621,0.05895,1,0.43594,0.33981,0,,0.25380,0.60191,16.17281,0.87241,1,0.53621,0.60150,17.10779,0.87241,1,0,0.00000,26,3.51623,1,3.52911,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,145.51022,183.17831,
1,hapii,406,2.74658,5724657349319,0.04818,0.05578,2.50537,0.24121,11,1,0.07548,0.04000,1,0.46823,0.38981,0,,0.25090,0.60394,16.58637,0.93109,1,0.53233,0.60180,16.76233,0.93681,1,0,0.00000,26,3.46659,1,3.42284,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,58.63903,194.63684,
1,hapii,449,3.03467,5724660233737,0.09922,0.08643,2.75342,0.28125,12,1,0.20559,0.13863,1,0.46458,0.39352,0,,0.24940,0.60420,17.38315,0.87241,1,0.52994,0.59989,17.38573,0.87241,1,0,0.00000,25,3.77006,1,3.74782,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,103.43652,341.33572,
1,hapii,489,3.30225,5724662910156,0.45530,0.10170,3.06152,0.24072,13,1,0.43077,0.09688,1,0.46458,0.39352,0,,0.27105,0.60685,20.23128,1.00385,1,0.55099,0.60803,19.25412,1.01018,1,0,0.00000,25,4.23993,1,4.14002,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,683.87250,358.61816,
1,hapii,515,3.47705,5724664655623,0.45297,0.09903,3.30908,0.16797,14,1,0.44844,-0.08952,1,0.46458,0.39352,0,,0.27280,0.60513,20.08520,1.06631,1,0.55207,0.60819,19.41971,1.06631,1,0,0.00000,25,4.02956,1,4.22160,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,5.32246,147.19513,
1,hapii,537,3.62402,5724666125516,0.42152,0.01803,3.48340,0.14063,15,1,0.41437,0.04252,1,0.46458,0.39352,0,,0.27066,0.60389,18.39486,1.01218,1,0.55000,0.60862,19.03958,1.01921,1,0,0.00000,25,3.76590,1,4.20713,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,106.29666,124.61581,
1,hapii,570,3.84521,5724668337331,0.43707,0.02806,3.63037,0.21484,16,1,0.47114,0.03091,1,0.46458,0.39352,0,,0.27122,0.60055,18.34761,0.98485,1,0.55011,0.60655,18.70511,0.98485,1,0,0.00000,25,3.75184,1,4.31656,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,31.76045,340.05820,
1,hapii,589,3.97217,5724669605601,0.46158,-0.00405,3.85156,0.12061,17,1,0.46938,-0.03946,1,0.46458,0.39352,0,,0.27111,0.60003,18.34674,1.03184,1,0.55006,0.60553,18.72296,1.02550,1,0,0.00000,25,3.70034,1,4.36453,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,58.45671,36.38719,
1,hapii,615,4.14893,5724671376498,0.47012,0.02286,3.97900,0.16992,18,1,0.45480,0.12568,0,0.46458,0.39352,0,,0.27324,0.60315,16.87042,1.02496,0,0.55240,0.60806,18.13818,1.03832,0,0,0.00000,25,3.67546,0,4.68862,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,33.36916,299.43103,
