MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,AOI_TYPE,Page,userID
1,hapii,1565,0.11605,24,110,346,NOT_AOI,0,4458
1,hapii,1566,0.12953,23,216,332,NOT_AOI,0,4458
1,hapii,1567,0.13224,21,390,361,NOT_AOI,0,4458
1,hapii,1568,0.09245,16,-29,419,NOT_AOI,0,4458
1,hapii,1569,0.092,17,-57,527,NOT_AOI,0,4458
1,hapii,1570,0.10408,14,135,110,NOT_AOI,0,4458
1,hapii,1572,0.11285,13,101,100,NOT_AOI,0,4458
1,hapii,1573,0.02615,13,955,-271,NOT_AOI,0,4458
1,hapii,1574,0.84531,11,1816,644,NOT_AOI,0,4458
1,hapii,1575,0.03592,8,-63,-4400,NOT_AOI,0,4458
1,hapii,1576,0.12294,9,0,0,NOT_AOI,0,4458
1,hapii,1577,1.3491,8,0,0,NOT_AOI,0,4458
1,hapii,1578,0.09269,9,430,5,NOT_AOI,0,4458
