ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"1121","671","0","Eye Tracker","-1","2020-03-19 10:56:26.103","2020-03-19 10:56:23.588","2020-03-19 10:56:26.103"
"1122","671","1","Chinese","0","2020-03-19 10:57:32.400","2020-03-19 10:56:26.242","2020-03-19 10:57:32.400"
"1123","671","2","English","3","2020-03-19 10:58:07.786","2020-03-19 10:57:32.520","2020-03-19 10:58:07.786"
"1124","671","3","Chinese","1","2020-03-19 10:58:34.309","2020-03-19 10:58:07.888","2020-03-19 10:58:34.309"
"1125","671","4","English","2","2020-03-19 10:59:26.184","2020-03-19 10:58:34.426","2020-03-19 10:59:26.184"
"1126","671","5","Chinese","4","2020-03-19 11:00:16.926","2020-03-19 10:59:26.309","2020-03-19 11:00:16.926"
"1127","671","6","English","0","2020-03-19 11:01:22.896","2020-03-19 11:00:17.024","2020-03-19 11:01:22.896"
"1128","671","7","Chinese","3","2020-03-19 11:02:08.727","2020-03-19 11:01:22.996","2020-03-19 11:02:08.727"
"1129","671","8","English","1","2020-03-19 11:02:34.181","2020-03-19 11:02:08.866","2020-03-19 11:02:34.181"
"1130","671","9","Chinese","2","2020-03-19 11:03:03.168","2020-03-19 11:02:34.305","2020-03-19 11:03:03.168"
"1131","671","10","English","4","2020-03-19 11:04:16.303","2020-03-19 11:03:03.274","2020-03-19 11:04:16.303"
"1132","671","11","Chinese","0","2020-03-19 11:04:58.883","2020-03-19 11:04:16.424","2020-03-19 11:04:58.883"
"1133","671","12","English","3","2020-03-19 11:05:41.222","2020-03-19 11:04:58.973","2020-03-19 11:05:41.222"
"1134","671","13","Chinese","1","2020-03-19 11:06:29.718","2020-03-19 11:05:41.338","2020-03-19 11:06:29.718"
"1135","671","14","English","2","2020-03-19 11:07:04.670","2020-03-19 11:06:29.838","2020-03-19 11:07:04.670"
"1136","671","15","Chinese","4","2020-03-19 11:07:50.390","2020-03-19 11:07:04.777","2020-03-19 11:07:50.390"
"1137","671","16","English","0","2020-03-19 11:08:33.752","2020-03-19 11:07:50.493","2020-03-19 11:08:33.752"
"1138","671","17","Chinese","3","2020-03-19 11:09:14.896","2020-03-19 11:08:33.875","2020-03-19 11:09:14.896"
"1139","671","18","English","1","2020-03-19 11:09:59.656","2020-03-19 11:09:15.004","2020-03-19 11:09:59.656"
"1140","671","19","Chinese","2","2020-03-19 11:10:37.527","2020-03-19 11:09:59.755","2020-03-19 11:10:37.527"
"1141","671","20","English","4","2020-03-19 11:11:05.653","2020-03-19 11:10:37.633","2020-03-19 11:11:05.653"
"1142","671","21","Chinese","0","2020-03-19 11:11:33.353","2020-03-19 11:11:05.758","2020-03-19 11:11:33.353"
"1143","671","22","English","3","2020-03-19 11:12:21.868","2020-03-19 11:11:33.444","2020-03-19 11:12:21.868"
"1144","671","23","Chinese","1","2020-03-19 11:13:03.267","2020-03-19 11:12:21.968","2020-03-19 11:13:03.267"
"1145","671","24","English","2","2020-03-19 11:13:42.823","2020-03-19 11:13:03.358","2020-03-19 11:13:42.823"
"1146","671","25","Chinese","4","2020-03-19 11:14:04.967","2020-03-19 11:13:42.928","2020-03-19 11:14:04.967"
"1147","671","26","English","0","2020-03-19 11:14:40.871","2020-03-19 11:14:05.063","2020-03-19 11:14:40.871"
"1148","671","27","Chinese","3","2020-03-19 11:15:10.208","2020-03-19 11:14:40.986","2020-03-19 11:15:10.208"
"1149","671","28","English","1","2020-03-19 11:15:27.127","2020-03-19 11:15:10.309","2020-03-19 11:15:27.127"
"1150","671","29","Chinese","2","2020-03-19 11:16:05.695","2020-03-19 11:15:27.233","2020-03-19 11:16:05.695"
"1151","671","30","English","4","2020-03-19 11:16:39.088","2020-03-19 11:16:05.803","2020-03-19 11:16:39.088"
