MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,2335,0.242,10,463,112,671,NOT_AOI,0
1,hapii,2336,0.36693000000000003,11,3598,2457,671,NOT_AOI,0
1,hapii,2337,0.16822,12,464,101,671,NOT_AOI,0
1,hapii,2338,0.04238,13,1045,1651,671,NOT_AOI,0
1,hapii,2340,0.024480000000000002,15,611,305,671,NOT_AOI,0
1,hapii,2341,0.15779,7,68,485,671,NOT_AOI,0
1,hapii,2342,0.14009000000000002,8,250,850,671,NOT_AOI,0
1,hapii,2343,0.26283,7,257,856,671,NOT_AOI,0
1,hapii,2344,0.06262000000000001,4,951,189,671,RESULT1,1
1,hapii,2345,0.13188,5,454,136,671,NOT_AOI,1
1,hapii,2346,0.06542,2,1148,-8,671,NOT_AOI,2
1,hapii,2347,0.043269999999999996,2,915,50,671,NOT_AOI,2
1,hapii,2348,0.09061,3,524,106,671,NOT_AOI,2
1,hapii,2349,0.14668,4,570,430,671,NOT_AOI,3
1,hapii,2350,0.17831,2,399,179,671,NOT_AOI,4
1,hapii,2351,0.12697,3,513,91,671,NOT_AOI,4
1,hapii,2352,0.13662,4,960,366,671,RESULT2,4
1,hapii,2353,0.058789999999999995,5,446,134,671,NOT_AOI,4
1,hapii,2354,0.13505,5,491,203,671,NOT_AOI,5
1,hapii,2355,0.07939,3,937,889,671,RESULT6,5
1,hapii,2356,0.14296,3,439,209,671,NOT_AOI,6
1,hapii,2357,0.09773,2,875,-60,671,NOT_AOI,6
1,hapii,2358,0.09156,2,1010,-9,671,NOT_AOI,8
1,hapii,2359,0.11667999999999999,3,506,73,671,NOT_AOI,8
1,hapii,2360,0.10417,4,539,207,671,NOT_AOI,8
1,hapii,2361,0.13385999999999998,2,900,169,671,RESULT1,10
1,hapii,2362,0.1483,2,660,324,671,RESULT2,10
1,hapii,2363,0.09096,1,429,293,671,NOT_AOI,11
1,hapii,2364,0.15187,2,706,948,671,NOT_AOI,12
1,hapii,2365,0.10979000000000001,1,398,21,671,NOT_AOI,14
1,hapii,2366,0.0991,1,412,363,671,NOT_AOI,17
1,hapii,2367,0.20723000000000005,2,459,142,671,NOT_AOI,17
1,hapii,2368,0.21199,3,482,293,671,NOT_AOI,17
1,hapii,2369,0.07678,4,345,1172,671,NOT_AOI,18
1,hapii,2370,0.07911,5,863,-2,671,NOT_AOI,18
1,hapii,2371,0.33997,6,0,0,671,NOT_AOI,18
1,hapii,2372,0.12505,7,353,384,671,NOT_AOI,18
1,hapii,2373,0.13342,2,450,140,671,NOT_AOI,19
1,hapii,2374,0.14786,3,936,114,671,QUERY,20
1,hapii,2375,0.1018,3,431,332,671,NOT_AOI,21
1,hapii,2376,0.38015,3,-2085,2696,671,NOT_AOI,22
1,hapii,2377,0.13126,3,958,71,671,NOT_AOI,22
1,hapii,2378,0.08626,4,463,134,671,NOT_AOI,22
1,hapii,2379,0.12325,5,898,278,671,NOT_AOI,22
1,hapii,2380,0.14877,2,1351,-1023,671,NOT_AOI,24
1,hapii,2381,0.10272,3,469,407,671,NOT_AOI,24
1,hapii,2382,0.1281,3,500,100,671,NOT_AOI,24
1,hapii,2383,0.16430999999999998,4,505,259,671,NOT_AOI,24
1,hapii,2384,0.11579,5,418,206,671,NOT_AOI,24
1,hapii,2385,0.13697,6,371,573,671,NOT_AOI,24
1,hapii,2386,0.21399,5,1045,157,671,QUERY,26
1,hapii,2387,0.24048000000000005,2,781,549,671,NOT_AOI,27
1,hapii,2388,0.12989,3,480,316,671,NOT_AOI,27
1,hapii,2389,0.12800999999999998,3,914,187,671,RESULT1,29
1,hapii,2390,0.05076,4,974,203,671,RESULT1,29
1,hapii,2391,0.11805,5,481,263,671,NOT_AOI,29
1,hapii,2392,0.07722000000000001,6,1283,445,671,NOT_AOI,29
1,hapii,2393,0.10442,7,411,199,671,NOT_AOI,29
1,hapii,2395,0.02605,7,-7,72,671,NOT_AOI,0
1,hapii,2396,0.14629,5,401,460,671,NOT_AOI,0
1,hapii,2397,0.04566,5,-374,-240,671,NOT_AOI,0
1,hapii,2398,0.019,5,268,297,671,NOT_AOI,0
1,hapii,2400,1.0631700000000002,7,0,0,671,NOT_AOI,0
1,hapii,2401,0.36023,8,0,0,671,NOT_AOI,0
1,hapii,2402,0.12844,9,578,470,671,NOT_AOI,0
1,hapii,2403,0.13695,8,596,-19,671,NOT_AOI,0
