MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/19 10:55:04.427),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,29,0.20313,4757818638402,0.41360,0.03788,0.00000,0.20313,1,1,0.39035,-0.03951,1,0.38385,0.08333,0,,0.24293,0.51220,17.18764,1.11135,1,0.52036,0.51605,17.60206,1.12028,1,0,0.00000,9,3.25682,1,3.66916,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,52,0.35938,4757820189374,0.41300,0.02824,0.20313,0.15625,2,1,0.43374,0.09918,1,0.38385,0.08333,0,,0.24642,0.51275,17.04870,1.03045,1,0.52393,0.51740,17.72338,1.03827,1,0,0.00000,9,3.58986,1,3.46506,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,10.47474,96.31431,
1,hapii,67,0.45313,4757821191392,0.43956,0.08516,0.35938,0.09375,3,1,0.59523,0.29335,1,0.38385,0.08333,0,,0.25179,0.51695,15.89073,1.08121,1,0.52849,0.52270,16.50835,1.09013,1,0,0.00000,9,3.26050,1,3.11795,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,79.87189,309.67731,
1,hapii,102,0.68750,4757823571724,0.57335,0.29801,0.48438,0.20313,4,1,0.57522,0.23237,1,0.38385,0.08333,0,,0.25576,0.52389,15.19547,1.20128,1,0.53374,0.53200,15.67990,1.21021,1,0,0.00000,9,2.76578,1,2.89897,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,344.71667,318.17477,
1,hapii,135,0.90625,4757825746538,0.58701,0.32040,0.70313,0.20313,5,1,0.67373,0.28939,1,0.38385,0.08333,0,,0.26203,0.52960,13.55405,1.09738,1,0.53992,0.53955,15.07074,1.09738,1,0,0.00000,9,2.80661,1,3.00592,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,35.67346,317.32422,
1,hapii,159,1.07813,4757827354946,0.68020,0.31515,0.92188,0.15625,6,1,0.68541,0.29825,1,0.38385,0.08333,0,,0.26974,0.53112,13.61751,1.08678,1,0.54837,0.54301,15.77497,1.08678,1,0,0.00000,9,2.89695,1,3.06775,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,179.01462,1.81506,
1,hapii,181,1.21875,4757828832292,0.66714,0.28112,1.07813,0.14063,7,1,0.51899,0.23584,1,0.38385,0.08333,0,,0.27814,0.52884,14.42425,1.09125,1,0.55702,0.54377,15.19557,1.07451,1,0,0.00000,9,2.92275,1,3.08814,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,44.49163,124.30467,
1,hapii,216,1.45313,4757831200767,0.44010,0.19298,1.25000,0.20313,8,1,0.35682,0.13764,1,0.38385,0.08333,0,,0.27384,0.52969,13.42835,1.05027,1,0.55220,0.54238,11.69134,1.05027,1,0,0.00000,9,3.17578,1,2.72034,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,446.18924,167.68170,
1,hapii,264,1.78125,4757834395019,0.14153,0.08667,1.48438,0.29688,9,1,0.11676,0.12860,1,0.38385,0.08333,0,,0.23549,0.53034,11.11552,1.01981,1,0.51307,0.53405,12.00693,1.01292,1,0,0.00000,9,2.83134,1,2.74151,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,584.63922,168.67430,
1,hapii,307,2.06250,4757837260373,0.16588,0.06671,1.78125,0.28125,10,1,0.28224,0.05417,1,0.38385,0.08333,0,,0.23505,0.53071,10.99428,1.05389,1,0.51227,0.53435,12.01527,1.05389,1,0,0.00000,9,2.85036,1,2.86066,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,51.48246,24.75387,
