userID,Page,AOI_TYPE,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,AOILanguage,PreviousAOILanguage,LanguageSwitch,Self AOI_Language_Prof,Test AOI_Language_Prof,Is_AOI_L1
132,1,RESULT1,2,0.38855,0.194275,0.02691500000000001,0.22119,0,0.0,169.97036140158824,-5.244854527426519,26.073261434146605,-10.489709054853037,-5.244854527426519,51.35640003279581,122.28703148418714,61.14351574209357,7.858190463490995,-0.0912745454545476,-0.0456372727272738,0.05804500000000011,-0.0912745454545476,-0.0456372727272738,0.05804500000000011,0,0.0,0.0,Chinese,Chinese,No,High,High,Yes
132,1,RESULT2,9,1.67897,0.1865522222222222,0.07234514016969516,0.31458,0,0.0,908.0158935043455,-20.085200971394702,69.85335229295556,-180.76680874255229,-20.085200971394702,103.28168290993507,908.3269450154739,100.92521611283046,56.33504731354262,-0.7264754545454619,-0.08071949494949576,0.09964459619375887,-0.7264754545454619,-0.08071949494949576,0.09964459619375887,0,0.0,0.0,English,Chinese,Yes,Medium,Low,No
132,1,RESULT3,7,1.5485799999999998,0.2212257142857143,0.0997362875440089,0.42333999999999994,0,0.0,508.23739814413096,34.64699963640534,45.771396363713464,242.52899745483737,34.64699963640534,95.95627442077702,587.0516693478784,83.86452419255406,43.21268796271863,-1.852060909090916,-0.2645801298701308,0.10171921252112777,-1.852060909090916,-0.2645801298701308,0.10171921252112777,0,0.0,0.0,Chinese,English,Yes,High,High,Yes
132,1,RESULT4,5,1.25805,0.25161,0.061573293236597326,0.31445,0,0.0,416.6441965825731,-17.60192185019219,34.53545997519766,-88.00960925096096,-17.60192185019219,80.20682340120119,425.33365758744276,85.06673151748855,64.63673051481095,-1.9196063636363672,-0.38392127272727344,0.07663439107867942,-1.9196063636363672,-0.38392127272727344,0.07663439107867942,0,0.0,0.0,English,Chinese,Yes,Medium,Low,No
132,1,RESULT5,7,2.01185,0.2874071428571429,0.07680439528239175,0.44848999999999994,0,0.0,1006.6152478824972,22.540756572873498,108.43277726766931,157.78529601011445,22.540756572873498,104.72764213647793,760.7266670193121,108.67523814561602,55.3181630399509,-3.357870909090916,-0.4796958441558451,0.09509393467642877,-3.357870909090916,-0.4796958441558451,0.09509393467642877,0,0.0,0.0,Chinese,English,Yes,High,High,Yes
132,1,RESULT6,9,2.32361,0.2581788888888889,0.08503422114320855,0.38269000000000003,0,0.0,581.439082907982,10.901255476949984,44.39273054685293,98.11129929254986,10.901255476949984,77.917160505274,748.9487216571154,83.21652462856838,61.13531002587799,-2.8418254545454604,-0.3157583838383845,0.15884869698342935,-2.8418254545454604,-0.3157583838383845,0.15884869698342935,0,0.0,0.0,English,Chinese,Yes,Medium,Low,No
132,2,RESULT1,7,1.7843099999999998,0.25490142857142856,0.11555116991786693,0.41211000000000003,0,0.0,956.4978045605548,-13.452404601224165,119.09756052500191,-94.16683220856916,-13.452404601224165,96.36113432997743,682.0271108432532,97.43244440617904,54.832148560491035,-0.8372009090909147,-0.11960012987013068,0.20814904006896748,-0.8372009090909147,-0.11960012987013068,0.20814904006896748,0,0.0,0.0,Chinese,English,Yes,High,High,Yes
132,2,RESULT2,10,2.27027,0.227027,0.06707113016044981,0.36475,0,0.0,778.7352906354829,-50.046613536911714,51.5157365590428,-500.4661353691173,-50.046613536911714,93.02634449614523,983.0030507976953,98.30030507976952,46.98218963391104,-2.2565527272727364,-0.22565527272727365,0.12712332844918753,-2.2565527272727364,-0.22565527272727365,0.12712332844918753,0,0.0,0.0,Chinese,Chinese,No,High,High,Yes
132,2,RESULT3,9,2.6124400000000003,0.2902711111111111,0.10717683346739988,0.56213,0,0.0,1264.3350351251665,24.254629386899317,147.7317101827936,218.2916644820939,24.254629386899317,76.17118009083923,1141.7028272519628,126.85586969466256,59.96526061757979,-2.78252545454546,-0.3091694949494955,0.12332826828438267,-2.78252545454546,-0.3091694949494955,0.12332826828438267,0,0.0,0.0,Chinese,Chinese,No,High,High,Yes
132,2,RESULT4,5,2.15002,0.430004,0.25563633392771073,0.89075,0,0.0,767.7400308346707,8.3077984441702,119.70219493800087,41.53899222085099,8.3077984441702,74.65564724078588,559.9218436688914,111.98436873377828,52.071066084749724,-2.3583963636363667,-0.4716792727272735,0.12765830194703354,-2.3583963636363667,-0.4716792727272735,0.12765830194703354,0,0.0,0.0,English,Chinese,Yes,Medium,Low,No
132,2,RESULT5,8,2.02209,0.25276125,0.09140099376340224,0.44238,0,0.0,1202.277050020034,67.71908668190687,190.58783637766288,541.752693455255,67.71908668190687,64.62744189138812,910.3020910265468,113.78776137831836,58.31365003452076,-3.041418181818189,-0.3801772727272736,0.18953344051495893,-3.041418181818189,-0.3801772727272736,0.18953344051495893,0,0.0,0.0,English,English,No,Medium,Low,No
132,2,RESULT6,16,5.44897,0.340560625,0.21698399746492686,1.0120799999999999,0,0.0,1157.9451148933385,38.5031634545466,39.38147207028,616.0506152727455,38.5031634545466,90.10535787168028,1461.541387261106,91.34633670381912,66.19387373365025,-4.0681890909091045,-0.271212606060607,0.1901693180814288,-4.0681890909091045,-0.271212606060607,0.1901693180814288,0,0.0,0.0,English,English,No,Medium,Low,No
