MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,286,0.13932999999999998,15,435,28,132,NOT_AOI,0
1,hapii,287,0.11221,14,996,651,132,RESULT4,0
1,hapii,288,0.16064,6,1662,2442,132,NOT_AOI,0
1,hapii,289,0.17112,2,353,433,132,NOT_AOI,2
1,hapii,290,0.12903,2,746,494,132,RESULT3,3
1,hapii,291,0.13667,3,674,550,132,NOT_AOI,3
1,hapii,292,0.17097,4,356,384,132,NOT_AOI,3
1,hapii,293,0.14232999999999998,5,545,463,132,NOT_AOI,3
1,hapii,294,0.14917,5,404,64,132,NOT_AOI,3
1,hapii,295,0.11562,6,799,312,132,RESULT2,3
1,hapii,296,0.11445,6,399,123,132,NOT_AOI,3
1,hapii,297,0.15907000000000002,6,714,525,132,RESULT3,4
1,hapii,298,0.13639,6,506,176,132,NOT_AOI,4
1,hapii,299,0.15244000000000002,7,343,325,132,NOT_AOI,4
1,hapii,300,0.12227,7,295,123,132,NOT_AOI,5
1,hapii,301,0.12909,6,427,133,132,NOT_AOI,5
1,hapii,302,0.14861,6,571,81,132,NOT_AOI,5
1,hapii,303,0.12661,6,461,184,132,NOT_AOI,5
1,hapii,304,0.1067,5,975,449,132,RESULT3,5
1,hapii,305,0.11999,3,887,507,132,RESULT3,6
1,hapii,306,0.10741,4,466,-22,132,NOT_AOI,7
1,hapii,307,0.06992000000000001,5,446,320,132,NOT_AOI,7
1,hapii,308,0.13728,5,700,864,132,RESULT6,7
1,hapii,309,0.08274,5,588,-7,132,NOT_AOI,8
1,hapii,310,0.12134,6,1182,179,132,RESULT1,8
1,hapii,311,0.05593,7,432,73,132,NOT_AOI,8
1,hapii,312,0.11285,7,775,230,132,RESULT1,8
1,hapii,313,0.13083,8,425,154,132,NOT_AOI,8
1,hapii,314,0.09225,6,376,86,132,NOT_AOI,9
1,hapii,315,0.14365999999999998,7,488,153,132,NOT_AOI,9
1,hapii,316,0.12309,8,533,39,132,NOT_AOI,9
1,hapii,317,0.13902,9,735,600,132,RESULT4,9
1,hapii,318,0.15245,8,798,370,132,RESULT2,9
1,hapii,319,0.15342,7,467,335,132,NOT_AOI,9
1,hapii,320,0.17585,8,494,374,132,NOT_AOI,9
1,hapii,321,0.11165,8,1028,101,132,QUERY,10
1,hapii,322,0.11204,9,532,-46,132,NOT_AOI,10
1,hapii,323,0.12115,8,498,89,132,NOT_AOI,10
1,hapii,324,0.11733,9,519,25,132,NOT_AOI,10
1,hapii,325,0.11761,8,642,117,132,QUERY,10
1,hapii,326,0.14429,9,410,-17,132,NOT_AOI,10
1,hapii,327,0.1263,5,516,-17,132,NOT_AOI,11
1,hapii,328,0.03252,2,0,0,132,NOT_AOI,11
1,hapii,329,0.13932999999999998,3,846,535,132,RESULT3,11
1,hapii,330,0.17012,4,791,612,132,RESULT4,11
1,hapii,331,0.15795,5,390,179,132,NOT_AOI,11
1,hapii,332,0.15748,6,595,606,132,NOT_AOI,11
1,hapii,333,0.09008,6,384,199,132,NOT_AOI,12
1,hapii,334,0.12625999999999998,4,731,369,132,RESULT2,12
1,hapii,335,0.16719,5,809,477,132,RESULT3,12
1,hapii,336,0.10178,4,645,151,132,QUERY,13
1,hapii,337,0.12730999999999998,4,1006,274,132,RESULT1,14
1,hapii,338,0.08163,3,507,29,132,NOT_AOI,14
1,hapii,339,0.11787,4,970,530,132,RESULT3,14
1,hapii,340,0.1219,5,397,150,132,NOT_AOI,14
1,hapii,341,0.09471,5,437,487,132,NOT_AOI,14
1,hapii,342,0.04264,6,0,0,132,NOT_AOI,14
1,hapii,343,0.12834,7,1040,628,132,RESULT4,14
1,hapii,344,0.14754,7,516,218,132,NOT_AOI,14
1,hapii,345,0.18068,8,1132,822,132,NOT_AOI,14
1,hapii,346,0.18364,8,415,157,132,NOT_AOI,14
1,hapii,347,0.12405,7,728,223,132,RESULT1,14
1,hapii,348,0.03411,5,0,0,132,NOT_AOI,14
1,hapii,349,0.07134,6,388,449,132,NOT_AOI,14
1,hapii,350,0.13631,7,378,39,132,NOT_AOI,15
1,hapii,351,0.13617,8,504,79,132,NOT_AOI,15
1,hapii,352,0.12042,7,247,48,132,NOT_AOI,15
1,hapii,353,0.17373,6,768,436,132,RESULT3,15
1,hapii,354,0.13207,7,425,247,132,NOT_AOI,15
1,hapii,355,0.10445,5,407,259,132,NOT_AOI,15
1,hapii,356,0.09594,5,336,229,132,NOT_AOI,16
1,hapii,357,0.12109,4,760,124,132,QUERY,17
1,hapii,358,0.14053,3,365,111,132,NOT_AOI,17
1,hapii,359,0.07354,4,502,120,132,NOT_AOI,18
1,hapii,360,0.03419,4,0,0,132,NOT_AOI,19
1,hapii,361,0.06306,5,395,230,132,NOT_AOI,19
1,hapii,362,0.13903,6,482,119,132,NOT_AOI,19
1,hapii,363,0.07518999999999999,7,475,139,132,NOT_AOI,19
1,hapii,364,0.10842,6,459,144,132,NOT_AOI,20
1,hapii,365,0.11627,6,758,334,132,RESULT2,20
1,hapii,366,0.12149,7,637,296,132,NOT_AOI,20
1,hapii,367,0.11075,4,439,212,132,NOT_AOI,21
1,hapii,368,0.0369,5,842,558,132,NOT_AOI,22
1,hapii,369,0.09217,6,929,281,132,NOT_AOI,22
1,hapii,370,0.13146,6,758,703,132,RESULT5,22
1,hapii,371,0.09145,5,374,253,132,NOT_AOI,23
1,hapii,372,0.113,3,501,45,132,NOT_AOI,24
1,hapii,373,0.11864,4,917,58,132,NOT_AOI,24
1,hapii,374,0.13587,4,774,810,132,NOT_AOI,24
