ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
242,5890,0,"Eye Tracker",-1,"2019-10-25 13:11:51.996","2019-10-25 13:11:44.086","2019-10-25 13:11:51.996"
243,5890,1,Spanish,2,"2019-10-25 13:13:00.589","2019-10-25 13:11:52.151","2019-10-25 13:13:00.589"
244,5890,2,English,0,"2019-10-25 13:13:39.203","2019-10-25 13:13:00.731","2019-10-25 13:13:39.203"
245,5890,3,Spanish,3,"2019-10-25 13:14:27.183","2019-10-25 13:13:39.332","2019-10-25 13:14:27.183"
246,5890,4,English,4,"2019-10-25 13:15:09.036","2019-10-25 13:14:27.304","2019-10-25 13:15:09.036"
247,5890,5,Spanish,1,"2019-10-25 13:15:36.660","2019-10-25 13:15:09.146","2019-10-25 13:15:36.660"
248,5890,6,English,2,"2019-10-25 13:16:06.843","2019-10-25 13:15:36.772","2019-10-25 13:16:06.843"
249,5890,7,Spanish,0,"2019-10-25 13:16:53.556","2019-10-25 13:16:06.961","2019-10-25 13:16:53.556"
250,5890,8,English,3,"2019-10-25 13:17:16.757","2019-10-25 13:16:53.671","2019-10-25 13:17:16.757"
251,5890,9,Spanish,4,"2019-10-25 13:18:02.596","2019-10-25 13:17:16.867","2019-10-25 13:18:02.596"
252,5890,10,English,1,"2019-10-25 13:18:18.161","2019-10-25 13:18:02.733","2019-10-25 13:18:18.161"
253,5890,11,Spanish,2,"2019-10-25 13:19:50.001","2019-10-25 13:18:18.282","2019-10-25 13:19:50.001"
254,5890,12,English,0,"2019-10-25 13:20:30.627","2019-10-25 13:19:50.111","2019-10-25 13:20:30.627"
255,5890,13,Spanish,3,"2019-10-25 13:21:24.603","2019-10-25 13:20:30.740","2019-10-25 13:21:24.603"
256,5890,14,English,4,"2019-10-25 13:22:12.944","2019-10-25 13:21:24.726","2019-10-25 13:22:12.944"
257,5890,15,Spanish,1,"2019-10-25 13:23:13.422","2019-10-25 13:22:13.058","2019-10-25 13:23:13.422"
258,5890,16,English,2,"2019-10-25 13:23:57.669","2019-10-25 13:23:13.530","2019-10-25 13:23:57.669"
259,5890,17,Spanish,0,"2019-10-25 13:24:41.570","2019-10-25 13:23:57.785","2019-10-25 13:24:41.570"
260,5890,18,English,3,"2019-10-25 13:25:28.986","2019-10-25 13:24:41.686","2019-10-25 13:25:28.986"
261,5890,19,Spanish,4,"2019-10-25 13:26:34.085","2019-10-25 13:25:29.099","2019-10-25 13:26:34.085"
262,5890,20,English,1,"2019-10-25 13:27:00.994","2019-10-25 13:26:34.200","2019-10-25 13:27:00.994"
263,5890,21,Spanish,2,"2019-10-25 13:28:20.428","2019-10-25 13:27:01.108","2019-10-25 13:28:20.428"
264,5890,22,English,0,"2019-10-25 13:29:02.932","2019-10-25 13:28:20.534","2019-10-25 13:29:02.932"
265,5890,23,Spanish,3,"2019-10-25 13:29:32.445","2019-10-25 13:29:03.033","2019-10-25 13:29:32.445"
266,5890,24,English,4,"2019-10-25 13:30:03.980","2019-10-25 13:29:32.564","2019-10-25 13:30:03.980"
267,5890,25,Spanish,1,"2019-10-25 13:31:10.531","2019-10-25 13:30:04.106","2019-10-25 13:31:10.531"
268,5890,26,English,2,"2019-10-25 13:31:53.218","2019-10-25 13:31:10.636","2019-10-25 13:31:53.218"
269,5890,27,Spanish,0,"2019-10-25 13:33:08.295","2019-10-25 13:31:53.323","2019-10-25 13:33:08.295"
270,5890,28,English,3,"2019-10-25 13:33:51.633","2019-10-25 13:33:08.419","2019-10-25 13:33:51.633"
271,5890,29,Spanish,4,"2019-10-25 13:34:34.361","2019-10-25 13:33:51.735","2019-10-25 13:34:34.361"
272,5890,30,English,1,"2019-10-25 13:34:59.122","2019-10-25 13:34:34.475","2019-10-25 13:34:59.122"
