ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"1152","2021","0","Eye Tracker","-1","2020-03-19 12:50:53.811","2020-03-19 12:50:45.490","2020-03-19 12:50:53.811"
"1153","2021","1","Chinese","0","2020-03-19 12:51:42.434","2020-03-19 12:50:53.962","2020-03-19 12:51:42.434"
"1154","2021","2","English","3","2020-03-19 12:52:32.971","2020-03-19 12:51:42.634","2020-03-19 12:52:32.971"
"1155","2021","3","Chinese","1","2020-03-19 12:53:28.593","2020-03-19 12:52:33.122","2020-03-19 12:53:28.593"
"1156","2021","4","English","2","2020-03-19 12:53:54.722","2020-03-19 12:53:28.710","2020-03-19 12:53:54.722"
"1157","2021","5","Chinese","4","2020-03-19 12:54:28.432","2020-03-19 12:53:54.841","2020-03-19 12:54:28.432"
"1158","2021","6","English","0","2020-03-19 12:55:06.869","2020-03-19 12:54:28.548","2020-03-19 12:55:06.869"
"1159","2021","7","Chinese","3","2020-03-19 12:55:34.637","2020-03-19 12:55:06.992","2020-03-19 12:55:34.637"
"1160","2021","8","English","1","2020-03-19 12:55:46.811","2020-03-19 12:55:34.786","2020-03-19 12:55:46.811"
"1161","2021","9","Chinese","2","2020-03-19 12:56:44.123","2020-03-19 12:55:46.913","2020-03-19 12:56:44.123"
"1162","2021","10","English","4","2020-03-19 12:57:03.561","2020-03-19 12:56:44.233","2020-03-19 12:57:03.561"
"1163","2021","11","Chinese","0","2020-03-19 12:57:51.360","2020-03-19 12:57:03.723","2020-03-19 12:57:51.360"
"1164","2021","12","English","3","2020-03-19 12:58:15.193","2020-03-19 12:57:51.469","2020-03-19 12:58:15.193"
"1165","2021","13","Chinese","1","2020-03-19 12:58:30.259","2020-03-19 12:58:15.312","2020-03-19 12:58:30.259"
"1166","2021","14","English","2","2020-03-19 12:58:44.489","2020-03-19 12:58:30.373","2020-03-19 12:58:44.489"
"1167","2021","15","Chinese","4","2020-03-19 12:59:09.897","2020-03-19 12:58:44.625","2020-03-19 12:59:09.897"
"1168","2021","16","English","0","2020-03-19 12:59:57.604","2020-03-19 12:59:10.000","2020-03-19 12:59:57.604"
"1169","2021","17","Chinese","3","2020-03-19 13:00:23.523","2020-03-19 12:59:57.712","2020-03-19 13:00:23.523"
"1170","2021","18","English","1","2020-03-19 13:00:42.353","2020-03-19 13:00:23.627","2020-03-19 13:00:42.353"
"1171","2021","19","Chinese","2","2020-03-19 13:01:11.331","2020-03-19 13:00:42.454","2020-03-19 13:01:11.331"
"1172","2021","20","English","4","2020-03-19 13:01:45.762","2020-03-19 13:01:11.436","2020-03-19 13:01:45.762"
"1173","2021","21","Chinese","0","2020-03-19 13:02:20.705","2020-03-19 13:01:45.874","2020-03-19 13:02:20.705"
"1174","2021","22","English","3","2020-03-19 13:02:52.004","2020-03-19 13:02:20.829","2020-03-19 13:02:52.004"
"1175","2021","23","Chinese","1","2020-03-19 13:03:07.585","2020-03-19 13:02:52.108","2020-03-19 13:03:07.585"
"1176","2021","24","English","2","2020-03-19 13:03:33.519","2020-03-19 13:03:07.678","2020-03-19 13:03:33.519"
"1177","2021","25","Chinese","4","2020-03-19 13:03:49.892","2020-03-19 13:03:33.615","2020-03-19 13:03:49.892"
"1178","2021","26","English","0","2020-03-19 13:04:21.074","2020-03-19 13:03:49.995","2020-03-19 13:04:21.074"
"1179","2021","27","Chinese","3","2020-03-19 13:04:42.307","2020-03-19 13:04:21.184","2020-03-19 13:04:42.307"
"1180","2021","28","English","1","2020-03-19 13:04:53.082","2020-03-19 13:04:42.429","2020-03-19 13:04:53.082"
"1181","2021","29","Chinese","2","2020-03-19 13:05:08.907","2020-03-19 13:04:53.187","2020-03-19 13:05:08.907"
"1182","2021","30","English","4","2020-03-19 13:05:24.545","2020-03-19 13:05:09.009","2020-03-19 13:05:24.545"
