MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/19 12:49:40.265),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,Unnamed: 49,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page,Saccade_length,Saccade_absolute_angle,Saccade_relative_angle,Is_Refixation
1,hapii,75515,712.17188,4833696966030,0.42144,0.78537,712.15625,0.01563,200,1,0.33095,0.65786,1,0.3651,0.40278,0,,0.54995,0.08093,11.70814,1.86789,1,0.71177,0.15005,16.54961,1.86398,1,0,0.0,14,4.59285,1,8.00416,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,49.5122,114.49042,,809,848,2021,RESULT6,20,49.51216752274131,-114.49038459230331,4.5964412071975325,0
1,hapii,75537,712.32813,4833698448219,0.44836,0.8714,712.21875,0.10938,201,1,0.46918,0.79957,1,0.36458,0.42963,0,,0.55089,0.07946,12.16783,0.81014,1,0.71487,0.14655,16.213520000000006,0.81014,1,0,0.0,14,4.20045,1,6.91909,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,106.32122,299.0868200000001,,861,941,2021,NOT_AOI,20,106.32120211284293,60.91317420049916,165.55514711548474,0
1,hapii,75579,712.60938,4833701262856,0.45209,0.8783799999999999,712.32813,0.28125,202,1,0.44692,0.77046,1,0.36458,0.47407,0,,0.5504,0.07679,11.93093,0.79843,1,0.7139300000000001,0.14408,15.42902,0.8023399999999999,1,0,0.0,14,4.09037,1,7.32188,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,10.39789,313.5318,,868,949,2021,NOT_AOI,20,10.397883877020238,46.46832131598393,6.5831585551115515,0
1,hapii,75584,712.64063,4833701587373,0.42181,0.80681,712.60938,0.03125,203,1,0.35953,0.37109,1,0.36458,0.48333,0,,0.54956,0.07728,12.34957,1.86789,1,0.71265,0.1458,16.52825,1.86398,1,0,0.0,14,4.17236,1,8.16585,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,96.71915,126.94853,,810,871,2021,RESULT6,20,96.71913106061264,-126.94852012890452,35.32560197272522,0
1,hapii,75597,712.71875,4833702457739,0.45009,0.82288,712.64063,0.07812999999999999,204,1,0.4466600000000001,0.96492,1,0.36458,0.4963,0,,0.54745,0.07711,12.06682,0.79065,1,0.70954,0.14545,17.11976,0.78674,1,0,0.0,14,4.13937,1,8.1188,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,57.00394,342.27408,,864,889,2021,RESULT6,20,57.00391405087883,17.725877898370253,77.70751047076128,0
1,hapii,75621,712.89063,4833704069572,0.44203,0.8476799999999999,712.73438,0.15625,205,1,0.4533,0.75126,1,0.36458,0.4963,0,,0.54814,0.07757,12.4183,0.77894,1,0.7108,0.14409,16.54642,0.77894,1,0,0.0,14,4.1237900000000005,1,7.35612,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,30.93315,239.98164,,849,915,2021,RESULT6,20,30.93322600441133,120.01836742760898,107.35195233731771,1
1,hapii,75638,713.0,4833705204151,0.44829,0.85977,712.89063,0.10938,206,1,0.46045,0.81434,1,0.36458,0.4963,0,,0.54851,0.07835,12.87523,0.77894,1,0.7126899999999999,0.14585,15.69489,0.77894,1,0,0.0,14,4.10019,1,8.050089999999999,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,17.74685,312.62961,,861,929,2021,RESULT6,20,17.74687692186998,47.370319764926684,150.48817730942366,0
1,hapii,75666,713.1875,4833707092080,0.46409,0.86882,713.0,0.1875,207,1,0.5173800000000001,1.09235,1,0.36458,0.4963,0,,0.54604,0.07796,12.00082,0.75005,1,0.7075899999999999,0.13817000000000002,15.79636,0.75005,0,0,0.0,14,4.33575,1,8.671710000000001,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,31.87169,342.1414200000001,,891,938,2021,NOT_AOI,20,31.871679780017878,17.858497074350353,137.8283271841228,0
1,hapii,75673,713.23438,4833707564265,0.50532,0.99593,713.21875,0.01563,208,1,0.4368,0.7864300000000001,1,0.36458,0.4963,0,,0.70877,0.13457,16.96774,0.75005,1,0.90897,0.13887,12.97565,0.75005,1,0,0.0,14,5.15343,1,4.29816,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,158.46771,299.96985,,970,1076,2021,NOT_AOI,20,158.46775017018442,60.030169890227526,4.495696544953585,0
1,hapii,75690,713.34375,4833708689441,0.45634,0.81316,713.32813,0.01563,209,1,0.50869,1.04618,1,0.36458,0.4963,0,,0.54771,0.07717,12.35001,0.77894,1,0.70928,0.13710999999999998,17.29449,0.77894,1,0,0.0,14,4.17771,1,9.64636,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,218.6487,115.47414,,876,878,2021,RESULT6,20,218.64872805740254,-115.47413356481889,10.69481086184038,0
1,hapii,75711,713.48438,4833710107754,0.50857,1.16511,713.375,0.10938,210,1,0.51454,1.1431,1,0.36458,0.4963,0,,0.5476300000000001,0.07696,11.91985,0.77894,1,0.70949,0.13760999999999998,18.30261,0.77894,0,0,0.0,14,4.63684,1,9.02178,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,393.11194,284.77933,,976,1258,2021,NOT_AOI,20,393.1119058672225,75.22067729702151,130.45826459297896,0
1,hapii,75729,713.60938,4833711302019,1.08102,1.6544299999999998,713.51563,0.09375,211,1,0.96453,1.5842200000000002,1,0.36458,0.4963,0,,0.56125,0.08777,10.22859,0.77894,1,0.8552799999999999,0.06559,18.53436,0.77894,1,0,0.0,14,3.06984,1,3.41755,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1219.55139,334.32104,,2076,1787,2021,NOT_AOI,20,1219.551349144168,25.678941890000466,0.9744626968492164,0
1,hapii,75733,713.64063,4833711568798,0.98928,1.5794,713.60938,0.03125,212,1,0.96886,1.55115,1,0.36458,0.4963,0,,0.56,0.08661,10.93842,0.77894,1,0.85367,0.06497,17.78819,0.77894,1,0,0.0,14,2.92681,1,3.57007,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,193.88611,155.29549,,1899,1706,2021,NOT_AOI,20,193.88612965965402,-155.29552080684874,0.6632962299949152,0
1,hapii,75744,713.70313,4833712305656,1.04021,1.61979,713.6875,0.01563,213,1,1.28373,1.7776900000000002,1,0.36458,0.4963,0,,0.55972,0.0882,10.8278,0.77894,1,0.85239,0.0655,18.53191,0.77894,1,0,0.0,14,2.85944,1,3.52541,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,107.07401000000002,335.9588,,1997,1749,2021,NOT_AOI,20,107.07395881725901,24.041182963156338,178.55539209263102,0
1,hapii,75760,713.8125,4833713384243,1.12975,1.6860400000000002,713.73438,0.07812999999999999,214,1,0.98068,1.53667,1,0.36458,0.4963,0,,0.5598,0.08675,10.86805,0.77894,1,0.85321,0.06452000000000001,18.58154,0.77894,1,0,0.0,14,2.95478,1,3.47771,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,186.21176,337.40341,,2169,1821,2021,NOT_AOI,20,186.21167692236688,22.596575055787333,8.938755213841226,0
1,hapii,75788,714.0,4833715262799,1.0506799999999998,1.59978,713.92188,0.07812999999999999,215,1,0.46678,1.08549,1,0.36458,0.4963,0,,0.55979,0.08621000000000001,10.44524,0.77894,1,0.8537100000000001,0.06469,17.56568,0.77894,1,0,0.0,14,3.05497,1,3.57732,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,178.11956999999995,148.46466,,2017,1728,2021,NOT_AOI,20,178.11947311846646,-148.46466973037144,155.76983620544925,0
1,hapii,75793,714.03125,4833715590914,0.96538,1.58034,714.01563,0.01563,216,1,0.97005,1.61382,1,0.36458,0.4963,0,,0.55989,0.08698,10.57151,0.77894,1,0.8535200000000001,0.06426,17.22949,0.77894,1,0,0.0,14,3.06776,1,3.42124,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,165.11624,172.69487,,1854,1707,2021,NOT_AOI,20,165.1162517714109,-172.69483352492213,9.863124845825112,0
1,hapii,75800,714.07813,4833716059563,1.294,1.76083,714.0625,0.01563,217,1,1.27384,1.71457,1,0.36458,0.4963,0,,0.56089,0.08902,9.84162,0.77894,1,0.85421,0.06645,16.38459,0.77894,1,0,0.0,14,2.69693,1,3.5348300000000004,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,660.3754299999998,342.8317,,2484,1902,2021,NOT_AOI,20,660.375499449215,17.168291320902966,5.57938328188495,0
1,hapii,75816,714.1875,4833717125493,1.06828,1.67854,714.10938,0.07812999999999999,218,1,1.22745,1.6841700000000002,1,0.36458,0.4963,0,,0.55776,0.08603999999999999,10.70183,0.77894,1,0.8519100000000001,0.0633,16.28345,0.77894,1,0,0.0,14,3.04654,1,3.5548800000000003,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,442.40103,168.4111,,2051,1813,2021,NOT_AOI,20,442.4011192436117,-168.411091960982,6.979153229489093,0
1,hapii,75824,714.25,4833717668487,1.21583,1.69969,714.21875,0.03125,219,1,0.99716,1.60135,1,0.36458,0.4963,0,,0.5604600000000001,0.08826,10.09507,0.77894,1,0.8537,0.06523999999999999,16.14333,0.77894,1,0,0.0,14,2.71633,1,3.5614800000000004,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,284.2152700000001,355.39026,,2334,1836,2021,NOT_AOI,20,284.2153770998328,4.6097548095289245,23.65809496346508,0
1,hapii,75828,714.26563,4833717935392,1.10437,1.59314,714.25,0.01563,220,1,1.41346,1.76911,1,0.36458,0.4963,0,,0.56312,0.09022,7.58887,0.77894,1,0.8550399999999999,0.06532,17.05059,0.77894,1,0,0.0,14,1.9087,1,3.6163,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,242.98021,151.73215,,2120,1721,2021,NOT_AOI,20,242.9802359992266,-151.73215022700597,7.971426932374607,0
1,hapii,75858,714.46875,4833719947013,1.25336,1.6911,714.35938,0.10938,221,1,1.00034,1.58212,1,0.36458,0.4963,0,,0.56555,0.08938,7.63207,0.77894,1,0.85815,0.06482,16.75522,0.77894,1,0,0.0,14,1.7690400000000002,1,3.46191,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,304.9979600000001,339.70355,,2406,1826,2021,NOT_AOI,20,304.99794128301886,20.2964228406194,10.398297713237747,0
1,hapii,75877,714.59375,4833721213940,1.19108,1.6717799999999998,714.48438,0.10938,222,1,1.43684,1.7235599999999998,1,0.36458,0.4963,0,,0.56398,0.08912,8.0906,0.77894,1,0.85613,0.06476,16.86005,0.77894,1,0,0.0,14,1.83992,1,3.69275,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,121.38447,170.10182,,2287,1806,2021,NOT_AOI,20,121.38441285898294,-170.10187487261837,13.909712990447268,0
1,hapii,75906,714.79688,4833723156403,1.20504,1.6827299999999998,714.70313,0.09375,223,1,1.41499,1.7411299999999998,1,0.36458,0.4963,0,,0.56182,0.09002,7.9242,0.77894,1,0.8530200000000001,0.06531,16.49294,0.77894,1,0,0.0,14,1.7409400000000002,1,3.97187,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,29.29622,336.19208,,2314,1817,2021,NOT_AOI,20,29.296173918107318,23.80783811782891,175.31812991302792,0
1,hapii,75913,714.84375,4833723626072,1.41905,1.81467,714.82813,0.01563,224,1,1.40346,1.79818,1,0.36458,0.4963,0,,0.56195,0.08954,7.62533,0.77894,1,0.8542799999999999,0.06508,16.29273,0.77894,1,0,0.0,14,2.03158,1,3.40472,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,434.90573,340.87405,,2725,1960,2021,NOT_AOI,20,434.9057766731551,19.12596803085683,13.238485835486374,0
1,hapii,75933,714.98438,4833725000230,1.1151,1.47222,714.92188,0.0625,225,1,0.68185,0.82893,1,0.36458,0.4963,0,,0.56357,0.09098,7.33753,0.77894,1,0.82065,0.02912,9.8597,0.77894,1,0,0.0,14,2.28199,1,2.81567,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,690.90979,147.63554,,2141,1590,2021,NOT_AOI,20,690.909797854973,-147.63554613365682,167.63230029385574,0
1,hapii,75940,715.03125,4833725467158,0.76325,0.8525299999999999,715.0,0.03125,226,1,0.78728,0.8544200000000001,1,0.36458,0.4963,0,,0.5632,0.09024,7.61447,0.77894,1,0.8569700000000001,0.06584,16.97887,0.77894,1,0,0.0,14,1.8986,1,4.020969999999998,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,950.9397,135.26785,,1465,921,2021,NOT_AOI,20,950.939752368698,-135.26784642751252,2.592854582793496,0
1,hapii,75972,715.23438,4833727582716,0.99708,1.22866,715.15625,0.07812999999999999,227,1,1.31407,1.6621400000000002,1,0.36458,0.4963,0,,0.5594600000000001,0.08778999999999999,9.66635,0.77894,1,0.8529100000000001,0.06387999999999999,18.96386,0.77894,1,0,0.0,14,2.68458,1,3.79196,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,605.45392,317.86072,,1914,1327,2021,NOT_AOI,20,605.4538366623173,42.13929898969396,19.08437749437237,0
1,hapii,76001,715.48438,4833730057334,0.4340600000000001,0.80266,715.40625,0.07812999999999999,228,1,0.4059,0.68697,1,0.36458,0.4963,0,,0.70925,0.1443,15.55613,0.80623,1,0.9658,0.12775,7.638910000000001,0.81014,1,0,0.0,13,5.41408,1,2.57444,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1174.83252,156.94508000000005,,833,867,2021,RESULT6,20,1174.8323911105615,-156.94507850467843,33.009358342820235,0
1,hapii,76019,715.70313,4833732270948,0.51044,1.00446,715.57813,0.125,229,1,0.51026,1.00272,0,0.36458,0.4963,3,,0.5618,0.08759,9.41971,0.84393,0,0.56339,0.08905,8.08628,0.84393,0,3106,0.0,13,4.00437,0,3.03466,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,262.68933,303.93573,,980,1085,2021,NOT_AOI,20,262.68934564644974,56.06427983814183,11.890191060022689,0
1,hapii,76054,716.15625,4833736771760,0.44615,0.72222,716.04688,0.10938,230,1,0.45672,0.65388,1,0.37031,0.55093,0,,0.70973,0.14615999999999998,15.82694,0.8312700000000001,1,0.91897,0.16463,5.06772,0.82704,0,0,0.0,14,5.60939,1,2.04009,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,328.86374,112.04552,,857,780,2021,RESULT5,20,328.8637837811882,-112.0455291018355,47.26874512783621,0
1,hapii,76066,716.23438,4833737582869,0.42115,0.81657,716.15625,0.07812999999999999,231,1,0.44135,0.78874,0,0.37031,0.56296,0,,0.97476,0.13679000000000002,8.47536,0.77894,1,0.9686,0.14469,9.04473,0.77894,0,0,0.0,14,1.98921,1,2.61249,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,112.63747,244.77675,,809,882,2021,RESULT6,20,112.63748223393496,115.22321602600071,72.15665035632526,0
1,hapii,76104,716.48438,4833740102855,0.40714,0.7932899999999999,716.29688,0.1875,232,1,0.42545,0.67773,1,0.37031,0.5963,0,,0.70885,0.14981,16.164,0.77894,1,0.96908,0.14877,5.93025,0.77894,1,0,0.0,14,4.49482,1,1.71662,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,36.81986,136.93347,,782,857,2021,RESULT6,20,36.819929907592346,-136.9334343303246,120.25503079968736,0
1,hapii,76116,716.57813,4833740972369,0.41542,0.72856,716.5,0.07812999999999999,233,1,0.40103,0.7492300000000001,0,0.37031,0.59815,0,,0.96917,0.14793,9.83563,0.81014,1,0.96934,0.16432,7.59057,0.81014,0,0,0.0,14,2.49231,1,1.93429,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,71.69326,77.18848,,798,787,2021,RESULT5,20,71.69322196916515,-77.18846513001192,176.0780501900835,0
1,hapii,76195,717.09375,4833746201151,0.47897,0.00624,716.625,0.46875,234,1,0.52312,-0.02416,1,0.37031,0.61111,0,,0.71567,0.14060999999999998,17.25572,0.77894,1,0.97627,0.16096,8.33971,0.77894,1,0,0.0,14,3.75665,1,2.17185,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,789.59015,81.11041,,920,7,2021,NOT_AOI,20,789.5901794015424,-81.11041493992843,83.11925850835642,0
1,hapii,76213,717.34375,4833748703729,0.5322100000000001,0.03297,717.10938,0.23438,235,1,0.54247,0.00378,0,0.37031,0.61111,0,,0.7137600000000001,0.14157999999999998,17.695220000000006,0.77894,0,0.91904,0.1782,6.36715,0.77894,0,3107,0.0,14,4.63945,0,2.02045,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,106.21902,344.22968,,1022,36,2021,NOT_AOI,20,106.21900240164206,15.77032655171515,120.5426158578598,0
1,hapii,76219,717.60938,4833751344276,0.5391,0.02127,717.42188,0.1875,236,1,0.54247,0.00378,0,0.37031,0.61111,0,,0.22186,0.08184,6.10343,0.77894,0,0.39802,0.1488,14.55544,0.77894,0,0,0.0,15,2.5456,0,4.57671,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,18.29399,43.68702,,1035,23,2021,NOT_AOI,20,18.293978392902925,-43.687057590425056,79.24478357173922,0
1,hapii,76258,718.40625,4833759261856,0.93057,1.09573,718.25,0.15625,237,1,0.52,1.18706,1,0.37031,0.61111,0,,0.53555,0.08327999999999999,12.66788,0.81014,1,0.5544,0.09598,8.08666,0.81014,0,0,0.0,15,3.91846,1,3.20416,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1382.57129,302.93185,,1787,1183,2021,NOT_AOI,20,1382.5712936062287,57.068158837835725,26.345942815601344,0
1,hapii,76290,718.625,4833761429022,0.42632,0.56299,718.48438,0.14063,238,1,0.44877,0.64589,0,0.37031,0.61111,0,,0.95409,0.12654,10.01287,0.80623,1,0.95479,0.14363,5.11864,0.81014,0,0,0.0,15,1.97394,1,1.57149,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1126.22021,149.27778999999995,,819,608,2021,RESULT4,20,1126.2202247449832,-149.2777839777656,1.4490498387362745,0
1,hapii,76321,718.82813,4833763483276,0.93325,1.06817,718.6875,0.14063,239,1,0.92638,1.05218,1,0.37031,0.61111,0,,0.37565,0.15862,13.38715,0.8228,1,0.5476300000000001,0.09289,10.22766,0.82704,1,0,0.0,15,6.98647,1,4.6982599999999985,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1115.79431,330.72684,,1792,1154,2021,NOT_AOI,20,1115.7943539482176,29.273166183498105,165.8403053651773,0
1,hapii,76350,719.07813,4833765972868,1.36101,1.78813,719.0,0.07812999999999999,240,1,1.36101,1.78813,0,0.37031,0.61111,0,,0.53096,0.08221,12.27783,0.84393,0,0.90636,0.17002,6.62961,0.84393,0,3108,0.0,15,1.9484,0,1.24402,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,1130.98499,316.56714,,2613,1931,2021,NOT_AOI,20,1130.9849482406385,43.43286081832077,12.634522283478914,0
1,hapii,76392,719.84375,4833773614141,0.40219,0.77207,719.70313,0.14063,241,1,0.38646,0.95848,1,0.37031,0.61111,0,,0.69762,0.1524,16.623739999999998,0.84393,1,0.95845,0.1411,9.53782,0.84393,1,0,0.0,16,5.20032,1,2.25703,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,2143.17627,149.20166,,772,834,2021,RESULT6,20,2143.1763985240227,-149.2016614651581,65.96603624713208,0
1,hapii,76415,719.98438,4833775136600,0.39797,0.8353200000000001,719.84375,0.14063,242,1,0.39847,0.78787,1,0.37031,0.61111,0,,0.69735,0.14948,17.09217,0.77894,1,0.95298,0.16364,6.99343,0.77894,1,0,0.0,16,4.44435,1,1.94425,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,68.78884000000001,263.2356,,764,902,2021,RESULT6,20,68.78884346869053,96.76437478197396,173.10504158530392,0
1,hapii,76434,720.125,4833776413337,0.39261,0.8745299999999999,720.0,0.125,243,1,0.38324,0.84088,1,0.37031,0.61111,0,,0.6975899999999999,0.1481,17.39657,0.81014,1,0.9583,0.13523,10.6946,0.81014,1,0,0.0,16,4.08671,1,2.65531,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,43.5794,256.34076,,754,944,2021,NOT_AOI,20,43.57935598055556,103.65933319667002,161.77369105005798,0
1,hapii,76452,720.23438,4833777624854,0.37265,0.93157,720.125,0.10938,244,1,0.34256,0.8165,1,0.37135,0.62037,0,,0.70008,0.14031,18.27762,0.81014,1,0.95909,0.15392,8.119010000000001,0.81014,1,0,0.0,16,3.83927,1,2.81965,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,72.5508,238.11432,,715,1006,2021,NOT_AOI,20,72.55082293454728,121.88564214661207,18.094011402527443,0
1,hapii,76473,720.375,4833779036382,0.38676,0.8293799999999999,720.26563,0.10938,245,1,0.385,1.00678,1,0.37917,0.69815,0,,0.71234,0.13834000000000002,16.54288,0.81014,1,0.93511,0.17829,30.06464,0.81014,0,0,0.0,16,6.635860000000001,1,13.02686,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,113.64163,76.20835,,743,896,2021,RESULT6,20,113.64158784740755,-76.2083692559154,91.65946640633581,0
1,hapii,76533,720.78125,4833783056311,0.45618,0.8559100000000001,720.5,0.28125,246,1,0.49413,0.69389,1,0.3776,0.73056,0,,0.71633,0.1414,15.65,0.77894,1,0.9713,0.12067,9.44466,0.77894,1,0,0.0,16,4.27951,1,2.9287400000000003,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,136.33128,347.8678,,876,924,2021,RESULT6,20,136.33130400139223,12.13216433774878,112.53143637506956,0
1,hapii,76548,720.89063,4833784062049,0.49876,0.74644,720.79688,0.09375,247,1,0.50225,0.72292,1,0.3776,0.73148,0,,0.7138100000000001,0.14385,14.47952,0.77894,1,0.96593,0.11735,12.55002,0.77894,1,0,0.0,16,4.43942,1,3.31766,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,143.7408,55.3364,,958,806,2021,NOT_AOI,20,143.7407962783009,-55.33639928718164,45.512771226103276,0
1,hapii,76629,721.65625,4833791715707,0.4487,0.76185,721.39063,0.26563000000000003,248,1,0.42523,0.75748,1,0.37604,0.73333,0,,0.38091,0.1731,12.04438,0.79847,1,0.70482,0.15599000000000002,16.0792,0.79847,1,0,0.0,17,3.097,1,3.06124,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,97.54542,189.82361,,862,823,2021,NOT_AOI,20,97.54544819149693,170.17637193892168,142.3914475684187,0
1,hapii,76683,722.0,4833795295312,0.4351100000000001,0.74912,721.65625,0.34375,249,1,0.41182,0.79125,1,0.37604,0.73333,0,,0.37899,0.17297,12.00593,0.78676,1,0.7027,0.15650999999999998,16.87708,0.79067,1,0,0.0,17,3.10208,1,3.07564,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,29.49327000000001,152.21518999999995,,835,809,2021,NOT_AOI,20,29.493265577076865,-152.21507562949708,160.77861266194526,0
1,hapii,76692,722.10938,4833796304840,0.396,0.73865,722.01563,0.09375,250,1,0.39389,0.72551,0,0.37604,0.73241,0,,0.37859,0.17152,12.21415,0.79687,0,0.70357,0.15542,14.9295,0.79687,0,3110,0.0,17,3.23132,0,3.02727,0,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,75.9378,171.43645,,760,798,2021,RESULT5,20,75.93780438753828,-171.4364629675518,70.07719750811621,0
1,hapii,76728,722.45313,4833799789205,0.40615,0.82847,722.26563,0.1875,251,1,0.43292,0.8584200000000001,1,0.38281,0.72778,0,,0.5429,0.08123,10.75103,0.75368,1,0.70763,0.14876,14.85924,0.75005,1,0,0.0,18,3.75978,1,5.64272,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,98.94379,281.35928,,780,895,2021,RESULT6,20,98.94376471188059,78.64073454056441,146.12627096754738,0
1,hapii,76748,722.59375,4833801130301,0.42652,0.86439,722.46875,0.125,252,1,0.42755,1.2122700000000002,1,0.38281,0.72778,0,,0.54357,0.08058,10.71211,0.79843,1,0.70904,0.14812,14.89643,0.8023399999999999,1,0,0.0,18,3.7853,1,5.6825,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,55.08685,315.23297,,819,934,2021,NOT_AOI,20,55.08690215577557,44.767005508111794,146.7965464572984,0
1,hapii,76766,722.71875,4833802341463,0.44296,0.8703700000000001,722.59375,0.125,253,1,0.45234,0.91929,1,0.38281,0.72778,0,,0.5422,0.07969,10.33333,0.75005,1,0.70668,0.15088,16.34884,0.75005,1,0,0.0,18,3.79164,1,5.39335,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,32.21876,348.43649,,850,940,2021,NOT_AOI,20,32.218745003491485,11.56355196541017,38.011774015144404,0
1,hapii,76816,723.04688,4833805679015,0.41105,0.89859,722.71875,0.32813000000000003,254,1,0.40229,0.8517100000000001,1,0.38125,0.825,0,,0.53656,0.07587,11.13219,0.77894,1,0.70212,0.14687,15.35271,0.77894,1,0,0.0,18,3.83906,1,5.41907,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,68.42923,206.44826,,789,970,2021,NOT_AOI,20,68.42918892987113,153.55177795026574,176.9409242977235,0
1,hapii,76833,723.15625,4833806818833,0.39651,0.90977,723.04688,0.10938,255,1,0.47029,1.02516,1,0.37865,0.83241,0,,0.53369,0.07418999999999999,10.16314,0.78283,1,0.69935,0.14482,16.51825,0.78674,1,0,0.0,18,4.0452,1,5.66797,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,30.41611,203.38914,,761,983,2021,NOT_AOI,20,30.41609537070803,156.61085365254226,65.49981681785262,0
1,hapii,76855,723.3125,4833808290639,0.44574,0.98888,723.1875,0.125,256,1,0.43775,0.8747,1,0.37656,0.82778,0,,0.5356,0.07388,10.88389,0.75005,1,0.70098,0.14427,16.7471,0.75005,1,0,0.0,18,3.92484,1,5.47419,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,127.41315,317.88934,,856,1068,2021,NOT_AOI,20,127.41319167182013,42.11067047039485,10.328566825213782,0
1,hapii,76873,723.42188,4833809504548,0.42704,0.94565,723.3125,0.10938,257,1,0.39368,0.7672100000000001,1,0.38698,0.74352,0,,0.53786,0.07447000000000001,11.1819,0.75005,1,0.7037800000000001,0.14300000000000002,16.82186,0.75005,1,0,0.0,18,3.86064,1,5.77303,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,58.89736,127.56078,,820,1021,2021,NOT_AOI,20,58.897401560340406,-127.56076270439138,167.22826683360486,0
1,hapii,76898,723.59375,4833811171770,0.38793,0.7951,723.45313,0.14063,258,1,0.39029,0.78008,1,0.39167,0.725,0,,0.53913,0.07454,10.86865,0.78759,1,0.70503,0.14337,16.66049,0.7951199999999999,1,0,0.0,18,3.75669,1,5.68078,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,179.09637,114.78902,,745,859,2021,RESULT6,20,179.0963348408894,-114.7890295379962,19.32130416907139,0
