MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,2989,0.67061,16,336,-369,2021,NOT_AOI,0
1,hapii,2990,1.5897700000000001,17,0,0,2021,NOT_AOI,0
1,hapii,2991,0.903,18,0,0,2021,NOT_AOI,0
1,hapii,2992,0.11533,19,0,0,2021,NOT_AOI,0
1,hapii,2993,0.38372,20,0,0,2021,NOT_AOI,0
1,hapii,2994,1.14744,21,0,0,2021,NOT_AOI,0
1,hapii,2995,0.50483,20,0,0,2021,NOT_AOI,0
1,hapii,2996,1.61016,21,0,0,2021,NOT_AOI,0
1,hapii,2997,0.01238,22,0,0,2021,NOT_AOI,0
1,hapii,2998,1.5293299999999999,18,350,576,2021,NOT_AOI,0
1,hapii,2999,0.6515,18,0,0,2021,NOT_AOI,0
1,hapii,3000,1.06505,19,0,0,2021,NOT_AOI,0
1,hapii,3001,0.79023,20,0,0,2021,NOT_AOI,0
1,hapii,3002,1.24234,16,0,0,2021,NOT_AOI,0
1,hapii,3003,0.8123,16,0,0,2021,NOT_AOI,0
1,hapii,3004,1.55597,16,0,0,2021,NOT_AOI,0
1,hapii,3005,0.77518,16,0,0,2021,NOT_AOI,0
1,hapii,3006,1.2980399999999999,16,0,0,2021,NOT_AOI,0
1,hapii,3007,0.4845600000000001,12,0,0,2021,NOT_AOI,1
1,hapii,3008,1.65084,11,0,0,2021,NOT_AOI,1
1,hapii,3009,0.6368,10,0,0,2021,NOT_AOI,1
1,hapii,3010,0.16671,10,0,0,2021,NOT_AOI,1
1,hapii,3011,0.98949,10,0,0,2021,NOT_AOI,1
1,hapii,3012,0.54089,11,0,0,2021,NOT_AOI,1
1,hapii,3013,0.36594,12,0,0,2021,NOT_AOI,1
1,hapii,3014,0.43088999999999994,12,0,0,2021,NOT_AOI,1
1,hapii,3015,0.96835,12,0,0,2021,NOT_AOI,1
1,hapii,3016,1.7018099999999998,13,443,531,2021,NOT_AOI,2
1,hapii,3017,1.9894599999999998,11,444,149,2021,NOT_AOI,2
1,hapii,3018,0.50126,1,0,0,2021,NOT_AOI,3
1,hapii,3019,1.3472600000000001,2,0,0,2021,NOT_AOI,3
1,hapii,3020,0.0028699999999999997,3,0,0,2021,NOT_AOI,3
1,hapii,3021,0.36374,4,0,0,2021,NOT_AOI,4
1,hapii,3022,0.15463,5,0,0,2021,NOT_AOI,4
1,hapii,3023,1.5085600000000001,4,0,0,2021,NOT_AOI,5
1,hapii,3024,1.12384,4,0,0,2021,NOT_AOI,5
1,hapii,3025,0.07402,5,0,0,2021,NOT_AOI,6
1,hapii,3026,1.91231,5,0,0,2021,NOT_AOI,6
1,hapii,3027,1.39571,4,0,0,2021,NOT_AOI,7
1,hapii,3028,0.45353000000000004,5,0,0,2021,NOT_AOI,7
1,hapii,3029,0.8230700000000001,6,0,0,2021,NOT_AOI,7
1,hapii,3030,0.26095999999999997,6,0,0,2021,NOT_AOI,7
1,hapii,3031,1.65183,6,0,0,2021,NOT_AOI,8
1,hapii,3032,1.45504,7,0,0,2021,NOT_AOI,8
1,hapii,3033,2.10527,8,0,0,2021,NOT_AOI,8
1,hapii,3034,1.59026,9,0,0,2021,NOT_AOI,9
1,hapii,3035,1.68155,9,0,0,2021,NOT_AOI,9
1,hapii,3036,0.22364,10,0,0,2021,NOT_AOI,9
1,hapii,3037,1.35123,11,0,0,2021,NOT_AOI,9
1,hapii,3038,1.6500400000000002,12,0,0,2021,NOT_AOI,9
1,hapii,3039,1.9343700000000001,5,0,0,2021,NOT_AOI,10
1,hapii,3040,0.0041600000000000005,6,0,0,2021,NOT_AOI,10
1,hapii,3041,0.18449000000000002,6,0,0,2021,NOT_AOI,10
1,hapii,3042,1.80683,6,0,0,2021,NOT_AOI,10
1,hapii,3043,0.6855600000000001,6,0,0,2021,NOT_AOI,11
1,hapii,3044,0.30474,7,0,0,2021,NOT_AOI,11
1,hapii,3045,0.20674,8,0,0,2021,NOT_AOI,11
1,hapii,3046,0.17303,9,0,0,2021,NOT_AOI,11
1,hapii,3047,0.21131999999999998,9,0,0,2021,NOT_AOI,11
1,hapii,3048,0.00549,10,0,0,2021,NOT_AOI,11
1,hapii,3049,0.63154,11,0,0,2021,NOT_AOI,11
1,hapii,3050,0.44755,12,0,0,2021,NOT_AOI,11
1,hapii,3051,1.70373,13,0,0,2021,NOT_AOI,11
1,hapii,3052,1.6118299999999999,14,0,0,2021,NOT_AOI,11
1,hapii,3053,0.07372999999999999,3,0,0,2021,NOT_AOI,13
1,hapii,3054,0.58227,4,212,494,2021,NOT_AOI,13
1,hapii,3055,0.13581,5,0,0,2021,NOT_AOI,13
1,hapii,3056,0.23184000000000002,6,0,0,2021,NOT_AOI,13
1,hapii,3057,0.11282,7,0,0,2021,NOT_AOI,13
1,hapii,3058,0.12103,8,0,0,2021,NOT_AOI,13
1,hapii,3059,0.9986700000000001,8,0,0,2021,NOT_AOI,13
1,hapii,3060,0.004370000000000001,9,0,0,2021,NOT_AOI,13
1,hapii,3061,0.9437200000000001,9,0,0,2021,NOT_AOI,14
1,hapii,3062,0.0033,10,0,0,2021,NOT_AOI,14
1,hapii,3063,0.00892,11,0,0,2021,NOT_AOI,14
1,hapii,3064,1.14763,12,0,0,2021,NOT_AOI,15
1,hapii,3065,0.8005399999999999,13,0,0,2021,NOT_AOI,15
1,hapii,3066,0.15614,14,0,0,2021,NOT_AOI,15
1,hapii,3067,1.4807299999999999,15,1151,404,2021,RESULT2,15
1,hapii,3068,1.1166399999999999,16,0,0,2021,NOT_AOI,15
1,hapii,3069,0.63366,17,0,0,2021,NOT_AOI,15
1,hapii,3070,0.70865,18,401,419,2021,NOT_AOI,16
1,hapii,3071,0.78376,19,476,3349,2021,NOT_AOI,16
1,hapii,3072,0.7157,20,0,0,2021,NOT_AOI,16
1,hapii,3073,0.63078,20,0,0,2021,NOT_AOI,16
1,hapii,3074,0.17926,17,0,0,2021,NOT_AOI,16
1,hapii,3075,0.7381,17,0,0,2021,NOT_AOI,16
1,hapii,3076,0.17686,16,0,0,2021,NOT_AOI,16
1,hapii,3077,0.8347100000000001,17,0,0,2021,NOT_AOI,16
1,hapii,3078,1.18106,18,0,0,2021,NOT_AOI,16
1,hapii,3079,0.0028,16,0,0,2021,NOT_AOI,16
1,hapii,3080,1.62295,17,0,0,2021,NOT_AOI,16
1,hapii,3081,1.57998,16,0,0,2021,NOT_AOI,16
1,hapii,3082,0.70757,15,0,0,2021,NOT_AOI,17
1,hapii,3083,0.51486,15,0,0,2021,NOT_AOI,17
1,hapii,3084,0.0072,16,0,0,2021,NOT_AOI,17
1,hapii,3085,2.083,16,758,-109,2021,NOT_AOI,17
1,hapii,3086,1.94633,14,422,764,2021,NOT_AOI,17
1,hapii,3087,0.8245299999999999,14,0,0,2021,NOT_AOI,17
1,hapii,3088,0.5264300000000001,15,0,0,2021,NOT_AOI,17
1,hapii,3089,0.054060000000000004,15,0,0,2021,NOT_AOI,18
1,hapii,3090,1.11834,15,0,0,2021,NOT_AOI,18
1,hapii,3091,0.00576,16,0,0,2021,NOT_AOI,18
1,hapii,3092,0.00346,14,1791,-621,2021,NOT_AOI,18
1,hapii,3093,0.92253,12,0,0,2021,NOT_AOI,19
1,hapii,3094,0.7801600000000001,10,480,306,2021,NOT_AOI,19
1,hapii,3095,1.49815,10,0,0,2021,NOT_AOI,19
1,hapii,3096,1.4033,11,0,0,2021,NOT_AOI,19
1,hapii,3097,0.52513,12,0,0,2021,NOT_AOI,19
1,hapii,3098,0.38201999999999997,13,0,0,2021,NOT_AOI,20
1,hapii,3099,0.5050100000000001,14,0,0,2021,NOT_AOI,20
1,hapii,3100,0.8012699999999999,15,0,0,2021,NOT_AOI,20
1,hapii,3101,1.42375,16,0,0,2021,NOT_AOI,20
1,hapii,3102,0.20901999999999998,14,0,0,2021,NOT_AOI,20
1,hapii,3103,1.16117,14,768,1080,2021,NOT_AOI,20
1,hapii,3104,0.11133,15,-199,3121,2021,NOT_AOI,20
1,hapii,3105,0.43655,16,0,0,2021,NOT_AOI,20
1,hapii,3106,0.24663000000000002,14,956,1034,2021,NOT_AOI,20
1,hapii,3107,0.27268000000000003,15,1035,23,2021,NOT_AOI,20
1,hapii,3108,0.48546999999999996,16,450,1414,2021,NOT_AOI,20
1,hapii,3109,0.15174,17,0,0,2021,NOT_AOI,20
1,hapii,3110,0.0861,18,724,928,2021,RESULT6,20
1,hapii,3111,1.32285,19,425,302,2021,NOT_AOI,21
1,hapii,3112,0.24800999999999998,20,73,-1850,2021,NOT_AOI,21
1,hapii,3113,0.14722000000000002,21,0,0,2021,NOT_AOI,21
1,hapii,3114,0.6457,21,0,0,2021,NOT_AOI,21
1,hapii,3115,1.4816799999999999,21,0,0,2021,NOT_AOI,21
1,hapii,3116,1.49796,19,0,0,2021,NOT_AOI,21
1,hapii,3117,1.58256,17,0,0,2021,NOT_AOI,21
1,hapii,3118,1.49501,17,0,0,2021,NOT_AOI,21
1,hapii,3119,1.59143,15,0,0,2021,NOT_AOI,22
1,hapii,3120,0.00909,16,0,0,2021,NOT_AOI,22
1,hapii,3121,0.00371,16,0,0,2021,NOT_AOI,22
1,hapii,3122,1.69953,6,0,0,2021,NOT_AOI,24
1,hapii,3123,1.3499700000000001,6,0,0,2021,NOT_AOI,24
1,hapii,3124,1.28661,4,0,0,2021,NOT_AOI,24
1,hapii,3125,0.27483,4,0,0,2021,NOT_AOI,25
1,hapii,3126,1.9843,5,0,0,2021,NOT_AOI,25
1,hapii,3127,0.19614,6,0,0,2021,NOT_AOI,26
1,hapii,3128,0.22164,7,0,0,2021,NOT_AOI,26
1,hapii,3129,0.015269999999999999,8,0,0,2021,NOT_AOI,26
1,hapii,3130,0.19979,9,0,0,2021,NOT_AOI,26
1,hapii,3131,0.2323,8,0,0,2021,NOT_AOI,27
1,hapii,3132,1.69045,9,0,0,2021,NOT_AOI,27
1,hapii,3133,1.51092,8,0,0,2021,NOT_AOI,28
1,hapii,3134,1.30865,4,0,0,2021,NOT_AOI,30
1,hapii,3135,1.9052200000000001,4,597,2513,2021,NOT_AOI,30
1,hapii,3136,0.00263,5,0,0,2021,NOT_AOI,0
1,hapii,3137,1.1116,5,0,0,2021,NOT_AOI,0
1,hapii,3138,0.0042,6,1964,2614,2021,NOT_AOI,0
1,hapii,3139,0.22266999999999998,7,0,0,2021,NOT_AOI,0
1,hapii,3140,0.69515,8,0,0,2021,NOT_AOI,0
1,hapii,3141,0.00316,9,0,0,2021,NOT_AOI,0
1,hapii,3142,0.45753,10,4801,3620,2021,NOT_AOI,0
1,hapii,3143,1.6149,11,0,0,2021,NOT_AOI,0
1,hapii,3144,1.3811,11,0,0,2021,NOT_AOI,0
1,hapii,3145,0.23890999999999998,12,0,0,2021,NOT_AOI,0
1,hapii,3146,1.84162,13,0,0,2021,NOT_AOI,0
1,hapii,3147,0.00281,14,0,0,2021,NOT_AOI,0
1,hapii,3148,2.1471299999999998,15,0,0,2021,NOT_AOI,0
1,hapii,3149,0.44468,15,0,0,2021,NOT_AOI,0
1,hapii,3150,0.71497,16,0,0,2021,NOT_AOI,0
1,hapii,3151,0.06822,17,0,0,2021,NOT_AOI,0
1,hapii,3152,0.40379,17,0,0,2021,NOT_AOI,0
1,hapii,3153,0.02046,16,0,0,2021,NOT_AOI,0
1,hapii,3154,0.33931,16,-207,1377,2021,NOT_AOI,0
