MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,1888,0.04054,28,444,926,2068,NOT_AOI,0
1,hapii,1889,0.18502000000000002,28,369,39,2068,NOT_AOI,0
1,hapii,1890,0.19605999999999998,28,935,39,2068,NOT_AOI,0
1,hapii,1891,0.57321,27,0,0,2068,NOT_AOI,0
1,hapii,1892,0.47075,27,460,972,2068,NOT_AOI,0
1,hapii,1893,0.24750999999999998,27,597,1196,2068,NOT_AOI,0
1,hapii,1894,0.20417000000000002,27,267,1255,2068,NOT_AOI,0
1,hapii,1895,0.3766,28,1001,443,2068,RESULT3,0
1,hapii,1896,0.4646,28,491,609,2068,NOT_AOI,0
1,hapii,1897,0.07224,29,0,0,2068,NOT_AOI,0
1,hapii,1898,0.24886999999999998,29,970,462,2068,RESULT3,0
1,hapii,1899,0.1541,28,942,167,2068,NOT_AOI,0
1,hapii,1900,0.1616,28,875,159,2068,QUERY,0
1,hapii,1901,1.19078,28,529,-28,2068,NOT_AOI,0
1,hapii,1902,0.15641,28,842,201,2068,RESULT1,0
1,hapii,1903,0.14944000000000002,28,450,59,2068,NOT_AOI,0
1,hapii,1904,0.26122,28,78,192,2068,NOT_AOI,0
1,hapii,1905,0.17105,26,131,180,2068,NOT_AOI,0
1,hapii,1906,0.21664,25,-45,456,2068,NOT_AOI,0
1,hapii,1907,0.18708,26,265,876,2068,NOT_AOI,0
1,hapii,1908,0.16814,25,-57,731,2068,NOT_AOI,0
1,hapii,1909,0.1733,25,913,767,2068,RESULT5,0
1,hapii,1910,0.1801,26,0,0,2068,NOT_AOI,0
1,hapii,1911,0.16598,26,170,587,2068,NOT_AOI,0
1,hapii,1912,0.18855999999999998,26,166,742,2068,NOT_AOI,0
1,hapii,1913,0.14223,26,139,56,2068,NOT_AOI,0
1,hapii,1914,0.16145,27,900,427,2068,NOT_AOI,0
1,hapii,1915,0.14323,26,179,110,2068,NOT_AOI,0
1,hapii,1916,0.04975,26,0,0,2068,NOT_AOI,0
1,hapii,1917,1.22796,27,-328,113,2068,NOT_AOI,0
1,hapii,1918,0.14221,27,74,314,2068,NOT_AOI,0
1,hapii,1919,0.17315,27,126,354,2068,NOT_AOI,0
1,hapii,1920,0.14201,26,116,144,2068,NOT_AOI,0
1,hapii,1921,0.1762,27,-28,1090,2068,NOT_AOI,0
1,hapii,1922,0.45685,26,2095,559,2068,NOT_AOI,0
1,hapii,1924,0.1115,24,273,870,2068,NOT_AOI,0
1,hapii,1925,0.09202,25,1220,2340,2068,NOT_AOI,0
1,hapii,1926,0.16383,25,233,883,2068,NOT_AOI,0
1,hapii,1927,0.17496,24,165,797,2068,NOT_AOI,0
1,hapii,1928,0.18432,24,109,430,2068,NOT_AOI,0
1,hapii,1929,0.01061,25,319,819,2068,NOT_AOI,0
1,hapii,1930,0.1662,26,162,435,2068,NOT_AOI,0
1,hapii,1931,2.38127,26,442,353,2068,NOT_AOI,0
1,hapii,1932,0.18057,26,125,548,2068,NOT_AOI,0
1,hapii,1933,0.15295999999999998,27,151,571,2068,NOT_AOI,0
1,hapii,1934,0.15564,28,80,440,2068,NOT_AOI,0
1,hapii,1935,0.15549000000000002,28,458,967,2068,NOT_AOI,0
1,hapii,1936,0.18495,29,676,808,2068,NOT_AOI,0
1,hapii,1937,0.02049,29,1003,980,2068,NOT_AOI,0
