MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,AOI_TYPE,Page,userID
1,hapii,735,0.11724,25,895,784,RESULT5,14,2156
1,hapii,736,0.53925,23,361,455,NOT_AOI,15,2156
1,hapii,737,0.04663,21,647,1002,NOT_AOI,15,2156
1,hapii,738,0.07092000000000001,21,396,75,NOT_AOI,15,2156
1,hapii,739,0.05789,20,556,643,NOT_AOI,15,2156
1,hapii,740,0.0803,21,422,132,NOT_AOI,15,2156
1,hapii,741,0.06536,21,182,-878,NOT_AOI,15,2156
1,hapii,742,0.05507000000000002,22,435,324,NOT_AOI,15,2156
1,hapii,743,0.06562,23,121,-433,NOT_AOI,15,2156
1,hapii,744,0.07103,24,524,612,NOT_AOI,15,2156
1,hapii,745,0.07042000000000001,24,443,486,NOT_AOI,15,2156
1,hapii,746,0.19216,23,852,813,NOT_AOI,15,2156
1,hapii,747,0.05496,21,512,367,NOT_AOI,15,2156
1,hapii,748,0.0552,21,403,148,NOT_AOI,15,2156
1,hapii,749,0.04912,22,-229,401,NOT_AOI,15,2156
1,hapii,750,0.06646,22,1735,143,NOT_AOI,15,2156
1,hapii,751,0.07793,23,1024,178,RESULT1,15,2156
1,hapii,752,0.05339,19,-204,453,NOT_AOI,16,2156
1,hapii,753,0.0701,19,683,-238,NOT_AOI,16,2156
1,hapii,754,0.06187,19,1182,170,RESULT1,16,2156
1,hapii,755,0.24424,20,565,35,NOT_AOI,16,2156
1,hapii,756,0.34463,21,571,846,NOT_AOI,16,2156
1,hapii,757,0.01135,21,810,643,RESULT4,16,2156
1,hapii,759,0.06339,14,414,115,NOT_AOI,16,2156
1,hapii,760,0.32547,14,447,127,NOT_AOI,16,2156
1,hapii,761,0.05737,15,777,424,NOT_AOI,16,2156
1,hapii,762,0.06806,16,789,-2131,NOT_AOI,16,2156
1,hapii,763,0.03182,17,655,280,NOT_AOI,16,2156
1,hapii,764,0.07301,17,1154,166,NOT_AOI,16,2156
1,hapii,765,0.06434,17,657,555,NOT_AOI,16,2156
1,hapii,766,0.06537000000000001,18,417,339,NOT_AOI,16,2156
1,hapii,767,0.07935,18,618,-1169,NOT_AOI,16,2156
1,hapii,768,0.04186,19,453,-1475,NOT_AOI,16,2156
1,hapii,769,0.07127,20,775,-122,NOT_AOI,16,2156
1,hapii,770,0.14992,21,595,89,NOT_AOI,16,2156
1,hapii,771,0.07006,21,703,-352,NOT_AOI,16,2156
1,hapii,772,0.07977000000000001,22,280,-1592,NOT_AOI,16,2156
1,hapii,773,0.04131,20,540,691,NOT_AOI,16,2156
1,hapii,774,0.17822000000000002,18,413,311,NOT_AOI,16,2156
1,hapii,775,0.04934,19,443,518,NOT_AOI,16,2156
1,hapii,776,0.06051,19,391,50,NOT_AOI,16,2156
1,hapii,777,0.11477,20,360,-76,NOT_AOI,16,2156
1,hapii,778,0.05549,21,278,338,NOT_AOI,16,2156
1,hapii,779,0.03837,22,562,97,NOT_AOI,16,2156
1,hapii,780,0.1705,23,996,-74,NOT_AOI,16,2156
1,hapii,781,0.007859999999999999,24,794,692,NOT_AOI,16,2156
1,hapii,782,0.16718,25,708,780,RESULT5,16,2156
1,hapii,783,0.02527,26,422,319,NOT_AOI,16,2156
1,hapii,784,0.2225,27,356,340,NOT_AOI,16,2156
1,hapii,785,0.01795,28,739,177,RESULT1,16,2156
1,hapii,786,0.58587,28,434,284,NOT_AOI,16,2156
1,hapii,787,0.00827,28,272,361,NOT_AOI,16,2156
1,hapii,788,0.31007,28,796,564,RESULT4,16,2156
1,hapii,789,0.034910000000000004,28,63,-155,NOT_AOI,16,2156
1,hapii,790,0.43437,27,865,187,RESULT1,17,2156
1,hapii,791,0.04109,25,424,-509,NOT_AOI,17,2156
1,hapii,792,0.04863,24,305,342,NOT_AOI,17,2156
1,hapii,793,0.17274,24,483,337,NOT_AOI,17,2156
1,hapii,794,0.15864,23,496,53,NOT_AOI,17,2156
1,hapii,795,0.10148,23,432,352,NOT_AOI,18,2156
1,hapii,796,0.14849,23,535,-3127,NOT_AOI,18,2156
1,hapii,797,0.1584,21,933,290,NOT_AOI,18,2156
1,hapii,798,0.15875999999999998,20,184,-2364,NOT_AOI,18,2156
1,hapii,799,0.06016000000000001,19,461,104,NOT_AOI,18,2156
1,hapii,800,0.04669,19,398,314,NOT_AOI,18,2156
1,hapii,801,0.03405,15,413,270,NOT_AOI,18,2156
1,hapii,802,0.24169,13,499,349,NOT_AOI,18,2156
1,hapii,803,0.08015,11,733,926,RESULT6,18,2156
1,hapii,804,0.30453,12,257,-635,NOT_AOI,18,2156
1,hapii,805,0.07817,11,753,256,RESULT1,18,2156
1,hapii,806,0.20747,12,0,-837,NOT_AOI,19,2156
1,hapii,807,0.1539,13,729,107,QUERY,19,2156
1,hapii,808,0.16658,13,414,206,NOT_AOI,19,2156
1,hapii,809,0.04949,14,242,527,NOT_AOI,19,2156
1,hapii,810,0.033089999999999994,14,543,269,NOT_AOI,19,2156
1,hapii,811,0.05194,15,533,2005,NOT_AOI,19,2156
1,hapii,812,0.07296,16,813,-1121,NOT_AOI,19,2156
1,hapii,813,0.10423,16,887,201,RESULT1,19,2156
1,hapii,814,0.07855,16,432,350,NOT_AOI,19,2156
1,hapii,815,0.27458,17,901,704,RESULT5,19,2156
1,hapii,816,0.17577,18,502,349,NOT_AOI,19,2156
1,hapii,817,0.04488,17,448,381,NOT_AOI,19,2156
1,hapii,818,1.1831200000000002,18,430,250,NOT_AOI,19,2156
1,hapii,819,0.04529,19,313,330,NOT_AOI,19,2156
1,hapii,821,0.07954,20,395,320,NOT_AOI,19,2156
1,hapii,822,0.2172,21,437,325,NOT_AOI,19,2156
1,hapii,823,0.04085,21,126,262,NOT_AOI,19,2156
1,hapii,824,0.04463,22,-172,109,NOT_AOI,19,2156
1,hapii,825,0.00795,23,897,627,RESULT4,19,2156
1,hapii,826,0.21343,23,403,67,NOT_AOI,19,2156
1,hapii,827,0.32711,23,441,42,NOT_AOI,20,2156
1,hapii,828,0.06063,24,334,-900,NOT_AOI,20,2156
1,hapii,829,0.04599,21,525,-965,NOT_AOI,20,2156
1,hapii,830,0.06382,22,312,-476,NOT_AOI,20,2156
1,hapii,831,0.17582,20,987,-3142,NOT_AOI,20,2156
1,hapii,832,0.19113,21,634,-1985,NOT_AOI,20,2156
1,hapii,833,0.1798,20,682,775,RESULT5,20,2156
1,hapii,834,0.00909,21,855,712,RESULT5,20,2156
1,hapii,835,0.07621,22,425,309,NOT_AOI,20,2156
1,hapii,836,0.15723,21,621,-18,NOT_AOI,20,2156
1,hapii,837,0.55051,20,-7,271,NOT_AOI,20,2156
1,hapii,838,0.08615,18,421,321,NOT_AOI,20,2156
1,hapii,839,0.20195,18,852,-903,NOT_AOI,21,2156
1,hapii,840,0.18153,17,530,-5839,NOT_AOI,21,2156
1,hapii,841,0.06169,17,1280,244,RESULT1,21,2156
1,hapii,842,0.01956,16,1092,185,RESULT1,21,2156
1,hapii,843,0.056520000000000015,15,402,347,NOT_AOI,21,2156
1,hapii,844,0.11494,16,657,698,RESULT5,21,2156
1,hapii,845,0.2099,15,884,139,QUERY,22,2156
1,hapii,846,0.23573,14,825,-3151,NOT_AOI,22,2156
1,hapii,847,0.1943,12,711,-4334,NOT_AOI,22,2156
1,hapii,848,0.16286,12,0,0,NOT_AOI,22,2156
1,hapii,849,0.2194,13,505,399,NOT_AOI,22,2156
1,hapii,850,0.07801,14,885,658,RESULT4,22,2156
1,hapii,851,0.04966,14,487,346,NOT_AOI,22,2156
1,hapii,852,0.0903,15,466,353,NOT_AOI,22,2156
1,hapii,853,0.09328,16,901,128,QUERY,22,2156
1,hapii,854,0.12974000000000002,13,831,845,RESULT6,22,2156
1,hapii,855,0.16349,11,535,47,NOT_AOI,23,2156
1,hapii,856,0.10796,12,377,286,NOT_AOI,23,2156
1,hapii,857,1.13814,13,1061,571,RESULT4,23,2156
1,hapii,858,0.0661,14,843,591,RESULT4,23,2156
1,hapii,859,0.17281,14,511,339,NOT_AOI,23,2156
1,hapii,860,0.13972,14,451,336,NOT_AOI,23,2156
1,hapii,861,0.04064,15,393,201,NOT_AOI,23,2156
1,hapii,862,0.07077,12,749,682,NOT_AOI,24,2156
1,hapii,863,0.15730999999999998,13,392,-1639,NOT_AOI,24,2156
1,hapii,864,0.01442,13,917,298,NOT_AOI,24,2156
1,hapii,865,0.06466000000000001,12,374,320,NOT_AOI,24,2156
1,hapii,866,0.0489,13,389,461,NOT_AOI,24,2156
1,hapii,868,0.17006,15,400,60,NOT_AOI,25,2156
1,hapii,869,0.18564,16,372,86,NOT_AOI,25,2156
1,hapii,870,0.27483,16,438,146,NOT_AOI,25,2156
1,hapii,871,0.0831,17,702,393,RESULT2,25,2156
1,hapii,872,0.16280999999999998,18,464,353,NOT_AOI,25,2156
1,hapii,873,0.26313000000000003,19,1071,555,NOT_AOI,25,2156
1,hapii,874,0.03923,20,439,342,NOT_AOI,25,2156
1,hapii,875,0.2724,19,387,403,NOT_AOI,25,2156
1,hapii,876,0.0387,19,381,281,NOT_AOI,26,2156
1,hapii,877,0.12846,19,475,266,NOT_AOI,26,2156
1,hapii,878,0.029480000000000006,20,320,309,NOT_AOI,26,2156
1,hapii,879,0.02451,21,450,272,NOT_AOI,26,2156
1,hapii,880,0.19492,22,854,343,RESULT2,26,2156
1,hapii,881,0.04043,23,499,321,NOT_AOI,26,2156
1,hapii,882,0.18503,22,410,80,NOT_AOI,26,2156
1,hapii,883,0.14917,22,875,547,NOT_AOI,26,2156
1,hapii,884,0.04347,23,348,324,NOT_AOI,26,2156
1,hapii,885,0.12858,24,782,652,RESULT4,26,2156
1,hapii,886,0.08799,25,1032,658,RESULT4,26,2156
1,hapii,887,0.06271,22,385,341,NOT_AOI,26,2156
1,hapii,888,0.17051,23,307,954,NOT_AOI,27,2156
1,hapii,889,0.16473,23,394,206,NOT_AOI,27,2156
1,hapii,890,0.23117,19,759,553,NOT_AOI,27,2156
1,hapii,891,0.047810000000000005,19,772,567,RESULT4,27,2156
1,hapii,892,0.02247,19,396,350,NOT_AOI,27,2156
1,hapii,893,0.25404,19,1163,729,RESULT5,27,2156
1,hapii,894,0.205,19,952,930,NOT_AOI,27,2156
1,hapii,895,0.03597,18,389,447,NOT_AOI,27,2156
1,hapii,896,0.25365,17,376,139,NOT_AOI,27,2156
1,hapii,897,0.09579,16,993,932,NOT_AOI,27,2156
1,hapii,898,0.15553,16,326,529,NOT_AOI,28,2156
1,hapii,899,0.20553,16,505,144,NOT_AOI,28,2156
1,hapii,900,0.07679,16,0,0,NOT_AOI,28,2156
1,hapii,901,0.03499,15,354,323,NOT_AOI,28,2156
1,hapii,902,0.23258,16,383,396,NOT_AOI,28,2156
1,hapii,903,0.21369,16,508,339,NOT_AOI,28,2156
1,hapii,904,0.20251,16,412,357,NOT_AOI,28,2156
1,hapii,905,0.17881,14,406,264,NOT_AOI,29,2156
1,hapii,906,0.04913,14,308,290,NOT_AOI,29,2156
1,hapii,907,0.05151,15,567,65,NOT_AOI,29,2156
1,hapii,908,0.04075,16,418,119,NOT_AOI,29,2156
1,hapii,909,0.04552,16,267,343,NOT_AOI,29,2156
1,hapii,910,0.0159,17,386,317,NOT_AOI,29,2156
1,hapii,911,0.0411,18,382,176,NOT_AOI,29,2156
1,hapii,912,0.16714,18,997,897,RESULT6,29,2156
1,hapii,914,0.0502,17,999,611,RESULT4,30,2156
1,hapii,915,0.21518,17,392,369,NOT_AOI,30,2156
1,hapii,916,0.24291,18,358,398,NOT_AOI,30,2156
1,hapii,917,0.19018,15,0,0,NOT_AOI,0,2156
1,hapii,918,0.04719,16,193,238,NOT_AOI,0,2156
1,hapii,919,0.18671,17,174,271,NOT_AOI,0,2156
1,hapii,920,0.20967,17,95,128,NOT_AOI,0,2156
1,hapii,921,0.22398,18,-1085,-786,NOT_AOI,0,2156
1,hapii,922,0.05112,19,0,0,NOT_AOI,0,2156
1,hapii,923,0.1954,19,67,270,NOT_AOI,0,2156
1,hapii,924,0.23504,20,-96,-249,NOT_AOI,0,2156
1,hapii,925,0.2253300000000001,17,90,256,NOT_AOI,0,2156
1,hapii,926,0.038360000000000005,15,82,351,NOT_AOI,0,2156
1,hapii,927,0.20556,15,177,248,NOT_AOI,0,2156
1,hapii,928,0.19162,15,97,732,NOT_AOI,0,2156
1,hapii,930,0.05549,14,2727,-1254,NOT_AOI,0,2156
1,hapii,931,0.20336,15,601,-3,NOT_AOI,0,2156
1,hapii,932,0.21339,15,671,-59,NOT_AOI,0,2156
1,hapii,933,0.12269,16,27,1679,NOT_AOI,0,2156
1,hapii,934,2.15183,14,6596,6417,NOT_AOI,0,2156
1,hapii,935,0.05815,13,0,0,NOT_AOI,0,2156
1,hapii,936,0.29288000000000003,13,732,360,RESULT2,0,2156
1,hapii,937,0.29071,14,207,83,NOT_AOI,0,2156
1,hapii,938,0.042,15,0,0,NOT_AOI,0,2156
