userID,Page,AOI_TYPE,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,AOILanguage,PreviousAOILanguage,LanguageSwitch,Is_AOI_L1,Extra,Self English,Test English,Self Chinese,Test Chinese
5385,4,RESULT5,4,1.2529299999999999,0.31323249999999997,0.254212748,0.73828,0,0.0,1302.84706,7.76152026,223.6425215,31.04608104,7.76152026,109.8939085,449.6109558,112.4027389,41.0370642,0.889165455,0.222291364,0.25299558899999997,0.889165455,0.222291364,0.25299558899999997,0,0.0,0.0,Chinese,English,Yes,No,5385-4-RESULT5,High,High,Low,Low
5385,4,RESULT6,2,0.77832,0.38916,0.15381,0.54297,0,0.0,295.5339065,130.0220415,72.99000343,260.044083,130.0220415,30.77799479,144.47167140000002,72.23583570000001,69.91262288,0.25526272699999997,0.127631364,0.071175,0.25526272699999997,0.127631364,0.071175,0,0.0,0.0,English,Chinese,Yes,Yes,5385-4-RESULT6,High,High,Low,Low
5385,5,RESULT1,6,1.45021,0.24170166699999998,0.10853199300000001,0.39551,0,0.0,1378.819315,36.621564899999996,223.2906785,219.72938939999997,36.621564899999996,70.83853075,595.5847668,99.2641278,47.94357137,4.588528182,0.764754697,0.297664912,4.588528182,0.764754697,0.297664912,0,0.0,0.0,English,English,No,Yes,5385-5-RESULT1,High,High,Low,Low
5385,5,RESULT2,5,1.94825,0.38965,0.11367008699999999,0.50879,1,0.2,1182.785697,-11.74169091,170.48905680000001,-58.70845457,-11.74169091,124.1980967,446.78429239999997,89.35685847,54.54877661,3.143951818,0.628790364,0.24496306,3.143951818,0.628790364,0.24496306,0,0.0,0.0,English,English,No,Yes,5385-5-RESULT2,High,High,Low,Low
5385,5,RESULT3,10,3.12108,0.312108,0.166667808,0.65625,0,0.0,932.7336898,37.14631397,41.2674576,371.4631397,37.14631397,76.0238323,751.9063481000001,75.19063481,55.70750502,4.244743636,0.424474364,0.19717315,4.244743636,0.424474364,0.19717315,0,0.0,0.0,English,English,No,Yes,5385-5-RESULT3,High,High,Low,Low
5385,5,RESULT4,4,1.36719,0.3417975,0.278646192,0.82031,1,0.25,486.14683279999997,96.90423484,73.41392606,387.6169394,96.90423484,66.5759913,316.03281610000005,79.00820402,50.23142076,0.761665455,0.19041636399999998,0.246552885,0.761665455,0.19041636399999998,0.246552885,0,0.0,0.0,English,English,No,Yes,5385-5-RESULT4,High,High,Low,Low
5385,5,RESULT5,9,3.81543,0.42393666700000004,0.17697284300000002,0.7168,1,0.111111111,1026.458282,-26.47862697,64.86171983,-238.30764269999997,-26.47862697,127.10678670000001,913.1909429,101.4656603,56.68727729999999,0.10851727300000001,0.012057475,0.090622585,0.10851727300000001,0.012057475,0.090622585,0,0.0,0.0,English,English,No,Yes,5385-5-RESULT5,High,High,Low,Low
5385,5,RESULT6,3,1.06445,0.35481666700000003,0.075495434,0.4082,0,0.0,486.1870795,63.75010823,128.80225,191.2503247,63.75010823,43.05890857,104.7320502,34.910683399999996,37.89130432,-0.052590909000000005,-0.017530303,0.095139822,-0.052590909000000005,-0.017530303,0.095139822,0,0.0,0.0,English,English,No,Yes,5385-5-RESULT6,High,High,Low,Low
5385,6,RESULT1,12,3.09178,0.257648333,0.138356438,0.55566,2,0.166666667,1255.535855,73.96208373,63.81533461,887.5450048,73.96208373,85.55819278,1150.925316,95.91044298,60.70083973,8.812996364,0.7344163640000001,0.463496399,8.812996364,0.7344163640000001,0.463496399,0,0.0,0.0,Chinese,English,Yes,No,5385-6-RESULT1,High,High,Low,Low
5385,6,RESULT2,13,7.2685699999999995,0.559120769,0.381628795,1.5341799999999999,2,0.153846154,1402.073848,71.11407328,75.23358225,924.4829527,71.11407328,63.12161528,1325.501171,101.9616285,48.06700607,10.64698273,0.8189986709999999,0.254177996,10.64698273,0.8189986709999999,0.254177996,0,0.0,0.0,Chinese,Chinese,No,No,5385-6-RESULT2,High,High,Low,Low
5385,6,RESULT3,8,2.26757,0.28344625,0.078944635,0.41503999999999996,0,0.0,587.6072433999999,52.61091891,52.99031939,420.88735130000003,52.61091891,91.82286076,867.1074264,108.3884283,46.69521651,9.886880909,1.235860114,1.090110526,9.886880909,1.235860114,1.090110526,0,0.0,0.0,Chinese,Chinese,No,No,5385-6-RESULT3,High,High,Low,Low
5385,6,RESULT4,6,1.51367,0.252278333,0.16906596399999999,0.54883,0,0.0,649.7930546,35.87439257,69.69728149999999,215.2463554,35.87439257,85.20735803,782.9071561000001,130.484526,66.63890042,4.642608182,0.77376803,0.859941135,4.642608182,0.77376803,0.859941135,0,0.0,0.0,English,Chinese,Yes,Yes,5385-6-RESULT4,High,High,Low,Low
5385,6,RESULT5,5,1.03515,0.20703000000000002,0.092951066,0.3291,0,0.0,1046.9495869999998,47.34159543,204.77892680000002,236.7079772,47.34159543,80.52687133,334.6343908,66.92687816,39.90366248,3.8271318180000002,0.7654263640000001,0.563284129,3.8271318180000002,0.7654263640000001,0.563284129,0,0.0,0.0,English,English,No,Yes,5385-6-RESULT5,High,High,Low,Low
5385,6,RESULT6,3,1.1962899999999999,0.398763333,0.242614567,0.66309,0,0.0,447.9273546,124.7415232,81.37196785,374.22456960000005,124.7415232,6.876204985,108.18813970000001,36.06271324,9.397762616,1.672819091,0.557606364,0.491302819,1.672819091,0.557606364,0.491302819,0,0.0,0.0,English,English,No,Yes,5385-6-RESULT6,High,High,Low,Low
5385,7,RESULT1,17,3.8545,0.22673529399999998,0.113765786,0.60254,1,0.058823529000000006,1499.478573,25.58184732,90.38922666,434.8914044,25.58184732,95.87834708,1471.7195880000002,86.57174049,50.77711839,14.49541818,0.852671658,0.498943555,14.49541818,0.852671658,0.498943555,0,0.0,0.0,Chinese,English,Yes,No,5385-7-RESULT1,High,High,Low,Low
5385,7,RESULT2,7,2.65821,0.37974428600000004,0.17382351699999998,0.68262,1,0.14285714300000002,568.8689815,52.73342447,55.30229321,369.1339713,52.73342447,82.18148715,543.4485747,77.63551067,63.12851793,5.055474545,0.7222106490000001,0.063151148,5.055474545,0.7222106490000001,0.063151148,0,0.0,0.0,Chinese,Chinese,No,No,5385-7-RESULT2,High,High,Low,Low
5385,7,RESULT3,11,5.47265,0.49751363600000004,0.282612061,1.16602,0,0.0,1057.36568,10.03578218,134.8406726,110.39360400000001,10.03578218,74.81796324,846.9949105000001,76.99953732,53.9306923,4.40148,0.400134545,0.17286358899999998,4.40148,0.400134545,0.17286358899999998,0,0.0,0.0,Chinese,Chinese,No,No,5385-7-RESULT3,High,High,Low,Low
5385,7,RESULT4,11,5.16015,0.469104545,0.46731169200000006,1.7294900000000002,1,0.090909091,1697.5969079999998,27.52332489,144.9093461,302.7565738,27.52332489,85.61533892,1248.805297,113.52775430000001,60.9098286,2.9403636360000003,0.294036364,0.28129324899999997,2.9403636360000003,0.294036364,0.28129324899999997,0,0.0,0.0,Chinese,Chinese,No,No,5385-7-RESULT4,High,High,Low,Low
5385,7,RESULT5,3,6.066409999999999,2.022136667,1.309782773,3.84277,0,0.0,296.5913003,-15.00699657,38.53051161,-45.02098971,-15.00699657,74.48868068,148.6976512,49.56588373,50.05108784,-0.471010909,-0.157003636,0.120975187,-0.471010909,-0.157003636,0.120975187,0,0.0,0.0,Chinese,Chinese,No,No,5385-7-RESULT5,High,High,Low,Low
5385,7,RESULT6,2,0.52149,0.260745,0.027344999999999998,0.28809,0,0.0,401.6959673,125.83117990000001,111.4519965,251.6623597,125.83117990000001,45.57495897,119.41504540000001,59.707522700000005,46.25904265,0.074312727,0.037156364,0.07606,0.074312727,0.037156364,0.07606,0,0.0,0.0,Chinese,Chinese,No,No,5385-7-RESULT6,High,High,Low,Low
5385,8,RESULT1,3,0.61035,0.20345,0.010097973,0.21289,0,0.0,339.2394809,18.57586221,42.92922302,55.72758664,18.57586221,38.29807152,293.0200359,97.6733453,59.08694111,3.1554390910000003,1.05181303,0.10362239999999999,3.1554390910000003,1.05181303,0.10362239999999999,0,0.0,0.0,English,Chinese,Yes,Yes,5385-8-RESULT1,High,High,Low,Low
5385,8,RESULT2,5,1.22558,0.24511599999999997,0.061674883,0.3418,1,0.2,898.9360837000002,9.213173166,137.860057,46.06586583,9.213173166,82.58596585,547.4346172999999,109.4869235,60.78776151,3.4157418180000003,0.683148364,0.069394471,3.4157418180000003,0.683148364,0.069394471,0,0.0,0.0,English,English,No,Yes,5385-8-RESULT2,High,High,Low,Low
5385,8,RESULT3,18,9.4375,0.5243055560000001,0.433902778,1.9970700000000001,5,0.27777777800000003,1994.8657690000002,-53.30214327,58.83907612,-959.4385788999999,-53.30214327,105.517802,1673.077281,92.94873785,57.68145439,5.505774545,0.305876364,0.20101066199999998,5.505774545,0.305876364,0.20101066199999998,0,0.0,0.0,English,English,No,Yes,5385-8-RESULT3,High,High,Low,Low
5385,8,RESULT4,13,8.42186,0.647835385,0.39309053200000005,1.6748,2,0.153846154,1208.8154960000002,41.78867278,39.88105007,543.2527462,41.78867278,79.45319063,1005.73277,77.36405926,52.778858299999996,2.8325463639999997,0.23604553,0.228387948,2.8325463639999997,0.23604553,0.228387948,0,0.0,0.0,Chinese,English,Yes,No,5385-8-RESULT4,High,High,Low,Low
5385,8,RESULT5,5,2.3183700000000003,0.463674,0.33103877800000003,1.06348,0,0.0,648.6906437999999,79.01000596,80.69805935,395.0500298,79.01000596,53.35822565,407.17204910000004,81.43440981,66.12137518,1.301781818,0.260356364,0.244748327,1.301781818,0.260356364,0.244748327,1,0.14307999999999998,0.14307999999999998,Chinese,Chinese,No,No,5385-8-RESULT5,High,High,Low,Low
5385,8,RESULT6,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Chinese,Chinese,No,No,5385-8-RESULT6,High,High,Low,Low
5385,9,RESULT1,8,1.7021400000000002,0.21276750000000003,0.086699685,0.33496,0,0.0,857.0915275,44.10784613,95.59281985,352.862769,44.10784613,58.482478,859.8332862999999,107.4791608,63.48396439,6.812290909,0.8515363640000001,0.36272396700000004,6.812290909,0.8515363640000001,0.36272396700000004,0,0.0,0.0,Chinese,Chinese,No,No,5385-9-RESULT1,High,High,Low,Low
5385,9,RESULT2,3,1.79493,0.59831,0.244823386,0.94434,0,0.0,555.6926807,29.50813838,73.00768351,88.52441515,29.50813838,131.7587785,393.8423157,131.2807719,25.13438844,1.430749091,0.476916364,0.095527655,1.430749091,0.476916364,0.095527655,0,0.0,0.0,English,Chinese,Yes,Yes,5385-9-RESULT2,High,High,Low,Low
5385,9,RESULT3,2,0.74316,0.37158,0.09717,0.46875,0,0.0,362.8211091,87.58148418,56.76337032,175.1629684,87.58148418,4.6776969269999995,184.47763899999998,92.23881949999999,86.48191174,0.9509627270000001,0.47548136399999996,0.320635,0.9509627270000001,0.47548136399999996,0.320635,0,0.0,0.0,Chinese,English,Yes,No,5385-9-RESULT3,High,High,Low,Low
5385,9,RESULT4,4,5.8252,1.4563,0.45387452,2.01563,0,0.0,642.2705103999999,5.0318709880000005,142.0504683,20.12748395,5.0318709880000005,98.10317266,309.6906102,77.42265255,47.12648408,0.472925455,0.118231364,0.27027238800000003,0.472925455,0.118231364,0.27027238800000003,0,0.0,0.0,English,Chinese,Yes,Yes,5385-9-RESULT4,High,High,Low,Low
5385,9,RESULT5,3,0.98439,0.32813000000000003,0.132582521,0.51563,0,0.0,291.895923,99.65002278,16.10061101,298.9500683,99.65002278,65.06392435,236.0684096,78.68946987,46.28460283,-0.081300909,-0.027100303,0.07484525,-0.081300909,-0.027100303,0.07484525,0,0.0,0.0,Chinese,English,Yes,No,5385-9-RESULT5,High,High,Low,Low
5385,9,RESULT6,1,0.8300799999999999,0.8300799999999999,0.0,0.8300799999999999,0,0.0,54.06897952,126.04382779999999,0.0,126.04382779999999,126.04382779999999,0.0,33.4918216,33.4918216,0.0,0.102646364,0.102646364,0.0,0.102646364,0.102646364,0.0,0,0.0,0.0,English,Chinese,Yes,Yes,5385-9-RESULT6,High,High,Low,Low
5385,10,RESULT1,7,2.06642,0.295202857,0.135726282,0.48926000000000003,1,0.14285714300000002,1156.869645,-45.83182406,77.25295803,-320.8227684,-45.83182406,87.28900986,804.9949989,114.9992856,55.30394455,4.884678182,0.81411303,0.348082447,4.884678182,0.81411303,0.348082447,0,0.0,0.0,English,English,No,Yes,5385-10-RESULT1,High,High,Low,Low
5385,10,RESULT2,12,3.18361,0.265300833,0.104571148,0.43555,1,0.083333333,1833.486373,55.10215785,97.25429688,661.2258942000001,55.10215785,50.12073295,904.3912675,75.36593896,51.64171848,7.889239999999999,0.7172036359999999,0.206496665,7.889239999999999,0.7172036359999999,0.206496665,0,0.0,0.0,English,English,No,Yes,5385-10-RESULT2,High,High,Low,Low
5385,10,RESULT3,1,0.09961,0.09961,0.0,0.09961,0,0.0,78.25988877,97.45705058,0.0,97.45705058,97.45705058,0.0,130.73699150000002,130.73699150000002,0.0,0.22360636399999997,0.22360636399999997,0.0,0.22360636399999997,0.22360636399999997,0.0,0,0.0,0.0,English,English,No,Yes,5385-10-RESULT3,High,High,Low,Low
