MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,1850,0.11248,47,671,259,1338,RESULT1,0
1,hapii,1851,0.3207,47,424,240,1338,NOT_AOI,0
1,hapii,1852,0.21529,47,0,0,1338,NOT_AOI,0
1,hapii,1853,0.24588000000000002,47,0,0,1338,NOT_AOI,0
1,hapii,1854,0.5723,45,0,0,1338,NOT_AOI,0
1,hapii,1855,0.31205,43,0,0,1338,NOT_AOI,0
1,hapii,1856,0.08337,41,522,480,1338,NOT_AOI,0
1,hapii,1857,0.13430999999999998,38,1181,348,1338,RESULT2,0
1,hapii,1858,0.052520000000000004,36,105,227,1338,NOT_AOI,0
1,hapii,1859,0.04015,30,371,1011,1338,NOT_AOI,0
1,hapii,1860,0.11907000000000001,29,102,463,1338,NOT_AOI,0
1,hapii,1861,0.03044,28,0,0,1338,NOT_AOI,0
1,hapii,1862,0.11392999999999999,26,16,351,1338,NOT_AOI,0
1,hapii,1863,0.08786000000000001,21,64,456,1338,NOT_AOI,0
1,hapii,1864,0.08263,18,106,979,1338,NOT_AOI,0
1,hapii,1865,0.06999,17,-19,1190,1338,NOT_AOI,0
1,hapii,1866,0.12785,16,42,469,1338,NOT_AOI,0
1,hapii,1867,0.13263,16,-71,540,1338,NOT_AOI,0
1,hapii,1868,0.09616,15,39,468,1338,NOT_AOI,0
1,hapii,1869,0.06695,13,129,518,1338,NOT_AOI,0
1,hapii,1870,0.45358000000000004,12,0,0,1338,NOT_AOI,0
1,hapii,1871,0.05227999999999999,13,0,0,1338,NOT_AOI,0
1,hapii,1872,0.04596,14,340,853,1338,NOT_AOI,0
1,hapii,1873,0.12886,12,528,867,1338,NOT_AOI,0
1,hapii,1875,0.40391,13,393,613,1338,NOT_AOI,0
1,hapii,1876,0.07011,13,97,680,1338,NOT_AOI,0
1,hapii,1877,0.13147999999999999,14,535,996,1338,NOT_AOI,0
1,hapii,1878,0.13887,15,518,404,1338,NOT_AOI,0
1,hapii,1879,0.14162,15,498,341,1338,NOT_AOI,0
1,hapii,1880,0.12503,16,1040,615,1338,RESULT4,0
1,hapii,1881,0.02712,16,576,510,1338,NOT_AOI,0
1,hapii,1882,0.17248,17,608,316,1338,NOT_AOI,1
1,hapii,1883,0.09036,18,351,305,1338,NOT_AOI,1
1,hapii,1884,0.02195,19,441,382,1338,NOT_AOI,1
1,hapii,1885,0.0676,18,822,999,1338,NOT_AOI,1
