ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"719","1338","0","Eye Tracker","-1","2020-02-12 16:22:54.726","2020-02-12 16:22:47.275","2020-02-12 16:22:54.726"
"720","1338","1","Chinese","3","2020-02-12 16:23:18.099","2020-02-12 16:22:54.862","2020-02-12 16:23:18.099"
"721","1338","2","English","1","2020-02-12 16:23:34.187","2020-02-12 16:23:18.192","2020-02-12 16:23:34.187"
"722","1338","3","Chinese","4","2020-02-12 16:23:49.675","2020-02-12 16:23:34.299","2020-02-12 16:23:49.675"
"723","1338","4","English","0","2020-02-12 16:23:57.819","2020-02-12 16:23:49.767","2020-02-12 16:23:57.819"
"724","1338","5","Chinese","2","2020-02-12 16:24:06.062","2020-02-12 16:23:57.912","2020-02-12 16:24:06.062"
"725","1338","6","English","3","2020-02-12 16:24:22.459","2020-02-12 16:24:06.157","2020-02-12 16:24:22.459"
"726","1338","7","Chinese","1","2020-02-12 16:24:45.334","2020-02-12 16:24:22.554","2020-02-12 16:24:45.334"
"727","1338","8","English","4","2020-02-12 16:25:00.378","2020-02-12 16:24:45.432","2020-02-12 16:25:00.378"
"728","1338","9","Chinese","0","2020-02-12 16:25:14.504","2020-02-12 16:25:00.468","2020-02-12 16:25:14.504"
"729","1338","10","English","2","2020-02-12 16:25:26.697","2020-02-12 16:25:14.612","2020-02-12 16:25:26.697"
"730","1338","11","Chinese","3","2020-02-12 16:25:36.734","2020-02-12 16:25:26.795","2020-02-12 16:25:36.734"
"731","1338","12","English","1","2020-02-12 16:26:06.378","2020-02-12 16:25:36.812","2020-02-12 16:26:06.378"
"732","1338","13","Chinese","4","2020-02-12 16:26:20.082","2020-02-12 16:26:06.468","2020-02-12 16:26:20.082"
"733","1338","14","English","0","2020-02-12 16:26:27.473","2020-02-12 16:26:20.202","2020-02-12 16:26:27.473"
"734","1338","15","Chinese","2","2020-02-12 16:26:43.098","2020-02-12 16:26:27.562","2020-02-12 16:26:43.098"
"735","1338","16","English","3","2020-02-12 16:26:54.954","2020-02-12 16:26:43.193","2020-02-12 16:26:54.954"
"736","1338","17","Chinese","1","2020-02-12 16:27:06.898","2020-02-12 16:26:55.049","2020-02-12 16:27:06.898"
"737","1338","18","English","4","2020-02-12 16:27:20.029","2020-02-12 16:27:06.984","2020-02-12 16:27:20.029"
"738","1338","19","Chinese","0","2020-02-12 16:27:33.777","2020-02-12 16:27:20.118","2020-02-12 16:27:33.777"
"739","1338","20","English","2","2020-02-12 16:27:43.138","2020-02-12 16:27:33.865","2020-02-12 16:27:43.138"
"740","1338","21","Chinese","3","2020-02-12 16:27:54.828","2020-02-12 16:27:43.224","2020-02-12 16:27:54.828"
"741","1338","22","English","1","2020-02-12 16:28:08.538","2020-02-12 16:27:54.905","2020-02-12 16:28:08.538"
"742","1338","23","Chinese","4","2020-02-12 16:28:19.355","2020-02-12 16:28:08.632","2020-02-12 16:28:19.355"
"743","1338","24","English","0","2020-02-12 16:28:28.385","2020-02-12 16:28:19.437","2020-02-12 16:28:28.385"
"744","1338","25","Chinese","2","2020-02-12 16:28:40.035","2020-02-12 16:28:28.464","2020-02-12 16:28:40.035"
"745","1338","26","English","3","2020-02-12 16:28:50.207","2020-02-12 16:28:40.116","2020-02-12 16:28:50.207"
"746","1338","27","Chinese","1","2020-02-12 16:28:58.572","2020-02-12 16:28:50.293","2020-02-12 16:28:58.572"
"747","1338","28","English","4","2020-02-12 16:29:12.971","2020-02-12 16:28:58.647","2020-02-12 16:29:12.971"
"748","1338","29","Chinese","0","2020-02-12 16:29:28.756","2020-02-12 16:29:13.058","2020-02-12 16:29:28.756"
"749","1338","30","English","2","2020-02-12 16:29:36.383","2020-02-12 16:29:28.835","2020-02-12 16:29:36.383"
