userID,Page,AOI_TYPE,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,AOILanguage,PreviousAOILanguage,LanguageSwitch,Self AOI_Language_Prof,Test AOI_Language_Prof,Is_AOI_L1
1699,1,RESULT1,41,4.8125,0.117378049,0.069288525,0.375,3,0.073170732,9964.24463,24.03743995,249.1304314,985.5350381,24.03743995,105.8625951,3712.703192,90.55373638,59.30196557,-1.105048065,-0.028334566,0.428561838,-1.105048065,-0.028334566,0.428561838,1,0.03708,0.03708,English,English,No,High,Medium,Yes
1699,1,RESULT2,44,5.75,0.130681818,0.086169039,0.5,3,0.068181818,8659.228574,9.694201251,262.6900207,426.5448551,9.694201251,83.45401639,4231.988805,96.18156375,55.5248958,-4.914400323,-0.122860008,0.354980792,-4.914400323,-0.122860008,0.354980792,4,0.37113,0.0927825,English,English,No,High,Medium,Yes
1699,1,RESULT3,63,7.1875,0.114087302,0.051682604,0.25,12,0.19047619,20584.15561,14.7572321,723.5523742,929.7056223,14.7572321,102.6689858,5599.915403,88.88754608,54.61780752,-10.45609871,-0.183440328,0.518578282,-10.45609871,-0.183440328,0.518578282,1,0.14296,0.14296,English,English,No,High,Medium,Yes
1699,1,RESULT4,48,4.8125,0.100260417,0.059483978,0.25,10,0.208333333,26709.63258,-30.79168636,1308.574805,-1478.000945,-30.79168636,105.4930863,3792.546815,79.01139199,51.4076934,7.662598387,0.170279964,1.021797949,7.662598387,0.170279964,1.021797949,1,0.13218,0.13218,English,English,No,High,Medium,Yes
1699,1,RESULT5,67,7.25,0.108208955,0.066198489,0.3125,10,0.149253731,23849.88164,-2.935299281,476.9133615,-196.6650518,-2.935299281,102.4610162,6299.696197,94.02531637,54.45740164,9.098739032,0.156874811,0.964949482,9.098739032,0.156874811,0.964949482,1,0.11566,0.11566,English,English,No,High,Medium,Yes
1699,1,RESULT6,58,6.8125,0.117456897,0.086911186,0.375,7,0.120689655,14787.83418,8.660848377,342.6285479,502.3292059,8.660848377,99.77339122,5823.883004,100.4117759,54.68858688,3.054037097,0.061080742,0.829364046,3.054037097,0.061080742,0.829364046,1,0.21214,0.21214,English,English,No,High,Medium,Yes
1699,2,RESULT1,2,0.25,0.125,0,0.125,0,0,458.964145,-90.60156518,175.5397983,-181.2031304,-90.60156518,4.483121068,339.2858221,169.6429111,1.390846802,1.444785484,0.722392742,0.028015,1.444785484,0.722392742,0.028015,0,0,0,Spanish,English,Yes,Medium,Medium,No
1699,2,RESULT2,3,0.0625,0.020833333,0.029462783,0.0625,1,0.333333333,6608.150001,56.16248326,1562.363824,168.4874498,56.16248326,56.83615892,296.1163292,98.70544307,64.80418478,3.205415484,1.602707742,0.230335,3.205415484,1.602707742,0.230335,0,0,0,English,Spanish,Yes,High,Medium,Yes
1699,2,RESULT3,6,0.5,0.083333333,0.04658475,0.125,0,0,2100.282489,-27.67494503,286.5766122,-166.0496702,-27.67494503,85.55090264,463.6114209,77.26857015,61.9366666,-2.15046129,-0.430092258,0.888801273,-2.15046129,-0.430092258,0.888801273,0,0,0,Spanish,English,Yes,Medium,Medium,No
1699,2,RESULT4,17,1.5,0.088235294,0.060856417,0.1875,0,0,3610.84523,7.061211616,282.8502958,120.0405975,7.061211616,100.1275867,1791.147157,105.3615975,55.47518232,8.927218387,0.637658456,0.893393456,8.927218387,0.637658456,0.893393456,0,0,0,English,Spanish,Yes,High,Medium,Yes
