ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"873","1699","0","Eye Tracker","-1","2020-02-26 12:52:58.330","2020-02-26 12:52:51.083","2020-02-26 12:52:58.330"
"874","1699","1","Spanish","1","2020-02-26 12:56:10.536","2020-02-26 12:52:58.434","2020-02-26 12:56:10.536"
"875","1699","2","English","4","2020-02-26 12:57:27.748","2020-02-26 12:56:10.613","2020-02-26 12:57:27.748"
"876","1699","3","Spanish","2","2020-02-26 12:58:28.690","2020-02-26 12:57:27.828","2020-02-26 12:58:28.690"
"877","1699","4","English","3","2020-02-26 13:00:36.218","2020-02-26 12:58:28.768","2020-02-26 13:00:36.218"
"878","1699","5","Spanish","0","2020-02-26 13:03:54.914","2020-02-26 13:00:36.301","2020-02-26 13:03:54.914"
"879","1699","6","English","1","2020-02-26 13:05:00.845","2020-02-26 13:03:54.997","2020-02-26 13:05:00.845"
"880","1699","7","Spanish","4","2020-02-26 13:06:07.913","2020-02-26 13:05:00.952","2020-02-26 13:06:07.913"
"881","1699","8","English","2","2020-02-26 13:07:17.288","2020-02-26 13:06:07.990","2020-02-26 13:07:17.288"
"882","1699","9","Spanish","3","2020-02-26 13:07:45.417","2020-02-26 13:07:17.365","2020-02-26 13:07:45.417"
"883","1699","10","English","0","2020-02-26 13:09:17.489","2020-02-26 13:07:45.499","2020-02-26 13:09:17.489"
"884","1699","11","Spanish","1","2020-02-26 13:10:04.625","2020-02-26 13:09:17.587","2020-02-26 13:10:04.625"
"885","1699","12","English","4","2020-02-26 13:10:54.019","2020-02-26 13:10:04.707","2020-02-26 13:10:54.019"
"886","1699","13","Spanish","2","2020-02-26 13:11:13.617","2020-02-26 13:10:54.110","2020-02-26 13:11:13.617"
"887","1699","14","English","3","2020-02-26 13:11:35.520","2020-02-26 13:11:13.687","2020-02-26 13:11:35.520"
"888","1699","15","Spanish","0","2020-02-26 13:12:04.450","2020-02-26 13:11:35.599","2020-02-26 13:12:04.450"
"889","1699","16","English","1","2020-02-26 13:12:25.935","2020-02-26 13:12:04.544","2020-02-26 13:12:25.935"
"890","1699","17","Spanish","4","2020-02-26 13:14:11.531","2020-02-26 13:12:26.017","2020-02-26 13:14:11.531"
"891","1699","18","English","2","2020-02-26 13:14:35.620","2020-02-26 13:14:11.607","2020-02-26 13:14:35.620"
"892","1699","19","Spanish","3","2020-02-26 13:14:53.499","2020-02-26 13:14:35.706","2020-02-26 13:14:53.499"
"893","1699","20","English","0","2020-02-26 13:15:04.375","2020-02-26 13:14:53.571","2020-02-26 13:15:04.375"
"894","1699","21","Spanish","1","2020-02-26 13:15:15.058","2020-02-26 13:15:04.476","2020-02-26 13:15:15.058"
"895","1699","22","English","4","2020-02-26 13:15:59.786","2020-02-26 13:15:15.138","2020-02-26 13:15:59.786"
"896","1699","23","Spanish","2","2020-02-26 13:16:13.888","2020-02-26 13:15:59.899","2020-02-26 13:16:13.888"
"897","1699","24","English","3","2020-02-26 13:16:52.120","2020-02-26 13:16:13.964","2020-02-26 13:16:52.120"
"898","1699","25","Spanish","0","2020-02-26 13:17:27.217","2020-02-26 13:16:52.200","2020-02-26 13:17:27.217"
"899","1699","26","English","1","2020-02-26 13:17:40.489","2020-02-26 13:17:27.311","2020-02-26 13:17:40.489"
"900","1699","27","Spanish","4","2020-02-26 13:18:06.256","2020-02-26 13:17:40.556","2020-02-26 13:18:06.256"
"901","1699","28","English","2","2020-02-26 13:18:20.856","2020-02-26 13:18:06.344","2020-02-26 13:18:20.856"
"902","1699","29","Spanish","3","2020-02-26 13:18:48.169","2020-02-26 13:18:20.930","2020-02-26 13:18:48.169"
"903","1699","30","English","0","2020-02-26 13:19:26.511","2020-02-26 13:18:48.247","2020-02-26 13:19:26.511"
