Page,AOI_TYPE,Blink_Count,Total_Blink_Duration,Average_Blink_Duration
0,QUERY,0,0.0,0.0
0,RESULT1,1,0.09779,0.09779
0,RESULT2,1,0.1272,0.1272
0,RESULT3,0,0.0,0.0
0,RESULT4,1,0.14399,0.14399
0,RESULT5,0,0.0,0.0
0,RESULT6,0,0.0,0.0
0,NOT_AOI,55,13.514149999999997,0.24571181818181814
1,QUERY,1,0.09881,0.09881
1,RESULT1,1,0.03708,0.03708
1,RESULT2,4,0.37113,0.0927825
1,RESULT3,1,0.14296,0.14296
1,RESULT4,1,0.13218,0.13218
1,RESULT5,1,0.11566,0.11566
1,RESULT6,1,0.21214,0.21214
1,NOT_AOI,52,6.638770000000002,0.1276686538461539
2,QUERY,0,0.0,0.0
2,RESULT1,0,0.0,0.0
2,RESULT2,0,0.0,0.0
2,RESULT3,0,0.0,0.0
2,RESULT4,0,0.0,0.0
2,RESULT5,0,0.0,0.0
2,RESULT6,0,0.0,0.0
2,NOT_AOI,5,0.36586,0.073172
3,QUERY,0,0.0,0.0
3,RESULT1,0,0.0,0.0
3,RESULT2,0,0.0,0.0
3,RESULT3,0,0.0,0.0
3,RESULT4,0,0.0,0.0
3,RESULT5,0,0.0,0.0
3,RESULT6,1,0.10615,0.10615
3,NOT_AOI,12,1.29011,0.10750916666666667
4,QUERY,0,0.0,0.0
4,RESULT1,0,0.0,0.0
4,RESULT2,0,0.0,0.0
4,RESULT3,0,0.0,0.0
4,RESULT4,1,0.07921,0.07921
4,RESULT5,0,0.0,0.0
4,RESULT6,1,0.05109,0.05109
4,NOT_AOI,25,3.2606099999999993,0.13042439999999997
5,QUERY,0,0.0,0.0
5,RESULT1,1,0.09041,0.09041
5,RESULT2,1,0.08417000000000001,0.08417000000000001
5,RESULT3,0,0.0,0.0
5,RESULT4,4,1.0465300000000002,0.26163250000000005
5,RESULT5,1,0.06274,0.06274
5,RESULT6,0,0.0,0.0
5,NOT_AOI,39,8.12965,0.2084525641025641
6,QUERY,0,0.0,0.0
6,RESULT1,0,0.0,0.0
6,RESULT2,0,0.0,0.0
6,RESULT3,0,0.0,0.0
6,RESULT4,1,0.058579999999999986,0.058579999999999986
6,RESULT5,0,0.0,0.0
6,RESULT6,1,0.01946,0.01946
6,NOT_AOI,8,0.91964,0.114955
7,QUERY,0,0.0,0.0
7,RESULT1,0,0.0,0.0
7,RESULT2,0,0.0,0.0
7,RESULT3,0,0.0,0.0
7,RESULT4,0,0.0,0.0
7,RESULT5,0,0.0,0.0
7,RESULT6,0,0.0,0.0
7,NOT_AOI,5,0.6199100000000001,0.12398200000000001
8,QUERY,0,0.0,0.0
8,RESULT1,1,0.12983,0.12983
8,RESULT2,0,0.0,0.0
8,RESULT3,1,0.13047,0.13047
8,RESULT4,1,0.07381,0.07381
8,RESULT5,0,0.0,0.0
8,RESULT6,0,0.0,0.0
8,NOT_AOI,10,1.195,0.11950000000000001
9,QUERY,0,0.0,0.0
9,RESULT1,0,0.0,0.0
9,RESULT2,0,0.0,0.0
9,RESULT3,0,0.0,0.0
9,RESULT4,0,0.0,0.0
9,RESULT5,0,0.0,0.0
9,RESULT6,0,0.0,0.0
9,NOT_AOI,1,0.06948,0.06948
10,QUERY,1,0.19002,0.19002
10,RESULT1,1,0.09881,0.09881
10,RESULT2,0,0.0,0.0
10,RESULT3,0,0.0,0.0
10,RESULT4,0,0.0,0.0
10,RESULT5,0,0.0,0.0
10,RESULT6,0,0.0,0.0
10,NOT_AOI,15,1.7795800000000002,0.11863866666666668
11,QUERY,0,0.0,0.0
11,RESULT1,1,0.09112,0.09112
11,RESULT2,0,0.0,0.0
11,RESULT3,0,0.0,0.0
11,RESULT4,0,0.0,0.0
11,RESULT5,0,0.0,0.0
11,RESULT6,0,0.0,0.0
11,NOT_AOI,7,0.38967999999999997,0.05566857142857142
12,QUERY,1,0.16724,0.16724
12,RESULT1,0,0.0,0.0
12,RESULT2,0,0.0,0.0
12,RESULT3,0,0.0,0.0
12,RESULT4,0,0.0,0.0
12,RESULT5,0,0.0,0.0
12,RESULT6,0,0.0,0.0
12,NOT_AOI,11,1.15583,0.10507545454545454
13,QUERY,0,0.0,0.0
13,RESULT1,0,0.0,0.0
13,RESULT2,0,0.0,0.0
13,RESULT3,0,0.0,0.0
13,RESULT4,1,0.05996,0.05996
13,RESULT5,0,0.0,0.0
13,RESULT6,0,0.0,0.0
13,NOT_AOI,2,0.09538999999999999,0.047694999999999994
14,QUERY,0,0.0,0.0
14,RESULT1,0,0.0,0.0
14,RESULT2,0,0.0,0.0
14,RESULT3,0,0.0,0.0
14,RESULT4,0,0.0,0.0
14,RESULT5,0,0.0,0.0
14,RESULT6,0,0.0,0.0
14,NOT_AOI,1,0.08226,0.08226
15,QUERY,0,0.0,0.0
15,RESULT1,0,0.0,0.0
15,RESULT2,0,0.0,0.0
15,RESULT3,0,0.0,0.0
15,RESULT4,0,0.0,0.0
15,RESULT5,0,0.0,0.0
15,RESULT6,0,0.0,0.0
15,NOT_AOI,6,0.77846,0.12974333333333335
16,QUERY,0,0.0,0.0
16,RESULT1,0,0.0,0.0
16,RESULT2,0,0.0,0.0
16,RESULT3,0,0.0,0.0
16,RESULT4,0,0.0,0.0
16,RESULT5,0,0.0,0.0
16,RESULT6,0,0.0,0.0
16,NOT_AOI,3,0.41411,0.13803666666666667
17,QUERY,1,0.17624,0.17624
