MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/19 15:55:30.204),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,6,0.04688,4938074856184,0.48605,0.24775,0.00000,0.04688,1,1,0.47577,0.22109,1,0.37083,0.07685,0,,0.46922,0.62108,21.00706,1.03416,1,0.68409,0.62285,20.32871,1.04448,1,0,0.00000,32,5.00196,1,5.29534,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,35,0.23438,4938076777731,0.48638,0.22799,0.06250,0.17188,2,1,0.47395,0.31840,1,0.37083,0.07685,0,,0.46809,0.61968,20.76712,0.94762,1,0.68297,0.62716,20.59557,0.94762,1,0,0.00000,32,5.00051,1,5.31743,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,21.35021,88.29939,
1,hapii,58,0.40625,4938078455173,0.47738,0.23464,0.23438,0.17188,3,1,0.39864,0.28933,1,0.44167,0.17500,0,,0.45631,0.61109,20.99514,1.01457,1,0.67157,0.61539,20.90707,1.01457,1,0,0.00000,32,5.00286,1,5.16327,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,18.71306,202.56905,
1,hapii,78,0.53125,4938079794377,0.39461,0.30517,0.40625,0.12500,4,1,0.39678,0.33744,1,0.58750,0.26111,0,,0.44991,0.60261,19.65095,0.93785,1,0.66679,0.60752,19.48109,0.93785,1,0,0.00000,32,4.74136,1,4.78287,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,176.23083,205.60921,
1,hapii,90,0.60938,4938080602532,0.52892,0.37215,0.54688,0.06250,5,1,0.60033,0.35362,1,0.74687,0.29444,0,,0.45245,0.60172,19.44690,1.03380,1,0.66975,0.60745,17.48692,1.04413,1,0,0.00000,32,4.56296,1,4.55252,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,267.82916,344.33029,
1,hapii,134,0.90625,4938083569237,0.60093,0.43009,0.62500,0.28125,6,1,0.73506,0.35130,1,0.85521,0.32222,0,,0.44952,0.60511,18.23151,0.98038,1,0.66810,0.61096,17.02090,0.98038,1,0,0.00000,32,4.30257,1,4.06997,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,151.76051,335.64880,
1,hapii,163,1.10938,4938085488184,0.86597,0.19299,0.93750,0.17188,7,1,0.71756,0.18221,1,0.85521,0.32222,0,,0.43652,0.59754,17.39406,0.90802,1,0.65449,0.60096,14.34688,0.89916,1,0,0.00000,32,4.17654,1,3.92510,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,569.67236,26.71165,
1,hapii,191,1.29688,4938087359689,0.15036,0.06287,1.15625,0.14063,8,1,0.14632,0.06907,1,0.85521,0.32222,0,,0.39447,0.59594,15.09254,0.96441,1,0.61256,0.59313,15.29743,0.95555,1,0,0.00000,32,4.32378,1,4.42669,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,1381.13928,174.16010,
1,hapii,211,1.42188,4938088726569,0.12888,0.10185,1.29688,0.12500,9,1,0.10149,0.13954,1,0.85521,0.32222,0,,0.38357,0.59667,14.24209,0.91251,1,0.60278,0.59324,15.76533,0.90366,1,0,0.00000,32,3.75032,1,4.53731,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,58.93340,225.58902,
1,hapii,269,1.81250,4938092581862,0.06563,0.11960,1.43750,0.37500,10,1,0.06305,0.09459,1,0.85521,0.32222,0,,0.39464,0.59817,15.08582,0.89770,1,0.61318,0.59617,15.82573,0.90655,1,0,0.00000,31,3.83800,1,4.76732,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,122.94373,188.97044,
1,hapii,291,1.96875,4938094061181,0.08792,0.12341,1.82813,0.14063,11,1,0.16119,0.14931,1,0.85521,0.32222,0,,0.39088,0.60086,15.88964,0.90366,1,0.60913,0.59586,15.72177,0.90366,1,0,0.00000,31,4.48442,1,4.59143,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,42.99418,354.50803,
