MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,4102,0.28511,32,188,195,2929,NOT_AOI,0
1,hapii,4103,0.12869,31,488,227,2929,NOT_AOI,0
1,hapii,4104,1.14012,31,455,167,2929,NOT_AOI,0
1,hapii,4105,0.41356000000000004,30,393,250,2929,NOT_AOI,0
1,hapii,4106,0.2783,29,943,424,2929,NOT_AOI,0
1,hapii,4107,0.17944000000000002,29,789,1109,2929,NOT_AOI,0
1,hapii,4108,0.51754,30,382,244,2929,NOT_AOI,0
1,hapii,4109,0.13677999999999998,30,46,82,2929,NOT_AOI,0
1,hapii,4110,0.18569000000000002,29,0,0,2929,NOT_AOI,0
1,hapii,4111,0.10917,27,539,254,2929,NOT_AOI,0
1,hapii,4112,0.2327,24,100,844,2929,NOT_AOI,0
1,hapii,4113,1.03835,25,36,389,2929,NOT_AOI,0
1,hapii,4114,0.12042,22,0,0,2929,NOT_AOI,0
1,hapii,4115,0.24961999999999998,21,236,153,2929,NOT_AOI,0
1,hapii,4116,0.11827,20,0,0,2929,NOT_AOI,0
1,hapii,4117,0.17767,19,454,1026,2929,NOT_AOI,0
1,hapii,4118,0.04992,18,521,1144,2929,NOT_AOI,0
1,hapii,4119,0.2194,19,287,418,2929,NOT_AOI,0
1,hapii,4120,0.2151,19,93,535,2929,NOT_AOI,0
1,hapii,4121,0.2052,19,0,0,2929,NOT_AOI,0
1,hapii,4122,0.47551000000000004,20,-140,-219,2929,NOT_AOI,0
1,hapii,4123,0.1647,20,402,907,2929,NOT_AOI,0
1,hapii,4124,0.56293,21,585,557,2929,NOT_AOI,0
1,hapii,4125,0.047,21,118,559,2929,NOT_AOI,0
1,hapii,4126,0.26261999999999996,21,836,656,2929,RESULT4,0
1,hapii,4127,0.28815999999999997,22,575,912,2929,NOT_AOI,0
1,hapii,4128,0.69981,23,718,547,2929,NOT_AOI,0
1,hapii,4129,0.38392,23,903,1558,2929,NOT_AOI,0
1,hapii,4130,0.28934,22,581,516,2929,NOT_AOI,0
1,hapii,4131,0.63556,23,858,600,2929,RESULT4,0
1,hapii,4132,0.25925,23,45,445,2929,NOT_AOI,0
1,hapii,4133,0.13065,23,1393,380,2929,NOT_AOI,0
1,hapii,4134,0.37623,24,0,0,2929,NOT_AOI,0
1,hapii,4135,0.36727,25,233,593,2929,NOT_AOI,0
1,hapii,4136,0.23501,25,777,1015,2929,NOT_AOI,0
1,hapii,4137,0.08452,26,0,0,2929,NOT_AOI,0
1,hapii,4138,0.12722,27,0,0,2929,NOT_AOI,0
