MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,1730,0.13547,20,607,228,452,NOT_AOI,0
1,hapii,1731,0.149,21,205,663,452,NOT_AOI,0
1,hapii,1732,0.13709000000000002,21,0,0,452,NOT_AOI,0
1,hapii,1733,0.15583,22,473,339,452,NOT_AOI,0
1,hapii,1734,0.10805999999999999,23,853,297,452,NOT_AOI,0
1,hapii,1735,0.13459000000000002,22,923,346,452,RESULT2,0
1,hapii,1736,0.14135999999999999,23,-137,924,452,NOT_AOI,0
1,hapii,1737,0.12183,22,154,205,452,NOT_AOI,0
1,hapii,1738,0.17127,19,142,373,452,NOT_AOI,0
1,hapii,1739,0.25855,18,-37,394,452,NOT_AOI,0
1,hapii,1740,0.12646,16,183,476,452,NOT_AOI,0
1,hapii,1742,0.19122,14,73,426,452,NOT_AOI,0
1,hapii,1743,0.026869999999999998,15,0,0,452,NOT_AOI,0
1,hapii,1744,0.02928,15,0,0,452,NOT_AOI,0
1,hapii,1745,0.13876,16,942,1927,452,NOT_AOI,0
1,hapii,1746,0.08077000000000001,16,-60,248,452,NOT_AOI,0
1,hapii,1747,0.14775,16,843,202,452,RESULT1,1
1,hapii,1748,0.13992000000000002,14,506,-1562,452,NOT_AOI,1
1,hapii,1749,0.19537000000000002,13,755,-555,452,NOT_AOI,1
1,hapii,1750,0.1353,14,844,551,452,NOT_AOI,1
1,hapii,1751,0.10228999999999999,15,-1471,-3101,452,NOT_AOI,1
1,hapii,1752,0.20999,15,497,427,452,NOT_AOI,1
1,hapii,1753,1.5039,16,383,416,452,NOT_AOI,1
1,hapii,1754,0.3548,17,401,189,452,NOT_AOI,1
1,hapii,1755,0.72141,18,808,278,452,NOT_AOI,1
1,hapii,1757,0.42838000000000004,19,0,0,452,NOT_AOI,1
1,hapii,1758,0.15636,20,0,0,452,NOT_AOI,1
1,hapii,1759,0.26558000000000004,21,0,0,452,NOT_AOI,1
1,hapii,1760,0.16835999999999998,21,225,-1531,452,NOT_AOI,1
1,hapii,1761,0.16447,20,224,-1824,452,NOT_AOI,1
1,hapii,1762,0.05582,18,11563,5881,452,NOT_AOI,1
1,hapii,1763,0.15507,19,742,-3144,452,NOT_AOI,1
1,hapii,1764,0.17452,18,364,204,452,NOT_AOI,1
1,hapii,1765,0.10747000000000001,19,399,165,452,NOT_AOI,1
1,hapii,1766,0.1274,19,726,465,452,RESULT3,1
1,hapii,1767,0.12430999999999999,19,394,131,452,NOT_AOI,1
1,hapii,1768,0.13713,17,817,-731,452,NOT_AOI,2
1,hapii,1769,0.21600000000000005,17,709,275,452,NOT_AOI,2
1,hapii,1770,0.05404,17,681,559,452,NOT_AOI,2
1,hapii,1771,0.09727000000000001,17,373,245,452,NOT_AOI,2
1,hapii,1772,0.16762,17,898,477,452,RESULT3,2
1,hapii,1773,0.09849,16,482,57,452,NOT_AOI,2
1,hapii,1774,0.05877,15,457,360,452,NOT_AOI,2
1,hapii,1775,0.15753,16,392,360,452,NOT_AOI,2
1,hapii,1776,0.07482,16,1190,966,452,NOT_AOI,2
1,hapii,1777,0.07799,16,201,-1313,452,NOT_AOI,2
1,hapii,1778,0.0672,17,0,0,452,NOT_AOI,3
1,hapii,1780,0.10697999999999999,17,596,659,452,NOT_AOI,3
1,hapii,1781,0.06043,18,522,580,452,NOT_AOI,3
1,hapii,1782,0.03702,19,0,0,452,NOT_AOI,3
1,hapii,1783,0.09767,20,0,0,452,NOT_AOI,3
1,hapii,1784,0.1523,21,458,-1914,452,NOT_AOI,3
1,hapii,1785,0.1471,21,451,-820,452,NOT_AOI,3
1,hapii,1786,0.11963,20,1085,123,452,QUERY,3
1,hapii,1787,0.15043,21,1252,136,452,QUERY,3
1,hapii,1788,0.16234,22,1266,-5693,452,NOT_AOI,3
1,hapii,1789,0.12684,23,242,-1229,452,NOT_AOI,3
1,hapii,1790,0.136,23,351,-557,452,NOT_AOI,3
1,hapii,1791,0.1354,23,495,226,452,NOT_AOI,3
1,hapii,1792,0.14440999999999998,23,493,383,452,NOT_AOI,3
1,hapii,1793,0.15682000000000001,21,394,496,452,NOT_AOI,3
1,hapii,1794,0.18722,22,457,434,452,NOT_AOI,4
1,hapii,1795,0.14364000000000002,22,1597,-546,452,NOT_AOI,4
1,hapii,1796,0.15666,23,538,-3149,452,NOT_AOI,4
1,hapii,1797,0.15350999999999998,22,576,-1291,452,NOT_AOI,4
1,hapii,1798,0.10022,23,417,350,452,NOT_AOI,4
1,hapii,1799,0.18284,21,350,532,452,NOT_AOI,4
1,hapii,1800,0.11268,21,502,-887,452,NOT_AOI,5
