MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,1306,0.19608,18,2213,2240,6965,NOT_AOI,0
1,hapii,1307,0.14044,18,269,2220,6965,NOT_AOI,0
1,hapii,1308,0.14718,17,843,199,6965,RESULT1,0
1,hapii,1309,0.13479000000000002,13,392,786,6965,NOT_AOI,0
1,hapii,1310,0.14087,12,62,441,6965,NOT_AOI,0
1,hapii,1311,0.16293,11,288,437,6965,NOT_AOI,0
1,hapii,1312,0.15344000000000002,11,12,1106,6965,NOT_AOI,0
1,hapii,1313,0.2029,11,142,477,6965,NOT_AOI,0
1,hapii,1314,0.05636,9,294,831,6965,NOT_AOI,1
1,hapii,1315,0.14481,10,383,108,6965,NOT_AOI,1
1,hapii,1316,0.03372,10,637,694,6965,NOT_AOI,1
1,hapii,1317,0.0507,10,398,89,6965,NOT_AOI,1
1,hapii,1318,0.14015999999999998,11,360,-14,6965,NOT_AOI,1
1,hapii,1319,0.12044,11,406,6,6965,NOT_AOI,1
1,hapii,1320,0.0938,12,895,116,6965,QUERY,1
1,hapii,1321,0.14397000000000001,12,539,-30,6965,NOT_AOI,1
1,hapii,1322,0.20906,12,445,75,6965,NOT_AOI,1
1,hapii,1323,0.14182999999999998,11,483,118,6965,NOT_AOI,1
1,hapii,1324,0.11002,5,433,331,6965,NOT_AOI,1
1,hapii,1325,0.14887,6,554,268,6965,NOT_AOI,1
1,hapii,1326,0.13831,7,442,346,6965,NOT_AOI,1
1,hapii,1327,0.183,6,1447,424,6965,NOT_AOI,1
1,hapii,1328,0.11534000000000001,7,484,235,6965,NOT_AOI,1
1,hapii,1329,0.14128,7,579,351,6965,NOT_AOI,1
1,hapii,1330,0.11007,7,1024,456,6965,RESULT3,1
1,hapii,1332,0.21445,9,1082,544,6965,NOT_AOI,1
1,hapii,1333,0.15454,10,500,269,6965,NOT_AOI,1
1,hapii,1334,0.17545999999999998,11,491,358,6965,NOT_AOI,1
1,hapii,1335,0.11886,12,540,340,6965,NOT_AOI,1
1,hapii,1336,0.16161,13,495,421,6965,NOT_AOI,1
1,hapii,1337,0.10434,14,713,375,6965,RESULT2,1
1,hapii,1338,0.11557,15,1129,705,6965,RESULT5,1
1,hapii,1339,0.13699,15,1142,986,6965,NOT_AOI,1
1,hapii,1340,0.04855,15,1002,560,6965,NOT_AOI,1
1,hapii,1341,0.17757,15,645,255,6965,RESULT1,1
1,hapii,1342,0.13704000000000002,16,577,-12,6965,NOT_AOI,2
1,hapii,1343,0.10628,15,1294,-133,6965,NOT_AOI,2
