MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,3476,0.204,16,544,193,1572,NOT_AOI,0
1,hapii,3477,0.19222999999999998,16,978,44,1572,NOT_AOI,0
1,hapii,3478,0.21648,17,0,0,1572,NOT_AOI,0
1,hapii,3479,0.23243000000000005,18,859,127,1572,QUERY,0
1,hapii,3480,0.10744000000000001,18,0,0,1572,NOT_AOI,0
1,hapii,3481,0.23751,19,999,332,1572,RESULT2,0
1,hapii,3482,0.04966,20,0,0,1572,NOT_AOI,0
1,hapii,3483,0.20858000000000002,21,449,122,1572,NOT_AOI,0
1,hapii,3484,0.14352,21,51,108,1572,NOT_AOI,0
1,hapii,3485,0.16757,22,147,433,1572,NOT_AOI,0
1,hapii,3486,0.20675,21,22,451,1572,NOT_AOI,0
1,hapii,3487,0.21416999999999997,22,113,818,1572,NOT_AOI,0
1,hapii,3488,0.6701600000000001,21,0,0,1572,NOT_AOI,0
1,hapii,3489,0.15564,22,55,1005,1572,NOT_AOI,0
1,hapii,3490,0.32274,22,35,957,1572,NOT_AOI,0
1,hapii,3491,0.11164,21,500,252,1572,NOT_AOI,0
1,hapii,3492,0.055970000000000006,22,748,-477,1572,NOT_AOI,0
1,hapii,3493,0.03544,23,256,246,1572,NOT_AOI,0
1,hapii,3494,0.17807,22,454,122,1572,NOT_AOI,1
1,hapii,3496,0.19029000000000001,20,472,141,1572,NOT_AOI,1
1,hapii,3497,0.17089000000000001,20,528,204,1572,NOT_AOI,1
1,hapii,3498,0.12599000000000002,16,703,222,1572,RESULT1,2
1,hapii,3499,0.19045,14,353,209,1572,NOT_AOI,2
1,hapii,3500,0.18428,15,474,309,1572,NOT_AOI,2
1,hapii,3501,0.14837,14,500,80,1572,NOT_AOI,3
1,hapii,3502,0.17060999999999998,13,686,276,1572,NOT_AOI,3
1,hapii,3504,0.17815999999999999,11,363,212,1572,NOT_AOI,3
1,hapii,3505,0.18258,11,753,580,1572,RESULT4,3
1,hapii,3506,0.17395,11,974,629,1572,RESULT4,3
1,hapii,3507,0.15173,11,354,148,1572,NOT_AOI,4
1,hapii,3508,0.16183,12,810,298,1572,NOT_AOI,4
1,hapii,3509,0.16569,12,363,190,1572,NOT_AOI,4
1,hapii,3510,0.16827,12,379,191,1572,NOT_AOI,4
1,hapii,3511,0.1529,13,432,103,1572,NOT_AOI,4
1,hapii,3512,0.06577999999999999,13,372,133,1572,NOT_AOI,4
1,hapii,3513,0.18236,13,333,306,1572,NOT_AOI,4
1,hapii,3514,0.14018,14,499,94,1572,NOT_AOI,5
1,hapii,3515,0.14265999999999998,14,521,56,1572,NOT_AOI,5
1,hapii,3516,0.14715999999999999,14,436,76,1572,NOT_AOI,5
1,hapii,3517,0.18997999999999998,14,429,228,1572,NOT_AOI,5
1,hapii,3518,0.19322,14,346,269,1572,NOT_AOI,5
1,hapii,3519,0.24961,14,490,386,1572,NOT_AOI,5
1,hapii,3520,0.12329000000000001,14,545,33,1572,NOT_AOI,6
1,hapii,3521,0.10345,14,1016,38,1572,NOT_AOI,6
1,hapii,3522,0.13857,14,959,239,1572,RESULT1,6
1,hapii,3523,0.09917000000000001,13,742,669,1572,NOT_AOI,6
1,hapii,3524,0.08732000000000001,13,359,124,1572,NOT_AOI,7
1,hapii,3525,0.15083,14,846,352,1572,RESULT2,7
1,hapii,3526,0.18638,14,494,174,1572,NOT_AOI,7
1,hapii,3527,0.16374,14,426,357,1572,NOT_AOI,7
1,hapii,3528,0.14388,13,471,87,1572,NOT_AOI,7
1,hapii,3529,0.12864,13,929,754,1572,RESULT5,7
1,hapii,3530,0.17387,13,810,409,1572,NOT_AOI,7
1,hapii,3531,0.15486,13,398,104,1572,NOT_AOI,8
1,hapii,3532,0.15861,14,376,139,1572,NOT_AOI,8
1,hapii,3533,0.16927,14,419,272,1572,NOT_AOI,8
1,hapii,3534,0.16296,13,794,532,1572,RESULT3,8
1,hapii,3535,0.15817,13,355,322,1572,NOT_AOI,8
1,hapii,3536,0.18715,14,931,70,1572,NOT_AOI,9
1,hapii,3537,0.18404,12,438,259,1572,NOT_AOI,9
1,hapii,3538,0.11598,13,476,209,1572,NOT_AOI,9
1,hapii,3539,0.20324,13,947,580,1572,RESULT4,9
1,hapii,3540,0.20890999999999998,13,437,350,1572,NOT_AOI,9
1,hapii,3541,0.21555,14,696,705,1572,RESULT5,9
1,hapii,3543,0.18482,16,678,41,1572,NOT_AOI,10
1,hapii,3544,0.17687,16,825,522,1572,RESULT3,10
1,hapii,3545,0.17199,16,959,661,1572,RESULT4,10
1,hapii,3547,0.23059000000000002,16,806,200,1572,RESULT1,10
1,hapii,3548,0.15414,16,803,172,1572,RESULT1,11
1,hapii,3549,0.13818,16,571,112,1572,NOT_AOI,11
1,hapii,3550,0.18275999999999998,16,443,260,1572,NOT_AOI,11
1,hapii,3551,0.20215,17,837,294,1572,NOT_AOI,11
1,hapii,3552,0.18254,17,429,175,1572,NOT_AOI,11
1,hapii,3553,0.21825999999999998,16,979,642,1572,RESULT4,11
1,hapii,3554,0.20052999999999999,16,977,714,1572,RESULT5,11
1,hapii,3555,0.17409000000000002,15,0,0,1572,NOT_AOI,11
1,hapii,3556,0.19919,15,405,144,1572,NOT_AOI,12
1,hapii,3557,0.19549,14,410,240,1572,NOT_AOI,12
1,hapii,3558,0.17226,14,355,349,1572,NOT_AOI,12
1,hapii,3559,0.15912,13,768,190,1572,RESULT1,13
1,hapii,3560,0.18459,13,397,115,1572,NOT_AOI,13
1,hapii,3561,0.17875,13,406,72,1572,NOT_AOI,13
1,hapii,3562,0.16971,12,381,213,1572,NOT_AOI,13
1,hapii,3563,0.18442,11,636,806,1572,NOT_AOI,13
1,hapii,3564,0.15533,12,715,303,1572,RESULT2,14
1,hapii,3565,0.19497,13,420,84,1572,NOT_AOI,14
1,hapii,3566,0.18286,13,421,317,1572,NOT_AOI,14
1,hapii,3567,0.20906999999999998,13,672,791,1572,RESULT5,14
1,hapii,3568,0.19222999999999998,13,403,316,1572,NOT_AOI,14
1,hapii,3569,0.19916,13,408,236,1572,NOT_AOI,14
1,hapii,3570,0.18432,13,484,48,1572,NOT_AOI,15
1,hapii,3571,0.12618,14,384,108,1572,NOT_AOI,15
1,hapii,3572,0.17040999999999998,14,478,103,1572,NOT_AOI,15
1,hapii,3573,0.14344,14,420,74,1572,NOT_AOI,15
1,hapii,3574,0.19982,14,535,191,1572,NOT_AOI,15
1,hapii,3575,0.1711,15,369,335,1572,NOT_AOI,15
1,hapii,3576,0.17644,15,441,277,1572,NOT_AOI,15
1,hapii,3577,0.19821,15,358,180,1572,NOT_AOI,15
1,hapii,3578,0.17957,16,630,196,1572,NOT_AOI,16
1,hapii,3579,0.13457,15,387,132,1572,NOT_AOI,16
1,hapii,3580,0.12636,15,676,604,1572,RESULT4,16
1,hapii,3581,0.21431,16,470,237,1572,NOT_AOI,16
1,hapii,3582,0.16225,16,400,244,1572,NOT_AOI,16
1,hapii,3583,0.11609000000000001,16,903,228,1572,RESULT1,17
1,hapii,3584,0.11735,16,840,268,1572,RESULT1,17
1,hapii,3585,0.26069000000000003,15,298,420,1572,NOT_AOI,17
1,hapii,3586,0.15416,14,455,177,1572,NOT_AOI,18
