ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"1183","1572","0","Eye Tracker","-1","2020-03-19 14:41:23.765","2020-03-19 14:41:16.504","2020-03-19 14:41:23.765"
"1184","1572","1","Spanish","4","2020-03-19 14:41:44.412","2020-03-19 14:41:23.907","2020-03-19 14:41:44.412"
"1185","1572","2","English","2","2020-03-19 14:42:04.213","2020-03-19 14:41:44.515","2020-03-19 14:42:04.213"
"1186","1572","3","Spanish","0","2020-03-19 14:42:32.806","2020-03-19 14:42:04.324","2020-03-19 14:42:32.806"
"1187","1572","4","English","1","2020-03-19 14:43:03.718","2020-03-19 14:42:32.936","2020-03-19 14:43:03.718"
"1188","1572","5","Spanish","3","2020-03-19 14:43:31.599","2020-03-19 14:43:03.817","2020-03-19 14:43:31.599"
"1189","1572","6","English","4","2020-03-19 14:43:50.948","2020-03-19 14:43:31.715","2020-03-19 14:43:50.948"
"1190","1572","7","Spanish","2","2020-03-19 14:44:22.940","2020-03-19 14:43:51.085","2020-03-19 14:44:22.940"
"1191","1572","8","English","0","2020-03-19 14:44:48.388","2020-03-19 14:44:23.059","2020-03-19 14:44:48.388"
"1192","1572","9","Spanish","1","2020-03-19 14:45:06.965","2020-03-19 14:44:48.498","2020-03-19 14:45:06.965"
"1193","1572","10","English","3","2020-03-19 14:45:30.059","2020-03-19 14:45:07.083","2020-03-19 14:45:30.059"
"1194","1572","11","Spanish","4","2020-03-19 14:46:05.378","2020-03-19 14:45:30.165","2020-03-19 14:46:05.378"
"1195","1572","12","English","2","2020-03-19 14:46:22.247","2020-03-19 14:46:05.473","2020-03-19 14:46:22.247"
"1196","1572","13","Spanish","0","2020-03-19 14:46:49.890","2020-03-19 14:46:22.340","2020-03-19 14:46:49.890"
"1197","1572","14","English","1","2020-03-19 14:47:14.871","2020-03-19 14:46:49.991","2020-03-19 14:47:14.871"
"1198","1572","15","Spanish","3","2020-03-19 14:47:47.212","2020-03-19 14:47:14.965","2020-03-19 14:47:47.212"
"1199","1572","16","English","4","2020-03-19 14:48:02.893","2020-03-19 14:47:47.323","2020-03-19 14:48:02.893"
"1200","1572","17","Spanish","2","2020-03-19 14:48:19.322","2020-03-19 14:48:02.976","2020-03-19 14:48:19.322"
"1201","1572","18","English","0","2020-03-19 14:48:33.674","2020-03-19 14:48:19.419","2020-03-19 14:48:33.674"
"1202","1572","19","Spanish","1","2020-03-19 14:48:46.454","2020-03-19 14:48:33.764","2020-03-19 14:48:46.454"
"1203","1572","20","English","3","2020-03-19 14:48:59.667","2020-03-19 14:48:46.547","2020-03-19 14:48:59.667"
"1204","1572","21","Spanish","4","2020-03-19 14:49:10.884","2020-03-19 14:48:59.766","2020-03-19 14:49:10.884"
"1205","1572","22","English","2","2020-03-19 14:49:27.123","2020-03-19 14:49:10.991","2020-03-19 14:49:27.123"
"1206","1572","23","Spanish","0","2020-03-19 14:49:55.526","2020-03-19 14:49:27.216","2020-03-19 14:49:55.526"
"1207","1572","24","English","1","2020-03-19 14:50:07.706","2020-03-19 14:49:55.604","2020-03-19 14:50:07.706"
"1208","1572","25","Spanish","3","2020-03-19 14:50:33.092","2020-03-19 14:50:07.794","2020-03-19 14:50:33.092"
"1209","1572","26","English","4","2020-03-19 14:50:45.019","2020-03-19 14:50:33.218","2020-03-19 14:50:45.019"
"1210","1572","27","Spanish","2","2020-03-19 14:51:00.474","2020-03-19 14:50:45.118","2020-03-19 14:51:00.474"
"1211","1572","28","English","0","2020-03-19 14:51:27.052","2020-03-19 14:51:00.570","2020-03-19 14:51:27.052"
"1212","1572","29","Spanish","1","2020-03-19 14:51:52.075","2020-03-19 14:51:27.184","2020-03-19 14:51:52.075"
"1213","1572","30","English","3","2020-03-19 14:52:03.404","2020-03-19 14:51:52.182","2020-03-19 14:52:03.404"
