MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/19 14:40:34.664),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,64,0.42188,4893123500963,0.46800,0.21853,0.00000,0.42188,2,1,0.58494,0.27553,1,0.36771,0.08981,0,,0.36164,0.67494,19.77616,0.99979,1,0.61681,0.67415,20.77438,1.00692,1,0,0.00000,15,4.37111,1,4.84117,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,94,0.62500,4893125557837,0.58510,0.38295,0.45313,0.17188,3,1,0.59949,0.51359,0,0.36771,0.08981,0,,0.38110,0.67758,16.10506,1.06181,0,0.63644,0.68251,14.93168,1.06181,0,0,0.00000,15,3.82973,0,3.73849,0,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,286.49921,321.69812,
1,hapii,128,0.96875,4893128996811,0.53321,0.35228,0.87500,0.09375,4,1,0.31727,0.19585,1,0.36771,0.08981,0,,0.36921,0.68000,16.95956,1.00837,1,0.62374,0.68235,17.60662,1.01549,1,0,0.00000,16,3.35080,1,3.85997,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,104.99080,161.60957,
1,hapii,162,1.20313,4893131291754,0.16677,0.12386,1.00000,0.20313,5,1,0.09869,0.13590,1,0.36771,0.08981,0,,0.35452,0.68123,13.25968,0.95411,1,0.60863,0.68012,16.02145,0.95411,1,0,0.00000,16,3.33087,1,3.97715,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,745.56097,160.67760,
1,hapii,198,1.43750,4893133678108,0.10252,0.10795,1.20313,0.23438,6,1,0.14461,0.08395,1,0.36771,0.08981,0,,0.35079,0.67639,14.63087,0.97902,1,0.60381,0.66912,15.27349,0.97902,1,0,0.00000,16,3.86102,1,3.85414,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,124.55095,172.07030,
1,hapii,223,1.60938,4893135355046,0.11024,0.09067,1.45313,0.15625,7,1,0.08261,0.12052,1,0.36771,0.08981,0,,0.34449,0.67839,12.08870,0.93273,1,0.59705,0.66888,13.85328,0.92560,1,0,0.00000,15,3.01983,1,3.36095,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,23.83252,51.54203,
1,hapii,263,1.87500,4893138038150,0.06113,0.15988,1.60938,0.26563,8,1,0.14168,0.10090,1,0.36771,0.08981,0,,0.34877,0.67813,15.67664,0.94680,1,0.60253,0.66898,15.98086,0.96194,1,0,0.00000,15,3.98139,1,3.86110,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,120.32420,218.40468,
1,hapii,326,2.29688,4893142249835,0.11214,0.09713,1.87500,0.42188,9,1,0.04352,0.14614,1,0.36771,0.08981,0,,0.34351,0.68224,17.70469,0.96513,1,0.59660,0.67070,19.02970,0.95801,1,0,0.00000,15,4.31450,1,4.38114,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,119.10021,34.68168,
1,hapii,387,2.70313,4893146338087,0.06268,0.14019,2.29688,0.40625,10,1,0.05483,0.17795,1,0.36771,0.08981,0,,0.34385,0.68115,16.98199,0.92560,1,0.59711,0.67031,17.58161,0.92560,1,0,0.00000,15,4.20014,1,4.10870,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,105.73887,206.09164,
1,hapii,431,3.00000,4893149286265,0.06911,0.15668,2.71875,0.28125,11,1,0.14803,0.13131,1,0.36771,0.08981,0,,0.34573,0.68068,17.54564,0.94376,1,0.59948,0.67073,18.03304,0.94376,1,0,0.00000,15,4.02347,1,4.14528,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,21.66982,304.73029,
