Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,LanguageSwitch,CEFR Median
0.083333333,0.058925565,0.125,0.0,23.97374436,85.0993905,23.97374436,83.2044361,111.33316119999999,62.40175557,-1.43282625,0.0,-1.43282625,0.0,0,0.0,Yes,Low
0.163888889,0.12310288800000001,0.625,0.133333333,-12.04363906,84.823663,-12.04363906,100.1930708,91.68622682,52.321008299999995,-0.41069750000000005,0.150046837,-0.41069750000000005,0.150046837,6,0.075075,Yes,Low
0.247093023,0.156004743,0.75,0.162790698,-1.73139501,139.14315630000002,-1.73139501,86.16789273,96.34246313,54.68299415,-0.89333825,0.206745627,-0.89333825,0.206745627,5,0.06290599999999999,Yes,Low
0.0625,0.0625,0.125,0.0,-104.1740441,54.73143857,-104.1740441,14.30271279,21.63883935,20.43101457,0.27288375,0.0,0.27288375,0.0,1,0.08069,Yes,Low
0.129032258,0.08685749699999999,0.375,0.129032258,-0.257456619,79.70906264,-0.257456619,106.0060183,52.93859293,43.7452829,0.145779464,0.178172235,0.145779464,0.178172235,2,0.061135,No,Low
0.192307692,0.105331261,0.5,0.0,1.7827090669999999,66.32494233,1.7827090669999999,92.44895904,93.11082061,41.86430526,-0.30890625,0.018161779,-0.30890625,0.018161779,0,0.0,No,Low
0.182692308,0.15203258,0.5,0.076923077,0.713334301,113.0334044,0.713334301,87.04663684,103.4992167,55.93794624,-0.5424520829999999,0.218265452,-0.5424520829999999,0.218265452,0,0.0,Yes,Low
0.193965517,0.090414556,0.5,0.20689655199999998,7.534487189,124.90690559999999,7.534487189,84.19370766,102.52310940000001,54.10572309,-0.793297019,0.190881579,-0.793297019,0.190881579,1,0.02522,No,Low
0.220238095,0.12140522699999999,0.5,0.14285714300000002,-46.91562184,161.6953912,-46.91562184,107.72044,100.1355093,51.30447324,-1.0473124040000001,0.160748919,-1.0473124040000001,0.160748919,0,0.0,No,Low
0.193181818,0.09405082599999999,0.5,0.181818182,-1.191906039,189.2784301,-1.191906039,81.70828138,96.01894631,52.19711122,0.114231192,0.12091562300000001,0.114231192,0.12091562300000001,0,0.0,No,Low
0.208333333,0.102062073,0.375,0.111111111,-2.501293776,58.82480911,-2.501293776,94.78268809999999,86.49942019,54.28268439,-0.08468891699999999,0.111795159,-0.08468891699999999,0.111795159,1,0.15272,No,Low
0.245689655,0.120535616,0.625,0.172413793,43.56425834,84.68970124,43.56425834,86.50613298,76.69279727,53.83409321,-0.257742546,0.11535465199999999,-0.257742546,0.11535465199999999,1,0.031239999999999997,No,Low
0.241666667,0.11606990199999999,0.5,0.066666667,-12.11350388,52.25854305,-12.11350388,99.60167327,106.16792520000001,54.30349483,-0.573964712,0.121684764,-0.573964712,0.121684764,0,0.0,No,Low
0.270833333,0.123251662,0.5,0.0,45.65901554,50.84367178,45.65901554,93.21635187,104.14052029999999,59.13397679999999,-0.8376898859999999,0.110511612,-0.8376898859999999,0.110511612,1,0.22696,No,Low
0.22554347800000002,0.166116866,0.75,0.17391304300000002,21.71669131,78.09230351,21.71669131,100.8836865,88.1576245,52.84698379,-0.938915197,0.24171614100000002,-0.938915197,0.24171614100000002,2,0.03494,Yes,Low
0.15833333300000002,0.084983659,0.25,0.066666667,19.92400517,160.51239109999997,19.92400517,97.10762464,96.983762,41.73683895,-0.21756225,0.202689753,-0.21756225,0.202689753,0,0.0,Yes,Low
0.303571429,0.187287294,0.75,0.0,87.87704385,112.56925929999998,87.87704385,74.53589154,100.2741408,58.89404774,-0.700869107,0.235920455,-0.700869107,0.235920455,0,0.0,Yes,Low
0.35,0.14577379699999998,0.625,0.0,79.93170496,51.6762704,79.93170496,70.29319991,135.7026629,39.15306255,-1.06860825,0.143130953,-1.06860825,0.143130953,0,0.0,Yes,Low
0.159722222,0.069790803,0.25,0.055555556,14.34088666,49.70818158,14.34088666,74.70889161,82.51369542,50.50636053,-0.051979885999999996,0.332655949,-0.051979885999999996,0.332655949,0,0.0,No,Low
0.075,0.061237244,0.125,0.0,2.8390108689999995,119.3840585,2.8390108689999995,114.8000348,112.87276670000001,62.48784938,-0.13159625,0.01468,-0.13159625,0.01468,2,0.13226,No,Low
0.20689655199999998,0.115014345,0.5,0.068965517,8.291536932,95.49387276,8.291536932,92.14688729,89.00233738,51.29412882,-0.36610375,0.161546044,-0.36610375,0.161546044,2,0.0577,Yes,Low
0.325,0.11456439199999999,0.5,0.0,1.525883046,102.7427842,1.525883046,81.72555533,113.03516129999998,55.81410494,-0.49008025,0.14529261400000001,-0.49008025,0.14529261400000001,2,0.038185000000000004,No,Low
0.283333333,0.124721913,0.5,0.066666667,30.00765077,83.629139,30.00765077,84.91212535,80.34862422,64.69237663,-0.8575718059999999,0.11215134,-0.8575718059999999,0.11215134,1,0.0307,No,Low
0.291666667,0.22821773199999998,1.125,0.111111111,33.86183537,198.46817119999997,33.86183537,86.14434171,103.5113762,59.42860735,-1.046307679,0.10419865,-1.046307679,0.10419865,2,0.207975,No,Low
0.145833333,0.085898034,0.25,0.166666667,39.70838734,132.3118048,39.70838734,65.86231167,83.13753314,46.093129,-0.90167825,0.388503765,-0.90167825,0.388503765,0,0.0,No,Low
0.214285714,0.110078821,0.375,0.28571428600000004,-17.24333275,46.27936689,-17.24333275,114.68771670000001,113.58849640000001,45.23555018,-0.15325125,0.148423486,-0.15325125,0.148423486,0,0.0,No,Low
0.236111111,0.18108895600000002,0.625,0.0,-50.03412377,27.60785658,-50.03412377,92.38234919,95.17364457,50.54951034,-0.53880125,0.389247701,-0.53880125,0.389247701,1,0.18355,No,Low
0.2890625,0.157611258,0.75,0.125,29.35956238,161.6541493,29.35956238,99.62260566,91.51425486,52.34548246,-0.668677679,0.25782207100000004,-0.668677679,0.25782207100000004,0,0.0,No,Low
0.28571428600000004,0.145072114,0.75,0.28571428600000004,30.03868856,62.67460593,30.03868856,95.7554199,79.57335987,57.15043583,-0.78426125,0.099104808,-0.78426125,0.099104808,1,0.1865,No,Low
0.33928571399999996,0.22868300800000002,0.875,0.0,70.1120516,313.59840519999995,70.1120516,56.79045886,103.4722767,34.24872041,-1.06249625,0.069567642,-1.06249625,0.069567642,0,0.0,No,Low
0.28863625,0.138586815,0.62305,0.0,15.47830074,63.67309645,15.47830074,87.30723375,121.49469979999999,58.92806941,0.10079754199999999,0.315607284,0.10079754199999999,0.315607284,0,0.0,Yes,Low
0.232778182,0.088706787,0.36816,0.090909091,38.33052646,97.95298361,38.33052646,90.14380607,81.02199617,53.05304186,-0.270311152,0.17449424100000002,-0.270311152,0.17449424100000002,0,0.0,Yes,Low
0.288085,0.067385,0.35547,0.0,-4.549207900000001,11.22538963,-4.549207900000001,1.288592463,172.0050087,5.417806337999999,-0.49097933299999996,0.00159,-0.49097933299999996,0.00159,0,0.0,Yes,Low
0.268732727,0.172444504,0.7373,0.090909091,-3.2942828019999997,179.3274689,-3.2942828019999997,92.82210435,121.2254981,56.6506068,0.09579521199999999,0.150488286,0.09579521199999999,0.150488286,0,0.0,Yes,Low
0.235282143,0.078535903,0.37598000000000004,0.214285714,6.827049652,86.91350157,6.827049652,96.08848021,79.91062167,60.44765962,-0.190647905,0.06682547400000001,-0.190647905,0.06682547400000001,0,0.0,No,Low
0.229003333,0.070788166,0.36816,0.0,87.40259415,150.7603845,87.40259415,65.10780862,91.852682,54.07982967,-0.360324333,0.099247363,-0.360324333,0.099247363,0,0.0,No,Low
0.28650923100000003,0.126815045,0.62207,0.076923077,14.19970074,149.2690743,14.19970074,85.5138183,97.85766949,71.96431566,-0.39833933299999996,0.22598730399999997,-0.39833933299999996,0.22598730399999997,0,0.0,Yes,Low
0.353966923,0.190968594,0.64941,0.0,32.30322603,147.313628,32.30322603,75.05948117,106.5780225,77.68393075,-0.421361,0.159012521,-0.421361,0.159012521,0,0.0,No,Low
0.432554375,0.21328604399999998,0.83691,0.0,-0.034519632,210.371332,-0.034519632,79.97809546,119.4075105,69.06776063,-0.441546208,0.18840458300000001,-0.441546208,0.18840458300000001,0,0.0,No,Low
0.388237778,0.21991857899999998,0.83691,0.111111111,32.00351395,114.88500159999998,32.00351395,103.3130271,101.2377238,66.75390428,0.365821778,0.548466307,0.365821778,0.548466307,0,0.0,No,Low
0.29403363600000004,0.110679187,0.46875,0.0,12.94418707,121.313379,12.94418707,56.10150981,125.0241461,67.78963224,0.039852485,0.159129465,0.039852485,0.159129465,0,0.0,No,Low
0.31445500000000004,0.161135,0.47558999999999996,0.0,80.94098359,159.73753,80.94098359,90.31892764,95.82941711,0.141351027,-0.35064933299999995,0.11349000000000001,-0.35064933299999995,0.11349000000000001,0,0.0,No,Low
0.39518000000000003,0.208338327,0.68945,0.0,36.64078314,109.8264244,36.64078314,131.1605027,37.56652942,29.77190904,-0.349742667,0.36461461,-0.349742667,0.36461461,0,0.0,No,Low
0.23339857100000003,0.105807899,0.44141,0.0,37.97363698,90.52988162,37.97363698,88.08985684,113.02745870000001,65.5031079,-0.42174766700000005,0.22981173800000002,-0.42174766700000005,0.22981173800000002,0,0.0,No,Low
0.3708475,0.102758633,0.52246,0.0,64.53443113,273.21143989999996,64.53443113,97.25446991,48.53604177,45.8879784,-0.32137683300000003,0.178947562,-0.32137683300000003,0.178947562,0,0.0,No,Low
0.2528,0.17360904800000002,0.75684,0.066666667,-9.433683851,127.4817412,-9.433683851,88.34012464,105.40976119999999,56.28445866,0.48030281,0.66110765,0.48030281,0.66110765,1,0.013030000000000002,Yes,Low
0.265625,0.157467946,0.53418,0.0,-16.75155006,149.8821626,-16.75155006,120.92599890000001,107.396599,38.95897059,-0.018581833,0.266160573,-0.018581833,0.266160573,0,0.0,Yes,Low
0.26627666699999997,0.09157701,0.39551,0.0,75.03392427,268.2264621,75.03392427,42.12035614,106.28938829999998,65.72953794,-0.480426,0.011836121000000002,-0.480426,0.011836121000000002,0,0.0,Yes,Low
0.253612,0.127689434,0.45508000000000004,0.0,-17.89208788,223.27290019999998,-17.89208788,99.77724982,119.76379469999999,58.88468422,0.193930667,0.22730045899999998,0.193930667,0.22730045899999998,0,0.0,Yes,Low
0.29902399999999996,0.102315721,0.41406000000000004,0.2,23.01118204,47.02227853,23.01118204,107.3434338,100.5182137,64.47763103,-0.048916833,0.076441503,-0.048916833,0.076441503,0,0.0,No,Low
0.268987778,0.089275984,0.45605,0.0,44.36730211,211.18410759999998,44.36730211,88.63743144,89.00041765,66.88232165,-0.259382667,0.06527364299999999,-0.259382667,0.06527364299999999,1,0.07864,No,Low
0.340331667,0.125001883,0.58203,0.0,-26.9684724,127.67523349999999,-26.9684724,102.37534240000001,100.0638233,43.39600038,-0.310841,0.063422854,-0.310841,0.063422854,0,0.0,Yes,Low
0.32031166699999997,0.190520649,0.7441399999999999,0.0,89.99409337,98.11415624,89.99409337,70.01547282,100.50603100000001,59.05497879,-0.627257333,0.140373578,-0.627257333,0.140373578,0,0.0,No,Low
0.49218999999999996,0.0,0.49218999999999996,0.0,147.5297024,0.0,147.5297024,0.0,26.2487078,0.0,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.248757273,0.107456549,0.48828,0.090909091,-41.01778847,236.7229358,-41.01778847,90.11849416,113.5714386,63.04070124,0.09566612099999999,0.302471123,0.09566612099999999,0.302471123,0,0.0,No,Low
0.261808182,0.102486665,0.42188000000000003,0.181818182,-44.71005467,58.11811057,-44.71005467,73.53611811,106.84163909999998,52.18857291,0.00231703,0.157846562,0.00231703,0.157846562,0,0.0,No,Low
0.288574,0.069977015,0.39551,0.0,54.95866534,170.35634040000002,54.95866534,99.72924698,94.62826674,58.44040846,-0.12149333300000001,0.12111988300000001,-0.12149333300000001,0.12111988300000001,0,0.0,No,Low
0.2993975,0.143281875,0.61621,0.0,79.60700238,74.35543792,79.60700238,75.73499386,94.39334759999998,61.44665914,-0.35305115200000003,0.120849944,-0.35305115200000003,0.120849944,0,0.0,No,Low
0.40552703700000003,0.23165119,1.30664,0.25925925899999996,28.88973467,188.1572114,28.88973467,96.95454298,99.97405913,67.910423,-0.422896256,0.10719293,-0.422896256,0.10719293,0,0.0,No,Low
0.329482222,0.131001351,0.66895,0.111111111,23.62797619,125.54861229999999,23.62797619,84.16904236,106.436652,59.13138743,-0.551685804,0.140593353,-0.551685804,0.140593353,1,0.13514,No,Low
0.304967143,0.158147937,0.50977,0.0,-19.85682055,256.9448608,-19.85682055,85.12744829,103.3103371,59.27692157,-0.291444333,0.23457356199999999,-0.291444333,0.23457356199999999,0,0.0,Yes,Low
0.427795625,0.155228079,0.79785,0.0,-16.47985669,122.22665220000002,-16.47985669,103.7234948,60.58115444,68.48741208,-0.119076833,0.080568338,-0.119076833,0.080568338,0,0.0,Yes,Low
0.37402428600000004,0.134841976,0.64941,0.0,18.71572031,173.7417137,18.71572031,87.47973977,87.52374357,67.99128489,-0.44014548700000006,0.12881531400000001,-0.44014548700000006,0.12881531400000001,0,0.0,Yes,Low
0.23814285699999999,0.121891399,0.52637,0.14285714300000002,-2.8708425460000004,91.54784406,-2.8708425460000004,111.03046370000001,104.6393353,66.46413399,-0.273161,0.348968299,-0.273161,0.348968299,0,0.0,Yes,Low
0.316825714,0.17507164,0.61328,0.0,48.7395102,131.95743059999998,48.7395102,73.30122165,104.81083740000001,55.32807872,0.12709495199999998,0.21872832399999997,0.12709495199999998,0.21872832399999997,0,0.0,No,Low
0.277835,0.083495,0.36133000000000004,0.0,-2.550754496,58.24423883,-2.550754496,176.2270232,132.0800889,40.37395755,-0.166339333,0.04682,-0.166339333,0.04682,0,0.0,No,Low
0.308268333,0.11435603,0.50879,0.0,26.43622978,99.82177556,26.43622978,66.32653285,90.79870336,79.37224999,-0.394394333,0.101656549,-0.394394333,0.101656549,0,0.0,Yes,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.267995714,0.116607733,0.48241999999999996,0.0,56.70402403,288.2203934,56.70402403,67.89771908,134.4968418,58.67096222,-0.507839333,0.114426426,-0.507839333,0.114426426,0,0.0,No,Low
0.272948,0.122831075,0.46973000000000004,0.0,27.71891468,101.4315008,27.71891468,58.57228123,116.49214170000002,59.77097623,0.162046667,0.392043565,0.162046667,0.392043565,1,0.19275,No,Low
0.265115217,0.122816266,0.69043,0.21739130399999998,-13.17620799,119.61127549999999,-13.17620799,112.72799760000001,96.45565717,64.55020452,0.109521971,0.156737089,0.109521971,0.156737089,0,0.0,No,Low
0.197265556,0.048207854,0.30859000000000003,0.0,31.15302566,28.703856400000003,31.15302566,60.29060885,99.23781117,68.52783858,0.006696222,0.12549743800000002,0.006696222,0.12549743800000002,0,0.0,No,Low
0.363525,0.11095424599999999,0.58301,0.0,45.49221283,148.730555,45.49221283,75.46018669,125.20804650000001,70.83331954,-0.134740583,0.138902368,-0.134740583,0.138902368,0,0.0,No,Low
0.173825,0.081055,0.25488,0.0,158.8424883,189.6005392,158.8424883,6.677314696,114.5766607,52.0687099,-0.696119333,0.0302,-0.696119333,0.0302,0,0.0,No,Low
0.238866,0.09427033900000001,0.42285,0.0,46.70394235,72.04288597,46.70394235,105.29996340000001,107.57857859999999,57.74299449,-0.710371333,0.09695337400000001,-0.710371333,0.09695337400000001,0,0.0,No,Low
0.219448571,0.05590854,0.30762,0.14285714300000002,-17.20151403,225.7356651,-17.20151403,91.49648158,113.15941509999999,59.51191602,0.291559,0.388547504,0.291559,0.388547504,0,0.0,Yes,Low
0.29231999999999997,0.058811605999999995,0.35547,0.0,2.454841445,10.79002993,2.454841445,10.01599485,120.37775330000001,66.97378122,0.023857332999999998,0.156820986,0.023857332999999998,0.156820986,0,0.0,Yes,Low
0.311632222,0.159057053,0.57617,0.0,48.41536436,47.51346793,48.41536436,62.88145562,97.82201691,42.09692281,-0.470152667,0.153450392,-0.470152667,0.153450392,0,0.0,Yes,Low
0.20628076899999997,0.056281726,0.31445,0.0,6.0518499089999995,93.05185918,6.0518499089999995,102.4720319,114.32740159999999,59.31234072,-0.0381885,0.38290694799999997,-0.0381885,0.38290694799999997,0,0.0,Yes,Low
0.22721333300000002,0.072770105,0.35547,0.111111111,-14.99534709,230.085554,-14.99534709,95.76899997,86.34163196,49.97128217,-0.08265711099999999,0.222438632,-0.08265711099999999,0.222438632,1,0.06917000000000001,No,Low
0.324108889,0.22691070100000002,0.7832,0.0,46.06144385,159.87916130000002,46.06144385,105.39731040000001,126.4545608,53.73037173,0.007840666999999999,0.16719215099999998,0.007840666999999999,0.16719215099999998,0,0.0,No,Low
0.38606999999999997,0.268834358,0.89844,0.0,20.19878567,23.07388183,20.19878567,98.85643872,96.67807434,55.47562147,-0.33831183299999995,0.15062073199999998,-0.33831183299999995,0.15062073199999998,0,0.0,Yes,Low
0.439314286,0.36452571,1.12012,0.0,15.55004458,236.8488668,15.55004458,96.73959788,80.90498670000001,57.34749426,-0.5564718329999999,0.614685708,-0.5564718329999999,0.614685708,0,0.0,No,Low
0.259178,0.105117566,0.39648,0.0,32.78932573,93.93452789,32.78932573,75.47603268,82.90092563,59.28760031,0.0,0.0,0.0,0.0,1,0.0764,No,Low
0.30827,0.05262929400000001,0.38184,0.0,-5.090715033,34.21962543,-5.090715033,10.72695731,118.4913567,67.58315708,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.22411999999999999,0.039141065,0.28125,0.0,-7.06998934,31.30755276,-7.06998934,27.88969258,114.35907279999999,61.68896425,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.300586667,0.156915127,0.62988,0.066666667,46.49200159,131.7578087,46.49200159,87.66119962,114.3242408,64.41559771,0.0,0.0,0.0,0.0,1,0.08345,No,Low
0.291666667,0.06415089,0.36816,0.0,54.05225932,158.9212355,54.05225932,77.28600612,116.8798397,51.86891875,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.21484428600000002,0.091161849,0.35547,0.14285714300000002,-39.41503594,331.130765,-39.41503594,123.16520759999999,73.98345522,56.12692379,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.15685875,0.065606256,0.27441,0.0,-11.81740422,120.7277939,-11.81740422,90.48575965,137.1923313,40.90194398,0.0,0.0,0.0,0.0,0,0.0,Yes,Low
0.24583333300000001,0.097114065,0.45605,0.133333333,37.06495143,116.1805078,37.06495143,92.92400418,89.47273345,60.49686244,0.0,0.0,0.0,0.0,0,0.0,Yes,Low
0.244418571,0.11485127,0.43651999999999996,0.0,35.28878457,30.1635849,35.28878457,84.94045906,125.466702,61.01819017,0.0,0.0,0.0,0.0,0,0.0,Yes,Low
0.331752857,0.16743816,0.61719,0.0,-26.29485731,36.41851166,-26.29485731,65.03593278,98.09016403,65.56507268,0.044424952000000004,0.233551875,0.044424952000000004,0.233551875,0,0.0,Yes,Low
0.2619625,0.096814709,0.40918000000000004,0.0,28.57675161,95.50451338,28.57675161,69.0663196,105.5078902,47.50723222,0.004259238,0.100319314,0.004259238,0.100319314,0,0.0,No,Low
0.14062333300000002,0.036780909,0.18359,0.0,3.743278035,15.04996067,3.743278035,53.00800723,107.8415831,56.60804812,0.059015667,0.0008,0.059015667,0.0008,0,0.0,No,Low
0.212402,0.09426017199999999,0.36133000000000004,0.1,59.33431746,107.53717320000001,59.33431746,85.19481109,108.1953186,65.13134353,-0.405696833,0.075775589,-0.405696833,0.075775589,1,0.23471,Yes,Low
0.4455575,0.093892406,0.58301,0.0,42.78536157,126.5782072,42.78536157,74.82619415,66.41413295,72.41440209,-0.438049333,0.141097639,-0.438049333,0.141097639,0,0.0,No,Low
0.3074,0.22553410699999998,0.7373,0.0,66.61781602,116.49635649999999,66.61781602,80.54628046,115.9230616,69.13736956,-0.702514889,0.160159324,-0.702514889,0.160159324,0,0.0,No,Low
0.19707,0.057259727,0.24805,0.0,9.056107523,30.20968422,9.056107523,27.34850883,110.7311679,58.53642425,0.114150667,0.36786370799999996,0.114150667,0.36786370799999996,0,0.0,No,Low
0.402254545,0.253433283,1.05469,0.090909091,22.20462588,66.01873765,22.20462588,90.34677483,95.61336942,64.09128215,-0.037595697000000004,0.23613495199999998,-0.037595697000000004,0.23613495199999998,0,0.0,No,Low
0.267577778,0.08188405900000001,0.4248,0.0,-6.222590592,130.05731880000002,-6.222590592,104.52041369999999,88.08353593,63.34258649,-0.233938222,0.289012776,-0.233938222,0.289012776,0,0.0,No,Low
0.321182222,0.17790298699999998,0.64648,0.0,42.65848476,175.22722030000003,42.65848476,66.14005441,105.24868490000001,67.33008558,-0.313031556,0.08138837,-0.313031556,0.08138837,0,0.0,No,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,No,Low
0.388915,0.274544048,0.8574200000000001,0.0,46.94297223,22.04173907,46.94297223,137.97515769999998,120.1131807,44.01486659,-0.6902193329999999,0.067371639,-0.6902193329999999,0.067371639,0,0.0,No,Low
0.196486,0.016860692,0.21484,0.0,30.61739188,19.88535053,30.61739188,62.71920415,132.46022720000002,58.89281116,0.270876667,0.134162455,0.270876667,0.134162455,0,0.0,Yes,Low
0.237306,0.08589728199999999,0.3418,0.0,-36.61017141,61.29239212,-36.61017141,95.64711076,83.44948581,70.40498331,-0.148714333,0.268306947,-0.148714333,0.268306947,0,0.0,Yes,Low
0.2583,0.0034200000000000003,0.26172,0.0,12.67176093,0.719213729,12.67176093,2.912149705,111.4296209,62.74607966,-0.599479333,0.010034999999999999,-0.599479333,0.010034999999999999,0,0.0,Yes,Low
0.23144499999999998,0.009765000000000001,0.24120999999999998,0.0,-66.98969929,36.65555891,-66.98969929,86.21440853,126.3131297,49.41318153,0.062905667,0.10849,0.062905667,0.10849,0,0.0,Yes,Low
0.22059444399999997,0.09542354199999999,0.44238,0.111111111,-20.46314004,203.2714681,-20.46314004,73.75675081,108.04496840000002,70.17459982,-0.026648222000000003,0.151688926,-0.026648222000000003,0.151688926,0,0.0,No,Low
0.219073333,0.050863816,0.26074,0.0,46.83011398,120.9590788,46.83011398,79.19862075,95.63085533,63.68905718,-0.335332667,0.047464357,-0.335332667,0.047464357,0,0.0,No,Low
0.252445,0.148925,0.40137,0.0,99.71367234,169.650354,99.71367234,73.15877369,60.80879932,57.88707359,-0.43872933299999994,0.0,-0.43872933299999994,0.0,0,0.0,Yes,Low
0.284183333,0.140437872,0.47558999999999996,0.0,105.4625301,131.0801715,105.4625301,65.58381361,51.42282143,6.266632191,-0.771679333,0.0,-0.771679333,0.0,0,0.0,No,Low
0.381836667,0.048264914000000006,0.42871000000000004,0.0,73.19072763,49.80439842,73.19072763,64.60585429999999,60.77087973,51.829513899999995,-0.7279760000000001,0.097016785,-0.7279760000000001,0.097016785,0,0.0,No,Low
0.239345455,0.069687982,0.375,0.0,7.911690287000001,180.39311899999998,7.911690287000001,94.29444426,136.1989846,40.8079721,0.15225766699999999,0.252469573,0.15225766699999999,0.252469573,1,0.11074,No,Low
0.373535,0.096619466,0.5166,0.0,79.01545085,38.97585414,79.01545085,81.29919966,95.29963347,71.82645005,-0.061854333,0.16900988399999997,-0.061854333,0.16900988399999997,0,0.0,No,Low
0.30924555600000003,0.091758743,0.4834,0.111111111,44.51995806,145.5797134,44.51995806,74.43435581,78.14248891,70.14948984,-0.337571556,0.13490886,-0.337571556,0.13490886,0,0.0,No,Low
0.362306,0.188870153,0.79785,0.0,19.57591491,130.8176517,19.57591491,79.98483165,109.2279784,72.98785239,-0.34179666700000005,0.18244570899999998,-0.34179666700000005,0.18244570899999998,0,0.0,No,Low
0.19922,0.10068339300000001,0.35645,0.0,10.626961300000001,23.26828922,10.626961300000001,138.2954804,56.95270322,48.17636625,-0.621382667,0.104908797,-0.621382667,0.104908797,0,0.0,No,Low
0.352629091,0.16418102199999998,0.72363,0.0,40.92788917,164.517896,40.92788917,66.78955624,70.02053715,69.00822133,-0.655267333,0.068682281,-0.655267333,0.068682281,0,0.0,No,Low
0.294856,0.17493329,0.79688,0.066666667,25.20947351,209.0572821,25.20947351,107.7852634,86.60519766,62.20010491,0.661684,0.11068719199999999,0.661684,0.11068719199999999,0,0.0,No,Low
0.48154300000000005,0.521492917,2.0224599999999997,0.1,30.70970284,33.86607107,30.70970284,97.25329691,100.819131,64.40834697,0.404533,0.057790232000000004,0.404533,0.057790232000000004,1,0.06209,No,Low
0.3862575,0.394401688,2.3984400000000003,0.111111111,-2.63045721,223.9554315,-2.63045721,96.17820553,98.86878121,62.33456346,0.24682324100000003,0.182162572,0.24682324100000003,0.182162572,0,0.0,No,Low
0.278755556,0.149941742,0.56055,0.0,38.7221203,82.47058852,38.7221203,74.88053874,103.4622876,62.92564206,0.619721556,0.105149236,0.619721556,0.105149236,0,0.0,Yes,Low
0.21435500000000002,0.033694999999999996,0.24805,0.0,8.082545575,27.54048111,8.082545575,8.20191161,97.27981724,66.31635954,0.498461,0.01202,0.498461,0.01202,0,0.0,No,Low
0.46671666700000003,0.238468373,0.91699,0.083333333,31.01532952,50.786001500000005,31.01532952,70.2761848,102.83203,73.28889074,0.1814135,0.122148251,0.1814135,0.122148251,0,0.0,No,Low
0.279446923,0.154089693,0.5957,0.076923077,47.45212441,122.6514044,47.45212441,75.47473398,104.9015534,71.5013233,0.030481385,0.13719046199999999,0.030481385,0.13719046199999999,0,0.0,No,Low
0.316922941,0.197439585,0.81055,0.058823529000000006,12.26200656,147.8157221,12.26200656,89.80439398,96.16988195,75.16324375,-0.062944,0.15448972800000002,-0.062944,0.15448972800000002,0,0.0,No,Low
0.329535556,0.201690607,0.6835899999999999,0.222222222,46.13275782,142.574974,46.13275782,91.81920247,80.61591431,75.34688069,-0.045659556,0.102958182,-0.045659556,0.102958182,0,0.0,No,Low
0.317307692,0.176337396,0.71777,0.0,51.35640276,133.7186283,51.35640276,115.28891509999998,73.15328973,65.12481005,0.071490615,0.09959969,0.071490615,0.09959969,0,0.0,Yes,Low
0.271708462,0.10620593199999999,0.46191000000000004,0.0,31.84281345,184.3797934,31.84281345,80.33262388,71.45787627,61.93707777,0.0066075380000000005,0.18932524899999997,0.0066075380000000005,0.18932524899999997,0,0.0,No,Low
0.335581818,0.12136645300000001,0.58301,0.090909091,61.94158121,82.16311639,61.94158121,100.78826090000001,79.85989285,67.78013255,0.103399636,0.100596572,0.103399636,0.100596572,0,0.0,No,Low
0.29841,0.15051900000000001,0.61035,0.14285714300000002,-0.998667702,233.3319975,-0.998667702,95.69939964,114.84953159999999,55.12738722,0.595103143,0.144764193,0.595103143,0.144764193,1,0.08983,No,Low
0.31504,0.124944457,0.48926000000000003,0.0,46.04951793,114.72624990000001,46.04951793,68.39197622,71.22125629,64.83462228,0.267386,0.063324952,0.267386,0.063324952,0,0.0,Yes,Low
0.3667,0.19314146199999999,0.7773399999999999,0.125,35.29292026,192.02026569999998,35.29292026,88.28866596,64.80551315,66.33557597,-0.13739775,0.136619944,-0.13739775,0.136619944,0,0.0,Yes,Low
0.435990909,0.253953274,0.86426,0.090909091,61.14128129,117.6173534,61.14128129,89.96836994,88.86430943,68.46098459,0.879558727,0.198061818,0.879558727,0.198061818,0,0.0,Yes,Low
0.295571667,0.143090518,0.58203,0.0,40.79299808,140.6746799,40.79299808,66.56213826,128.7674507,60.6598314,0.442429333,0.050763391,0.442429333,0.050763391,0,0.0,No,Low
