Page,AOI_TYPE,Blink_Count,Total_Blink_Duration,Average_Blink_Duration
0,QUERY,0,0.0,0.0
0,RESULT1,1,0.13253,0.13253
0,RESULT2,0,0.0,0.0
0,RESULT3,0,0.0,0.0
0,RESULT4,0,0.0,0.0
0,RESULT5,0,0.0,0.0
0,RESULT6,0,0.0,0.0
0,NOT_AOI,34,8.725450000000002,0.25663088235294124
1,QUERY,0,0.0,0.0
1,RESULT1,0,0.0,0.0
1,RESULT2,0,0.0,0.0
1,RESULT3,3,0.2248,0.07493333333333334
1,RESULT4,1,0.09307,0.09307
1,RESULT5,2,0.24361,0.121805
1,RESULT6,0,0.0,0.0
1,NOT_AOI,10,0.8784499999999998,0.08784499999999998
2,QUERY,0,0.0,0.0
2,RESULT1,1,0.06727999999999999,0.06727999999999999
2,RESULT2,1,0.0761,0.0761
2,RESULT3,1,0.11954,0.11954
2,RESULT4,0,0.0,0.0
2,RESULT5,0,0.0,0.0
2,RESULT6,1,0.152,0.152
2,NOT_AOI,13,1.0870099999999998,0.08361615384615383
3,QUERY,0,0.0,0.0
3,RESULT1,0,0.0,0.0
3,RESULT2,1,0.04732,0.04732
3,RESULT3,1,0.07325,0.07325
3,RESULT4,3,0.3378,0.11259999999999999
3,RESULT5,0,0.0,0.0
3,RESULT6,2,0.23378,0.11689
3,NOT_AOI,20,1.88054,0.094027
4,QUERY,1,0.12462,0.12462
4,RESULT1,1,0.09715,0.09715
4,RESULT2,0,0.0,0.0
4,RESULT3,0,0.0,0.0
4,RESULT4,2,0.19634000000000001,0.09817000000000001
4,RESULT5,2,0.26827,0.134135
4,RESULT6,0,0.0,0.0
4,NOT_AOI,14,1.30484,0.09320285714285714
5,QUERY,0,0.0,0.0
5,RESULT1,0,0.0,0.0
5,RESULT2,0,0.0,0.0
5,RESULT3,0,0.0,0.0
5,RESULT4,2,0.23251,0.116255
5,RESULT5,0,0.0,0.0
5,RESULT6,0,0.0,0.0
5,NOT_AOI,14,1.6361500000000002,0.11686785714285716
6,QUERY,0,0.0,0.0
6,RESULT1,0,0.0,0.0
6,RESULT2,0,0.0,0.0
6,RESULT3,0,0.0,0.0
6,RESULT4,1,0.09527,0.09527
6,RESULT5,0,0.0,0.0
6,RESULT6,2,0.2761,0.13805
6,NOT_AOI,7,0.70259,0.10037
7,QUERY,1,0.09671,0.09671
7,RESULT1,1,0.0968,0.0968
7,RESULT2,0,0.0,0.0
7,RESULT3,0,0.0,0.0
7,RESULT4,1,0.11476,0.11476
7,RESULT5,0,0.0,0.0
7,RESULT6,1,0.06177000000000001,0.06177000000000001
7,NOT_AOI,12,1.37714,0.11476166666666666
8,QUERY,0,0.0,0.0
8,RESULT1,1,0.07194,0.07194
8,RESULT2,1,0.10767,0.10767
8,RESULT3,1,0.08088,0.08088
8,RESULT4,0,0.0,0.0
8,RESULT5,1,0.12552,0.12552
8,RESULT6,1,0.10834,0.10834
8,NOT_AOI,9,0.9336300000000001,0.10373666666666667
9,QUERY,1,0.07443,0.07443
9,RESULT1,1,0.03141,0.03141
9,RESULT2,1,0.08292000000000001,0.08292000000000001
9,RESULT3,0,0.0,0.0
9,RESULT4,1,0.13402,0.13402
9,RESULT5,0,0.0,0.0
9,RESULT6,1,0.16335999999999998,0.16335999999999998
9,NOT_AOI,12,1.39632,0.11636
10,QUERY,0,0.0,0.0
10,RESULT1,0,0.0,0.0
10,RESULT2,1,0.11356,0.11356
10,RESULT3,0,0.0,0.0
10,RESULT4,0,0.0,0.0
10,RESULT5,0,0.0,0.0
10,RESULT6,0,0.0,0.0
10,NOT_AOI,9,1.16856,0.12984
11,QUERY,1,0.03538,0.03538
11,RESULT1,1,0.08711,0.08711
11,RESULT2,0,0.0,0.0
11,RESULT3,0,0.0,0.0
11,RESULT4,1,0.06066000000000001,0.06066000000000001
11,RESULT5,1,0.10897,0.10897
11,RESULT6,1,0.14007999999999998,0.14007999999999998
11,NOT_AOI,9,0.8490000000000001,0.09433333333333334
12,QUERY,0,0.0,0.0
12,RESULT1,2,0.22033,0.110165
12,RESULT2,1,0.10118,0.10118
12,RESULT3,0,0.0,0.0
12,RESULT4,0,0.0,0.0
12,RESULT5,1,0.14275,0.14275
12,RESULT6,0,0.0,0.0
12,NOT_AOI,9,0.86469,0.09607666666666666
13,QUERY,1,0.13078,0.13078
13,RESULT1,0,0.0,0.0
13,RESULT2,1,0.05304,0.05304
13,RESULT3,1,0.13682,0.13682
13,RESULT4,0,0.0,0.0
13,RESULT5,0,0.0,0.0
13,RESULT6,0,0.0,0.0
13,NOT_AOI,7,0.59561,0.08508714285714285
14,QUERY,2,0.12873,0.064365
14,RESULT1,1,0.09444,0.09444
14,RESULT2,0,0.0,0.0
14,RESULT3,1,0.08405,0.08405
14,RESULT4,1,0.09383,0.09383
14,RESULT5,0,0.0,0.0
14,RESULT6,0,0.0,0.0
14,NOT_AOI,13,1.26423,0.09724846153846153
15,QUERY,2,0.15374000000000002,0.07687000000000001
15,RESULT1,0,0.0,0.0
15,RESULT2,0,0.0,0.0
15,RESULT3,0,0.0,0.0
15,RESULT4,2,0.21967,0.109835
15,RESULT5,0,0.0,0.0
15,RESULT6,1,0.20102,0.20102
15,NOT_AOI,9,0.8906900000000001,0.09896555555555557
16,QUERY,0,0.0,0.0
16,RESULT1,0,0.0,0.0
16,RESULT2,0,0.0,0.0
16,RESULT3,0,0.0,0.0
16,RESULT4,0,0.0,0.0
16,RESULT5,0,0.0,0.0
16,RESULT6,1,0.08482,0.08482
16,NOT_AOI,5,0.6444099999999999,0.128882
17,QUERY,0,0.0,0.0
17,RESULT1,0,0.0,0.0
17,RESULT2,0,0.0,0.0
17,RESULT3,0,0.0,0.0
17,RESULT4,0,0.0,0.0
17,RESULT5,0,0.0,0.0
17,RESULT6,0,0.0,0.0
17,NOT_AOI,10,0.93596,0.093596
18,QUERY,1,0.09403,0.09403
18,RESULT1,0,0.0,0.0
18,RESULT2,0,0.0,0.0
18,RESULT3,0,0.0,0.0
18,RESULT4,1,0.13319,0.13319
18,RESULT5,0,0.0,0.0
18,RESULT6,0,0.0,0.0
18,NOT_AOI,15,1.5414799999999997,0.10276533333333332
19,QUERY,0,0.0,0.0
19,RESULT1,0,0.0,0.0
19,RESULT2,0,0.0,0.0
19,RESULT3,0,0.0,0.0
19,RESULT4,1,0.12711,0.12711
19,RESULT5,0,0.0,0.0
19,RESULT6,0,0.0,0.0
19,NOT_AOI,3,0.23195,0.07731666666666666
20,QUERY,0,0.0,0.0
20,RESULT1,0,0.0,0.0
20,RESULT2,2,0.16072000000000003,0.08036000000000001
20,RESULT3,1,0.10734,0.10734
20,RESULT4,0,0.0,0.0
20,RESULT5,0,0.0,0.0
20,RESULT6,0,0.0,0.0
