ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"527","7734","0","Eye Tracker","-1","2019-11-19 12:03:57.532","2019-11-19 12:03:50.925","2019-11-19 12:03:57.532"
"528","7734","1","Spanish","1","2019-11-19 12:05:03.359","2019-11-19 12:03:57.683","2019-11-19 12:05:03.359"
"529","7734","2","English","4","2019-11-19 12:06:07.364","2019-11-19 12:05:03.466","2019-11-19 12:06:07.364"
"530","7734","3","Spanish","2","2019-11-19 12:07:39.637","2019-11-19 12:06:07.491","2019-11-19 12:07:39.637"
"531","7734","4","English","3","2019-11-19 12:08:49.796","2019-11-19 12:07:39.759","2019-11-19 12:08:49.796"
"532","7734","5","Spanish","0","2019-11-19 12:09:43.773","2019-11-19 12:08:49.914","2019-11-19 12:09:43.773"
"533","7734","6","English","1","2019-11-19 12:10:24.351","2019-11-19 12:09:43.890","2019-11-19 12:10:24.351"
"534","7734","7","Spanish","4","2019-11-19 12:11:19.070","2019-11-19 12:10:24.461","2019-11-19 12:11:19.070"
"535","7734","8","English","2","2019-11-19 12:12:24.358","2019-11-19 12:11:19.180","2019-11-19 12:12:24.358"
"536","7734","9","Spanish","3","2019-11-19 12:13:19.575","2019-11-19 12:12:24.481","2019-11-19 12:13:19.575"
"537","7734","10","English","0","2019-11-19 12:14:00.556","2019-11-19 12:13:19.673","2019-11-19 12:14:00.556"
"538","7734","11","Spanish","1","2019-11-19 12:14:54.991","2019-11-19 12:14:00.659","2019-11-19 12:14:54.991"
"539","7734","12","English","4","2019-11-19 12:15:43.766","2019-11-19 12:14:55.131","2019-11-19 12:15:43.766"
"540","7734","13","Spanish","2","2019-11-19 12:16:22.971","2019-11-19 12:15:43.877","2019-11-19 12:16:22.971"
"541","7734","14","English","3","2019-11-19 12:17:37.521","2019-11-19 12:16:23.073","2019-11-19 12:17:37.521"
"542","7734","15","Spanish","0","2019-11-19 12:18:31.683","2019-11-19 12:17:37.674","2019-11-19 12:18:31.683"
"543","7734","16","English","1","2019-11-19 12:18:51.878","2019-11-19 12:18:31.791","2019-11-19 12:18:51.878"
"544","7734","17","Spanish","4","2019-11-19 12:19:29.637","2019-11-19 12:18:51.986","2019-11-19 12:19:29.637"
"545","7734","18","English","2","2019-11-19 12:20:41.957","2019-11-19 12:19:29.755","2019-11-19 12:20:41.957"
"546","7734","19","Spanish","3","2019-11-19 12:21:08.021","2019-11-19 12:20:42.062","2019-11-19 12:21:08.021"
"547","7734","20","English","0","2019-11-19 12:21:58.280","2019-11-19 12:21:08.141","2019-11-19 12:21:58.280"
"548","7734","21","Spanish","1","2019-11-19 12:22:49.877","2019-11-19 12:21:58.387","2019-11-19 12:22:49.877"
"549","7734","22","English","4","2019-11-19 12:24:04.145","2019-11-19 12:22:49.971","2019-11-19 12:24:04.145"
"550","7734","23","Spanish","2","2019-11-19 12:24:42.436","2019-11-19 12:24:04.254","2019-11-19 12:24:42.436"
"551","7734","24","English","3","2019-11-19 12:25:36.109","2019-11-19 12:24:42.551","2019-11-19 12:25:36.109"
"552","7734","25","Spanish","0","2019-11-19 12:26:21.278","2019-11-19 12:25:36.221","2019-11-19 12:26:21.278"
"553","7734","26","English","1","2019-11-19 12:27:13.428","2019-11-19 12:26:21.388","2019-11-19 12:27:13.428"
"554","7734","27","Spanish","4","2019-11-19 12:27:36.268","2019-11-19 12:27:13.537","2019-11-19 12:27:36.268"
"555","7734","28","English","2","2019-11-19 12:27:54.673","2019-11-19 12:27:36.357","2019-11-19 12:27:54.673"
"556","7734","29","Spanish","3","2019-11-19 12:28:25.497","2019-11-19 12:27:54.779","2019-11-19 12:28:25.497"
"557","7734","30","English","0","2019-11-19 12:28:51.245","2019-11-19 12:28:25.608","2019-11-19 12:28:51.245"
