MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,966,0.1151,23,187,281,7734,NOT_AOI,0
1,hapii,967,0.13237000000000002,24,915,168,7734,NOT_AOI,0
1,hapii,968,0.11909000000000006,24,397,208,7734,NOT_AOI,0
1,hapii,969,0.16795,25,735,2996,7734,NOT_AOI,0
1,hapii,970,0.11774000000000001,26,428,408,7734,NOT_AOI,0
1,hapii,971,0.07678,27,517,65,7734,NOT_AOI,0
1,hapii,972,0.13253,26,915,205,7734,RESULT1,0
1,hapii,973,0.14051,27,-96,198,7734,NOT_AOI,0
1,hapii,974,0.06159,26,-9406,-919,7734,NOT_AOI,0
1,hapii,975,0.10453,23,18,680,7734,NOT_AOI,0
1,hapii,976,0.11112999999999999,23,35,336,7734,NOT_AOI,0
1,hapii,977,0.17495,19,282,541,7734,NOT_AOI,0
1,hapii,978,0.14439000000000002,20,134,364,7734,NOT_AOI,0
1,hapii,979,0.15617,19,63,546,7734,NOT_AOI,0
1,hapii,980,0.15954000000000002,20,835,1188,7734,NOT_AOI,0
1,hapii,981,3.6446699999999996,19,234,566,7734,NOT_AOI,0
1,hapii,982,0.08846,14,78,1001,7734,NOT_AOI,0
1,hapii,983,0.18352000000000002,14,44,506,7734,NOT_AOI,0
1,hapii,984,0.42013,13,0,0,7734,NOT_AOI,0
1,hapii,985,0.045630000000000004,12,31,723,7734,NOT_AOI,0
1,hapii,986,0.12211,12,521,276,7734,NOT_AOI,0
1,hapii,987,0.21154,13,496,239,7734,NOT_AOI,0
1,hapii,988,0.09307,14,1034,632,7734,RESULT4,1
1,hapii,989,0.07282000000000001,13,457,36,7734,NOT_AOI,1
1,hapii,990,0.06282,14,397,32,7734,NOT_AOI,1
1,hapii,991,0.06435,11,371,121,7734,NOT_AOI,1
1,hapii,992,0.04649,12,854,451,7734,RESULT3,1
1,hapii,993,0.12597,12,857,725,7734,RESULT5,1
1,hapii,994,0.09414,13,449,387,7734,NOT_AOI,1
1,hapii,995,0.06322,14,1281,62,7734,NOT_AOI,1
1,hapii,996,0.12767,15,825,295,7734,NOT_AOI,1
1,hapii,997,0.09623999999999999,16,583,541,7734,NOT_AOI,1
1,hapii,998,0.11065,16,1004,509,7734,RESULT3,1
1,hapii,999,0.06766,15,855,476,7734,RESULT3,1
1,hapii,1000,0.03943,16,687,982,7734,NOT_AOI,1
1,hapii,1001,0.1397,17,451,314,7734,NOT_AOI,1
1,hapii,1002,0.11764000000000001,16,855,759,7734,RESULT5,1
1,hapii,1003,0.11805999999999996,16,557,584,7734,NOT_AOI,1
1,hapii,1004,0.0521,15,385,211,7734,NOT_AOI,2
1,hapii,1005,0.06792999999999999,15,414,51,7734,NOT_AOI,2
1,hapii,1006,0.08937,16,584,98,7734,NOT_AOI,2
1,hapii,1007,0.08196,16,364,158,7734,NOT_AOI,2
