MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/02 14:26:25.360),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,22,0.25000,16069278919703,0.39801,0.10638,0.00000,0.25000,1,1,0.47986,0.17343,1,0.37656,0.08056,0,,0.30177,0.27732,28.48892,0.94675,1,0.56490,0.28426,30.29139,0.94675,1,0,0.00000,17,6.21956,1,6.04985,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,44,0.37500,16069280397478,0.51405,0.23742,0.25000,0.12500,2,1,0.50802,0.22216,1,0.37656,0.08056,0,,0.31038,0.28446,30.43065,0.94675,1,0.57497,0.29101,30.73552,0.94675,1,0,0.00000,17,5.99863,1,5.97831,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,263.94553,327.57581,
1,hapii,63,0.50000,16069281674161,0.49658,0.26661,0.37500,0.12500,3,1,0.47228,0.35375,1,0.37656,0.08056,0,,0.31477,0.29526,28.75798,0.93712,1,0.57968,0.30159,29.78869,0.93201,1,0,0.00000,17,5.96126,1,5.89500,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,46.03185,223.22427,
1,hapii,120,0.87500,16069285511743,0.46103,0.33451,0.50000,0.37500,4,1,0.38279,0.24555,1,0.37656,0.08056,0,,0.31525,0.31470,27.30095,0.94675,1,0.57898,0.31763,27.35160,0.94675,1,0,0.00000,17,5.52947,1,5.54004,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,100.18216,227.05322,
1,hapii,153,1.12500,16069287690792,0.29933,0.16654,0.87500,0.25000,5,1,0.24547,0.07261,0,0.37656,0.08056,0,,0.29842,0.30972,21.42548,0.94675,1,0.56143,0.31026,23.13854,0.94675,1,0,0.00000,17,5.02008,1,5.07725,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,359.57840,149.70178,
1,hapii,250,1.75000,16069294393514,0.40176,0.22154,1.62500,0.12500,6,1,0.34619,0.19306,1,0.37656,0.08056,0,,0.29126,0.37412,24.78933,0.90558,1,0.55503,0.37540,27.05598,0.90558,1,0,0.00000,18,5.40457,1,5.98936,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,205.44029,343.19382,
1,hapii,268,1.87500,16069295596095,0.34072,0.16810,1.75000,0.12500,7,1,0.22188,0.06861,0,0.37656,0.08056,0,,0.28998,0.38830,22.48264,0.90558,1,0.55118,0.39034,23.87359,0.90558,1,0,0.00000,18,5.43944,1,5.44716,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,130.63745,153.78142,
1,hapii,409,2.87500,16069305087243,0.37008,0.19693,2.62500,0.25000,8,1,0.37937,0.25650,1,0.37656,0.08056,0,,0.27768,0.38784,23.09594,0.88203,1,0.54053,0.38416,24.75814,0.88671,1,0,0.00000,17,5.07918,1,5.47765,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,64.39867,331.08612,
1,hapii,442,3.00000,16069307290034,0.48847,0.25052,2.87500,0.12500,9,1,0.46258,0.15783,1,0.37656,0.08056,0,,0.28766,0.38327,23.32199,0.94675,1,0.54967,0.37951,23.02178,0.94675,1,0,0.00000,17,5.18919,1,5.00597,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,234.56140,345.71494,
1,hapii,475,3.25000,16069309461515,0.46713,0.14945,3.00000,0.25000,10,1,0.50866,0.01467,0,0.37656,0.08056,0,,0.29041,0.37926,22.93937,0.99448,1,0.55240,0.37474,22.85908,0.99448,1,0,0.00000,17,5.07119,1,4.96880,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,116.59206,110.57419,
