ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"935","4799","0","Eye Tracker","-1","2020-03-02 14:28:11.603","2020-03-02 14:28:02.808","2020-03-02 14:28:11.603"
"936","4799","1","Spanish","1","2020-03-02 14:28:48.001","2020-03-02 14:28:11.722","2020-03-02 14:28:48.001"
"937","4799","2","English","4","2020-03-02 14:30:52.686","2020-03-02 14:28:48.092","2020-03-02 14:30:52.686"
"938","4799","3","Spanish","2","2020-03-02 14:32:45.215","2020-03-02 14:30:52.779","2020-03-02 14:32:45.215"
"939","4799","4","English","3","2020-03-02 14:34:20.166","2020-03-02 14:32:45.310","2020-03-02 14:34:20.166"
"940","4799","5","Spanish","0","2020-03-02 14:35:54.855","2020-03-02 14:34:20.272","2020-03-02 14:35:54.855"
"941","4799","6","English","1","2020-03-02 14:36:47.167","2020-03-02 14:35:54.973","2020-03-02 14:36:47.167"
"942","4799","7","Spanish","4","2020-03-02 14:38:13.486","2020-03-02 14:36:47.260","2020-03-02 14:38:13.486"
"943","4799","8","English","2","2020-03-02 14:40:05.471","2020-03-02 14:38:13.571","2020-03-02 14:40:05.471"
"944","4799","9","Spanish","3","2020-03-02 14:41:21.889","2020-03-02 14:40:05.562","2020-03-02 14:41:21.889"
"945","4799","10","English","0","2020-03-02 14:43:04.447","2020-03-02 14:41:21.984","2020-03-02 14:43:04.447"
"946","4799","11","Spanish","1","2020-03-02 14:43:40.902","2020-03-02 14:43:04.552","2020-03-02 14:43:40.902"
"947","4799","12","English","4","2020-03-02 14:44:56.310","2020-03-02 14:43:41.009","2020-03-02 14:44:56.310"
"948","4799","13","Spanish","2","2020-03-02 14:46:25.885","2020-03-02 14:44:56.409","2020-03-02 14:46:25.885"
"949","4799","14","English","3","2020-03-02 14:47:38.158","2020-03-02 14:46:25.975","2020-03-02 14:47:38.158"
"950","4799","15","Spanish","0","2020-03-02 14:48:43.263","2020-03-02 14:47:38.264","2020-03-02 14:48:43.263"
"951","4799","16","English","1","2020-03-02 14:49:51.414","2020-03-02 14:48:43.385","2020-03-02 14:49:51.414"
"952","4799","17","Spanish","4","2020-03-02 14:51:04.319","2020-03-02 14:49:51.501","2020-03-02 14:51:04.319"
"953","4799","18","English","2","2020-03-02 14:51:22.587","2020-03-02 14:51:04.419","2020-03-02 14:51:22.587"
"954","4799","19","Spanish","3","2020-03-02 14:52:29.613","2020-03-02 14:51:22.680","2020-03-02 14:52:29.613"
"955","4799","20","English","0","2020-03-02 14:52:54.291","2020-03-02 14:52:29.751","2020-03-02 14:52:54.291"
"956","4799","21","Spanish","1","2020-03-02 14:53:58.605","2020-03-02 14:52:54.387","2020-03-02 14:53:58.605"
"957","4799","22","English","4","2020-03-02 14:54:39.125","2020-03-02 14:53:58.699","2020-03-02 14:54:39.125"
"958","4799","23","Spanish","2","2020-03-02 14:55:09.316","2020-03-02 14:54:39.208","2020-03-02 14:55:09.316"
"959","4799","24","English","3","2020-03-02 14:55:34.436","2020-03-02 14:55:09.419","2020-03-02 14:55:34.436"
"960","4799","25","Spanish","0","2020-03-02 14:56:15.477","2020-03-02 14:55:34.557","2020-03-02 14:56:15.477"
"961","4799","26","English","1","2020-03-02 14:56:30.806","2020-03-02 14:56:15.584","2020-03-02 14:56:30.806"
"962","4799","27","Spanish","4","2020-03-02 14:56:56.934","2020-03-02 14:56:30.900","2020-03-02 14:56:56.934"
"963","4799","28","English","2","2020-03-02 14:57:15.419","2020-03-02 14:56:57.048","2020-03-02 14:57:15.419"
"964","4799","29","Spanish","3","2020-03-02 14:57:31.214","2020-03-02 14:57:15.509","2020-03-02 14:57:31.214"
"965","4799","30","English","0","2020-03-02 14:57:54.423","2020-03-02 14:57:31.330","2020-03-02 14:57:54.423"
