userID,Page,AOI_TYPE,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,AOILanguage,PreviousAOILanguage,LanguageSwitch,Self AOI_Language_Prof,Test AOI_Language_Prof,Is_AOI_L1
4799,1,RESULT1,17,3.5,0.205882353,0.112958026,0.5,2,0.117647059,3979.548796,0.363910622,398.9468307,6.186480579,0.363910622,90.14722664,1616.809937,95.10646689,52.8359201,0.499092727,0.033272848,0.596361267,0.499092727,0.033272848,0.596361267,0,0,0,English,English,No,High,Medium,Yes
4799,1,RESULT2,7,1.375,0.196428571,0.147253772,0.5,0,0,1059.183333,-12.56547321,186.2314495,-87.95831249,-12.56547321,88.57208159,581.8795438,83.12564911,51.38031164,-0.633322727,-0.090474675,0.654537007,-0.633322727,-0.090474675,0.654537007,0,0,0,English,English,No,High,Medium,Yes
4799,1,RESULT3,11,2.875,0.261363636,0.172338078,0.75,0,0,3696.619128,40.49904897,668.5108196,445.4895387,40.49904897,90.85070509,997.1103793,90.64639812,55.28787434,1.57577,0.143251818,0.287293874,1.57577,0.143251818,0.287293874,0,0,0,English,English,No,High,Medium,Yes
4799,1,RESULT4,6,3,0.5,0.633278506,1.875,0,0,573.8944485,57.27793152,51.6931173,343.6675891,57.27793152,66.46711668,483.8573749,80.64289582,63.5352767,0.054312727,0.013578182,0.255131643,0.054312727,0.013578182,0.255131643,1,0.09654,0.09654,English,English,No,High,Medium,Yes
4799,1,RESULT5,8,1.875,0.234375,0.097578094,0.375,0,0,783.074076,59.06069681,36.42346473,472.4855745,59.06069681,105.0824736,820.7671629,102.5958954,51.05019937,-2.093682727,-0.299097532,0.162794226,-2.093682727,-0.299097532,0.162794226,1,0.14757,0.14757,English,English,No,High,Medium,Yes
4799,1,RESULT6,4,2.375,0.59375,0.284701049,0.875,0,0,567.0590899,101.6745931,72.06476576,406.6983726,101.6745931,68.84210189,189.2962128,47.3240532,52.95126778,-0.875325455,-0.291775152,0.125225932,-0.875325455,-0.291775152,0.125225932,1,0.16497,0.16497,English,English,No,High,Medium,Yes
4799,2,RESULT1,49,9,0.183673469,0.116008337,0.5,5,0.102040816,11456.34335,-25.10851849,554.0345017,-1230.317406,-25.10851849,95.78627932,4482.926757,91.48830115,58.76188511,-6.776107273,-0.141168902,0.255554316,-6.776107273,-0.141168902,0.255554316,1,0.08505,0.08505,Spanish,English,Yes,High,High,Yes
4799,2,RESULT2,43,9,0.209302326,0.136720651,0.5,7,0.162790698,8409.549148,22.59531778,239.4474729,971.5986644,22.59531778,95.43000909,4023.671557,93.57375713,54.99639134,1.182301818,0.027495391,0.530679305,1.182301818,0.027495391,0.530679305,1,0.15639,0.15639,English,Spanish,Yes,High,Medium,Yes
4799,2,RESULT3,65,18.25,0.280769231,0.164127602,0.875,14,0.215384615,6888.833152,23.61538914,97.26432815,1535.000294,23.61538914,95.65369105,5991.13208,92.17126277,59.43295237,22.04931727,0.35563415,0.376062077,22.04931727,0.35563415,0.376062077,2,0.1652,0.0826,Spanish,English,Yes,High,High,Yes
4799,2,RESULT4,35,9.625,0.275,0.118773494,0.625,3,0.085714286,4858.269565,50.01002154,119.8610415,1750.350754,50.01002154,68.42320734,3828.959032,109.3988295,61.37095489,4.935938182,0.145174652,0.245087183,4.935938182,0.145174652,0.245087183,0,0,0,English,Spanish,Yes,High,Medium,Yes
