MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,46,0.19202,26,146,-43,6673,NOT_AOI,0
1,hapii,47,0.18675999999999998,27,127,319,6673,NOT_AOI,0
1,hapii,48,0.2444800000000001,28,928,184,6673,RESULT1,0
1,hapii,49,0.23661999999999997,29,1582,2422,6673,NOT_AOI,0
1,hapii,50,0.22778,29,444,70,6673,NOT_AOI,0
1,hapii,51,0.14187,29,145,584,6673,NOT_AOI,0
1,hapii,52,0.26629,30,938,259,6673,RESULT1,0
1,hapii,53,0.20889000000000002,30,438,218,6673,NOT_AOI,0
1,hapii,54,0.18094000000000002,31,89,117,6673,NOT_AOI,0
1,hapii,55,0.23364000000000001,31,75,109,6673,NOT_AOI,0
1,hapii,56,0.18823,30,24,93,6673,NOT_AOI,0
1,hapii,57,0.17145,30,302,84,6673,NOT_AOI,0
1,hapii,58,0.18202000000000002,30,414,249,6673,NOT_AOI,0
1,hapii,59,0.15592,28,308,348,6673,NOT_AOI,0
1,hapii,60,0.10979000000000001,28,803,1052,6673,NOT_AOI,0
1,hapii,61,0.17465,28,785,1260,6673,NOT_AOI,0
1,hapii,62,0.29055,29,750,1204,6673,NOT_AOI,0
1,hapii,63,0.15567999999999999,28,94,927,6673,NOT_AOI,0
1,hapii,64,0.22741,28,190,421,6673,NOT_AOI,0
1,hapii,65,0.218,29,342,846,6673,NOT_AOI,0
1,hapii,66,0.2391800000000001,28,743,1237,6673,NOT_AOI,0
1,hapii,67,0.20118,29,187,904,6673,NOT_AOI,0
1,hapii,68,0.21175,28,23,427,6673,NOT_AOI,0
1,hapii,69,0.21756,28,477,278,6673,NOT_AOI,0
1,hapii,70,0.21399,27,749,368,6673,RESULT2,1
1,hapii,71,0.22066999999999998,28,385,225,6673,NOT_AOI,1
1,hapii,72,0.18765,28,345,205,6673,NOT_AOI,1
1,hapii,73,0.17475,28,395,133,6673,NOT_AOI,1
1,hapii,74,0.19376,28,353,189,6673,NOT_AOI,1
1,hapii,75,0.14338,28,509,218,6673,NOT_AOI,1
1,hapii,76,0.15108,29,326,259,6673,NOT_AOI,1
1,hapii,77,0.18114,28,990,322,6673,RESULT2,1
1,hapii,78,0.1153,26,446,161,6673,NOT_AOI,1
1,hapii,79,0.17623,25,339,188,6673,NOT_AOI,1
1,hapii,80,0.19958,24,408,201,6673,NOT_AOI,1
1,hapii,81,0.14427,25,664,653,6673,RESULT4,1
1,hapii,82,0.18600000000000005,25,335,293,6673,NOT_AOI,1
1,hapii,83,0.20008,25,481,280,6673,NOT_AOI,1
1,hapii,84,0.21355,25,394,280,6673,NOT_AOI,1
1,hapii,85,0.16519,24,367,403,6673,NOT_AOI,1
1,hapii,86,0.21156999999999998,22,891,843,6673,RESULT6,1
1,hapii,87,0.20071,21,420,20,6673,NOT_AOI,2
1,hapii,88,0.20207999999999998,21,912,370,6673,RESULT2,2
1,hapii,89,0.2011,21,399,51,6673,NOT_AOI,2
1,hapii,90,0.22716,22,370,52,6673,NOT_AOI,2
1,hapii,91,0.20981999999999998,20,733,332,6673,RESULT2,2
1,hapii,92,0.22589,20,715,418,6673,NOT_AOI,2
1,hapii,93,0.20001,19,1133,581,6673,RESULT4,2
1,hapii,94,0.20706999999999998,18,364,185,6673,NOT_AOI,2
1,hapii,95,0.16883,18,404,31,6673,NOT_AOI,3
1,hapii,96,0.17281,18,861,-34,6673,NOT_AOI,3
1,hapii,97,0.16760999999999998,19,477,36,6673,NOT_AOI,3
1,hapii,98,0.22296999999999997,19,375,80,6673,NOT_AOI,3
1,hapii,99,0.21943000000000001,20,817,530,6673,RESULT3,3
1,hapii,100,0.15895,19,358,160,6673,NOT_AOI,3
1,hapii,101,0.14385,18,508,108,6673,NOT_AOI,3
1,hapii,102,0.20529,19,366,180,6673,NOT_AOI,3
1,hapii,103,0.19649,19,385,201,6673,NOT_AOI,3
1,hapii,104,0.1672,19,1019,755,6673,RESULT5,3
1,hapii,105,0.23811,18,735,797,6673,RESULT5,3
1,hapii,106,0.19401,18,389,400,6673,NOT_AOI,3
1,hapii,107,0.3355,19,356,398,6673,NOT_AOI,3
1,hapii,108,0.17789000000000002,19,342,320,6673,NOT_AOI,3
1,hapii,109,0.10495,18,432,306,6673,NOT_AOI,3
1,hapii,110,0.17607,19,360,488,6673,NOT_AOI,3
1,hapii,111,0.17018,19,735,-53,6673,NOT_AOI,4
1,hapii,112,0.13569,19,339,93,6673,NOT_AOI,4
1,hapii,113,0.19568,19,551,150,6673,NOT_AOI,4
1,hapii,114,0.16626,17,394,286,6673,NOT_AOI,4
1,hapii,115,0.18669000000000002,16,724,833,6673,RESULT6,4
1,hapii,116,0.20265999999999998,13,766,892,6673,RESULT6,5
1,hapii,117,0.13689,14,915,120,6673,QUERY,5
1,hapii,118,0.1217,15,400,45,6673,NOT_AOI,5
1,hapii,119,0.21058000000000002,14,540,237,6673,NOT_AOI,5
1,hapii,120,0.16016,13,940,163,6673,QUERY,5
1,hapii,121,0.18339,13,402,46,6673,NOT_AOI,5
1,hapii,122,0.17922000000000002,13,387,250,6673,NOT_AOI,5
1,hapii,123,0.16133,12,409,60,6673,NOT_AOI,5
1,hapii,124,0.209,12,714,900,6673,RESULT6,5
1,hapii,125,0.2667,12,357,48,6673,NOT_AOI,6
1,hapii,126,0.23867,13,362,-10,6673,NOT_AOI,6
1,hapii,127,0.20615999999999998,14,655,1108,6673,NOT_AOI,6
1,hapii,128,0.25743,15,376,32,6673,NOT_AOI,6
1,hapii,129,0.18156,15,1040,107,6673,QUERY,6
1,hapii,130,0.07397999999999999,16,206,1619,6673,NOT_AOI,6
1,hapii,131,0.05221,17,1493,1147,6673,NOT_AOI,6
1,hapii,132,0.19104000000000002,17,562,48,6673,NOT_AOI,6
1,hapii,133,0.22311,18,434,20,6673,NOT_AOI,6
1,hapii,134,0.17749,17,517,105,6673,NOT_AOI,6
1,hapii,135,0.18078,17,542,166,6673,NOT_AOI,6
1,hapii,136,0.19838,18,1047,416,6673,NOT_AOI,6
1,hapii,137,0.19391,17,424,145,6673,NOT_AOI,6
1,hapii,138,0.29373,18,548,22,6673,NOT_AOI,6
1,hapii,139,0.17774,19,350,104,6673,NOT_AOI,7
1,hapii,140,0.23001,19,396,91,6673,NOT_AOI,7
1,hapii,141,0.21513000000000002,19,886,50,6673,NOT_AOI,7
1,hapii,142,0.055189999999999996,20,778,1002,6673,NOT_AOI,7
