ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"495","6673","0","Eye Tracker","-1","2019-11-19 10:53:36.583","2019-11-19 10:53:34.358","2019-11-19 10:53:36.583"
"496","6673","1","Spanish","3","2019-11-19 10:54:27.380","2019-11-19 10:53:36.691","2019-11-19 10:54:27.380"
"497","6673","2","English","1","2019-11-19 10:54:53.720","2019-11-19 10:54:27.519","2019-11-19 10:54:53.720"
"498","6673","3","Spanish","4","2019-11-19 10:55:43.201","2019-11-19 10:54:53.841","2019-11-19 10:55:43.201"
"499","6673","4","English","0","2019-11-19 10:56:15.425","2019-11-19 10:55:43.315","2019-11-19 10:56:15.425"
"500","6673","5","Spanish","2","2019-11-19 10:56:56.682","2019-11-19 10:56:15.544","2019-11-19 10:56:56.682"
"501","6673","6","English","3","2019-11-19 10:57:35.885","2019-11-19 10:56:56.792","2019-11-19 10:57:35.885"
"502","6673","7","Spanish","1","2019-11-19 10:58:28.208","2019-11-19 10:57:36.001","2019-11-19 10:58:28.208"
"503","6673","8","English","4","2019-11-19 10:59:24.426","2019-11-19 10:58:28.312","2019-11-19 10:59:24.426"
"504","6673","9","Spanish","0","2019-11-19 11:00:15.970","2019-11-19 10:59:24.532","2019-11-19 11:00:15.970"
"505","6673","10","English","2","2019-11-19 11:01:16.865","2019-11-19 11:00:16.079","2019-11-19 11:01:16.865"
"506","6673","11","Spanish","3","2019-11-19 11:01:50.152","2019-11-19 11:01:16.994","2019-11-19 11:01:50.152"
"507","6673","12","English","1","2019-11-19 11:02:52.667","2019-11-19 11:01:50.270","2019-11-19 11:02:52.667"
"508","6673","13","Spanish","4","2019-11-19 11:04:53.141","2019-11-19 11:02:52.792","2019-11-19 11:04:53.141"
"509","6673","14","English","0","2019-11-19 11:05:21.482","2019-11-19 11:04:53.254","2019-11-19 11:05:21.482"
"510","6673","15","Spanish","2","2019-11-19 11:07:00.865","2019-11-19 11:05:21.587","2019-11-19 11:07:00.865"
"511","6673","16","English","3","2019-11-19 11:08:12.142","2019-11-19 11:07:00.977","2019-11-19 11:08:12.142"
"512","6673","17","Spanish","1","2019-11-19 11:09:29.231","2019-11-19 11:08:12.264","2019-11-19 11:09:29.231"
"513","6673","18","English","4","2019-11-19 11:10:17.063","2019-11-19 11:09:29.340","2019-11-19 11:10:17.063"
"514","6673","19","Spanish","0","2019-11-19 11:11:43.213","2019-11-19 11:10:17.180","2019-11-19 11:11:43.213"
"515","6673","20","English","2","2019-11-19 11:13:13.176","2019-11-19 11:11:43.316","2019-11-19 11:13:13.176"
"516","6673","21","Spanish","3","2019-11-19 11:13:47.118","2019-11-19 11:13:13.283","2019-11-19 11:13:47.118"
"517","6673","22","English","1","2019-11-19 11:14:16.697","2019-11-19 11:13:47.241","2019-11-19 11:14:16.697"
"518","6673","23","Spanish","4","2019-11-19 11:14:34.214","2019-11-19 11:14:16.808","2019-11-19 11:14:34.214"
"519","6673","24","English","0","2019-11-19 11:15:18.799","2019-11-19 11:14:34.321","2019-11-19 11:15:18.799"
"520","6673","25","Spanish","2","2019-11-19 11:15:50.485","2019-11-19 11:15:18.909","2019-11-19 11:15:50.485"
"521","6673","26","English","3","2019-11-19 11:16:27.949","2019-11-19 11:15:50.597","2019-11-19 11:16:27.949"
"522","6673","27","Spanish","1","2019-11-19 11:17:23.743","2019-11-19 11:16:28.059","2019-11-19 11:17:23.743"
"523","6673","28","English","4","2019-11-19 11:17:42.159","2019-11-19 11:17:23.864","2019-11-19 11:17:42.159"
"524","6673","29","Spanish","0","2019-11-19 11:18:10.040","2019-11-19 11:17:42.272","2019-11-19 11:18:10.040"
"525","6673","30","English","2","2019-11-19 11:18:45.304","2019-11-19 11:18:10.143","2019-11-19 11:18:45.304"
