MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/11/19 10:52:41.536),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,46,0.30908,4929937911769,0.36693,0.10506,0.00000,0.30909,1,1,0.43382,0.31595,1,0.37813,0.09907,0,,0.30971,0.58489,19.97468,0.95855,1,0.54913,0.61085,21.89740,0.96735,1,0,0.00000,26,4.86181,1,5.16801,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,0.00000,0.00000,
1,hapii,165,1.10522,4929945872705,0.43560,0.27417,0.33496,0.77026,2,1,0.44778,0.24139,1,0.37813,0.09907,0,,0.30826,0.59377,17.44878,0.97981,1,0.54860,0.61963,18.87085,0.97981,1,0,0.00000,25,3.92241,1,4.38389,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,225.25633,305.82541,
1,hapii,178,1.19263,4929946746466,0.25866,0.12224,1.11157,0.08105,3,1,0.17571,0.07533,1,0.37813,0.09907,0,,0.30138,0.59091,16.33336,0.94096,1,0.54110,0.61627,20.02833,0.94096,1,0,0.00000,25,4.07778,1,4.30557,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,377.27536,154.21983,
1,hapii,205,1.37329,4929948553274,0.17568,0.07562,1.19897,0.17432,4,1,0.12529,0.05850,1,0.37708,0.10278,0,,0.29511,0.59055,15.30696,0.93361,1,0.53512,0.61460,19.65081,0.93361,1,0,0.00000,25,4.05806,1,4.52854,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,167.08813,162.46217,
1,hapii,248,1.66577,4929951478003,0.11565,0.00482,1.38110,0.28467,5,1,0.12395,-0.03287,0,0.37135,0.23426,0,,0.29258,0.59131,14.63335,0.99661,0,0.53230,0.61473,19.13077,0.99661,0,0,0.00000,25,3.88544,0,4.37759,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,138.31506,146.43896,
1,hapii,332,2.29810,4929957802232,0.09185,0.00151,1.88257,0.41553,6,1,0.08495,0.03250,1,0.35417,0.39444,0,,0.29002,0.59298,15.07888,0.96301,1,0.52938,0.61779,20.16150,0.96301,1,0,0.00000,26,4.04337,1,4.44754,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,45.83563,175.52686,
1,hapii,357,2.46558,4929959476648,0.08836,-0.00633,2.30542,0.16016,7,1,0.15328,0.06173,1,0.35104,0.39167,0,,0.29218,0.59390,15.91681,0.94796,1,0.53189,0.61848,18.22934,0.96446,1,0,0.00000,26,3.90976,1,4.51848,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,10.79787,128.35747,
1,hapii,389,2.67920,4929961613282,0.31769,0.39588,2.51270,0.16650,8,1,0.31624,0.31929,1,0.28333,0.34259,0,,0.29712,0.59924,16.87273,1.01420,1,0.53748,0.62402,17.66123,1.00541,1,0,0.00000,26,3.65102,1,4.15420,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,618.52081,315.38821,
1,hapii,422,2.90405,4929963862354,0.32880,0.37990,2.68604,0.21802,9,1,0.44099,0.23998,1,0.29375,0.43426,0,,0.30192,0.59757,16.91724,0.97282,1,0.54230,0.62359,18.10724,0.98051,1,0,0.00000,26,3.52425,1,4.00844,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,27.43845,38.97533,
1,hapii,453,3.10791,4929965898927,0.46207,0.18423,2.92993,0.17798,10,1,0.44345,0.06819,1,0.31406,0.49167,0,,0.30415,0.59468,16.59437,0.99661,1,0.54429,0.62143,18.76364,0.99661,1,0,0.00000,26,3.83464,1,3.98436,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,331.86057,39.55245,
