MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,1370,0.16333,9,453,82,1855,NOT_AOI,0
1,hapii,1371,0.07527,10,874,101,1855,QUERY,0
1,hapii,1372,0.08843,11,791,125,1855,QUERY,0
1,hapii,1373,0.10263,12,505,585,1855,NOT_AOI,0
1,hapii,1374,0.038310000000000004,8,556,455,1855,NOT_AOI,0
1,hapii,1375,0.12314000000000001,1,503,-15,1855,NOT_AOI,1
1,hapii,1376,0.1127,2,1300,-5,1855,NOT_AOI,1
1,hapii,1377,0.26781,3,469,332,1855,NOT_AOI,2
1,hapii,1378,0.14982,2,350,-2,1855,NOT_AOI,3
1,hapii,1379,0.08826,3,371,-2,1855,NOT_AOI,3
1,hapii,1380,0.15214,4,429,25,1855,NOT_AOI,4
1,hapii,1381,0.14997,5,943,-26,1855,NOT_AOI,4
1,hapii,1382,0.09841,6,1022,666,1855,RESULT4,4
1,hapii,1383,0.14503,6,773,50,1855,NOT_AOI,5
1,hapii,1384,0.15115,3,462,-7,1855,NOT_AOI,6
1,hapii,1385,0.04033,3,627,625,1855,NOT_AOI,6
1,hapii,1386,0.04601,4,423,-51,1855,NOT_AOI,6
1,hapii,1387,0.04307,4,865,733,1855,RESULT5,7
1,hapii,1388,0.04091,5,918,-41,1855,NOT_AOI,7
1,hapii,1389,0.04437,6,582,562,1855,NOT_AOI,7
1,hapii,1390,0.06725,4,1248,2224,1855,NOT_AOI,8
1,hapii,1391,0.037380000000000004,5,872,703,1855,RESULT5,9
1,hapii,1392,0.12412000000000001,6,186,549,1855,NOT_AOI,9
1,hapii,1393,0.05644,7,542,29,1855,NOT_AOI,9
1,hapii,1394,0.26102,5,465,25,1855,NOT_AOI,10
1,hapii,1395,0.043089999999999996,2,403,1413,1855,NOT_AOI,11
1,hapii,1396,0.04528,3,524,1364,1855,NOT_AOI,11
1,hapii,1397,0.041839999999999995,3,665,626,1855,RESULT4,12
1,hapii,1398,0.0526,4,428,-51,1855,NOT_AOI,12
1,hapii,1399,0.04749,3,1627,1387,1855,NOT_AOI,12
1,hapii,1400,0.15049,4,760,729,1855,RESULT5,12
1,hapii,1401,0.04431,5,407,330,1855,NOT_AOI,13
1,hapii,1402,0.0331,6,803,125,1855,QUERY,13
1,hapii,1403,0.04173,7,1060,64,1855,NOT_AOI,13
1,hapii,1404,0.05068,8,999,146,1855,QUERY,13
1,hapii,1405,0.017130000000000003,7,943,1503,1855,NOT_AOI,13
1,hapii,1406,0.18787,8,309,34,1855,NOT_AOI,14
1,hapii,1407,0.15083,8,276,109,1855,NOT_AOI,15
1,hapii,1408,0.00905,4,823,778,1855,RESULT5,16
1,hapii,1409,0.01626,5,448,368,1855,NOT_AOI,16
1,hapii,1410,0.01847,6,338,393,1855,NOT_AOI,16
1,hapii,1411,0.042480000000000004,7,445,383,1855,NOT_AOI,16
1,hapii,1412,0.20535,7,398,-121,1855,NOT_AOI,17
1,hapii,1413,0.04337,7,871,961,1855,NOT_AOI,17
1,hapii,1415,0.14007,2,799,569,1855,RESULT4,22
1,hapii,1416,0.07365,3,459,-17,1855,NOT_AOI,22
1,hapii,1417,0.06084,3,985,729,1855,RESULT5,23
1,hapii,1418,0.06205,2,427,353,1855,NOT_AOI,25
1,hapii,1419,0.15137,2,677,-151,1855,NOT_AOI,26
1,hapii,1420,0.17656,3,766,59,1855,NOT_AOI,27
1,hapii,1421,0.47107,4,341,374,1855,NOT_AOI,28
1,hapii,1422,0.0602,5,811,795,1855,RESULT5,28
1,hapii,1423,0.19337000000000001,5,422,-25,1855,NOT_AOI,29
1,hapii,1424,4.95594,6,0,0,1855,NOT_AOI,29
1,hapii,1425,0.13460999999999998,5,345,527,1855,NOT_AOI,0
1,hapii,1426,1.10258,2,820,25,1855,NOT_AOI,0
1,hapii,1427,1.18295,3,0,0,1855,NOT_AOI,0
1,hapii,1428,0.2214,4,2701,926,1855,NOT_AOI,0
