userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
2068,72,11.14066,0.154731389,0.118341736,0.62305,0,0,10469.83634,14.41243089,155.4180335,1037.695024,14.41243089,99.04204922,6205.170986,86.18293037,55.55678475,178.7639064,2.628880976,3.07883517,178.7639064,2.628880976,3.07883517,2,0.37964,0.18982,3
2068,32,7.2246,0.22576875,0.138328784,0.70898,1,0.03125,3885.616868,14.37713625,170.8842471,460.0683599,14.37713625,93.42002404,3261.723234,101.9288511,53.80689337,-2.791416364,-0.090045689,0.275932747,-2.791416364,-0.090045689,0.275932747,0,0,0,3
2068,20,4.44531,0.2222655,0.190028516,0.91602,0,0,3481.089432,21.61610638,227.4248427,432.3221277,21.61610638,86.68837919,1966.737119,98.33685595,53.85232497,0.628427273,0.034912626,0.425690818,0.628427273,0.034912626,0.425690818,0,0,0,0
2068,82,12.61913,0.153891829,0.06509934,0.3418,7,0.085365854,11340.36339,-14.74372011,167.0541126,-1208.985049,-14.74372011,97.69902104,8162.257624,99.53972713,57.97962444,-2.601808182,-0.034234318,0.489704411,-2.601808182,-0.034234318,0.489704411,1,0.05928,0.05928,3
2068,22,4.48439,0.203835909,0.135353095,0.63086,2,0.090909091,2403.248337,-17.5558909,127.6415011,-386.2295998,-17.5558909,95.81462342,2528.710236,114.9413744,50.81384023,-4.591048182,-0.218621342,0.536698143,-4.591048182,-0.218621342,0.536698143,1,0.21253,0.21253,3
2068,122,19.22264,0.157562623,0.083332747,0.42188,15,0.12295082,18951.36123,1.820164021,298.553472,222.0600105,1.820164021,95.91574267,10986.89728,90.05653509,59.7573702,68.14849273,0.661635852,2.423426541,68.14849273,0.661635852,2.423426541,2,0.06197,0.030985,3
2068,81,11.98632,0.147979259,0.078043865,0.49609,6,0.074074074,14061.97298,-9.904920873,289.5103741,-802.2985907,-9.904920873,93.42065627,8301.595336,102.4888313,53.41469801,92.20524545,1.24601683,2.754000129,92.20524545,1.24601683,2.754000129,1,0.22067,0.22067,0
2068,38,6.80078,0.178967895,0.081998397,0.47461,4,0.105263158,4071.679196,22.79825627,112.1354322,866.3337381,22.79825627,95.42160016,3598.646316,94.70121884,50.94924786,-3.441565455,-0.09559904,0.352796721,-3.441565455,-0.09559904,0.352796721,0,0,0,3
2068,83,14.56643,0.175499157,0.081572455,0.43359,12,0.144578313,10250.48507,-7.185401484,161.1194958,-596.3883232,-7.185401484,101.4755692,7467.834723,89.97391233,59.35745007,-5.703909091,-0.116406308,0.341676855,-5.703909091,-0.116406308,0.341676855,0,0,0,3
2068,182,33.66991,0.184999505,0.101534146,0.62109,32,0.175824176,22224.65922,-4.514013649,198.9050072,-821.5504841,-4.514013649,91.09804485,17787.52625,97.73366069,53.67174344,93.70927,0.532439034,2.166215519,93.70927,0.532439034,2.166215519,0,0,0,3
