userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,LanguageSwitch
5385,11,5.46678,0.49698,0.238781417,1.01172,3,0.272727273,1278.335177,1.521599923,93.28293159,16.73759915,1.521599923,92.5590706,979.9343797,89.08494361,60.27429332,1.65146,0.150132727,0.167097916,1.65146,0.150132727,0.167097916,0,0,0,No
5385,19,8.58105,0.451634211,0.366219679,1.47363,6,0.315789474,2195.032297,-12.08931792,125.5018643,-229.6970406,-12.08931792,106.8910864,1824.666542,96.03508114,61.1114153,0.588130909,0.030954258,0.172479211,0.588130909,0.030954258,0.172479211,0,0,0,No
5385,12,7.02246,0.585205,0.359600669,1.37207,1,0.083333333,1305.87782,55.31156404,28.35564572,663.7387685,55.31156404,74.48504585,1006.927993,83.91066612,70.25227244,0.506826364,0.04223553,0.121549131,0.506826364,0.04223553,0.121549131,0,0,0,No
5385,2,0.97657,0.488285,0.160155,0.64844,0,0,244.4158347,104.4471397,5.333915161,208.8942794,104.4471397,1.387873999,34.12070435,17.06035218,9.244505105,-0.019337273,-0.009668636,0.092405,-0.019337273,-0.009668636,0.092405,0,0,0,No
5385,6,2.20312,0.367186667,0.202874525,0.76953,0,0,448.6244751,24.60337013,63.83901984,147.6202208,24.60337013,90.54500709,559.2884362,93.21473936,43.29593457,-0.013621818,-0.002270303,0.172494425,-0.013621818,-0.002270303,0.172494425,0,0,0,Yes
5385,5,1.98341,0.396682,0.222215567,0.79688,0,0,427.5020576,1.531778729,31.73808076,7.658893643,1.531778729,104.7174533,474.2187273,94.84374546,54.58748875,-0.362448182,-0.072489636,0.18380287,-0.362448182,-0.072489636,0.18380287,0,0,0,No
5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
5385,17,3.73242,0.219554118,0.110866651,0.50879,2,0.117647059,2242.659115,12.24076888,92.89450652,208.093071,12.24076888,78.60406043,1679.926743,98.81922017,54.00346731,12.80490818,0.753229893,0.282271328,12.80490818,0.753229893,0.282271328,0,0,0,No
5385,8,2.27637,0.28454625,0.15464601,0.64941,0,0,911.477332,43.50887834,78.55535174,348.0710267,43.50887834,71.42257058,1180.735519,147.5919399,27.807935,3.066270909,0.383283864,0.253888411,3.066270909,0.383283864,0.253888411,0,0,0,Yes
5385,8,2.24999,0.28124875,0.136114212,0.56934,0,0,668.9445201,22.70110596,56.04230402,181.6088477,22.70110596,85.3213747,553.2339598,69.15424497,51.12652913,1.543590909,0.192948864,0.149272801,1.543590909,0.192948864,0.149272801,0,0,0,Yes
5385,12,2.9883,0.249025,0.112684676,0.44727,3,0.25,6006.544546,54.57387365,1283.243434,654.8864838,54.57387365,75.38926368,1119.926031,93.32716925,53.39377546,11.18879636,0.932399697,0.147951554,11.18879636,0.932399697,0.147951554,0,0,0,Yes
5385,13,4.792,0.368615385,0.190423632,0.78516,1,0.076923077,1349.590158,1.127392269,92.79304168,14.65609949,1.127392269,113.3528209,1129.895388,86.91502988,49.40045612,9.422482727,0.724806364,0.192100344,9.422482727,0.724806364,0.192100344,0,0,0,No
5385,6,1.26073,0.210121667,0.102872411,0.4082,0,0,626.0320722,49.01767548,78.31647002,294.1060529,49.01767548,36.63144029,615.952647,102.6587745,55.94684113,1.797421818,0.359484364,0.275005788,1.797421818,0.359484364,0.275005788,0,0,0,No
5385,14,3.21485,0.229632143,0.157886741,0.61328,5,0.357142857,1439.077271,14.30238474,141.842661,200.2333864,14.30238474,97.752504,1427.326299,101.9518785,57.99150623,11.91088273,0.916221748,0.363641366,11.91088273,0.916221748,0.363641366,0,0,0,Yes
