userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs
4799,22,5.25,0.238636364,0.130062763,0.625,0,0,5226.813087,38.79680719,313.4641988,853.5297581,38.79680719,81.36090164,1960.65344,89.12061091,53.4805617,0.88115,0.040052273,0.315489052,0.88115,0.040052273,0.315489052,1,0.15117,0.15117,3
4799,43,13,0.302325581,0.242971787,1,4,0.093023256,8070.093355,27.06628011,206.6950478,1163.850045,27.06628011,92.20787178,3781.428071,87.94018769,60.24612432,-5.136549091,-0.135172344,0.303091061,-5.136549091,-0.135172344,0.303091061,2,0.25393,0.126965,3
4799,42,10.5,0.25,0.17251639,0.75,4,0.095238095,8810.058915,12.18254777,348.9957938,511.6670065,12.18254777,104.3082821,3820.64421,90.96771928,58.08914482,-1.032133636,-0.029489532,0.324290228,-1.032133636,-0.029489532,0.324290228,1,0.07893,0.07893,0
4799,28,5.875,0.209821429,0.20608373,1.125,2,0.071428571,10346.9561,5.463506754,585.7921629,152.9781891,5.463506754,99.57194371,2217.481888,79.19578172,53.79209777,7.296849091,0.260601753,0.393702682,7.296849091,0.260601753,0.393702682,0,0,0,3
4799,6,0.75,0.125,0.072168784,0.25,0,0,4170.851482,7.723272196,951.3963259,46.33963318,7.723272196,120.0985871,553.7492541,92.29154235,64.6520114,2.905659091,0.484276515,0.77629926,2.905659091,0.484276515,0.77629926,0,0,0,3
4799,7,0.75,0.107142857,0.043740888,0.125,0,0,4546.061649,9.501713718,1090.714128,66.51199603,9.501713718,93.47535801,609.43703,87.06243286,50.47815846,-0.144212727,-0.020601818,0.614001865,-0.144212727,-0.020601818,0.614001865,1,0.09652,0.09652,3
4799,4,0.5,0.125,0,0.125,0,0,3808.539717,-7.995613834,801.6676465,-31.98245533,-7.995613834,85.58982888,350.4427262,87.61068155,86.9399706,0.508542727,0.127135682,0.497467916,0.508542727,0.127135682,0.497467916,0,0,0,0
1699,53,4.5,0.08490566,0.059595655,0.25,3,0.056603774,20312.57866,-4.08506206,690.0066232,-216.5082892,-4.08506206,101.2939083,5370.886523,101.3374816,58.88874398,48.71474387,1.036483912,0.829375168,48.71474387,1.036483912,0.829375168,0,0,0,3
1699,82,12.3125,0.150152439,0.08040707,0.4375,4,0.048780488,20587.10765,1.028812612,476.9655097,84.36263416,1.028812612,98.37894032,8138.139345,99.24560177,52.90725492,-20.9298571,-0.282835907,0.469828637,-20.9298571,-0.282835907,0.469828637,1,0.10615,0.10615,3
1699,236,30.375,0.128707627,0.095166688,0.625,33,0.139830508,51338.26144,6.472302453,425.0679463,1527.463379,6.472302453,101.7957081,21413.20695,90.73392778,56.70732811,82.8196,0.381657143,0.552657987,82.8196,0.381657143,0.552657987,2,0.1303,0.06515,3
1699,250,45.5625,0.18225,0.154577853,1,33,0.132,65543.78114,7.791855634,585.2425604,1947.963909,7.791855634,102.3465562,22921.42157,91.6856863,56.14067693,-89.35704161,-0.446785208,0.561759179,-89.35704161,-0.446785208,0.561759179,7,1.28385,0.183407143,0
1699,127,12.6875,0.099901575,0.057239139,0.3125,9,0.070866142,47233.2255,1.310763387,785.0220027,166.4669502,1.310763387,99.84491258,10976.76892,86.43125132,53.56589347,69.17459258,0.606794672,1.593513606,69.17459258,0.606794672,1.593513606,0,0,0,3
1699,43,3.3125,0.077034884,0.062988223,0.3125,3,0.069767442,26470.08212,4.493039803,763.6808916,193.2007115,4.493039803,95.02518984,2948.62427,68.57265743,52.24543755,12.50506871,0.34736302,1.067009225,12.50506871,0.34736302,1.067009225,3,0.33411,0.11137,3
1699,13,0.6875,0.052884615,0.048076923,0.125,0,0,6876.227966,21.67460544,601.5141215,281.7698707,21.67460544,92.58822542,1061.055533,81.61965635,54.65248143,-6.476194839,-0.588744985,0.563012069,-6.476194839,-0.588744985,0.563012069,0,0,0,3
