userID,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,LanguageSwitch
4799,11,1.75,0.159090909,0.192847304,0.625,1,0.090909091,1535.839437,2.837932482,115.0142836,31.21725731,2.837932482,88.55140685,737.6238258,67.05671144,56.6918212,0.585223636,0.065024848,0.365046643,0.585223636,0.065024848,0.365046643,0,0,0,Yes
4799,12,1.625,0.135416667,0.09490035,0.25,2,0.166666667,1197.37258,36.53998358,125.4872724,438.4798029,36.53998358,94.82688266,1031.311166,85.94259713,47.6394608,1.070458182,0.089204848,0.232949443,1.070458182,0.089204848,0.232949443,1,0.14109,0.14109,Yes
4799,8,1.375,0.171875,0.086996318,0.375,0,0,2281.993299,32.53706888,285.4656123,260.296551,32.53706888,64.97948407,720.162465,90.02030812,43.65090861,2.419285455,0.302410682,0.259198319,2.419285455,0.302410682,0.259198319,0,0,0,Yes
4799,5,1.625,0.325,0.16955825,0.625,0,0,636.9513573,4.607486798,131.4142067,23.03743399,4.607486798,89.96492942,465.45612,93.091224,39.47763216,0.710160909,0.142032182,0.263828137,0.710160909,0.142032182,0.263828137,0,0,0,No
4799,4,1.375,0.34375,0.054126588,0.375,0,0,436.5009445,44.05116149,33.19091752,176.2046459,44.05116149,70.39657751,366.7297296,91.6824324,82.02242495,-1.522957273,-0.380739318,0.213602665,-1.522957273,-0.380739318,0.213602665,1,0.15117,0.15117,No
4799,4,0.75,0.1875,0.0625,0.25,0,0,1552.860541,-102.8253883,495.0329995,-411.301553,-102.8253883,56.81903127,165.8038217,41.45095543,30.54241428,0.210432727,0.052608182,0.351911104,0.210432727,0.052608182,0.351911104,0,0,0,No
4799,2,0.125,0.0625,0.0625,0.125,0,0,388.7906862,7.697128416,82.90121215,15.39425683,7.697128416,62.0938488,132.1410241,66.07051206,20.54104223,-0.109341818,-0.109341818,0,-0.109341818,-0.109341818,0,1,0.09115,0.09115,No
4799,4,1,0.25,0.233853587,0.625,0,0,401.6391592,13.66797475,94.78274861,54.67189899,13.66797475,61.53457704,407.6811824,101.9202956,28.42642152,0.570082727,0.142520682,0.279293108,0.570082727,0.142520682,0.279293108,0,0,0,No
4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
4799,1,0.25,0.25,0,0.25,0,0,407.5481314,-83.83921759,0,-83.83921759,-83.83921759,0,175.9302903,175.9302903,0,0.203998182,0.203998182,0,0.203998182,0.203998182,0,0,0,0,No
