MEDIA_ID,MEDIA_NAME,CNT,TIME(2019/10/25 10:33:23.924),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,6,0.04077,359859058955,0.49268,0.32541,0.00000,0.04077,1,1,0.43533,0.17790,1,0.36354,0.08148,0,,0.31107,0.60525,21.89534,0.96513,1,0.58606,0.61442,22.87329,0.96513,1,0,0.00000,8,4.25830,1,4.19711,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,0.00000,0.00000,
1,hapii,47,0.31543,359861803559,0.40108,0.16750,0.06763,0.24780,2,1,0.39605,0.12454,1,0.36354,0.08148,0,,0.32546,0.62024,23.50665,0.95508,1,0.59939,0.62640,23.28604,0.94193,1,0,0.00000,8,4.42598,1,4.40138,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,244.98125,135.88136,
1,hapii,63,0.42212,359862871956,0.41409,0.22239,0.32129,0.10083,3,1,0.52541,0.35075,1,0.36354,0.08148,0,,0.33577,0.63576,18.22725,0.94703,1,0.60820,0.64251,20.53717,0.95325,1,0,0.00000,8,3.86959,1,4.44058,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,64.32899,292.84900,
1,hapii,116,0.77734,359866424598,0.56829,0.41649,0.45581,0.32153,4,1,0.66284,0.41968,1,0.36354,0.08148,0,,0.34041,0.66237,19.09200,0.99459,1,0.60906,0.67003,17.28820,0.97983,1,0,0.00000,7,3.75483,1,3.81560,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,362.76410,324.69962,
1,hapii,156,1.04761,359869127169,0.74105,0.45027,0.80396,0.24365,5,1,0.66166,0.35284,1,0.36354,0.08148,0,,0.34990,0.66774,16.93434,1.00075,1,0.61924,0.67820,15.87973,1.00856,1,0,0.00000,7,3.51772,1,3.23513,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,333.69949,353.72348,
1,hapii,187,1.25977,359871247607,0.45305,0.28255,1.07520,0.18457,6,1,0.45579,0.25628,1,0.36354,0.08148,0,,0.33699,0.65935,15.98051,0.99216,1,0.60782,0.66885,15.19170,0.99216,1,0,0.00000,6,3.69207,1,3.61759,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,581.87256,161.86235,
1,hapii,214,1.44336,359873083023,0.43207,0.24793,1.26611,0.17725,7,1,0.24993,0.29207,1,0.36354,0.08148,0,,0.31831,0.66113,15.66244,0.95629,1,0.59013,0.66921,13.74915,0.95629,1,0,0.00000,6,4.04969,1,4.01232,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,54.95987,137.13231,
1,hapii,306,2.05640,359879213950,0.06776,0.13040,1.48730,0.56909,8,1,0.10318,0.13596,1,0.36354,0.08148,0,,0.29156,0.65809,15.72244,0.90868,1,0.56297,0.66100,14.23336,0.91490,1,0,0.00000,6,3.47961,1,3.15004,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,710.89905,169.71458,
1,hapii,351,2.35767,359882227931,0.09893,0.13000,2.06323,0.29443,9,1,0.01563,0.10671,1,0.36354,0.08148,0,,0.28823,0.65701,15.84104,0.94410,1,0.55944,0.65889,15.63877,0.93851,1,0,0.00000,6,3.67233,1,3.39370,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,59.84797,0.41359,
1,hapii,379,2.54517,359884103033,0.02548,0.15298,2.36401,0.18115,10,1,0.00936,0.10713,1,0.36354,0.08148,0,,0.28815,0.65590,16.39610,0.93151,1,0.55967,0.65726,15.80791,0.92530,1,0,0.00000,6,3.76633,1,3.55812,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,143.19121,189.98112,
1,hapii,405,2.72119,359885863446,0.01445,0.16850,2.55225,0.16895,11,1,0.02386,0.19772,1,0.36354,0.08148,0,,0.28562,0.65585,16.46814,0.87769,1,0.55728,0.65678,15.79708,0.88329,1,0,0.00000,6,3.81787,1,3.57713,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,27.00819,218.36086,
1,hapii,437,2.93433,359887992866,0.01188,0.16564,2.72681,0.20752,12,1,0.01288,0.14600,1,0.36354,0.08148,0,,0.28356,0.65537,16.73801,0.90028,1,0.55570,0.65624,16.11322,0.90028,1,0,0.00000,6,3.87521,1,3.51710,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,5.82143,147.95436,
1,hapii,456,3.06104,359889261692,0.02036,0.15823,2.94165,0.11938,13,1,0.09377,0.16277,1,0.36354,0.08148,0,,0.29011,0.65735,19.57515,0.91917,1,0.56370,0.65800,17.23099,0.91917,1,0,0.00000,6,4.35502,1,4.24459,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,18.14208,26.17517,
1,hapii,500,3.35596,359892211052,0.44401,0.26788,3.08765,0.26831,14,1,0.45552,0.20944,1,0.36354,0.08148,0,,0.30305,0.65802,18.87496,0.99234,1,0.57605,0.66107,17.61554,0.99929,1,0,0.00000,6,3.81727,1,3.79614,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,821.98322,351.71664,
1,hapii,549,3.68433,359895494239,0.44529,0.16072,3.36279,0.32153,15,1,0.43980,0.19860,1,0.36354,0.08148,0,,0.30591,0.65620,16.16831,0.95735,1,0.57877,0.66032,15.91971,0.95735,1,0,0.00000,6,3.80598,1,3.96549,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,115.75888,88.78352,
1,hapii,566,3.79883,359896638845,0.46484,0.11631,3.69189,0.10693,16,1,0.48838,0.11421,1,0.36354,0.08148,0,,0.30750,0.65473,15.98151,0.95899,1,0.58023,0.65915,15.84786,0.95278,1,0,0.00000,6,3.92167,1,4.09925,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,60.90471,51.95303,
1,hapii,596,3.99829,359898632764,0.48303,0.11441,3.80615,0.19214,17,1,0.48764,0.13004,1,0.36354,0.08148,0,,0.30772,0.65468,16.34496,0.93789,1,0.58065,0.65972,16.34259,0.94410,1,0,0.00000,6,3.78982,1,4.06595,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,34.98503,3.36254,
1,hapii,651,4.37109,359902361104,0.48352,0.09415,4.00537,0.36572,18,1,0.47137,0.39477,0,0.36354,0.08148,0,,0.31705,0.64076,9.79675,0.99929,0,0.58883,0.65591,12.53045,1.00623,0,0,0.00000,6,2.66151,0,2.54275,0,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,21.90101,87.53801,
1,hapii,686,4.61499,359904799713,0.46443,0.06876,4.51172,0.10327,19,1,0.42991,0.11901,1,0.36354,0.08148,0,,0.31187,0.61438,16.83152,1.02988,1,0.57725,0.61273,15.78028,1.03769,1,0,0.00000,7,4.01782,1,4.08601,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,45.77497,143.19858,
1,hapii,708,4.76270,359906276426,0.46757,0.12924,4.68359,0.07910,20,1,0.44947,0.15737,1,0.36354,0.08148,0,,0.29260,0.63527,17.58838,1.05352,1,0.55366,0.63105,14.92147,1.04571,1,0,0.00000,7,3.91671,1,3.42995,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,65.59605,275.27338,
1,hapii,720,4.84302,359907079786,0.47296,-0.12061,4.76904,0.07397,21,1,0.57851,-1.35056,1,0.36354,0.08148,0,,0.27772,0.64177,13.29197,1.09582,1,0.53883,0.63635,11.86337,1.08697,1,0,0.00000,7,3.63907,1,2.76748,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,270.03638,87.80369,
1,hapii,776,5.21802,359910829646,0.44567,0.11507,4.95020,0.26782,22,1,0.44252,0.14183,1,0.43906,0.12037,0,,0.27394,0.59837,19.44226,1.02206,1,0.54338,0.59565,18.22194,1.02206,1,0,0.00000,7,3.79527,1,3.85004,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,259.87146,258.36795,
1,hapii,821,5.51929,359913842127,0.45013,0.14060,5.22632,0.29297,23,1,0.45178,0.20117,1,0.49167,0.14537,0,,0.31163,0.54932,19.51922,0.90028,1,0.59032,0.55376,19.11113,0.90028,1,0,0.00000,7,3.86710,1,4.06851,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,28.87152,287.25323,
1,hapii,910,6.11523,359919802259,0.44634,0.19650,5.52612,0.58911,24,1,0.47500,0.12443,1,0.50052,0.12222,0,,0.29239,0.55612,20.37218,0.95032,1,0.57078,0.55205,19.45443,0.95032,1,0,0.00000,6,3.72902,1,3.85902,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,60.80897,263.12714,
1,hapii,921,6.18896,359920539704,0.52562,-0.02368,6.12354,0.06543,25,1,0.78748,-0.85235,1,0.50052,0.12222,0,,0.26806,0.57513,18.70588,0.92670,1,0.54376,0.56273,15.61525,0.91490,1,0,0.00000,6,4.98550,1,4.06902,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,282.34088,57.37577,
1,hapii,984,6.63208,359924971318,-0.00726,2.04422,6.37915,0.25293,26,1,-0.08307,2.13994,1,0.50052,0.12222,0,,0.17485,0.66457,20.21952,0.84689,1,0.44183,0.63538,18.36565,0.84689,1,0,0.00000,7,3.84173,1,3.80930,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,2456.53540,245.38664,
1,hapii,1018,6.86206,359927271455,-0.04743,2.13462,6.66455,0.19751,27,1,0.10575,2.11377,1,0.50052,0.12222,0,,0.14192,0.66234,21.25669,0.84007,1,0.41507,0.63770,19.60839,0.84007,1,0,0.00000,7,3.96912,1,3.76676,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,124.42068,231.69232,
1,hapii,1047,7.05322,359929182030,0.17610,2.00995,6.88916,0.16406,28,1,0.04663,2.43501,1,0.50052,0.12222,0,,0.14502,0.66180,19.05440,0.87225,1,0.41969,0.64013,18.46244,0.87225,1,0,0.00000,7,5.04618,1,4.95292,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,449.80258,17.41795,
1,hapii,1362,9.19043,359950555032,0.46416,0.20960,7.27710,1.91333,29,1,0.45663,0.23280,1,0.50052,0.12222,0,,0.26618,0.53608,18.84875,0.85525,1,0.54821,0.54788,17.98637,0.86085,1,0,0.00000,8,3.96298,1,4.19828,1,0.00000,0,0.00000,0,0.00000,0,2147483647,2147483647,0,0.00000,0,,2021.50867,74.12168,
