userID,Page,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,Number of English AOIs,L1,Eng Prof (Self),Eng Prof (Test)
3545,19,137,30.78810999999999,0.2247307299270072,0.10515830065452512,0.59619,20,0.145985401459854,12591.2292563157,2.2619888055361037,100.9682128887232,309.8924663584462,2.2619888055361037,97.31403842103713,13393.471665118102,97.76256689867228,55.91390630204925,15.86662999999992,0.11929796992481144,0.31461771415302225,15.86662999999992,0.11929796992481144,0.31461771415302225,1,0.12075,0.12075,3,Both,Low,L
3545,20,51,10.734649999999997,0.21048333333333327,0.07888950661269706,0.44092,6,0.11764705882352941,3688.4353783189745,21.37542463119721,58.10220740678611,1090.1466561910577,21.37542463119721,95.92421031289828,5761.033707033857,112.96144523595798,48.978162357252565,1.8007015789473373,0.03674901181525178,0.3293309876042918,1.8007015789473373,0.03674901181525178,0.3293309876042918,2,0.21119,0.105595,6,Both,Low,L
3545,21,85,21.003899999999998,0.24710470588235292,0.13917421458765258,0.72339,9,0.10588235294117647,10703.27118936472,22.252399623358677,135.19545150140868,1891.4539679854877,22.252399623358677,92.30105233032084,9189.429732328406,108.11093802739302,58.008023280374886,10.732137368421004,0.12930285986049403,0.348222167257384,10.732137368421004,0.12930285986049403,0.348222167257384,0,0.0,0.0,3,Both,Low,L
3545,22,107,25.781020000000005,0.24094411214953276,0.11220639777978968,0.58911,9,0.08411214953271028,10300.0827072204,3.477208915017559,102.04870842897586,372.0613539068788,3.477208915017559,98.17039987874536,11169.73490917876,104.39004588017532,55.18167046523126,15.406728421052566,0.14957988758303462,0.29311951937222863,15.406728421052566,0.14957988758303462,0.29311951937222863,1,0.08997999999999999,0.08997999999999999,0,Both,Low,L
3545,23,72,17.052260000000004,0.2368369444444445,0.12173324154157375,0.66309,5,0.06944444444444445,8996.778678581959,3.746297133170371,140.864084737145,269.7333935882667,3.746297133170371,99.25826914525763,6656.200164808794,92.44722451123326,57.721375217982036,6.143585789473633,0.08532758040935601,0.30110326216191785,6.143585789473633,0.08532758040935601,0.30110326216191785,0,0.0,0.0,3,Both,Low,L
3545,24,265,54.76624000000002,0.20666505660377366,0.11544499260285075,0.8374,51,0.19245283018867926,24370.8734818248,8.380195850713019,106.25484876618928,2220.75190043895,8.380195850713019,98.03450373030118,26602.221574371622,100.3857417900816,55.095564769450476,74.33809473684194,0.2848202863480534,0.36295563631493366,74.33809473684194,0.2848202863480534,0.36295563631493366,0,0.0,0.0,3,Both,Low,L
3545,25,227,49.71824000000001,0.21902308370044057,0.1370824721480703,0.8906299999999999,45,0.19823788546255505,26270.206997430283,18.934044614062486,115.97069619510917,4298.028127392185,18.934044614062486,103.03163167019643,19639.437908016313,86.51734761240667,53.3961706900019,33.78629894736828,0.1624341295546552,0.3352815216031348,33.78629894736828,0.1624341295546552,0.3352815216031348,4,0.46634,0.116585,6,Both,Low,L
3545,26,159,35.11137999999998,0.220826289308176,0.10852184211388283,0.7441399999999999,20,0.12578616352201258,19016.82267775886,1.45001696023448,115.8026013813536,230.5526966772823,1.45001696023448,99.38281067686385,14361.922764535757,90.32655826752048,59.682784029827204,9.96686210526305,0.06471988380040943,0.2969242518065204,9.96686210526305,0.06471988380040943,0.2969242518065204,1,0.10795,0.10795,3,Both,Low,L
3545,27,74,18.279810000000005,0.24702445945945953,0.13783343005571627,0.95068,7,0.0945945945945946,8197.162683686265,18.145984161218635,106.33701395648178,1342.802827930179,18.145984161218635,99.65547117449789,7136.5083853314145,96.43930250447858,61.3695337432441,12.215866842105212,0.16734064167267415,0.3868703931816319,12.215866842105212,0.16734064167267415,0.3868703931816319,0,0.0,0.0,0,Both,Low,L
3545,28,148,31.36280000000001,0.2119108108108109,0.1221037473112545,0.9043,18,0.12162162162162163,17507.45777456338,7.310409724909715,113.78352285687696,1081.9406392866379,7.310409724909715,92.72627447705982,14534.942701423826,98.20907230691775,59.587638889707286,26.051391578947253,0.18091244152046704,0.3583270719757586,26.051391578947253,0.18091244152046704,0.3583270719757586,2,0.23560000000000003,0.11780000000000002,3,Both,Low,L
3545,29,55,12.3413,0.22438727272727274,0.11055903287720908,0.66992,6,0.10909090909090909,5844.90265895753,17.53053699652041,85.77765958103845,964.1795348086225,17.53053699652041,108.96488993327102,4851.712514987127,88.21295481794776,61.05227399731809,7.142127894736806,0.12985687081339647,0.344334275999307,7.142127894736806,0.12985687081339647,0.344334275999307,0,0.0,0.0,3,Both,Low,L
3545,30,111,26.909680000000012,0.24242954954954965,0.16487902246600883,0.92529,24,0.21621621621621623,12967.451095238961,24.604349729147007,118.67278782495399,2731.0828199353177,24.604349729147007,95.83337212995512,9271.066507985792,83.52312169356568,56.29220827875223,15.020623684210452,0.13907984892787456,0.378147228136906,15.020623684210452,0.13907984892787456,0.378147228136906,0,0.0,0.0,6,Both,Low,L
