MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/13 11:39:35.627),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,Unnamed: 49,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page,Saccade_length,Saccade_absolute_angle,Saccade_relative_angle,Is_Refixation,Left_Difference,Right_Difference
1,hapii,108,0.71875,2092067498224,0.57316,0.39313000000000003,0.26563000000000003,0.45313000000000003,2,1,0.5543100000000001,0.28055,1,0.37865,0.08703999999999999,0,,0.42581,0.31524,22.0368,0.96455,1,0.68066,0.34,22.21611,0.9577600000000001,1,0,0.0,17,5.01886,1,4.40206,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,0.0,0.0,,1100,425,1982,NOT_AOI,0,0.0,0.0,0.0,0,0.8797661538461528,0.5159592307692313
1,hapii,130,0.8593799999999999,2092068971955,0.55077,0.34920999999999996,0.71875,0.14063,3,1,0.34676999999999997,0.18048,1,0.37865,0.08703999999999999,0,,0.4199100000000001,0.31401,21.228620000000006,0.91748,1,0.67396,0.3379,21.80631,0.91748,1,0,0.0,17,4.83789,1,4.34135,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,64.01549,132.18579,,1057,377,1982,RESULT2,0,64.01549292476011,-132.18583604727328,157.70381077170074,0,0.6987961538461525,0.45524923076923196
1,hapii,161,1.07813,2092071080315,0.26006999999999997,0.10250999999999999,0.8906299999999999,0.1875,4,1,0.21297,0.12609,0,0.37865,0.08703999999999999,0,,0.41155,0.31303000000000003,19.28389,0.91748,1,0.6652600000000001,0.33489,18.47781,0.91748,1,0,0.0,17,4.4779599999999995,1,4.25054,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,618.4762599999998,154.48203999999996,,499,111,1982,NOT_AOI,0,618.4762459723089,-154.48202527557248,26.765558756121372,0,0.33886615384615215,0.3644392307692317
1,hapii,360,2.42188,2092084574967,0.33859,0.09947,2.39063,0.03125,5,1,0.3452,0.0943,0,0.37865,0.08703999999999999,0,,0.41405,0.31540999999999997,21.12964,0.91748,1,0.66893,0.33686,19.21681,0.91748,1,0,0.0,17,4.647880000000002,1,4.2285,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,150.79414,1.24759,,650,107,1982,QUERY,0,150.79414634792695,-1.2475840316938678,75.30853413206765,0,0.5087861538461542,0.34239923076923207
1,hapii,393,2.64063,2092086784741,0.32666999999999996,0.025269999999999997,2.57813,0.0625,6,1,0.22813000000000005,0.038810000000000004,0,0.37865,0.08703999999999999,0,,0.4067,0.31579,19.5033,0.91748,1,0.66108,0.33605999999999997,18.92847,0.91748,1,0,0.0,17,4.553319999999999,1,4.30106,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,83.34007,105.93906000000001,,627,27,1982,NOT_AOI,0,83.34006120084149,-105.93904989962624,66.38256097612664,0,0.414226153846152,0.41495923076923136
1,hapii,471,3.17188,2092092012418,0.4752,0.060870000000000014,3.0,0.17188,7,1,0.47176999999999997,0.0030600000000000002,1,0.37865,0.08703999999999999,0,,0.41866000000000003,0.31616,20.60304,0.91748,1,0.6732100000000001,0.33909,20.92328,0.91748,1,0,0.0,17,4.53832,1,4.5090900000000005,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,287.75775,352.32162,,912,66,1982,NOT_AOI,0,287.7577318609528,7.6783891242471505,3.7299501318034176,0,0.39922615384615234,0.6229892307692322
1,hapii,526,3.53125,2092095698975,0.4275600000000001,0.04378,3.17188,0.35938000000000003,8,1,0.42991999999999997,0.02536,1,0.37865,0.08703999999999999,0,,0.4193,0.31594,20.42904,0.91748,1,0.67381,0.33865,20.36894,0.91748,1,0,0.0,17,4.45781,1,4.55656,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,93.31238,168.59166000000005,,821,47,1982,NOT_AOI,0,93.31243006845312,-168.59166074394946,29.19047442477443,0,0.3187161538461529,0.6704592307692319
1,hapii,624,4.1875,2092102262518,0.44573,0.03342,3.5468800000000003,0.64063,9,1,0.42621000000000003,0.06416000000000001,1,0.48125,0.12963,0,,0.41481999999999997,0.31938,20.30904,0.91748,1,0.66924,0.34094,20.965889999999998,0.91748,1,0,0.0,17,4.4688099999999995,1,4.37831,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,36.63669,17.78215,,856,36,1982,NOT_AOI,0,36.63673225602937,-17.78213516872386,64.81140401919652,0,0.32971615384615216,0.4922092307692316
1,hapii,664,4.46875,2092104942959,0.44288999999999995,0.07226,4.203130000000002,0.26563000000000003,10,1,0.45032,0.10061,1,0.48125,0.12963,0,,0.40675,0.32711,22.76176,0.9115200000000001,1,0.66091,0.34703,20.803079999999998,0.9115200000000001,1,0,0.0,17,4.57665,1,4.6768800000000015,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,42.300129999999996,262.59351000000004,,850,78,1982,NOT_AOI,0,42.30012548066498,97.40646081207964,177.4710629935973,0,0.43755615384615254,0.7907792307692332
1,hapii,668,4.484380000000002,2092105216521,0.439,0.1533,4.46875,0.01563,11,1,0.42548,0.19835,1,0.48125,0.12963,0,,0.40621,0.33182,22.64818,0.91748,1,0.6599,0.35097,20.90149,0.91748,1,0,0.0,17,4.6403099999999995,1,4.37061,1,0.0,0,0.0,0,0.0,0,1,1,0,0.0,0,,87.84129,265.1225,,843,166,1982,NOT_AOI,0,87.84129730189552,94.8775238056769,174.98918666980427,0,0.5012161538461521,0.4845092307692318
