MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/13 11:39:35.627),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,108,0.71875,2092067498224,0.57316,0.39313,0.26563,0.45313,2,1,0.55431,0.28055,1,0.37865,0.08704,0,,0.42581,0.31524,22.03680,0.96455,1,0.68066,0.34000,22.21611,0.95776,1,0,0.00000,17,5.01886,1,4.40206,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,130,0.85938,2092068971955,0.55077,0.34921,0.71875,0.14063,3,1,0.34677,0.18048,1,0.37865,0.08704,0,,0.41991,0.31401,21.22862,0.91748,1,0.67396,0.33790,21.80631,0.91748,1,0,0.00000,17,4.83789,1,4.34135,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,64.01549,132.18579,
1,hapii,161,1.07813,2092071080315,0.26007,0.10251,0.89063,0.18750,4,1,0.21297,0.12609,0,0.37865,0.08704,0,,0.41155,0.31303,19.28389,0.91748,1,0.66526,0.33489,18.47781,0.91748,1,0,0.00000,17,4.47796,1,4.25054,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,618.47626,154.48204,
1,hapii,360,2.42188,2092084574967,0.33859,0.09947,2.39063,0.03125,5,1,0.34520,0.09430,0,0.37865,0.08704,0,,0.41405,0.31541,21.12964,0.91748,1,0.66893,0.33686,19.21681,0.91748,1,0,0.00000,17,4.64788,1,4.22850,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,150.79414,1.24759,
1,hapii,393,2.64063,2092086784741,0.32667,0.02527,2.57813,0.06250,6,1,0.22813,0.03881,0,0.37865,0.08704,0,,0.40670,0.31579,19.50330,0.91748,1,0.66108,0.33606,18.92847,0.91748,1,0,0.00000,17,4.55332,1,4.30106,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,83.34007,105.93906,
1,hapii,471,3.17188,2092092012418,0.47520,0.06087,3.00000,0.17188,7,1,0.47177,0.00306,1,0.37865,0.08704,0,,0.41866,0.31616,20.60304,0.91748,1,0.67321,0.33909,20.92328,0.91748,1,0,0.00000,17,4.53832,1,4.50909,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,287.75775,352.32162,
1,hapii,526,3.53125,2092095698975,0.42756,0.04378,3.17188,0.35938,8,1,0.42992,0.02536,1,0.37865,0.08704,0,,0.41930,0.31594,20.42904,0.91748,1,0.67381,0.33865,20.36894,0.91748,1,0,0.00000,17,4.45781,1,4.55656,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,93.31238,168.59166,
1,hapii,624,4.18750,2092102262518,0.44573,0.03342,3.54688,0.64063,9,1,0.42621,0.06416,1,0.48125,0.12963,0,,0.41482,0.31938,20.30904,0.91748,1,0.66924,0.34094,20.96589,0.91748,1,0,0.00000,17,4.46881,1,4.37831,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,36.63669,17.78215,
1,hapii,664,4.46875,2092104942959,0.44289,0.07226,4.20313,0.26563,10,1,0.45032,0.10061,1,0.48125,0.12963,0,,0.40675,0.32711,22.76176,0.91152,1,0.66091,0.34703,20.80308,0.91152,1,0,0.00000,17,4.57665,1,4.67688,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,42.30013,262.59351,
1,hapii,668,4.48438,2092105216521,0.43900,0.15330,4.46875,0.01563,11,1,0.42548,0.19835,1,0.48125,0.12963,0,,0.40621,0.33182,22.64818,0.91748,1,0.65990,0.35097,20.90149,0.91748,1,0,0.00000,17,4.64031,1,4.37061,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,87.84129,265.12250,
