userID,Duration,Page,Order,Language,TaskPage
5890,5.5,1,2,Spanish,1
5890,7.600000000000023,1,2,Spanish,2
5890,3.7999999999999545,6,2,Spanish,1
5890,8.799999999999955,6,2,Spanish,2
5890,10.299999999999955,11,2,Spanish,1
5890,16.799999999999955,11,2,Spanish,2
5890,21.600000000000136,16,2,Spanish,1
5890,0.900000000000091,16,2,Spanish,2
5890,12.199999999999818,21,2,Spanish,1
5890,5.0,21,2,Spanish,2
5890,2.099999999999909,26,2,Spanish,1
5890,1.2999999999999545,26,2,Spanish,2
2128,2.5,5,2,Spanish,1
2128,7.5,5,2,Spanish,2
2128,1.0,10,2,Spanish,1
2128,0.8999999999998636,10,2,Spanish,2
2128,1.7999999999999545,15,2,Spanish,1
2128,5.899999999999864,15,2,Spanish,2
2128,0.900000000000091,20,2,Spanish,1
2128,0.6999999999998181,20,2,Spanish,2
2128,1.2999999999997272,25,2,Spanish,1
2128,0.8000000000001819,25,2,Spanish,2
2128,0.8999999999996362,30,2,Spanish,1
2128,0.7000000000002728,30,2,Spanish,2
2156,5.2000000000000455,4,2,Spanish,1
2156,20.299999999999955,4,2,Spanish,2
2156,1.6000000000001364,9,2,Spanish,1
2156,2.0,9,2,Spanish,2
2156,2.800000000000182,14,2,Spanish,1
2156,1.5,14,2,Spanish,2
2156,19.09999999999991,19,2,Spanish,2
2156,0.900000000000091,19,2,Spanish,1
2156,2.099999999999909,24,2,Spanish,1
2156,1.800000000000182,24,2,Spanish,2
2156,4.900000000000091,29,2,Spanish,1
2156,1.0,29,2,Spanish,2
5492,25.0,2,2,Spanish,1
5492,0.8000000000001819,2,2,Spanish,2
5492,6.100000000000023,7,2,Spanish,1
5492,46.39999999999998,7,2,Spanish,2
5492,8.0,12,2,Spanish,1
5492,5.699999999999932,12,2,Spanish,2
5492,13.200000000000045,17,2,Spanish,1
5492,2.6000000000000227,17,2,Spanish,2
5492,5.2000000000000455,22,2,Spanish,1
5492,4.899999999999864,22,2,Spanish,2
5492,4.900000000000091,27,2,Spanish,1
5492,18.299999999999955,27,2,Spanish,2
2899,7.1000000000000085,3,2,Spanish,1
2899,7.099999999999994,3,2,Spanish,2
2899,2.6999999999999886,8,2,Spanish,1
2899,4.899999999999977,8,2,Spanish,2
2899,4.100000000000023,13,2,Spanish,1
2899,4.100000000000023,13,2,Spanish,2
2899,3.8999999999999773,18,2,Spanish,1
2899,8.100000000000023,18,2,Spanish,2
2899,2.5,23,2,Spanish,1
2899,2.8999999999999773,23,2,Spanish,2
2899,0.7999999999999545,28,2,Spanish,1
2899,1.7000000000000455,28,2,Spanish,2
6673,5.899999999999636,5,2,Spanish,1
6673,12.0,5,2,Spanish,2
6673,10.899999999999999,10,2,Spanish,1
6673,3.9000000000000057,10,2,Spanish,2
6673,16.5,15,2,Spanish,1
6673,4.800000000000011,15,2,Spanish,2
6673,14.0,20,2,Spanish,1
6673,39.39999999999998,20,2,Spanish,2
6673,2.1000000000000227,25,2,Spanish,1
6673,9.199999999999932,25,2,Spanish,2
6673,7.100000000000136,30,2,Spanish,1
6673,11.299999999999955,30,2,Spanish,2
7734,7.400000000000034,3,2,Spanish,1
7734,21.899999999999977,3,2,Spanish,2
7734,6.7000000000000455,8,2,Spanish,1
7734,11.199999999999932,8,2,Spanish,2
7734,2.1000000000000227,13,2,Spanish,1
7734,5.399999999999977,13,2,Spanish,2
7734,7.5,18,2,Spanish,1
7734,21.100000000000136,18,2,Spanish,2
7734,6.0,23,2,Spanish,1
7734,8.299999999999955,23,2,Spanish,2
7734,2.699999999999818,28,2,Spanish,1
7734,4.800000000000182,28,2,Spanish,2
6515,13.600000000000023,1,2,Spanish,1
6515,29.200000000000045,1,2,Spanish,2
6515,5.400000000000091,6,2,Spanish,1
6515,6.199999999999818,6,2,Spanish,2
6515,3.5,11,2,Spanish,1
6515,1.8999999999998636,11,2,Spanish,2
6515,4.899999999999864,16,2,Spanish,1
