userID,Duration,Page,Order,Language,TaskPage
3545,1.699999999999818,5,1,English,1
3545,1.1000000000003638,5,1,English,2
3545,4.299999999999727,5,1,English,3
3545,17.200000000000273,5,1,English,4
3545,11.699999999999818,5,1,English,5
3545,34.59999999999991,10,1,English,1
3545,5.400000000000091,10,1,English,2
3545,5.799999999999727,10,1,English,3
3545,15.900000000000091,10,1,English,4
3545,6.199999999999818,10,1,English,5
3545,2.599999999999909,15,1,English,1
3545,0.8000000000001819,15,1,English,2
3545,0.900000000000091,15,1,English,3
3545,8.5,15,1,English,4
3545,9.5,15,1,English,5
3545,1.0,20,1,English,1
3545,4.600000000000364,20,1,English,2
3545,2.199999999999818,20,1,English,3
3545,1.199999999999818,20,1,English,4
3545,0.900000000000091,20,1,English,5
3545,15.399999999999636,25,1,English,1
3545,6.700000000000273,25,1,English,2
3545,2.599999999999909,25,1,English,3
3545,1.699999999999818,25,1,English,4
3545,0.8000000000001819,25,1,English,5
3545,20.299999999999997,30,1,English,1
3545,2.0,30,1,English,2
3545,0.8000000000000114,30,1,English,3
3545,0.5999999999999943,30,1,English,4
3545,0.5999999999999943,30,1,English,5
5890,1.7999999999999545,5,1,English,1
5890,2.2000000000000455,5,1,English,2
5890,1.5,5,1,English,3
5890,1.599999999999909,5,1,English,4
5890,3.6000000000000227,5,1,English,5
5890,1.300000000000182,10,1,English,1
5890,1.199999999999818,10,1,English,2
5890,2.0,10,1,English,3
5890,2.0,10,1,English,4
5890,3.300000000000182,10,1,English,5
5890,4.2999999999999545,15,1,English,1
5890,7.899999999999864,15,1,English,2
5890,5.300000000000182,15,1,English,3
5890,8.399999999999864,15,1,English,4
5890,8.400000000000091,15,1,English,5
5890,3.2999999999999545,20,1,English,1
5890,3.2000000000000455,20,1,English,2
5890,3.2000000000000455,20,1,English,3
5890,5.599999999999909,20,1,English,4
5890,4.600000000000136,20,1,English,5
5890,3.400000000000091,25,1,English,1
5890,8.0,25,1,English,2
5890,2.199999999999818,25,1,English,3
5890,8.0,25,1,English,4
5890,13.0,25,1,English,5
5890,3.700000000000273,30,1,English,1
5890,6.900000000000091,30,1,English,2
5890,2.599999999999909,30,1,English,3
5890,3.199999999999818,30,1,English,4
5890,2.200000000000273,30,1,English,5
2128,3.400000000000091,2,1,English,1
2128,1.599999999999909,2,1,English,2
2128,2.7000000000000455,2,1,English,3
2128,3.099999999999909,2,1,English,4
2128,1.2000000000000455,2,1,English,5
2128,1.099999999999909,7,1,English,1
2128,2.7000000000000455,7,1,English,2
2128,1.599999999999909,7,1,English,3
2128,1.400000000000091,7,1,English,4
2128,1.7999999999999545,7,1,English,5
2128,1.400000000000091,12,1,English,1
2128,1.8999999999998636,12,1,English,2
2128,4.800000000000182,12,1,English,3
2128,1.099999999999909,12,1,English,4
2128,1.599999999999909,12,1,English,5
2128,2.2999999999999545,17,1,English,1
2128,0.8000000000001819,17,1,English,2
2128,0.6999999999998181,17,1,English,3
2128,1.2000000000000455,17,1,English,4
2128,0.6000000000001364,17,1,English,5
2128,2.0,22,1,English,1
2128,1.199999999999818,22,1,English,2
2128,7.0,22,1,English,3
2128,3.599999999999909,22,1,English,4
2128,1.0,22,1,English,5
2128,1.0,27,1,English,1
2128,1.199999999999818,27,1,English,2
2128,1.400000000000091,27,1,English,3
2128,1.400000000000091,27,1,English,4
2128,1.699999999999818,27,1,English,5
2156,1.3999999999998636,3,1,English,1
2156,5.0,3,1,English,3
2156,5.7000000000000455,3,1,English,2
2156,13.799999999999955,3,1,English,5
2156,8.0,3,1,English,4
2156,17.700000000000045,8,1,English,1
2156,1.5,8,1,English,2
2156,7.2999999999999545,8,1,English,3
2156,2.599999999999909,8,1,English,4
2156,4.100000000000136,8,1,English,5
2156,6.400000000000091,13,1,English,1
2156,2.0,13,1,English,2
2156,2.800000000000182,13,1,English,5
2156,0.8999999999996362,13,1,English,4
2156,3.100000000000364,13,1,English,3
2156,4.0,18,1,English,1
2156,10.300000000000182,18,1,English,3
2156,9.0,18,1,English,5
2156,6.799999999999727,18,1,English,4
2156,3.0,18,1,English,2
2156,18.300000000000182,23,1,English,5
2156,2.599999999999909,23,1,English,4
2156,1.599999999999909,23,1,English,3
2156,1.900000000000091,23,1,English,2
2156,0.900000000000091,23,1,English,1
2156,4.0,28,1,English,1
2156,0.900000000000091,28,1,English,2
2156,6.399999999999636,28,1,English,5
2156,4.900000000000091,28,1,English,4
2156,3.0,28,1,English,3
5492,36.3,4,1,English,1
5492,14.5,4,1,English,2
5492,28.299999999999997,4,1,English,3
5492,3.1000000000000085,4,1,English,4
5492,5.099999999999994,4,1,English,5
5492,1.1999999999999318,9,1,English,1
5492,24.899999999999977,9,1,English,2
5492,0.900000000000091,9,1,English,3
5492,3.599999999999909,9,1,English,4
5492,1.0,9,1,English,5
5492,40.799999999999955,14,1,English,1
5492,0.7000000000000455,14,1,English,2
5492,5.199999999999932,14,1,English,3
5492,3.2000000000000455,14,1,English,4
5492,4.0,14,1,English,5
5492,4.5,19,1,English,1
5492,6.0,19,1,English,2
5492,9.599999999999909,19,1,English,3
5492,4.900000000000091,19,1,English,4
5492,18.700000000000045,19,1,English,5
5492,41.799999999999955,24,1,English,1
5492,8.399999999999864,24,1,English,2
5492,24.40000000000009,24,1,English,3
5492,2.7999999999999545,24,1,English,4
5492,5.900000000000091,24,1,English,5
5492,4.899999999999864,29,1,English,1
5492,9.799999999999955,29,1,English,2
5492,11.5,29,1,English,3
5492,19.200000000000045,29,1,English,4
5492,1.0,29,1,English,5
132,1.5,4,1,English,1
132,3.7999999999999545,4,1,English,2
132,17.5,4,1,English,3
132,1.7999999999999545,4,1,English,4
132,0.7000000000000455,4,1,English,5
132,5.400000000000091,9,1,English,1
132,0.7000000000000455,9,1,English,2
132,6.0,9,1,English,3
132,22.799999999999955,9,1,English,4
132,4.2000000000000455,9,1,English,5
132,48.09999999999991,14,1,English,1
132,9.0,14,1,English,2
132,24.40000000000009,14,1,English,3
132,8.0,14,1,English,4
132,1.7999999999999545,14,1,English,5
132,1.2999999999999545,19,1,English,1
132,1.900000000000091,19,1,English,2
132,5.099999999999909,19,1,English,3
132,1.7999999999999545,19,1,English,4
132,1.7000000000000455,19,1,English,5
132,0.8999999999996362,24,1,English,1
132,12.300000000000182,24,1,English,2
132,10.099999999999909,24,1,English,3
132,0.900000000000091,24,1,English,4
132,4.699999999999818,24,1,English,5
132,38.80000000000018,29,1,English,2
132,0.599999999999909,29,1,English,3
132,9.5,29,1,English,1
132,2.099999999999909,29,1,English,4
132,0.6999999999998181,29,1,English,5
1586,5.2999999999999545,3,1,English,1
1586,3.8999999999999773,3,1,English,2
1586,6.100000000000023,3,1,English,3
1586,5.0,3,1,English,4
1586,4.399999999999977,3,1,English,5
1586,27.299999999999955,8,1,English,1
1586,4.0,8,1,English,2
1586,50.0,8,1,English,3
1586,13.400000000000091,8,1,English,4
1586,11.199999999999818,8,1,English,5
1586,8.700000000000045,13,1,English,1
1586,4.7000000000000455,13,1,English,2
1586,1.199999999999818,13,1,English,3
1586,1.7000000000000455,13,1,English,4
1586,2.0,13,1,English,5
1586,9.900000000000091,18,1,English,1
1586,5.7999999999999545,18,1,English,2
1586,1.5,18,1,English,3
1586,0.7000000000000455,18,1,English,4
1586,11.099999999999909,18,1,English,5
1586,1.300000000000182,23,1,English,1
1586,3.399999999999636,23,1,English,2
1586,6.200000000000273,23,1,English,3
1586,1.7999999999997272,23,1,English,4
1586,9.200000000000273,23,1,English,5
