userID,Duration,Page,Order,Language,TaskPage
5890,2.3999999999999773,2,0,Spanish,1
5890,2.1000000000000227,2,0,Spanish,2
5890,7.899999999999977,2,0,Spanish,3
5890,7.7999999999999545,2,0,Spanish,4
5890,8.600000000000023,2,0,Spanish,5
5890,14.200000000000045,7,0,Spanish,1
5890,6.0,7,0,Spanish,2
5890,10.600000000000023,7,0,Spanish,3
5890,2.6000000000000227,7,0,Spanish,4
5890,4.199999999999932,7,0,Spanish,5
5890,2.8999999999998636,12,0,Spanish,1
5890,6.2000000000000455,12,0,Spanish,2
5890,3.599999999999909,12,0,Spanish,3
5890,3.5,12,0,Spanish,4
5890,7.2000000000000455,12,0,Spanish,5
5890,5.0,17,0,Spanish,1
5890,8.299999999999955,17,0,Spanish,2
5890,4.7999999999999545,17,0,Spanish,3
5890,7.2999999999999545,17,0,Spanish,4
5890,3.5,17,0,Spanish,5
5890,7.5,22,0,Spanish,1
5890,6.900000000000091,22,0,Spanish,2
5890,5.7999999999999545,22,0,Spanish,3
5890,7.899999999999864,22,0,Spanish,4
5890,4.100000000000136,22,0,Spanish,5
5890,9.299999999999955,27,0,Spanish,1
5890,4.5,27,0,Spanish,2
5890,1.5,27,0,Spanish,3
5890,6.7000000000000455,27,0,Spanish,4
5890,19.5,27,0,Spanish,5
2128,6.7999999999999545,4,0,Spanish,1
2128,1.400000000000091,4,0,Spanish,2
2128,3.0,4,0,Spanish,3
2128,1.0,4,0,Spanish,4
2128,1.7000000000000455,4,0,Spanish,5
2128,2.6000000000001364,9,0,Spanish,1
2128,2.2999999999999545,9,0,Spanish,2
2128,0.599999999999909,9,0,Spanish,3
2128,2.6000000000001364,9,0,Spanish,4
2128,0.8999999999998636,9,0,Spanish,5
2128,0.6999999999998181,14,0,Spanish,1
2128,1.900000000000091,14,0,Spanish,2
2128,1.2999999999999545,14,0,Spanish,3
2128,2.2999999999999545,14,0,Spanish,4
2128,1.2000000000000455,14,0,Spanish,5
2128,2.0,19,0,Spanish,1
2128,1.7999999999999545,19,0,Spanish,2
2128,2.5,19,0,Spanish,3
2128,4.5,19,0,Spanish,4
2128,3.5,19,0,Spanish,5
