MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,312,0.12967,9,788,439,5689,RESULT3,0
1,hapii,313,0.20715999999999998,10,446,179,5689,NOT_AOI,0
1,hapii,314,0.10607,11,467,182,5689,NOT_AOI,0
1,hapii,315,0.08122,12,2028,1996,5689,NOT_AOI,0
1,hapii,316,0.12613,12,449,117,5689,NOT_AOI,0
1,hapii,317,0.05239,10,272,545,5689,NOT_AOI,0
1,hapii,318,0.15383,11,25,697,5689,NOT_AOI,0
1,hapii,319,0.036989999999999995,11,445,549,5689,NOT_AOI,0
1,hapii,320,0.2655,12,1171,1217,5689,NOT_AOI,0
1,hapii,321,0.1455,11,24,477,5689,NOT_AOI,0
1,hapii,322,0.11484000000000001,9,409,389,5689,NOT_AOI,1
1,hapii,323,0.1261,4,729,780,5689,RESULT5,2
1,hapii,324,0.10132999999999999,2,403,73,5689,NOT_AOI,4
1,hapii,325,0.11888,2,368,102,5689,NOT_AOI,5
1,hapii,326,0.12725999999999998,3,402,246,5689,NOT_AOI,5
1,hapii,327,0.12868,3,435,174,5689,NOT_AOI,6
1,hapii,328,0.041839999999999995,3,437,192,5689,NOT_AOI,7
1,hapii,329,0.08366,3,609,417,5689,NOT_AOI,7
1,hapii,330,0.10514000000000001,3,393,160,5689,NOT_AOI,8
1,hapii,331,0.1095,4,570,375,5689,NOT_AOI,8
1,hapii,332,0.10007,3,339,71,5689,NOT_AOI,9
1,hapii,333,0.11082,4,494,422,5689,NOT_AOI,10
1,hapii,334,0.08577,4,884,154,5689,QUERY,11
1,hapii,335,0.1097,4,585,274,5689,NOT_AOI,12
1,hapii,336,0.11235,4,673,375,5689,RESULT2,12
1,hapii,337,0.11871,5,420,380,5689,NOT_AOI,12
1,hapii,338,0.1285,5,338,364,5689,NOT_AOI,12
1,hapii,339,0.11642000000000001,6,344,83,5689,NOT_AOI,13
1,hapii,340,0.08121,7,462,153,5689,NOT_AOI,13
1,hapii,341,0.09937,7,449,546,5689,NOT_AOI,13
1,hapii,342,0.10182999999999999,8,734,243,5689,RESULT1,14
1,hapii,343,0.13957,8,378,74,5689,NOT_AOI,14
1,hapii,344,0.13601,9,953,256,5689,RESULT1,14
1,hapii,345,0.11731,10,934,112,5689,QUERY,14
1,hapii,346,0.10868,10,879,440,5689,RESULT3,14
