userID,Page,AOI_TYPE,Total_Fixation_Count,Total_Fixation_Duration,Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Total_Refixation_Count,Refixation_Ratio,Total_Saccade_Length,Average_Saccade_Length,Saccade_Length_SD,Total_Saccade_Absolute_Angle,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Total_Saccade_Relative_Angle,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Total_Left_Eye_Difference,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Total_Right_Eye_Difference,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Total_Blink_Duration,Average_Blink_Duration,AOILanguage,PreviousAOILanguage,LanguageSwitch,Self AOI_Language_Prof,Test AOI_Language_Prof,Is_AOI_L1
5689,1,RESULT1,12,5.93555,0.494629167,0.201395828,0.76465,1,0.083333333,689.4673892,50.06456427,33.39399193,600.7747712,50.06456427,68.15132836,946.8129314,78.90107761,53.2874907,-2.616274,-0.218022833,0.074128728,-2.616274,-0.218022833,0.074128728,0,0,0,English,English,No,High,Low,Yes
5689,1,RESULT2,9,3.25586,0.361762222,0.126476612,0.54932,0,0,1072.317143,40.86790398,98.3033039,367.8111359,40.86790398,96.51069442,886.260381,98.47337567,60.51099313,3.362422,0.373602444,0.422090081,3.362422,0.373602444,0.422090081,0,0,0,English,English,No,High,Low,Yes
5689,1,RESULT3,9,2.39454,0.26606,0.092113983,0.44092,3,0.333333333,510.9142352,24.45574633,29.37175864,220.101717,24.45574633,101.6928068,463.5749921,51.50833245,63.34708718,1.054332,0.117148,0.119554142,1.054332,0.117148,0.119554142,0,0,0,English,English,No,High,Low,Yes
5689,1,RESULT4,9,2.52783,0.28087,0.110322485,0.50928,0,0,792.0390085,-1.595228938,79.12079821,-14.35706044,-1.595228938,100.8547951,688.0267754,76.44741949,59.80734189,-1.436886,-0.17961075,0.099870175,-1.436886,-0.17961075,0.099870175,0,0,0,English,English,No,High,Low,Yes
5689,1,RESULT5,5,1.5083,0.30166,0.095673995,0.43555,0,0,455.3390932,25.13694531,40.42049081,125.6847266,25.13694531,43.29520135,604.2658062,120.8531612,60.17915629,-2.91623,-0.583246,0.107764819,-2.91623,-0.583246,0.107764819,0,0,0,English,English,No,High,Low,Yes
5689,1,RESULT6,4,1.23242,0.308105,0.173444511,0.48193,0,0,294.1089058,47.99087978,33.7378034,191.9635191,47.99087978,60.4922213,485.3495361,121.337384,57.0726775,-2.085308,-0.521327,0.107548788,-2.085308,-0.521327,0.107548788,0,0,0,English,English,No,High,Low,Yes
5689,2,RESULT1,16,5.37352,0.335845,0.171625567,0.77051,0,0,1737.824721,-18.29718002,94.54198144,-292.7548803,-18.29718002,96.00583048,1596.278444,99.76740275,67.23123999,-6.692362,-0.418272625,0.058089667,-6.692362,-0.418272625,0.058089667,0,0,0,Spanish,English,Yes,High,High,Yes
5689,2,RESULT2,10,3.46289,0.346289,0.147723276,0.58936,1,0.1,1350.001661,16.3913233,173.239284,163.913233,16.3913233,95.45199044,920.3749848,92.03749848,56.29448426,2.75886,0.275886,0.378738223,2.75886,0.275886,0.378738223,0,0,0,English,Spanish,Yes,High,Low,Yes
5689,2,RESULT3,14,6.3247,0.451764286,0.41794501,1.8418,0,0,1941.409636,28.71779429,135.9627476,402.04912,28.71779429,87.28981628,1572.705539,112.33611,62.27654315,0.002602,0.000185857,0.18227622,0.002602,0.000185857,0.18227622,0,0,0,Spanish,English,Yes,High,High,Yes
5689,2,RESULT4,10,3.56494,0.356494,0.157937624,0.62256,0,0,1057.303521,49.79293855,43.66566992,497.9293855,49.79293855,71.60977199,959.7492209,95.97492209,68.67051277,-3.0899,-0.30899,0.110871113,-3.0899,-0.30899,0.110871113,0,0,0,English,Spanish,Yes,High,Low,Yes
5689,2,RESULT5,17,7.84571,0.461512353,0.322708663,1.34668,0,0,3895.515471,5.030694258,425.4340205,85.52180239,5.030694258,77.15418376,1963.167586,115.4804462,66.94266865,-10.608364,-0.624021412,0.11400495,-10.608364,-0.624021412,0.11400495,1,0.1261,0.1261,Spanish,English,Yes,High,High,Yes
5689,2,RESULT6,4,2.73193,0.6829825,0.832679371,2.12354,0,0,415.5909818,-15.85132605,45.62918069,-63.40530422,-15.85132605,53.39132704,328.5222943,82.13057358,51.42929173,-2.703658,-0.6759145,0.120158489,-2.703658,-0.6759145,0.120158489,0,0,0,English,Spanish,Yes,High,Low,Yes
5689,3,RESULT1,12,4.42871,0.369059167,0.151409311,0.64258,1,0.083333333,908.5911269,47.39885236,50.51046254,568.7862283,47.39885236,85.31453617,865.0215874,72.08513228,44.39753847,-5.610764,-0.467563667,0.074475906,-5.610764,-0.467563667,0.074475906,0,0,0,Spanish,English,Yes,High,High,Yes
5689,3,RESULT2,9,3.21533,0.357258889,0.166147775,0.69727,0,0,1303.064622,29.69503602,102.0297178,267.2553242,29.69503602,84.09805908,866.3458611,96.26065124,73.87321605,2.191112,0.243456889,0.55430698,2.191112,0.243456889,0.55430698,0,0,0,Spanish,Spanish,No,High,High,Yes
5689,3,RESULT3,16,5.69483,0.355926875,0.142788487,0.7373,0,0,2681.782394,24.8060826,144.2992378,396.8973216,24.8060826,79.30359999,1220.396472,76.27477949,75.29912734,-0.745822,-0.046613875,0.19827906,-0.745822,-0.046613875,0.19827906,0,0,0,Spanish,Spanish,No,High,High,Yes
