MEDIA_ID,MEDIA_NAME,CNT,TIME(2020/03/18 16:23:42.997),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,TTL0,TTL1,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,
1,hapii,45,0.29688,4091005539283,0.30947,0.11294,0.00000,0.29688,2,1,0.42698,0.12189,1,0.37865,0.08148,0,,0.20887,0.59919,17.87273,1.00079,1,0.44910,0.58498,17.60612,1.00079,1,0,0.00000,22,4.20122,1,3.92939,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,0.00000,0.00000,
1,hapii,119,0.79688,4091010559626,0.47912,0.25172,0.32813,0.46875,3,1,0.37307,0.19306,1,0.37865,0.08148,0,,0.24434,0.60310,17.01974,1.00079,1,0.48601,0.59670,17.31258,1.00079,1,0,0.00000,22,3.84462,1,3.58624,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,358.55750,335.29068,
1,hapii,161,1.07813,4091013368743,0.31138,0.18650,0.82813,0.25000,4,1,0.17345,0.21185,1,0.37865,0.08148,0,,0.25204,0.60430,15.89694,0.99199,1,0.49315,0.59934,15.07438,0.99199,1,0,0.00000,22,3.86837,1,3.73825,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,329.67349,167.66315,
1,hapii,196,1.31250,4091015722248,-0.11830,0.40147,1.10938,0.20313,5,1,-0.05214,0.37942,1,0.37865,0.08148,0,,0.25285,0.60418,12.63788,0.86726,1,0.49482,0.60212,14.51600,0.87548,1,0,0.00000,22,3.23516,1,3.93086,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,857.03156,195.71767,
1,hapii,212,1.42188,4091016790207,-0.16688,0.41768,1.32813,0.09375,6,1,-0.21873,0.45704,1,0.37865,0.08148,0,,0.25361,0.60443,12.10813,1.02457,1,0.49460,0.60155,14.30917,1.03279,1,0,0.00000,22,3.37639,1,3.29375,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,94.90234,190.63033,
1,hapii,239,1.60938,4091018594358,-0.16296,0.42965,1.43750,0.17188,7,1,-0.11210,0.40949,1,0.37865,0.08148,0,,0.25537,0.60458,13.15728,0.93577,1,0.49671,0.60292,16.01442,0.93577,1,0,0.00000,22,3.41300,1,4.08434,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,14.95895,300.20789,
1,hapii,276,1.85938,4091021208640,0.32003,0.16923,1.78125,0.07813,8,1,0.31059,0.19341,1,0.37865,0.08148,0,,0.25197,0.60709,16.45149,0.97614,1,0.49376,0.59967,16.34419,0.98435,1,0,0.00000,23,3.51294,1,3.62037,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,969.05334,16.87205,
1,hapii,346,2.32813,4091025897900,0.27250,0.23727,1.87500,0.45313,9,1,0.41243,0.09604,1,0.37865,0.08148,0,,0.22716,0.61184,17.24436,0.96821,1,0.46931,0.59559,16.86319,0.96821,1,0,0.00000,23,3.63805,1,3.55652,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,117.16536,218.84201,
1,hapii,378,2.54688,4091028045361,0.89057,-0.27085,2.40625,0.14063,10,1,1.02104,-0.40152,1,0.37865,0.08148,0,,0.25994,0.60532,17.63180,0.97024,1,0.50167,0.59352,17.11017,0.97024,1,0,0.00000,23,4.15926,1,4.72217,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,1307.43701,24.81750,
1,hapii,412,2.78125,4091030322846,1.12769,-0.50907,2.60938,0.17188,11,1,1.11941,-0.49052,1,0.37865,0.08148,0,,0.30812,0.58678,18.26390,0.89234,1,0.55675,0.58199,15.56252,0.88589,1,0,0.00000,23,4.04093,1,3.69620,1,0.00000,0,0.00000,0,0.00000,0,1,1,0,0.00000,0,,522.93677,29.47120,
