MEDIA_ID,MEDIA_NAME,BKID,BKDUR,BKPMIN,X_Coordinate,Y_Coordinate,userID,AOI_TYPE,Page
1,hapii,620,0.09792000000000001,14,662,204,5385,RESULT1,0
1,hapii,621,0.09841,15,536,2056,5385,NOT_AOI,0
1,hapii,622,0.050069999999999996,16,1254,1785,5385,NOT_AOI,0
1,hapii,623,0.10605999999999999,17,744,277,5385,NOT_AOI,0
1,hapii,624,0.11838,17,371,337,5385,NOT_AOI,0
1,hapii,625,0.13968,17,320,184,5385,NOT_AOI,0
1,hapii,626,0.07497999999999999,10,537,464,5385,NOT_AOI,0
1,hapii,627,0.1312,8,987,496,5385,RESULT3,0
1,hapii,629,0.20129,6,422,163,5385,NOT_AOI,1
1,hapii,630,0.12816,6,434,1,5385,NOT_AOI,1
1,hapii,631,0.15186,6,419,70,5385,NOT_AOI,1
1,hapii,632,0.15644,4,410,84,5385,NOT_AOI,2
1,hapii,633,0.16304000000000002,5,392,174,5385,NOT_AOI,2
1,hapii,634,0.07396,6,459,403,5385,NOT_AOI,2
1,hapii,635,0.1058,7,853,258,5385,RESULT1,2
1,hapii,636,0.12782000000000002,8,366,220,5385,NOT_AOI,2
1,hapii,637,0.13142,8,429,394,5385,NOT_AOI,2
1,hapii,638,0.18644000000000002,9,786,526,5385,RESULT3,2
1,hapii,639,0.12427,8,905,-53,5385,NOT_AOI,3
1,hapii,640,0.1357,9,434,104,5385,NOT_AOI,3
1,hapii,641,0.14643,5,464,273,5385,NOT_AOI,3
1,hapii,642,0.10735,4,829,19,5385,NOT_AOI,3
1,hapii,644,0.16038,3,343,-22,5385,NOT_AOI,5
1,hapii,645,0.12637,4,427,66,5385,NOT_AOI,5
1,hapii,646,0.0556,3,830,61,5385,NOT_AOI,6
1,hapii,647,0.13108,3,410,536,5385,NOT_AOI,6
1,hapii,648,0.12072000000000001,3,430,78,5385,NOT_AOI,7
1,hapii,649,0.16851,4,425,-4,5385,NOT_AOI,7
1,hapii,650,0.10665999999999999,4,412,279,5385,NOT_AOI,7
1,hapii,651,0.03441,5,451,381,5385,NOT_AOI,7
1,hapii,652,0.12674000000000002,3,407,267,5385,NOT_AOI,8
1,hapii,653,0.14307999999999998,4,771,719,5385,RESULT5,8
1,hapii,654,0.0343,5,0,0,5385,NOT_AOI,9
1,hapii,655,0.06334,6,891,-16,5385,NOT_AOI,9
1,hapii,656,0.13198,7,866,143,5385,QUERY,9
1,hapii,657,0.1074,8,726,134,5385,QUERY,9
1,hapii,658,0.25286,7,396,-15,5385,NOT_AOI,10
1,hapii,659,0.09796,8,0,0,5385,NOT_AOI,10
1,hapii,660,0.2909,4,455,164,5385,NOT_AOI,11
1,hapii,661,0.15718,5,436,90,5385,NOT_AOI,11
1,hapii,662,0.11259000000000001,5,885,185,5385,RESULT1,11
1,hapii,663,0.12445,6,403,341,5385,NOT_AOI,11
1,hapii,664,0.12588,5,844,460,5385,RESULT3,11
1,hapii,665,0.09646,6,1053,530,5385,RESULT3,11
1,hapii,666,0.16896,5,779,152,5385,QUERY,12
1,hapii,667,0.08996,5,860,183,5385,RESULT1,12
1,hapii,668,0.13775,5,432,220,5385,NOT_AOI,12
1,hapii,669,0.15457,4,408,28,5385,NOT_AOI,13
1,hapii,670,0.21599000000000002,5,367,-25,5385,NOT_AOI,13
1,hapii,671,0.12995,3,426,236,5385,NOT_AOI,13
