ID,userID,resultID,Rank,Relevance,QueryLanguage,createdAt,updatedAt
"579","3545","3508","0","0","English","2019-10-25 10:44:16.635","2019-10-25 10:44:16.635"
"580","3545","3509","1","1","English","2019-10-25 10:45:01.021","2019-10-25 10:45:01.021"
"581","3545","3510","2","1","English","2019-10-25 10:45:02.690","2019-10-25 10:45:02.690"
"582","3545","2428","3","0","English","2019-10-25 10:45:08.379","2019-10-25 10:45:08.379"
"583","3545","2429","4","1","English","2019-10-25 10:45:12.793","2019-10-25 10:45:12.793"
"584","3545","2430","5","1","English","2019-10-25 10:45:20.016","2019-10-25 10:45:20.016"
"585","3545","2188","0","0","Chinese","2019-10-25 10:45:26.963","2019-10-25 10:45:26.963"
"586","3545","3268","1","1","Chinese","2019-10-25 10:45:39.224","2019-10-25 10:45:39.224"
"587","3545","2189","2","0","Chinese","2019-10-25 10:45:42.410","2019-10-25 10:45:42.410"
"588","3545","3269","3","0","Chinese","2019-10-25 10:45:57.981","2019-10-25 10:45:57.981"
"589","3545","2190","4","1","Chinese","2019-10-25 10:46:00.059","2019-10-25 10:46:00.059"
"590","3545","3270","5","0","Chinese","2019-10-25 10:46:07.475","2019-10-25 10:46:07.475"
"591","3545","3538","0","0","English","2019-10-25 10:46:22.844","2019-10-25 10:46:22.844"
"592","3545","3539","1","0","English","2019-10-25 10:46:57.435","2019-10-25 10:46:57.435"
"593","3545","3540","2","0","English","2019-10-25 10:47:02.822","2019-10-25 10:47:02.822"
"594","3545","3541","3","1","English","2019-10-25 10:47:08.589","2019-10-25 10:47:08.589"
"595","3545","3542","4","0","English","2019-10-25 10:47:24.494","2019-10-25 10:47:24.494"
"596","3545","3543","5","0","English","2019-10-25 10:47:30.734","2019-10-25 10:47:30.734"
"597","3545","2158","0","0","Chinese","2019-10-25 10:48:00.277","2019-10-25 10:48:00.277"
"598","3545","2159","1","0","Chinese","2019-10-25 10:48:00.858","2019-10-25 10:48:00.858"
"599","3545","2160","2","0","Chinese","2019-10-25 10:48:01.424","2019-10-25 10:48:01.424"
"600","3545","3238","3","1","Chinese","2019-10-25 10:48:03.922","2019-10-25 10:48:03.922"
"601","3545","3240","5","0","Chinese","2019-10-25 10:48:31.990","2019-10-25 10:48:31.990"
"602","3545","3239","4","0","Chinese","2019-10-25 10:48:32.497","2019-10-25 10:48:32.497"
"603","3545","2488","0","0","English","2019-10-25 10:48:44.335","2019-10-25 10:48:44.335"
"604","3545","2489","1","0","English","2019-10-25 10:48:45.208","2019-10-25 10:48:45.208"
"605","3545","2490","2","0","English","2019-10-25 10:48:59.887","2019-10-25 10:48:59.887"
"606","3545","2491","3","1","English","2019-10-25 10:49:05.208","2019-10-25 10:49:05.208"
"607","3545","2492","4","1","English","2019-10-25 10:49:07.760","2019-10-25 10:49:07.760"
"608","3545","2493","5","0","English","2019-10-25 10:49:09.145","2019-10-25 10:49:09.145"
"609","3545","4107","0","0","Chinese","2019-10-25 10:49:17.782","2019-10-25 10:49:17.782"
"610","3545","4108","1","0","Chinese","2019-10-25 10:49:19.138","2019-10-25 10:49:19.138"
"611","3545","4109","2","0","Chinese","2019-10-25 10:49:19.898","2019-10-25 10:49:19.898"
"612","3545","3028","3","0","Chinese","2019-10-25 10:49:20.635","2019-10-25 10:49:20.635"
"613","3545","3029","4","0","Chinese","2019-10-25 10:49:24.950","2019-10-25 10:49:24.950"
"614","3545","3030","5","0","Chinese","2019-10-25 10:49:25.538","2019-10-25 10:49:25.538"
"615","3545","2518","0","0","English","2019-10-25 10:49:30.350","2019-10-25 10:49:30.350"
"616","3545","3598","1","0","English","2019-10-25 10:49:34.913","2019-10-25 10:49:34.913"
"617","3545","2519","2","0","English","2019-10-25 10:49:35.918","2019-10-25 10:49:35.918"
"618","3545","3599","3","1","English","2019-10-25 10:49:40.628","2019-10-25 10:49:40.628"
"619","3545","2520","4","0","English","2019-10-25 10:49:42.589","2019-10-25 10:49:42.589"
"620","3545","3600","5","0","English","2019-10-25 10:49:51.141","2019-10-25 10:49:51.141"
"621","3545","4077","0","0","Chinese","2019-10-25 10:50:50.141","2019-10-25 10:50:50.141"
"622","3545","4078","1","0","Chinese","2019-10-25 10:50:52.710","2019-10-25 10:50:52.710"
"623","3545","4079","2","1","Chinese","2019-10-25 10:50:53.508","2019-10-25 10:50:53.508"
"624","3545","4080","3","0","Chinese","2019-10-25 10:50:54.424","2019-10-25 10:50:54.424"
"625","3545","4081","4","1","Chinese","2019-10-25 10:51:02.921","2019-10-25 10:51:02.921"
"626","3545","4082","5","0","Chinese","2019-10-25 10:51:12.398","2019-10-25 10:51:12.398"
"627","3545","2548","0","0","English","2019-10-25 10:51:24.818","2019-10-25 10:51:24.818"
"628","3545","2549","1","0","English","2019-10-25 10:51:25.668","2019-10-25 10:51:25.668"
"629","3545","2550","2","0","English","2019-10-25 10:51:40.438","2019-10-25 10:51:40.438"
"630","3545","3628","3","0","English","2019-10-25 10:51:41.354","2019-10-25 10:51:41.354"
"631","3545","3629","4","0","English","2019-10-25 10:51:44.114","2019-10-25 10:51:44.114"
"632","3545","3630","5","0","English","2019-10-25 10:51:46.330","2019-10-25 10:51:46.330"
"633","3545","2968","0","0","Chinese","2019-10-25 10:52:14.332","2019-10-25 10:52:14.332"
"634","3545","2969","1","1","Chinese","2019-10-25 10:52:26.469","2019-10-25 10:52:26.469"
"635","3545","2970","2","0","Chinese","2019-10-25 10:52:34.652","2019-10-25 10:52:34.652"
"636","3545","2971","3","1","Chinese","2019-10-25 10:52:35.398","2019-10-25 10:52:35.398"
"637","3545","2972","4","1","Chinese","2019-10-25 10:52:42.118","2019-10-25 10:52:42.118"
"638","3545","2973","5","1","Chinese","2019-10-25 10:52:42.674","2019-10-25 10:52:42.674"
"639","3545","3658","0","0","English","2019-10-25 10:53:08.157","2019-10-25 10:53:08.157"
"640","3545","3659","1","0","English","2019-10-25 10:53:08.824","2019-10-25 10:53:08.824"
"641","3545","3660","2","0","English","2019-10-25 10:53:10.208","2019-10-25 10:53:10.208"
"642","3545","2578","3","0","English","2019-10-25 10:53:16.468","2019-10-25 10:53:16.468"
"643","3545","2579","4","0","English","2019-10-25 10:53:17.439","2019-10-25 10:53:17.439"
"644","3545","2580","5","0","English","2019-10-25 10:53:23.391","2019-10-25 10:53:23.391"
"645","3545","2938","0","0","Chinese","2019-10-25 10:53:32.318","2019-10-25 10:53:32.318"
"646","3545","4017","1","1","Chinese","2019-10-25 10:53:51.638","2019-10-25 10:53:51.638"
"647","3545","2939","2","0","Chinese","2019-10-25 10:53:54.308","2019-10-25 10:53:54.308"
"648","3545","4018","3","0","Chinese","2019-10-25 10:54:04.600","2019-10-25 10:54:04.600"
"649","3545","2940","4","0","Chinese","2019-10-25 10:54:07.554","2019-10-25 10:54:07.554"
"650","3545","4019","5","0","Chinese","2019-10-25 10:54:10.016","2019-10-25 10:54:10.016"
"651","3545","3688","0","0","English","2019-10-25 10:54:16.171","2019-10-25 10:54:16.171"
"652","3545","3689","1","0","English","2019-10-25 10:54:17.239","2019-10-25 10:54:17.239"
"653","3545","3690","2","0","English","2019-10-25 10:54:21.831","2019-10-25 10:54:21.831"
"654","3545","3691","3","0","English","2019-10-25 10:54:24.021","2019-10-25 10:54:24.021"
"655","3545","3692","4","0","English","2019-10-25 10:54:25.202","2019-10-25 10:54:25.202"
"656","3545","3693","5","0","English","2019-10-25 10:54:26.128","2019-10-25 10:54:26.128"
"657","3545","2908","0","0","Chinese","2019-10-25 10:54:38.735","2019-10-25 10:54:38.735"
"658","3545","2909","1","0","Chinese","2019-10-25 10:54:42.988","2019-10-25 10:54:42.988"
"659","3545","2910","2","1","Chinese","2019-10-25 10:54:47.721","2019-10-25 10:54:47.721"
"660","3545","3988","3","0","Chinese","2019-10-25 10:54:51.116","2019-10-25 10:54:51.116"
"661","3545","3989","4","0","Chinese","2019-10-25 10:54:53.900","2019-10-25 10:54:53.900"
"662","3545","3990","5","1","Chinese","2019-10-25 10:54:58.547","2019-10-25 10:54:58.547"
"663","3545","2638","0","0","English","2019-10-25 10:55:19.703","2019-10-25 10:55:19.703"
"664","3545","2639","1","0","English","2019-10-25 10:55:29.717","2019-10-25 10:55:29.717"
"665","3545","2640","2","0","English","2019-10-25 10:55:30.223","2019-10-25 10:55:30.223"
"666","3545","2641","3","0","English","2019-10-25 10:55:31.932","2019-10-25 10:55:31.932"
"667","3545","2642","4","1","English","2019-10-25 10:55:37.148","2019-10-25 10:55:37.148"
"668","3545","2643","5","0","English","2019-10-25 10:55:38.315","2019-10-25 10:55:38.315"
"669","3545","3958","0","0","Chinese","2019-10-25 10:55:51.544","2019-10-25 10:55:51.544"
"670","3545","3959","1","0","Chinese","2019-10-25 10:55:52.225","2019-10-25 10:55:52.225"
"671","3545","3960","2","0","Chinese","2019-10-25 10:55:56.497","2019-10-25 10:55:56.497"
"672","3545","2878","3","0","Chinese","2019-10-25 10:55:57.694","2019-10-25 10:55:57.694"
"673","3545","2879","4","1","Chinese","2019-10-25 10:55:59.684","2019-10-25 10:55:59.684"
"674","3545","2880","5","0","Chinese","2019-10-25 10:56:01.749","2019-10-25 10:56:01.749"
"675","3545","2668","0","1","English","2019-10-25 10:57:10.173","2019-10-25 10:57:10.173"
"676","3545","3748","1","0","English","2019-10-25 10:57:11.733","2019-10-25 10:57:11.733"
"677","3545","2669","2","0","English","2019-10-25 10:57:16.747","2019-10-25 10:57:16.747"
"678","3545","3749","3","0","English","2019-10-25 10:57:17.280","2019-10-25 10:57:17.280"
"679","3545","2670","4","0","English","2019-10-25 10:57:22.433","2019-10-25 10:57:22.433"
"680","3545","3750","5","0","English","2019-10-25 10:57:24.218","2019-10-25 10:57:24.218"
"681","3545","3928","0","0","Chinese","2019-10-25 10:58:06.839","2019-10-25 10:58:06.839"
"682","3545","3929","1","0","Chinese","2019-10-25 10:58:22.183","2019-10-25 10:58:22.183"
"683","3545","3930","2","0","Chinese","2019-10-25 10:58:28.882","2019-10-25 10:58:28.882"
"684","3545","3931","3","0","Chinese","2019-10-25 10:58:31.475","2019-10-25 10:58:31.475"
"685","3545","3932","4","0","Chinese","2019-10-25 10:58:33.212","2019-10-25 10:58:33.212"
"686","3545","3933","5","0","Chinese","2019-10-25 10:58:34.020","2019-10-25 10:58:34.020"
"687","3545","2698","0","0","English","2019-10-25 10:58:40.436","2019-10-25 10:58:40.436"
"688","3545","2699","1","0","English","2019-10-25 10:58:53.372","2019-10-25 10:58:53.372"
"689","3545","2700","2","1","English","2019-10-25 10:58:55.296","2019-10-25 10:58:55.296"
"690","3545","3778","3","0","English","2019-10-25 10:59:04.777","2019-10-25 10:59:04.777"
"691","3545","3779","4","0","English","2019-10-25 10:59:18.898","2019-10-25 10:59:18.898"
"692","3545","3780","5","0","English","2019-10-25 10:59:19.450","2019-10-25 10:59:19.450"
"693","3545","2818","0","1","Chinese","2019-10-25 10:59:32.319","2019-10-25 10:59:32.319"
"694","3545","2819","1","1","Chinese","2019-10-25 10:59:32.859","2019-10-25 10:59:32.859"
"695","3545","2820","2","1","Chinese","2019-10-25 10:59:40.831","2019-10-25 10:59:40.831"
"696","3545","2821","3","0","Chinese","2019-10-25 10:59:41.711","2019-10-25 10:59:41.711"
"697","3545","2822","4","1","Chinese","2019-10-25 10:59:42.789","2019-10-25 10:59:42.789"
"698","3545","2823","5","0","Chinese","2019-10-25 10:59:45.610","2019-10-25 10:59:45.610"
"699","3545","3808","0","0","English","2019-10-25 11:00:09.123","2019-10-25 11:00:09.123"
"700","3545","3809","1","1","English","2019-10-25 11:00:26.022","2019-10-25 11:00:26.022"
"701","3545","3810","2","0","English","2019-10-25 11:00:29.154","2019-10-25 11:00:29.154"
"702","3545","2728","3","0","English","2019-10-25 11:00:32.868","2019-10-25 11:00:32.868"
"703","3545","2729","4","1","English","2019-10-25 11:00:35.473","2019-10-25 11:00:35.473"
"704","3545","2730","5","1","English","2019-10-25 11:00:36.601","2019-10-25 11:00:36.601"
"705","3545","2788","0","0","Chinese","2019-10-25 11:00:46.684","2019-10-25 11:00:46.684"
"706","3545","3868","1","0","Chinese","2019-10-25 11:00:48.077","2019-10-25 11:00:48.077"
"707","3545","2789","2","1","Chinese","2019-10-25 11:00:50.462","2019-10-25 11:00:50.462"
"708","3545","3869","3","0","Chinese","2019-10-25 11:00:52.434","2019-10-25 11:00:52.434"
"709","3545","2790","4","0","Chinese","2019-10-25 11:00:54.424","2019-10-25 11:00:54.424"
"710","3545","3870","5","0","Chinese","2019-10-25 11:00:55.128","2019-10-25 11:00:55.128"
"711","3545","3838","0","0","English","2019-10-25 11:01:06.847","2019-10-25 11:01:06.847"
"712","3545","3839","1","1","English","2019-10-25 11:01:27.060","2019-10-25 11:01:27.060"
"713","3545","3840","2","0","English","2019-10-25 11:01:29.137","2019-10-25 11:01:29.137"
"714","3545","3841","3","0","English","2019-10-25 11:01:29.896","2019-10-25 11:01:29.896"
"715","3545","3842","4","0","English","2019-10-25 11:01:30.515","2019-10-25 11:01:30.515"
"716","3545","3843","5","0","English","2019-10-25 11:01:31.130","2019-10-25 11:01:31.130"
"717","260","600","0","0","Spanish","2019-10-25 13:07:41.181","2019-10-25 13:07:41.181"
"718","260","601","1","0","Spanish","2019-10-25 13:07:57.488","2019-10-25 13:07:57.488"
"719","5890","301","0","0","Spanish","2019-10-25 13:12:00.854","2019-10-25 13:12:00.854"
"720","5890","302","1","0","Spanish","2019-10-25 13:12:06.450","2019-10-25 13:12:06.450"
"721","5890","303","2","0","Spanish","2019-10-25 13:12:14.018","2019-10-25 13:12:14.018"
"722","5890","1380","3","0","Spanish","2019-10-25 13:12:52.953","2019-10-25 13:12:52.953"
"723","5890","1381","4","0","Spanish","2019-10-25 13:12:57.982","2019-10-25 13:12:57.982"
"724","5890","1382","5","0","Spanish","2019-10-25 13:12:59.260","2019-10-25 13:12:59.260"
"725","5890","331","0","0","English","2019-10-25 13:13:09.704","2019-10-25 13:13:09.704"
"726","5890","332","1","0","English","2019-10-25 13:13:12.141","2019-10-25 13:13:12.141"
"727","5890","333","2","0","English","2019-10-25 13:13:14.194","2019-10-25 13:13:14.194"
"728","5890","334","3","1","English","2019-10-25 13:13:22.134","2019-10-25 13:13:22.134"
"729","5890","335","4","1","English","2019-10-25 13:13:29.949","2019-10-25 13:13:29.949"
"730","5890","336","5","1","English","2019-10-25 13:13:38.487","2019-10-25 13:13:38.487"
"731","5890","1350","0","0","Spanish","2019-10-25 13:13:46.109","2019-10-25 13:13:46.109"
"732","5890","1351","1","0","Spanish","2019-10-25 13:13:54.648","2019-10-25 13:13:54.648"
"733","5890","1352","2","0","Spanish","2019-10-25 13:14:01.096","2019-10-25 13:14:01.096"
"734","5890","271","3","0","Spanish","2019-10-25 13:14:03.223","2019-10-25 13:14:03.223"
"735","5890","272","4","0","Spanish","2019-10-25 13:14:12.734","2019-10-25 13:14:12.734"
"736","5890","273","5","0","Spanish","2019-10-25 13:14:26.261","2019-10-25 13:14:26.261"
"737","5890","361","0","0","English","2019-10-25 13:14:40.441","2019-10-25 13:14:40.441"
"738","5890","1440","1","0","English","2019-10-25 13:14:42.553","2019-10-25 13:14:42.553"
"739","5890","362","2","1","English","2019-10-25 13:14:52.736","2019-10-25 13:14:52.736"
"740","5890","1441","3","1","English","2019-10-25 13:14:55.893","2019-10-25 13:14:55.893"
"741","5890","363","4","0","English","2019-10-25 13:15:00.541","2019-10-25 13:15:00.541"
"742","5890","1442","5","0","English","2019-10-25 13:15:07.105","2019-10-25 13:15:07.105"
"743","5890","1320","0","0","Spanish","2019-10-25 13:15:23.730","2019-10-25 13:15:23.730"
"744","5890","1321","1","0","Spanish","2019-10-25 13:15:25.525","2019-10-25 13:15:25.525"
"745","5890","1322","2","0","Spanish","2019-10-25 13:15:27.691","2019-10-25 13:15:27.691"
"746","5890","1323","3","0","Spanish","2019-10-25 13:15:29.207","2019-10-25 13:15:29.207"
"747","5890","1324","4","0","Spanish","2019-10-25 13:15:30.762","2019-10-25 13:15:30.762"
"748","5890","1325","5","0","Spanish","2019-10-25 13:15:34.352","2019-10-25 13:15:34.352"
"749","5890","391","0","0","English","2019-10-25 13:15:48.678","2019-10-25 13:15:48.678"
"750","5890","392","1","0","English","2019-10-25 13:15:52.536","2019-10-25 13:15:52.536"
"751","5890","393","2","1","English","2019-10-25 13:16:01.311","2019-10-25 13:16:01.311"
"752","5890","1470","3","0","English","2019-10-25 13:16:02.842","2019-10-25 13:16:02.842"
"753","5890","1471","4","0","English","2019-10-25 13:16:03.993","2019-10-25 13:16:03.993"
"754","5890","1472","5","0","English","2019-10-25 13:16:06.236","2019-10-25 13:16:06.236"
"755","5890","211","0","0","Spanish","2019-10-25 13:16:15.276","2019-10-25 13:16:15.276"
"756","5890","212","1","0","Spanish","2019-10-25 13:16:29.498","2019-10-25 13:16:29.498"
"757","5890","213","2","1","Spanish","2019-10-25 13:16:35.543","2019-10-25 13:16:35.543"
"758","5890","214","3","1","Spanish","2019-10-25 13:16:46.118","2019-10-25 13:16:46.118"
"759","5890","215","4","1","Spanish","2019-10-25 13:16:48.659","2019-10-25 13:16:48.659"
"760","5890","216","5","1","Spanish","2019-10-25 13:16:52.862","2019-10-25 13:16:52.862"
"761","5890","1500","0","0","English","2019-10-25 13:16:59.339","2019-10-25 13:16:59.339"
"762","5890","1501","1","0","English","2019-10-25 13:17:00.442","2019-10-25 13:17:00.442"
"763","5890","1502","2","0","English","2019-10-25 13:17:03.347","2019-10-25 13:17:03.347"
"764","5890","421","3","0","English","2019-10-25 13:17:07.872","2019-10-25 13:17:07.872"
"765","5890","422","4","0","English","2019-10-25 13:17:10.257","2019-10-25 13:17:10.257"
"766","5890","423","5","1","English","2019-10-25 13:17:12.920","2019-10-25 13:17:12.920"
"767","5890","181","0","0","Spanish","2019-10-25 13:17:37.095","2019-10-25 13:17:37.095"
"768","5890","1260","1","0","Spanish","2019-10-25 13:17:38.947","2019-10-25 13:17:38.947"
"769","5890","182","2","0","Spanish","2019-10-25 13:17:54.925","2019-10-25 13:17:54.925"
"770","5890","1261","3","0","Spanish","2019-10-25 13:17:56.524","2019-10-25 13:17:56.524"
"771","5890","183","4","0","Spanish","2019-10-25 13:17:57.946","2019-10-25 13:17:57.946"
"772","5890","1262","5","0","Spanish","2019-10-25 13:18:02.000","2019-10-25 13:18:02.000"
"773","5890","1530","0","0","English","2019-10-25 13:18:07.557","2019-10-25 13:18:07.557"
"774","5890","1531","1","0","English","2019-10-25 13:18:08.915","2019-10-25 13:18:08.915"
"775","5890","1532","2","0","English","2019-10-25 13:18:10.059","2019-10-25 13:18:10.059"
"776","5890","1533","3","0","English","2019-10-25 13:18:12.092","2019-10-25 13:18:12.092"
"777","5890","1534","4","0","English","2019-10-25 13:18:14.143","2019-10-25 13:18:14.143"
"778","5890","1535","5","0","English","2019-10-25 13:18:17.378","2019-10-25 13:18:17.378"
"779","5890","151","0","0","Spanish","2019-10-25 13:18:52.659","2019-10-25 13:18:52.659"
"780","5890","152","1","0","Spanish","2019-10-25 13:19:02.976","2019-10-25 13:19:02.976"
"781","5890","153","2","0","Spanish","2019-10-25 13:19:19.801","2019-10-25 13:19:19.801"
"782","5890","1230","3","0","Spanish","2019-10-25 13:19:28.348","2019-10-25 13:19:28.348"
"783","5890","1231","4","0","Spanish","2019-10-25 13:19:38.261","2019-10-25 13:19:38.261"
"784","5890","1232","5","0","Spanish","2019-10-25 13:19:49.554","2019-10-25 13:19:49.554"
"785","5890","481","0","0","English","2019-10-25 13:20:06.395","2019-10-25 13:20:06.395"
"786","5890","482","1","0","English","2019-10-25 13:20:09.300","2019-10-25 13:20:09.300"
"787","5890","483","2","0","English","2019-10-25 13:20:15.510","2019-10-25 13:20:15.510"
"788","5890","484","3","0","English","2019-10-25 13:20:19.112","2019-10-25 13:20:19.112"
"789","5890","485","4","0","English","2019-10-25 13:20:22.590","2019-10-25 13:20:22.590"
"790","5890","486","5","0","English","2019-10-25 13:20:29.824","2019-10-25 13:20:29.824"
"791","5890","1200","0","0","Spanish","2019-10-25 13:21:00.642","2019-10-25 13:21:00.642"
"792","5890","1201","1","0","Spanish","2019-10-25 13:21:01.941","2019-10-25 13:21:01.941"
"793","5890","1202","2","1","Spanish","2019-10-25 13:21:09.366","2019-10-25 13:21:09.366"
"794","5890","121","3","0","Spanish","2019-10-25 13:21:15.660","2019-10-25 13:21:15.660"
"795","5890","122","4","1","Spanish","2019-10-25 13:21:20.585","2019-10-25 13:21:20.585"
"796","5890","123","5","1","Spanish","2019-10-25 13:21:23.118","2019-10-25 13:21:23.118"
"797","5890","511","0","0","English","2019-10-25 13:21:41.778","2019-10-25 13:21:41.778"
"798","5890","1590","1","0","English","2019-10-25 13:21:48.472","2019-10-25 13:21:48.472"
"799","5890","512","2","0","English","2019-10-25 13:21:50.276","2019-10-25 13:21:50.276"
"800","5890","1591","3","0","English","2019-10-25 13:22:01.391","2019-10-25 13:22:01.391"
"801","5890","513","4","1","English","2019-10-25 13:22:06.019","2019-10-25 13:22:06.019"
"802","5890","1592","5","0","English","2019-10-25 13:22:12.080","2019-10-25 13:22:12.080"
"803","5890","1170","0","0","Spanish","2019-10-25 13:22:38.402","2019-10-25 13:22:38.402"
"804","5890","1171","1","0","Spanish","2019-10-25 13:22:42.681","2019-10-25 13:22:42.681"
"805","5890","1172","2","0","Spanish","2019-10-25 13:22:50.559","2019-10-25 13:22:50.559"
"806","5890","1173","3","0","Spanish","2019-10-25 13:22:55.885","2019-10-25 13:22:55.885"
"807","5890","1174","4","0","Spanish","2019-10-25 13:23:04.345","2019-10-25 13:23:04.345"
"808","5890","1175","5","0","Spanish","2019-10-25 13:23:12.747","2019-10-25 13:23:12.747"
"809","5890","541","0","0","English","2019-10-25 13:23:18.101","2019-10-25 13:23:18.101"
"810","5890","542","1","1","English","2019-10-25 13:23:39.711","2019-10-25 13:23:39.711"
"811","5890","1621","4","0","English","2019-10-25 13:23:49.156","2019-10-25 13:23:49.156"
"812","5890","1622","5","0","English","2019-10-25 13:23:51.322","2019-10-25 13:23:51.322"
"813","5890","1620","3","0","English","2019-10-25 13:23:53.066","2019-10-25 13:23:53.066"
"814","5890","543","2","1","English","2019-10-25 13:23:53.969","2019-10-25 13:23:53.969"
"815","5890","61","0","0","Spanish","2019-10-25 13:24:11.246","2019-10-25 13:24:11.246"
"816","5890","62","1","0","Spanish","2019-10-25 13:24:16.193","2019-10-25 13:24:16.193"
"817","5890","63","2","0","Spanish","2019-10-25 13:24:24.477","2019-10-25 13:24:24.477"
"818","5890","64","3","0","Spanish","2019-10-25 13:24:29.272","2019-10-25 13:24:29.272"
"819","5890","65","4","0","Spanish","2019-10-25 13:24:36.572","2019-10-25 13:24:36.572"
"820","5890","66","5","0","Spanish","2019-10-25 13:24:40.068","2019-10-25 13:24:40.068"
"821","5890","1650","0","0","English","2019-10-25 13:24:48.371","2019-10-25 13:24:48.371"
"822","5890","1651","1","0","English","2019-10-25 13:24:54.525","2019-10-25 13:24:54.525"
"823","5890","1652","2","0","English","2019-10-25 13:25:01.921","2019-10-25 13:25:01.921"
"824","5890","570","3","0","English","2019-10-25 13:25:14.459","2019-10-25 13:25:14.459"
"825","5890","571","4","0","English","2019-10-25 13:25:20.840","2019-10-25 13:25:20.840"
"826","5890","572","5","0","English","2019-10-25 13:25:28.292","2019-10-25 13:25:28.292"
"827","5890","31","0","0","Spanish","2019-10-25 13:25:43.481","2019-10-25 13:25:43.481"
"828","5890","1110","1","0","Spanish","2019-10-25 13:25:49.964","2019-10-25 13:25:49.964"
"829","5890","32","2","0","Spanish","2019-10-25 13:25:57.474","2019-10-25 13:25:57.474"
"830","5890","1111","3","0","Spanish","2019-10-25 13:26:09.085","2019-10-25 13:26:09.085"
"831","5890","33","4","0","Spanish","2019-10-25 13:26:20.810","2019-10-25 13:26:20.810"
"832","5890","1112","5","0","Spanish","2019-10-25 13:26:33.427","2019-10-25 13:26:33.427"
"833","5890","1680","0","0","English","2019-10-25 13:26:39.492","2019-10-25 13:26:39.492"
"834","5890","1681","1","0","English","2019-10-25 13:26:42.762","2019-10-25 13:26:42.762"
"835","5890","1682","2","0","English","2019-10-25 13:26:46.029","2019-10-25 13:26:46.029"
"836","5890","1683","3","0","English","2019-10-25 13:26:49.192","2019-10-25 13:26:49.192"
"837","5890","1684","4","0","English","2019-10-25 13:26:54.791","2019-10-25 13:26:54.791"
"838","5890","1685","5","0","English","2019-10-25 13:26:59.433","2019-10-25 13:26:59.433"
"839","5890","1","0","0","Spanish","2019-10-25 13:27:39.884","2019-10-25 13:27:39.884"
"840","5890","2","1","0","Spanish","2019-10-25 13:27:52.124","2019-10-25 13:27:52.124"
"841","5890","3","2","1","Spanish","2019-10-25 13:27:57.133","2019-10-25 13:27:57.133"
"842","5890","1080","3","0","Spanish","2019-10-25 13:28:08.560","2019-10-25 13:28:08.560"
"843","5890","1081","4","1","Spanish","2019-10-25 13:28:14.814","2019-10-25 13:28:14.814"
"844","5890","1082","5","0","Spanish","2019-10-25 13:28:16.138","2019-10-25 13:28:16.138"
"845","5890","630","0","0","English","2019-10-25 13:28:28.460","2019-10-25 13:28:28.460"
"846","5890","631","1","0","English","2019-10-25 13:28:36.001","2019-10-25 13:28:36.001"
"847","5890","632","2","0","English","2019-10-25 13:28:42.918","2019-10-25 13:28:42.918"
"848","5890","633","3","0","English","2019-10-25 13:28:48.688","2019-10-25 13:28:48.688"
"849","5890","634","4","0","English","2019-10-25 13:28:56.605","2019-10-25 13:28:56.605"
"850","5890","635","5","1","English","2019-10-25 13:29:00.682","2019-10-25 13:29:00.682"
"851","5890","1949","0","0","Spanish","2019-10-25 13:29:17.260","2019-10-25 13:29:17.260"
"852","5890","1950","1","0","Spanish","2019-10-25 13:29:19.881","2019-10-25 13:29:19.881"
"853","5890","1951","2","0","Spanish","2019-10-25 13:29:24.221","2019-10-25 13:29:24.221"
"854","5890","870","3","0","Spanish","2019-10-25 13:29:26.864","2019-10-25 13:29:26.864"
"855","5890","871","4","0","Spanish","2019-10-25 13:29:29.580","2019-10-25 13:29:29.580"
"856","5890","872","5","0","Spanish","2019-10-25 13:29:30.988","2019-10-25 13:29:30.988"
"857","5890","660","0","0","English","2019-10-25 13:29:39.113","2019-10-25 13:29:39.113"
"858","5890","1740","1","0","English","2019-10-25 13:29:41.913","2019-10-25 13:29:41.913"
"859","5890","661","2","0","English","2019-10-25 13:29:47.543","2019-10-25 13:29:47.543"
"860","5890","1741","3","0","English","2019-10-25 13:29:50.754","2019-10-25 13:29:50.754"
"861","5890","662","4","0","English","2019-10-25 13:29:54.508","2019-10-25 13:29:54.508"
"862","5890","1742","5","1","English","2019-10-25 13:30:03.354","2019-10-25 13:30:03.354"
"863","5890","1919","0","0","Spanish","2019-10-25 13:30:35.473","2019-10-25 13:30:35.473"
"864","5890","1920","1","0","Spanish","2019-10-25 13:30:38.874","2019-10-25 13:30:38.874"
"865","5890","1921","2","0","Spanish","2019-10-25 13:30:46.925","2019-10-25 13:30:46.925"
"866","5890","1922","3","0","Spanish","2019-10-25 13:30:49.112","2019-10-25 13:30:49.112"
"867","5890","1923","4","1","Spanish","2019-10-25 13:30:57.125","2019-10-25 13:30:57.125"
"868","5890","1924","5","0","Spanish","2019-10-25 13:31:10.092","2019-10-25 13:31:10.092"
"869","5890","690","0","1","English","2019-10-25 13:31:40.407","2019-10-25 13:31:40.407"
"870","5890","691","1","0","English","2019-10-25 13:31:42.464","2019-10-25 13:31:42.464"
"871","5890","692","2","0","English","2019-10-25 13:31:43.809","2019-10-25 13:31:43.809"
"872","5890","1770","3","0","English","2019-10-25 13:31:47.693","2019-10-25 13:31:47.693"
"873","5890","1771","4","0","English","2019-10-25 13:31:50.180","2019-10-25 13:31:50.180"
