Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.259499608,0.103324107,0.54688,0.039215686,28.01638784,165.35516040000005,28.01638784,98.44673617,94.61375083,63.10854469,-0.075699806,0.237527936,-0.075699806,0.237527936,1,0.20784,6,High
0.351135417,0.168326143,0.76465,0.083333333,31.08289186,65.07562394,31.08289186,87.16643461,84.88105046,63.08320344,-0.09867966,0.329702068,-0.09867966,0.329702068,0,0.0,6,Low
0.370221786,0.209366376,1.25195,0.035714286,25.29558076,78.58239318,25.29558076,74.63784493,96.47980679,60.89892175,-0.17843610699999998,0.35479114,-0.17843610699999998,0.35479114,0,0.0,6,Low
0.309686905,0.137087396,0.86426,0.023809524,12.99027214,105.7234477,12.99027214,92.19476341,98.74555218,58.42543873,-0.26324200000000003,0.376557941,-0.26324200000000003,0.376557941,0,0.0,6,Low
0.301902469,0.158927631,0.90332,0.086419753,17.42846422,140.635692,17.42846422,89.51652944,93.19767899,66.31990732,-0.106358923,0.344125528,-0.106358923,0.344125528,1,0.12516,6,Low
0.302102824,0.153514945,0.82324,0.117647059,11.93397855,98.88709073,11.93397855,91.45318175,93.12667756,61.07175525,-0.070135902,0.35693466700000004,-0.070135902,0.35693466700000004,1,0.15594,6,Low
0.258426613,0.128926816,0.8300799999999999,0.048387097,35.40334171,131.1631992,35.40334171,81.97529056,98.77906751,62.7777455,-0.0507695,0.465287733,-0.0507695,0.465287733,2,0.1215,6,Low
0.313080476,0.156954564,0.75146,0.047619048,39.42848123,164.6444318,39.42848123,90.82647681,107.6279108,55.80799879,0.074210307,0.287431512,0.074210307,0.287431512,0,0.0,6,High
0.351027619,0.243428597,1.03882,0.0,42.37820987,154.1470294,42.37820987,86.497936,98.74877915,58.98638096,-0.099050746,0.269455781,-0.099050746,0.269455781,1,0.17617,6,High
0.355178571,0.214012219,1.07178,0.0,49.98235107,95.44025978,49.98235107,85.59620661,84.35375255,53.92622904,-0.223047061,0.349030148,-0.223047061,0.349030148,1,0.1104,6,High
