ID,userID,Task,QueryLanguage,"Result Order",exitAt,createdAt,updatedAt
"1059","6853","0","Eye Tracker","-1","2020-03-18 13:18:43.602","2020-03-18 13:18:36.438","2020-03-18 13:18:43.602"
"1060","6853","1","Spanish","3","2020-03-18 13:19:31.893","2020-03-18 13:18:43.778","2020-03-18 13:19:31.893"
"1061","6853","2","English","1","2020-03-18 13:20:21.299","2020-03-18 13:19:32.017","2020-03-18 13:20:21.299"
"1062","6853","3","Spanish","4","2020-03-18 13:21:08.618","2020-03-18 13:20:21.456","2020-03-18 13:21:08.618"
"1063","6853","4","English","0","2020-03-18 13:21:55.859","2020-03-18 13:21:08.735","2020-03-18 13:21:55.859"
"1064","6853","5","Spanish","2","2020-03-18 13:22:33.382","2020-03-18 13:21:55.982","2020-03-18 13:22:33.382"
"1065","6853","6","English","3","2020-03-18 13:23:23.204","2020-03-18 13:22:33.498","2020-03-18 13:23:23.204"
"1066","6853","7","Spanish","1","2020-03-18 13:24:21.194","2020-03-18 13:23:23.329","2020-03-18 13:24:21.194"
"1067","6853","8","English","4","2020-03-18 13:25:10.058","2020-03-18 13:24:21.313","2020-03-18 13:25:10.058"
"1068","6853","9","Spanish","0","2020-03-18 13:25:41.328","2020-03-18 13:25:10.170","2020-03-18 13:25:41.328"
"1069","6853","10","English","2","2020-03-18 13:26:25.173","2020-03-18 13:25:41.454","2020-03-18 13:26:25.173"
"1070","6853","11","Spanish","3","2020-03-18 13:26:58.630","2020-03-18 13:26:25.289","2020-03-18 13:26:58.630"
"1071","6853","12","English","1","2020-03-18 13:27:47.618","2020-03-18 13:26:58.758","2020-03-18 13:27:47.618"
"1072","6853","13","Spanish","4","2020-03-18 13:28:26.725","2020-03-18 13:27:47.757","2020-03-18 13:28:26.725"
"1073","6853","14","English","0","2020-03-18 13:29:05.880","2020-03-18 13:28:26.845","2020-03-18 13:29:05.880"
"1074","6853","15","Spanish","2","2020-03-18 13:29:43.123","2020-03-18 13:29:06.007","2020-03-18 13:29:43.123"
"1075","6853","16","English","3","2020-03-18 13:30:02.681","2020-03-18 13:29:43.241","2020-03-18 13:30:02.681"
"1076","6853","17","Spanish","1","2020-03-18 13:31:02.759","2020-03-18 13:30:02.807","2020-03-18 13:31:02.759"
"1077","6853","18","English","4","2020-03-18 13:31:21.467","2020-03-18 13:31:02.907","2020-03-18 13:31:21.467"
"1078","6853","19","Spanish","0","2020-03-18 13:32:09.601","2020-03-18 13:31:21.561","2020-03-18 13:32:09.601"
"1079","6853","20","English","2","2020-03-18 13:32:43.360","2020-03-18 13:32:09.701","2020-03-18 13:32:43.360"
"1080","6853","21","Spanish","3","2020-03-18 13:33:11.963","2020-03-18 13:32:43.477","2020-03-18 13:33:11.963"
"1081","6853","22","English","1","2020-03-18 13:33:39.770","2020-03-18 13:33:12.061","2020-03-18 13:33:39.770"
"1082","6853","23","Spanish","4","2020-03-18 13:34:01.812","2020-03-18 13:33:39.879","2020-03-18 13:34:01.812"
"1083","6853","24","English","0","2020-03-18 13:34:32.426","2020-03-18 13:34:01.922","2020-03-18 13:34:32.426"
"1084","6853","25","Spanish","2","2020-03-18 13:35:04.736","2020-03-18 13:34:32.531","2020-03-18 13:35:04.736"
"1085","6853","26","English","3","2020-03-18 13:35:31.255","2020-03-18 13:35:04.850","2020-03-18 13:35:31.255"
"1086","6853","27","Spanish","1","2020-03-18 13:35:58.663","2020-03-18 13:35:31.366","2020-03-18 13:35:58.663"
"1087","6853","28","English","4","2020-03-18 13:36:30.672","2020-03-18 13:35:58.772","2020-03-18 13:36:30.672"
"1088","6853","29","Spanish","0","2020-03-18 13:36:48.426","2020-03-18 13:36:30.779","2020-03-18 13:36:48.426"
"1089","6853","30","English","2","2020-03-18 13:37:34.976","2020-03-18 13:36:48.550","2020-03-18 13:37:34.976"
